	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedTeepE1.c3d
4917	0.14725	0.64490	1.14169	0.20179	0.82631	1.78617	0.60716	0.93009	1.26121	0.06253	0.88954	1.63795	0.51497	0.74519	1.30501	-0.04523	0.80355	1.54392	0.37941	0.59572	1.42532	0.08369	0.62790	1.66801	0.06566	0.58293	1.63700	0.10671	0.53313	1.30783	0.16501	0.54526	1.02670	0.07999	0.63496	0.79938	0.24230	0.74792	1.10622	0.08494	0.64577	0.37320	0.24038	1.04514	1.02850	0.11942	0.56632	0.06621	0.28099	1.19407	0.78733	0.11806	0.57369	0.05919	0.29222	1.20438	0.79499
4918	0.14737	0.65140	1.14231	0.20259	0.82907	1.78475	0.62986	0.91597	1.23177	0.06334	0.89175	1.63613	0.52809	0.74166	1.29702	-0.04557	0.80593	1.54134	0.38317	0.60298	1.42592	0.08078	0.63237	1.66521	0.06291	0.58753	1.63393	0.10733	0.53874	1.30528	0.16784	0.55380	1.02430	0.08153	0.64305	0.79684	0.24014	0.75207	1.11317	0.08405	0.64955	0.37121	0.23196	1.06257	1.05535	0.11808	0.56640	0.06546	0.27012	1.23811	0.83245	0.11680	0.57378	0.05844	0.28079	1.24805	0.84132
4919	0.14754	0.65811	1.14280	0.20243	0.83102	1.78302	0.64889	0.89649	1.20574	0.06279	0.89363	1.63457	0.53895	0.73460	1.28883	-0.04638	0.80834	1.53902	0.38624	0.60820	1.42554	0.07779	0.63605	1.66334	0.06023	0.59129	1.63176	0.10853	0.54480	1.30310	0.17061	0.56326	1.02179	0.08310	0.65146	0.79436	0.23809	0.75741	1.11830	0.08327	0.65290	0.36925	0.22319	1.08024	1.08050	0.11654	0.56638	0.06498	0.25855	1.28003	0.87836	0.11535	0.57382	0.05800	0.26873	1.28937	0.88839
4920	0.14759	0.66493	1.14330	0.20123	0.83180	1.78116	0.66426	0.87374	1.18352	0.06101	0.89471	1.63328	0.54804	0.72443	1.28069	-0.04773	0.81016	1.53702	0.38867	0.61120	1.42397	0.07465	0.63906	1.66214	0.05750	0.59434	1.63029	0.10980	0.55113	1.30134	0.17294	0.57328	1.01967	0.08453	0.65944	0.79216	0.23607	0.76438	1.12208	0.08288	0.65558	0.36737	0.21478	1.09889	1.10388	0.11527	0.56613	0.06459	0.24720	1.32030	0.92440	0.11417	0.57363	0.05766	0.25697	1.32885	0.93547
4921	0.14740	0.67180	1.14381	0.19877	0.83118	1.77891	0.67744	0.84986	1.16542	0.05817	0.89469	1.63164	0.55613	0.71226	1.27297	-0.04965	0.81067	1.53513	0.39095	0.61205	1.42099	0.07169	0.64163	1.66133	0.05491	0.59700	1.62916	0.11057	0.55749	1.29994	0.17468	0.58366	1.01823	0.08571	0.66678	0.79030	0.23419	0.77322	1.12478	0.08303	0.65764	0.36555	0.20730	1.11921	1.12538	0.11460	0.56565	0.06401	0.23545	1.35957	0.97019	0.11357	0.57318	0.05710	0.24477	1.36735	0.98219
4922	0.14709	0.67877	1.14431	0.19511	0.82945	1.77596	0.68953	0.82590	1.15106	0.05439	0.89385	1.62920	0.56354	0.69864	1.26558	-0.05221	0.80982	1.53319	0.39345	0.61056	1.41671	0.06938	0.64387	1.66086	0.05282	0.59943	1.62831	0.11087	0.56366	1.29882	0.17607	0.59443	1.01750	0.08677	0.67388	0.78879	0.23281	0.78387	1.12655	0.08364	0.65934	0.36384	0.20031	1.14153	1.14470	0.11465	0.56516	0.06330	0.22151	1.39807	1.01519	0.11366	0.57269	0.05640	0.23028	1.40510	1.02803
4923	0.14685	0.68580	1.14476	0.19040	0.82726	1.77217	0.70068	0.80115	1.13935	0.04963	0.89268	1.62596	0.57006	0.68306	1.25827	-0.05562	0.80806	1.53122	0.39600	0.60648	1.41166	0.06803	0.64570	1.66073	0.05161	0.60140	1.62792	0.11115	0.56945	1.29792	0.17752	0.60567	1.01737	0.08791	0.68120	0.78767	0.23212	0.79607	1.12742	0.08461	0.66088	0.36240	0.19266	1.16543	1.16167	0.11544	0.56478	0.06275	0.20449	1.43535	1.05859	0.11443	0.57231	0.05585	0.21282	1.44155	1.07213
4924	0.14665	0.69278	1.14515	0.18478	0.82531	1.76754	0.71040	0.77429	1.12911	0.04365	0.89134	1.62203	0.57522	0.66505	1.25098	-0.05999	0.80563	1.52901	0.39805	0.60005	1.40650	0.06759	0.64686	1.66081	0.05139	0.60245	1.62805	0.11163	0.57474	1.29711	0.17892	0.61749	1.01769	0.08901	0.68891	0.78708	0.23184	0.80959	1.12746	0.08592	0.66229	0.36141	0.18429	1.18985	1.17650	0.11695	0.56445	0.06254	0.18621	1.47037	1.09966	0.11584	0.57195	0.05562	0.19441	1.47571	1.11364
4925	0.14638	0.69968	1.14546	0.17858	0.82385	1.76220	0.71814	0.74488	1.11970	0.03644	0.88962	1.61757	0.57852	0.64492	1.24386	-0.06509	0.80249	1.52644	0.39918	0.59193	1.40176	0.06763	0.64717	1.66094	0.05178	0.60230	1.62863	0.11212	0.57961	1.29635	0.17985	0.63004	1.01834	0.08969	0.69688	0.78717	0.23152	0.82447	1.12678	0.08765	0.66358	0.36096	0.17689	1.21383	1.18896	0.11909	0.56409	0.06267	0.17035	1.50185	1.13662	0.11781	0.57153	0.05571	0.17870	1.50648	1.15077
4926	0.14600	0.70657	1.14564	0.17266	0.82252	1.75646	0.72367	0.71363	1.11114	0.02855	0.88721	1.61315	0.57979	0.62344	1.23717	-0.07045	0.79865	1.52391	0.39943	0.58263	1.39778	0.06768	0.64661	1.66109	0.05224	0.60106	1.62953	0.11246	0.58432	1.29578	0.18017	0.64328	1.01926	0.08983	0.70485	0.78792	0.23108	0.84078	1.12548	0.08974	0.66479	0.36100	0.17207	1.23702	1.19754	0.12160	0.56389	0.06296	0.15935	1.52920	1.16552	0.12010	0.57122	0.05593	0.16797	1.53338	1.17965
4927	0.14563	0.71337	1.14563	0.16771	0.82073	1.75088	0.72701	0.68179	1.10376	0.02080	0.88405	1.60964	0.57920	0.60125	1.23104	-0.07569	0.79432	1.52217	0.39914	0.57227	1.39465	0.06756	0.64536	1.66134	0.05251	0.59909	1.63066	0.11276	0.58903	1.29555	0.18020	0.65679	1.02038	0.08963	0.71252	0.78912	0.23063	0.85803	1.12365	0.09183	0.66606	0.36139	0.16956	1.25934	1.20048	0.12409	0.56408	0.06328	0.15261	1.55289	1.18246	0.12235	0.57128	0.05617	0.16148	1.55678	1.19650
4928	0.14536	0.71981	1.14539	0.16369	0.81839	1.74580	0.72818	0.65047	1.09776	0.01349	0.88048	1.60730	0.57713	0.57871	1.22555	-0.08072	0.78982	1.52132	0.39862	0.56071	1.39227	0.06745	0.64353	1.66171	0.05268	0.59658	1.63195	0.11332	0.59352	1.29559	0.18026	0.66986	1.02163	0.08941	0.71978	0.79051	0.23020	0.87516	1.12144	0.09356	0.66749	0.36200	0.16791	1.28034	1.19778	0.12608	0.56473	0.06366	0.14796	1.57380	1.18715	0.12415	0.57179	0.05646	0.15700	1.57744	1.20116
4929	0.14526	0.72549	1.14494	0.15968	0.81635	1.74118	0.72707	0.62004	1.09298	0.00616	0.87685	1.60545	0.57386	0.55583	1.22079	-0.08570	0.78515	1.52059	0.39788	0.54781	1.39053	0.06760	0.64105	1.66204	0.05291	0.59348	1.63323	0.11444	0.59730	1.29576	0.18051	0.68195	1.02296	0.08935	0.72659	0.79190	0.22971	0.89109	1.11901	0.09468	0.66910	0.36275	0.16609	1.29945	1.19126	0.12727	0.56567	0.06422	0.14385	1.59253	1.18332	0.12522	0.57261	0.05694	0.15293	1.59599	1.19735
4930	0.14532	0.73011	1.14436	0.15494	0.81555	1.73676	0.72336	0.59021	1.08859	-0.00164	0.87313	1.60312	0.56931	0.53240	1.21663	-0.09078	0.77987	1.51916	0.39664	0.53363	1.38934	0.06816	0.63776	1.66209	0.05331	0.58968	1.63422	0.11621	0.59989	1.29601	0.18105	0.69277	1.02432	0.08955	0.73286	0.79321	0.22906	0.90529	1.11644	0.09520	0.67084	0.36356	0.16383	1.31643	1.18313	0.12766	0.56676	0.06484	0.13987	1.60946	1.17563	0.12556	0.57361	0.05749	0.14891	1.61291	1.18968
4931	0.14540	0.73358	1.14370	0.14986	0.81600	1.73209	0.71705	0.56083	1.08366	-0.00963	0.86902	1.59994	0.56332	0.50851	1.21275	-0.09593	0.77362	1.51701	0.39473	0.51869	1.38844	0.06919	0.63367	1.66175	0.05410	0.58521	1.63469	0.11817	0.60117	1.29631	0.18183	0.70220	1.02571	0.08996	0.73840	0.79454	0.22820	0.91764	1.11375	0.09530	0.67280	0.36437	0.16135	1.33135	1.17476	0.12740	0.56810	0.06536	0.13600	1.62478	1.16719	0.12530	0.57484	0.05791	0.14494	1.62848	1.18124
4932	0.14529	0.73607	1.14296	0.14555	0.81679	1.72713	0.70885	0.53219	1.07792	-0.01685	0.86454	1.59655	0.55610	0.48494	1.20887	-0.10080	0.76681	1.51486	0.39215	0.50385	1.38748	0.07064	0.62902	1.66115	0.05546	0.58028	1.63464	0.11972	0.60154	1.29645	0.18249	0.71003	1.02712	0.09031	0.74305	0.79609	0.22715	0.92813	1.11065	0.09518	0.67513	0.36532	0.15903	1.34439	1.16654	0.12663	0.56990	0.06585	0.13185	1.63843	1.15933	0.12455	0.57652	0.05828	0.14057	1.64262	1.17338
4933	0.14495	0.73781	1.14201	0.14274	0.81700	1.72247	0.69966	0.50479	1.07167	-0.02257	0.86008	1.59401	0.54817	0.46262	1.20497	-0.10488	0.76042	1.51351	0.38901	0.48982	1.38621	0.07244	0.62419	1.66058	0.05749	0.57523	1.63435	0.12080	0.60148	1.29614	0.18260	0.71618	1.02838	0.09034	0.74676	0.79798	0.22604	0.93684	1.10655	0.09513	0.67788	0.36658	0.15699	1.35583	1.15811	0.12554	0.57220	0.06652	0.12662	1.65042	1.15226	0.12354	0.57869	0.05883	0.13491	1.65522	1.16638
4934	0.14462	0.73903	1.14074	0.14127	0.81629	1.71856	0.69021	0.47897	1.06522	-0.02680	0.85594	1.59274	0.54014	0.44213	1.20125	-0.10793	0.75523	1.51312	0.38547	0.47697	1.38466	0.07447	0.61956	1.66025	0.06000	0.57043	1.63405	0.12198	0.60116	1.29533	0.18215	0.72079	1.02931	0.09011	0.74952	0.80007	0.22506	0.94414	1.10110	0.09542	0.68070	0.36805	0.15483	1.36619	1.14880	0.12457	0.57456	0.06739	0.11943	1.66111	1.14565	0.12266	0.58093	0.05957	0.12712	1.66646	1.15992
4935	0.14454	0.73981	1.13926	0.14041	0.81488	1.71505	0.68098	0.45492	1.05860	-0.03023	0.85210	1.59217	0.53238	0.42367	1.19774	-0.11019	0.75112	1.51322	0.38179	0.46534	1.38291	0.07643	0.61538	1.66012	0.06251	0.56615	1.63383	0.12372	0.60057	1.29438	0.18172	0.72416	1.03017	0.09003	0.75131	0.80205	0.22444	0.95048	1.09484	0.09608	0.68306	0.36942	0.15210	1.37588	1.13820	0.12397	0.57654	0.06818	0.11051	1.67086	1.13931	0.12216	0.58278	0.06023	0.11764	1.67646	1.15377
4936	0.14480	0.74010	1.13785	0.13961	0.81318	1.71123	0.67216	0.43288	1.05175	-0.03363	0.84846	1.59154	0.52489	0.40717	1.19412	-0.11216	0.74746	1.51323	0.37816	0.45472	1.38087	0.07800	0.61156	1.65998	0.06446	0.56231	1.63354	0.12573	0.59965	1.29380	0.18202	0.72637	1.03137	0.09056	0.75215	0.80369	0.22438	0.95577	1.08879	0.09689	0.68472	0.37047	0.14900	1.38449	1.12651	0.12365	0.57812	0.06860	0.10227	1.67943	1.13349	0.12190	0.58425	0.06055	0.10905	1.68472	1.14822
4937	0.14523	0.73966	1.13658	0.13873	0.81128	1.70701	0.66376	0.41279	1.04492	-0.03713	0.84496	1.59055	0.51746	0.39234	1.19006	-0.11409	0.74368	1.51290	0.37453	0.44495	1.37835	0.07919	0.60777	1.65966	0.06563	0.55861	1.63306	0.12728	0.59842	1.29369	0.18318	0.72729	1.03291	0.09173	0.75206	0.80498	0.22493	0.95940	1.08334	0.09771	0.68559	0.37119	0.14640	1.39096	1.11429	0.12362	0.57928	0.06867	0.09748	1.68578	1.12836	0.12189	0.58531	0.06054	0.10416	1.69012	1.14346
4938	0.14550	0.73840	1.13524	0.13770	0.80895	1.70309	0.65565	0.39419	1.03865	-0.04026	0.84157	1.58925	0.50985	0.37894	1.18563	-0.11584	0.73955	1.51224	0.37061	0.43622	1.37538	0.08027	0.60376	1.65919	0.06619	0.55479	1.63250	0.12788	0.59677	1.29376	0.18450	0.72699	1.03416	0.09292	0.75102	0.80601	0.22582	0.96122	1.07787	0.09860	0.68558	0.37170	0.14466	1.39492	1.10190	0.12411	0.57988	0.06857	0.09533	1.68899	1.12337	0.12237	0.58583	0.06039	0.10190	1.69197	1.13883
4939	0.14519	0.73658	1.13362	0.13639	0.80653	1.70009	0.64770	0.37640	1.03328	-0.04276	0.83827	1.58773	0.50205	0.36696	1.18119	-0.11724	0.73521	1.51148	0.36629	0.42897	1.37231	0.08137	0.59980	1.65868	0.06650	0.55104	1.63204	0.12763	0.59448	1.29372	0.18496	0.72609	1.03456	0.09322	0.74926	0.80685	0.22633	0.96220	1.07168	0.09941	0.68482	0.37207	0.14290	1.39736	1.08947	0.12512	0.58009	0.06841	0.09067	1.68983	1.11696	0.12334	0.58599	0.06020	0.09691	1.69176	1.13273
4940	0.14416	0.73460	1.13182	0.13485	0.80484	1.69806	0.63965	0.35926	1.02884	-0.04468	0.83515	1.58607	0.49434	0.35659	1.17724	-0.11826	0.73100	1.51087	0.36201	0.42336	1.36980	0.08234	0.59642	1.65822	0.06694	0.54772	1.63177	0.12705	0.59147	1.29357	0.18396	0.72531	1.03430	0.09218	0.74715	0.80765	0.22593	0.96340	1.06500	0.09985	0.68348	0.37246	0.14013	1.39948	1.07716	0.12636	0.58017	0.06829	0.07948	1.69018	1.10772	0.12451	0.58603	0.06007	0.08512	1.69205	1.12371
4941	0.14274	0.73260	1.13006	0.13357	0.80418	1.69669	0.63154	0.34353	1.02510	-0.04590	0.83235	1.58442	0.48723	0.34800	1.17406	-0.11892	0.72722	1.51045	0.35847	0.41910	1.36826	0.08313	0.59369	1.65777	0.06783	0.54480	1.63161	0.12660	0.58810	1.29338	0.18189	0.72471	1.03406	0.09023	0.74478	0.80855	0.22483	0.96482	1.05846	0.09982	0.68145	0.37297	0.13653	1.40137	1.06480	0.12747	0.57996	0.06830	0.06346	1.69014	1.09547	0.12552	0.58582	0.06010	0.06838	1.69282	1.11159
4942	0.14145	0.73052	1.12834	0.13310	0.80387	1.69564	0.62403	0.33026	1.02167	-0.04617	0.82977	1.58286	0.48121	0.34131	1.17140	-0.11925	0.72380	1.50998	0.35601	0.41578	1.36735	0.08384	0.59103	1.65736	0.06915	0.54179	1.63152	0.12640	0.58504	1.29316	0.17979	0.72380	1.03409	0.08819	0.74196	0.80948	0.22376	0.96565	1.05226	0.09945	0.67866	0.37352	0.13298	1.40218	1.05181	0.12821	0.57930	0.06836	0.04802	1.68870	1.08084	0.12616	0.58518	0.06019	0.05233	1.69238	1.09694
4943	0.14063	0.72828	1.12649	0.13330	0.80289	1.69480	0.61806	0.32021	1.01811	-0.04569	0.82702	1.58141	0.47664	0.33672	1.16872	-0.11928	0.72037	1.50920	0.35445	0.41329	1.36630	0.08444	0.58788	1.65709	0.07048	0.53827	1.63154	0.12649	0.58269	1.29297	0.17850	0.72221	1.03399	0.08658	0.73858	0.81013	0.22317	0.96538	1.04612	0.09889	0.67532	0.37388	0.13021	1.40150	1.03755	0.12861	0.57830	0.06822	0.03724	1.68609	1.06381	0.12647	0.58426	0.06014	0.04138	1.69050	1.07977
4944	0.14035	0.72581	1.12437	0.13361	0.80082	1.69424	0.61415	0.31371	1.01423	-0.04495	0.82376	1.58000	0.47379	0.33448	1.16580	-0.11904	0.71659	1.50810	0.35360	0.41172	1.36477	0.08480	0.58421	1.65704	0.07140	0.53433	1.63171	0.12699	0.58079	1.29285	0.17811	0.71981	1.03332	0.08541	0.73470	0.81026	0.22294	0.96401	1.03990	0.09823	0.67174	0.37384	0.12866	1.39949	1.02178	0.12878	0.57720	0.06777	0.03238	1.68312	1.04329	0.12656	0.58331	0.05982	0.03678	1.68799	1.05904
4945	0.14049	0.72294	1.12202	0.13378	0.79805	1.69393	0.61236	0.31085	1.01030	-0.04422	0.81997	1.57860	0.47289	0.33456	1.16301	-0.11841	0.71242	1.50678	0.35349	0.41117	1.36309	0.08497	0.58037	1.65710	0.07182	0.53036	1.63190	0.12783	0.57868	1.29278	0.17834	0.71653	1.03216	0.08463	0.73042	0.80986	0.22274	0.96138	1.03382	0.09749	0.66805	0.37336	0.12856	1.39617	1.00464	0.12872	0.57601	0.06698	0.03334	1.67991	1.01831	0.12645	0.58231	0.05919	0.03818	1.68517	1.03381
4946	0.14086	0.71946	1.11954	0.13401	0.79506	1.69383	0.61253	0.31147	1.00672	-0.04337	0.81583	1.57728	0.47384	0.33659	1.16075	-0.11739	0.70811	1.50541	0.35412	0.41152	1.36157	0.08513	0.57684	1.65716	0.07196	0.52682	1.63201	0.12857	0.57591	1.29266	0.17884	0.71231	1.03087	0.08424	0.72578	0.80908	0.22232	0.95720	1.02820	0.09664	0.66415	0.37251	0.12979	1.39116	0.98655	0.12831	0.57452	0.06593	0.03946	1.67590	0.98910	0.12605	0.58102	0.05830	0.04481	1.68170	1.00423
4947	0.14123	0.71534	1.11703	0.13454	0.79192	1.69385	0.61447	0.31540	1.00350	-0.04223	0.81159	1.57618	0.47627	0.34009	1.15883	-0.11614	0.70400	1.50419	0.35536	0.41254	1.36006	0.08546	0.57389	1.65723	0.07209	0.52391	1.63208	0.12889	0.57246	1.29245	0.17932	0.70713	1.02964	0.08411	0.72073	0.80806	0.22172	0.95147	1.02319	0.09567	0.65991	0.37138	0.13167	1.38403	0.96807	0.12751	0.57258	0.06469	0.04884	1.67032	0.95641	0.12532	0.57928	0.05721	0.05484	1.67699	0.97093
4948	0.14149	0.71074	1.11452	0.13530	0.78828	1.69393	0.61795	0.32252	1.00042	-0.04087	0.80759	1.57534	0.47979	0.34475	1.15698	-0.11488	0.70045	1.50317	0.35718	0.41398	1.35836	0.08598	0.57147	1.65738	0.07242	0.52155	1.63222	0.12887	0.56859	1.29221	0.17951	0.70111	1.02843	0.08395	0.71523	0.80681	0.22109	0.94462	1.01876	0.09457	0.65530	0.37002	0.13324	1.37476	0.94960	0.12638	0.57030	0.06330	0.05827	1.66255	0.92034	0.12430	0.57720	0.05599	0.06511	1.67042	0.93385
4949	0.14161	0.70595	1.11199	0.13590	0.78397	1.69407	0.62258	0.33264	0.99753	-0.03959	0.80409	1.57463	0.48424	0.35061	1.15530	-0.11384	0.69764	1.50230	0.35962	0.41586	1.35670	0.08661	0.56944	1.65765	0.07297	0.51957	1.63243	0.12883	0.56466	1.29206	0.17920	0.69461	1.02706	0.08352	0.70937	0.80532	0.22050	0.93743	1.01472	0.09340	0.65041	0.36848	0.13381	1.36388	0.93112	0.12508	0.56802	0.06184	0.06490	1.65205	0.88048	0.12309	0.57516	0.05474	0.07262	1.66127	0.89259
4950	0.14152	0.70128	1.10939	0.13609	0.77945	1.69413	0.62791	0.34540	0.99504	-0.03869	0.80108	1.57395	0.48948	0.35788	1.15410	-0.11315	0.69543	1.50153	0.36263	0.41842	1.35546	0.08722	0.56767	1.65800	0.07368	0.51785	1.63262	0.12883	0.56097	1.29199	0.17830	0.68813	1.02538	0.08274	0.70336	0.80364	0.21980	0.93064	1.01070	0.09228	0.64536	0.36677	0.13332	1.35207	0.91224	0.12369	0.56601	0.06035	0.06774	1.63812	0.83712	0.12176	0.57341	0.05349	0.07614	1.64860	0.84765
4951	0.14126	0.69689	1.10665	0.13606	0.77541	1.69392	0.63379	0.36036	0.99322	-0.03823	0.79839	1.57332	0.49538	0.36671	1.15343	-0.11274	0.69358	1.50090	0.36603	0.42177	1.35466	0.08779	0.56610	1.65833	0.07449	0.51630	1.63279	0.12874	0.55778	1.29189	0.17692	0.68194	1.02342	0.08168	0.69732	0.80182	0.21901	0.92450	1.00643	0.09130	0.64018	0.36489	0.13248	1.33950	0.89261	0.12228	0.56415	0.05875	0.06777	1.61988	0.79157	0.12039	0.57181	0.05218	0.07651	1.63141	0.80061
4952	0.14103	0.69272	1.10378	0.13594	0.77213	1.69340	0.64038	0.37738	0.99229	-0.03821	0.79587	1.57281	0.50194	0.37710	1.15305	-0.11254	0.69184	1.50053	0.36977	0.42590	1.35401	0.08843	0.56472	1.65861	0.07524	0.51492	1.63301	0.12841	0.55528	1.29170	0.17543	0.67598	1.02137	0.08061	0.69129	0.79977	0.21862	0.91859	1.00197	0.09052	0.63484	0.36275	0.13264	1.32564	0.87235	0.12099	0.56217	0.05690	0.06716	1.59647	0.74542	0.11913	0.57008	0.05063	0.07583	1.60890	0.75327
4953	0.14105	0.68866	1.10081	0.13537	0.76926	1.69278	0.64768	0.39666	0.99236	-0.03879	0.79348	1.57238	0.50906	0.38894	1.15278	-0.11272	0.69005	1.50049	0.37388	0.43064	1.35337	0.08919	0.56357	1.65884	0.07578	0.51379	1.63332	0.12788	0.55346	1.29142	0.17427	0.67007	1.01926	0.07983	0.68536	0.79725	0.21911	0.91238	0.99751	0.08990	0.62925	0.36014	0.13469	1.30984	0.85196	0.12002	0.56010	0.05474	0.06789	1.56765	0.70017	0.11817	0.56827	0.04880	0.07616	1.58088	0.70709
4954	0.14140	0.68459	1.09774	0.13396	0.76638	1.69233	0.65530	0.41819	0.99356	-0.04011	0.79128	1.57197	0.51632	0.40177	1.15272	-0.11350	0.68823	1.50067	0.37827	0.43548	1.35284	0.09004	0.56264	1.65910	0.07619	0.51289	1.63376	0.12735	0.55209	1.29108	0.17373	0.66419	1.01694	0.07949	0.67963	0.79408	0.22042	0.90566	0.99305	0.08937	0.62340	0.35691	0.13818	1.29201	0.83205	0.11936	0.55825	0.05228	0.07061	1.53417	0.65713	0.11747	0.56667	0.04673	0.07833	1.54811	0.66324
