	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
17	-0.00619	0.12705	0.00391	-0.00733	0.04200	-0.00069	-0.11048	-0.00942	0.24113	0.00673	0.09069	-0.02453	-0.08813	0.21116	0.18537	0.00301	0.12711	-0.02545	-0.04190	0.22236	0.10094	-0.05212	0.15607	0.00622	-0.03643	0.15401	-0.00029	-0.01176	0.12543	0.00230	0.00012	0.15262	-0.00457	0.01777	0.14817	0.00564	-0.00671	0.12074	-0.01483	0.01208	0.06966	-0.00585	0.01322	0.06370	-0.01311	0.01053	0.01007	-0.01428	0.02979	0.01908	-0.00704	0.01114	0.00988	-0.01478	0.02997	0.01971	-0.00497
18	-0.00767	0.11816	0.00485	0.01651	0.05637	-0.00885	-0.10914	0.00034	0.21973	0.01155	0.09611	-0.02073	-0.08914	0.20268	0.17062	-0.00041	0.11583	-0.02417	-0.04505	0.21592	0.09267	-0.04940	0.15648	0.00922	-0.03549	0.15564	0.00202	-0.01702	0.11010	0.00133	0.00068	0.14196	-0.00169	0.02011	0.13983	0.00919	-0.00893	0.11451	-0.01142	0.01620	0.06856	-0.00039	0.01110	0.05879	-0.01019	0.00627	0.00512	-0.01381	0.03050	0.01261	-0.00985	0.00799	0.00457	-0.01546	0.03056	0.01297	-0.00975
19	-0.00993	0.11126	0.00468	0.03912	0.07674	-0.02127	-0.10568	0.01927	0.19763	0.01106	0.10424	-0.01694	-0.08436	0.19381	0.15648	-0.01195	0.10770	-0.02036	-0.04425	0.21323	0.08264	-0.04342	0.15461	0.01129	-0.03231	0.15605	0.00256	-0.02205	0.09909	-0.00092	-0.00121	0.13237	0.00045	0.01889	0.13093	0.00918	-0.01066	0.10994	-0.00727	0.01771	0.06704	0.00170	0.00846	0.05641	-0.00622	-0.00002	0.00003	-0.01472	0.02818	0.00606	-0.01015	0.00254	-0.00078	-0.01711	0.02814	0.00611	-0.01113
20	-0.01256	0.10865	0.00368	0.05331	0.09882	-0.03428	-0.10431	0.04034	0.17536	0.00508	0.11402	-0.01408	-0.07785	0.18585	0.14116	-0.02764	0.10599	-0.01533	-0.04236	0.21451	0.07057	-0.03509	0.15171	0.01178	-0.02689	0.15549	0.00152	-0.02602	0.09649	-0.00345	-0.00573	0.12709	0.00174	0.01453	0.12364	0.00665	-0.01097	0.10839	-0.00336	0.01626	0.06375	0.00053	0.00696	0.05821	-0.00212	-0.00603	-0.00448	-0.01602	0.02271	0.00282	-0.00768	-0.00326	-0.00537	-0.01859	0.02263	0.00248	-0.00848
21	-0.01486	0.11029	0.00262	0.05619	0.11996	-0.04568	-0.10933	0.05744	0.15354	-0.00466	0.12306	-0.01271	-0.07366	0.17989	0.12449	-0.04158	0.11027	-0.01098	-0.04156	0.21788	0.05839	-0.02604	0.14897	0.01069	-0.02014	0.15435	-0.00044	-0.02815	0.10242	-0.00511	-0.01199	0.12687	0.00273	0.00838	0.11863	0.00417	-0.00943	0.10943	-0.00040	0.01285	0.05765	-0.00195	0.00752	0.06273	0.00134	-0.00952	-0.00783	-0.01583	0.01501	0.00372	-0.00302	-0.00732	-0.00854	-0.01805	0.01493	0.00299	-0.00252
22	-0.01607	0.11419	0.00261	0.04961	0.13907	-0.05445	-0.12178	0.07100	0.13282	-0.01501	0.12880	-0.01262	-0.07322	0.17627	0.10877	-0.04865	0.11740	-0.00803	-0.04167	0.21988	0.04967	-0.01865	0.14802	0.00859	-0.01366	0.15372	-0.00247	-0.02759	0.11358	-0.00489	-0.01825	0.12981	0.00443	0.00233	0.11521	0.00407	-0.00693	0.11102	0.00149	0.00895	0.04885	-0.00331	0.00982	0.06642	0.00395	-0.00904	-0.00930	-0.01187	0.00731	0.00664	0.00344	-0.00805	-0.00962	-0.01319	0.00729	0.00574	0.00583
23	-0.01576	0.11802	0.00425	0.03785	0.15494	-0.06003	-0.13768	0.08471	0.11350	-0.02264	0.12947	-0.01324	-0.07524	0.17467	0.09642	-0.04671	0.12371	-0.00564	-0.04108	0.21697	0.04705	-0.01557	0.15062	0.00620	-0.00935	0.15505	-0.00389	-0.02406	0.12540	-0.00218	-0.02262	0.13309	0.00739	-0.00210	0.11256	0.00703	-0.00506	0.11147	0.00251	0.00592	0.03932	-0.00222	0.01274	0.06607	0.00582	-0.00493	-0.00836	-0.00391	0.00217	0.00806	0.01073	-0.00539	-0.00821	-0.00391	0.00226	0.00745	0.01474
24	-0.01415	0.12049	0.00700	0.02543	0.16541	-0.06261	-0.14996	0.10011	0.09513	-0.02520	0.12464	-0.01460	-0.07754	0.17453	0.08715	-0.03710	0.12684	-0.00281	-0.03876	0.20710	0.04949	-0.01835	0.15731	0.00378	-0.00879	0.15900	-0.00456	-0.01841	0.13427	0.00262	-0.02393	0.13513	0.01076	-0.00464	0.11073	0.01169	-0.00477	0.11136	0.00254	0.00494	0.03233	0.00080	0.01514	0.06091	0.00670	0.00062	-0.00530	0.00446	0.00078	0.00558	0.01625	-0.00099	-0.00477	0.00563	0.00100	0.00585	0.02058
25	-0.01210	0.12155	0.00926	0.01580	0.16824	-0.06348	-0.15234	0.11627	0.07625	-0.02219	0.11540	-0.01765	-0.07837	0.17476	0.07762	-0.02362	0.12648	0.00010	-0.03534	0.19045	0.05216	-0.02605	0.16641	0.00122	-0.01236	0.16471	-0.00498	-0.01244	0.13865	0.00798	-0.02245	0.13606	0.01277	-0.00614	0.11037	0.01548	-0.00619	0.11239	0.00111	0.00665	0.03056	0.00377	0.01595	0.05264	0.00603	0.00544	-0.00089	0.00841	0.00244	-0.00018	0.01753	0.00332	-0.00020	0.01008	0.00279	0.00139	0.02042
26	-0.01074	0.12165	0.00939	0.01102	0.16299	-0.06460	-0.14171	0.13142	0.05495	-0.01512	0.10442	-0.02347	-0.07650	0.17364	0.06373	-0.01087	0.12397	0.00110	-0.03223	0.16933	0.04956	-0.03548	0.17491	-0.00137	-0.01863	0.17055	-0.00586	-0.00819	0.13908	0.01189	-0.01996	0.13613	0.01196	-0.00750	0.11183	0.01603	-0.00931	0.11462	-0.00181	0.01020	0.03453	0.00451	0.01419	0.04416	0.00362	0.00914	0.00419	0.00641	0.00532	-0.00582	0.01496	0.00705	0.00487	0.00793	0.00571	-0.00316	0.01531
27	-0.01104	0.12126	0.00682	0.01177	0.15317	-0.06786	-0.11864	0.14328	0.03023	-0.00673	0.09557	-0.03191	-0.07135	0.16936	0.04318	-0.00281	0.12127	-0.00170	-0.03050	0.14718	0.03913	-0.04324	0.18068	-0.00330	-0.02485	0.17535	-0.00748	-0.00726	0.13754	0.01290	-0.01893	0.13483	0.00828	-0.00931	0.11462	0.01245	-0.01401	0.11627	-0.00532	0.01331	0.04279	0.00208	0.00971	0.03865	0.00033	0.01219	0.00916	0.00060	0.00739	-0.00782	0.01123	0.01041	0.00973	0.00180	0.00772	-0.00491	0.00920
28	-0.01354	0.12095	0.00222	0.01685	0.14532	-0.07409	-0.08698	0.15003	0.00263	-0.00010	0.09253	-0.04120	-0.06355	0.16111	0.01665	-0.00188	0.12003	-0.00838	-0.03085	0.12714	0.02244	-0.04765	0.18379	-0.00373	-0.02850	0.17908	-0.00938	-0.01041	0.13625	0.01066	-0.02134	0.13208	0.00327	-0.01213	0.11782	0.00595	-0.01982	0.11591	-0.00805	0.01370	0.05283	-0.00263	0.00376	0.03855	-0.00252	0.01447	0.01285	-0.00581	0.00726	-0.00502	0.00847	0.01305	0.01330	-0.00480	0.00743	-0.00284	0.00529
29	-0.01819	0.12121	-0.00290	0.02370	0.14467	-0.08277	-0.05218	0.15228	-0.02618	0.00185	0.09701	-0.04879	-0.05516	0.14958	-0.01310	-0.00824	0.12096	-0.01734	-0.03390	0.11103	0.00335	-0.04868	0.18555	-0.00244	-0.02859	0.18210	-0.01062	-0.01733	0.13645	0.00588	-0.02773	0.12931	-0.00082	-0.01622	0.12070	-0.00058	-0.02607	0.11368	-0.00914	0.01052	0.06168	-0.00731	-0.00178	0.04391	-0.00411	0.01510	0.01436	-0.01030	0.00477	0.00113	0.00696	0.01400	0.01471	-0.00939	0.00478	0.00201	0.00421
30	-0.02405	0.12202	-0.00706	0.02969	0.15136	-0.09224	-0.01866	0.15320	-0.05447	-0.00237	0.10770	-0.05304	-0.04848	0.13642	-0.04318	-0.01947	0.12378	-0.02654	-0.03969	0.09915	-0.01456	-0.04653	0.18643	-0.00002	-0.02577	0.18415	-0.01043	-0.02647	0.13777	0.00001	-0.03659	0.12865	-0.00244	-0.02055	0.12322	-0.00430	-0.03193	0.11047	-0.00840	0.00460	0.06678	-0.00995	-0.00537	0.05205	-0.00422	0.01280	0.01377	-0.01210	0.00108	0.00782	0.00559	0.01199	0.01402	-0.01138	0.00099	0.00747	0.00445
31	-0.02944	0.12260	-0.00950	0.03290	0.16057	-0.09982	0.01106	0.15679	-0.08148	-0.01103	0.12089	-0.05419	-0.04404	0.12312	-0.07187	-0.03116	0.12783	-0.03470	-0.04680	0.09069	-0.02964	-0.04094	0.18517	0.00254	-0.02153	0.18401	-0.00869	-0.03541	0.13849	-0.00524	-0.04510	0.13071	-0.00161	-0.02317	0.12532	-0.00451	-0.03641	0.10690	-0.00575	-0.00211	0.06715	-0.01025	-0.00648	0.05945	-0.00271	0.00702	0.01202	-0.01213	-0.00202	0.01250	0.00358	0.00651	0.01218	-0.01181	-0.00213	0.01144	0.00440
32	-0.03285	0.12171	-0.01020	0.03266	0.16618	-0.10237	0.03468	0.16622	-0.10780	-0.01890	0.13244	-0.05408	-0.04016	0.11027	-0.09865	-0.03834	0.13212	-0.04141	-0.05255	0.08419	-0.04201	-0.03197	0.18015	0.00433	-0.01729	0.18063	-0.00619	-0.04178	0.13664	-0.00845	-0.05103	0.13359	0.00057	-0.02339	0.12595	-0.00261	-0.03877	0.10328	-0.00149	-0.00782	0.06358	-0.00922	-0.00600	0.06393	0.00037	-0.00067	0.01021	-0.01105	-0.00320	0.01411	0.00194	-0.00089	0.01029	-0.01112	-0.00325	0.01295	0.00456
33	-0.03374	0.11857	-0.00972	0.03020	0.16606	-0.09763	0.04844	0.18339	-0.13490	-0.01984	0.14034	-0.05441	-0.03458	0.09775	-0.12360	-0.03760	0.13516	-0.04602	-0.05470	0.07760	-0.05261	-0.02102	0.17165	0.00452	-0.01389	0.17450	-0.00436	-0.04430	0.13127	-0.00910	-0.05347	0.13425	0.00284	-0.02255	0.12359	-0.00008	-0.03896	0.10026	0.00305	-0.01153	0.05771	-0.00754	-0.00575	0.06521	0.00405	-0.00737	0.00874	-0.00863	-0.00276	0.01339	0.00202	-0.00725	0.00870	-0.00876	-0.00272	0.01252	0.00599
34	-0.03251	0.11336	-0.00872	0.02797	0.16402	-0.08564	0.04832	0.20968	-0.16435	-0.01079	0.14599	-0.05558	-0.02654	0.08538	-0.14679	-0.02901	0.13576	-0.04721	-0.05296	0.06825	-0.06231	-0.01053	0.16242	0.00252	-0.01160	0.16774	-0.00438	-0.04313	0.12326	-0.00762	-0.05249	0.13045	0.00449	-0.02269	0.11725	0.00284	-0.03734	0.09859	0.00599	-0.01310	0.05080	-0.00494	-0.00701	0.06387	0.00679	-0.01063	0.00711	-0.00462	-0.00257	0.01187	0.00363	-0.01011	0.00693	-0.00443	-0.00247	0.01137	0.00803
35	-0.02996	0.10699	-0.00764	0.02745	0.16589	-0.06944	0.03400	0.24536	-0.19735	0.00565	0.15244	-0.05703	-0.01726	0.07326	-0.16823	-0.01653	0.13444	-0.04391	-0.04921	0.05384	-0.07148	-0.00299	0.15588	-0.00133	-0.01020	0.16265	-0.00620	-0.03930	0.11491	-0.00493	-0.04883	0.12175	0.00556	-0.02507	0.10687	0.00636	-0.03409	0.09817	0.00632	-0.01297	0.04327	-0.00117	-0.00910	0.06044	0.00767	-0.00932	0.00471	0.00067	-0.00418	0.01073	0.00563	-0.00843	0.00441	0.00140	-0.00411	0.01029	0.00905
36	-0.02669	0.10062	-0.00669	0.02763	0.17384	-0.05472	0.01101	0.28748	-0.23412	0.02195	0.16096	-0.05856	-0.00889	0.06179	-0.18805	-0.00583	0.13381	-0.03711	-0.04616	0.03431	-0.07994	0.00005	0.15400	-0.00544	-0.00917	0.16035	-0.00838	-0.03369	0.10854	-0.00179	-0.04386	0.10974	0.00643	-0.02933	0.09356	0.01011	-0.02892	0.09794	0.00452	-0.01183	0.03522	0.00310	-0.00905	0.05558	0.00705	-0.00411	0.00151	0.00584	-0.00745	0.01011	0.00694	-0.00310	0.00116	0.00704	-0.00753	0.00924	0.00795
37	-0.02289	0.09531	-0.00596	0.02605	0.18481	-0.04797	-0.01234	0.32969	-0.27351	0.02995	0.16935	-0.06078	-0.00295	0.05144	-0.20665	-0.00105	0.13708	-0.03031	-0.04537	0.01302	-0.08763	-0.00150	0.15674	-0.00770	-0.00795	0.16079	-0.00918	-0.02667	0.10539	0.00149	-0.03949	0.09745	0.00735	-0.03382	0.07965	0.01304	-0.02164	0.09676	0.00191	-0.01050	0.02741	0.00653	-0.00353	0.05046	0.00586	0.00238	-0.00202	0.00877	-0.01091	0.00939	0.00701	0.00317	-0.00230	0.01001	-0.01122	0.00777	0.00479
38	-0.01882	0.09192	-0.00557	0.02096	0.19443	-0.05306	-0.02810	0.36446	-0.31324	0.02570	0.17394	-0.06464	0.00026	0.04242	-0.22493	-0.00296	0.14553	-0.02761	-0.04630	-0.00467	-0.09541	-0.00635	0.16278	-0.00673	-0.00614	0.16345	-0.00785	-0.01848	0.10561	0.00484	-0.03741	0.08805	0.00829	-0.03696	0.06800	0.01443	-0.01330	0.09402	-0.00044	-0.01006	0.02103	0.00820	0.00795	0.04649	0.00483	0.00700	-0.00528	0.00830	-0.01292	0.00809	0.00617	0.00734	-0.00540	0.00889	-0.01344	0.00578	0.00110
39	-0.01514	0.09102	-0.00554	0.01218	0.20043	-0.06895	-0.02892	0.38426	-0.34989	0.01118	0.17264	-0.07074	0.00099	0.03437	-0.24455	-0.00966	0.15727	-0.03120	-0.04692	-0.01479	-0.10493	-0.01227	0.17022	-0.00278	-0.00376	0.16770	-0.00489	-0.01004	0.10904	0.00815	-0.03829	0.08350	0.00940	-0.03814	0.06101	0.01463	-0.00645	0.09012	-0.00200	-0.01128	0.01715	0.00838	0.02191	0.04492	0.00415	0.00786	-0.00803	0.00506	-0.01250	0.00618	0.00522	0.00776	-0.00798	0.00445	-0.01314	0.00360	-0.00114
40	-0.01270	0.09278	-0.00574	0.00067	0.20271	-0.09017	-0.00980	0.38216	-0.37943	-0.00768	0.16641	-0.07884	-0.00089	0.02632	-0.26748	-0.01814	0.16824	-0.04023	-0.04561	-0.01733	-0.11760	-0.01717	0.17737	0.00268	-0.00123	0.17280	-0.00154	-0.00305	0.11554	0.01109	-0.04143	0.08400	0.01085	-0.03764	0.05979	0.01466	-0.00371	0.08634	-0.00249	-0.01375	0.01623	0.00812	0.03300	0.04634	0.00393	0.00526	-0.01021	0.00083	-0.00968	0.00388	0.00477	0.00489	-0.01006	-0.00119	-0.01025	0.00161	-0.00088
41	-0.01211	0.09672	-0.00623	-0.01189	0.20182	-0.10938	0.02781	0.35514	-0.39938	-0.02439	0.15828	-0.08781	-0.00592	0.01709	-0.29489	-0.02543	0.17427	-0.05145	-0.04279	-0.01626	-0.13366	-0.02023	0.18352	0.00808	0.00073	0.17827	0.00132	0.00082	0.12442	0.01306	-0.04536	0.08815	0.01232	-0.03645	0.06360	0.01489	-0.00578	0.08440	-0.00192	-0.01617	0.01818	0.00798	0.03739	0.05049	0.00420	0.00140	-0.01117	-0.00249	-0.00510	0.00184	0.00522	0.00104	-0.01100	-0.00559	-0.00546	0.00039	0.00190
42	-0.01336	0.10171	-0.00737	-0.02294	0.19852	-0.12062	0.07404	0.30993	-0.41193	-0.03456	0.15138	-0.09572	-0.01437	0.00612	-0.32579	-0.02919	0.17293	-0.06083	-0.04063	-0.01700	-0.15144	-0.02206	0.18916	0.01282	0.00150	0.18416	0.00376	0.00083	0.13393	0.01346	-0.04882	0.09381	0.01278	-0.03586	0.07013	0.01449	-0.01100	0.08549	-0.00127	-0.01767	0.02252	0.00745	0.03490	0.05625	0.00427	-0.00117	-0.00959	-0.00370	0.00019	0.00092	0.00651	-0.00131	-0.00950	-0.00707	0.00012	0.00048	0.00628
43	-0.01597	0.10639	-0.00974	-0.02977	0.19364	-0.12169	0.11300	0.26411	-0.42477	-0.03714	0.14709	-0.10055	-0.02558	-0.00560	-0.35675	-0.02868	0.16428	-0.06526	-0.04133	-0.02341	-0.16744	-0.02377	0.19506	0.01732	0.00101	0.19061	0.00641	-0.00269	0.14176	0.01182	-0.05113	0.09915	0.01100	-0.03669	0.07686	0.01223	-0.01658	0.08946	-0.00235	-0.01854	0.02832	0.00548	0.02878	0.06187	0.00278	-0.00175	-0.00495	-0.00329	0.00482	0.00147	0.00756	-0.00151	-0.00500	-0.00603	0.00499	0.00187	0.01003
44	-0.01930	0.10949	-0.01357	-0.03141	0.18732	-0.11493	0.12954	0.23779	-0.44693	-0.03443	0.14424	-0.10156	-0.03789	-0.01576	-0.38358	-0.02551	0.15028	-0.06394	-0.04573	-0.03621	-0.17813	-0.02549	0.20108	0.02176	0.00000	0.19704	0.00956	-0.00892	0.14606	0.00806	-0.05194	0.10295	0.00658	-0.03857	0.08208	0.00765	-0.02037	0.09470	-0.00617	-0.01968	0.03407	0.00143	0.02314	0.06523	-0.00097	-0.00205	0.00153	-0.00336	0.00767	0.00277	0.00666	-0.00134	0.00131	-0.00497	0.00796	0.00362	0.01035
45	-0.02290	0.11015	-0.01838	-0.02844	0.17858	-0.10618	0.11938	0.24208	-0.48283	-0.03069	0.14013	-0.09989	-0.04890	-0.02259	-0.40420	-0.02286	0.13378	-0.05894	-0.05327	-0.05370	-0.18248	-0.02590	0.20585	0.02483	-0.00039	0.20192	0.01224	-0.01707	0.14628	0.00275	-0.05132	0.10449	0.00055	-0.04030	0.08482	0.00169	-0.02213	0.09882	-0.01162	-0.02126	0.03793	-0.00409	0.01998	0.06453	-0.00597	-0.00406	0.00755	-0.00564	0.00852	0.00371	0.00325	-0.00295	0.00718	-0.00621	0.00878	0.00460	0.00612
46	-0.02646	0.10816	-0.02323	-0.02117	0.16664	-0.10174	0.09479	0.27434	-0.53018	-0.02912	0.13298	-0.09788	-0.05594	-0.02642	-0.41998	-0.02313	0.11795	-0.05409	-0.06245	-0.07332	-0.18294	-0.02332	0.20767	0.02395	0.00046	0.20361	0.01260	-0.02614	0.14323	-0.00311	-0.05007	0.10356	-0.00518	-0.04086	0.08466	-0.00372	-0.02307	0.09999	-0.01639	-0.02229	0.03833	-0.00944	0.01858	0.05949	-0.01022	-0.00778	0.01117	-0.00994	0.00783	0.00382	-0.00131	-0.00659	0.01077	-0.00995	0.00792	0.00434	-0.00089
47	-0.02957	0.10425	-0.02732	-0.00990	0.15311	-0.10435	0.07613	0.32275	-0.58292	-0.02922	0.12372	-0.09757	-0.05727	-0.02940	-0.43424	-0.02570	0.10618	-0.05239	-0.07167	-0.09263	-0.18351	-0.01779	0.20587	0.01763	0.00212	0.20151	0.00938	-0.03457	0.13877	-0.00848	-0.04945	0.10070	-0.00900	-0.04005	0.08190	-0.00690	-0.02454	0.09769	-0.01890	-0.02149	0.03489	-0.01303	0.01730	0.05207	-0.01247	-0.01130	0.01195	-0.01449	0.00619	0.00375	-0.00504	-0.01049	0.01168	-0.01444	0.00607	0.00364	-0.00741
48	-0.03186	0.09974	-0.03025	0.00264	0.14219	-0.11163	0.07520	0.37397	-0.63462	-0.02737	0.11531	-0.09955	-0.05371	-0.03364	-0.44929	-0.02749	0.10128	-0.05419	-0.08028	-0.10956	-0.18688	-0.01209	0.20123	0.00785	0.00329	0.19646	0.00345	-0.04069	0.13490	-0.01252	-0.05042	0.09686	-0.01035	-0.03850	0.07756	-0.00747	-0.02717	0.09231	-0.01929	-0.01888	0.02866	-0.01434	0.01553	0.04550	-0.01305	-0.01263	0.01078	-0.01727	0.00438	0.00488	-0.00713	-0.01243	0.01071	-0.01738	0.00409	0.00415	-0.01129
49	-0.03330	0.09562	-0.03204	0.01194	0.13799	-0.11913	0.08679	0.41740	-0.67994	-0.02080	0.10978	-0.10275	-0.04898	-0.03969	-0.46473	-0.02592	0.10369	-0.05749	-0.08871	-0.12241	-0.19347	-0.01023	0.19516	-0.00048	0.00274	0.18988	-0.00240	-0.04374	0.13254	-0.01503	-0.05304	0.09273	-0.00978	-0.03721	0.07275	-0.00636	-0.03068	0.08461	-0.01859	-0.01585	0.02154	-0.01403	0.01393	0.04233	-0.01307	-0.01112	0.00858	-0.01770	0.00325	0.00795	-0.00857	-0.01135	0.00866	-0.01787	0.00290	0.00690	-0.01284
50	-0.03417	0.09181	-0.03300	0.01603	0.14193	-0.12501	0.09413	0.44495	-0.71501	-0.01115	0.10672	-0.10511	-0.04779	-0.04637	-0.47862	-0.02139	0.11042	-0.05990	-0.09737	-0.12981	-0.20259	-0.01424	0.18852	-0.00295	0.00032	0.18264	-0.00529	-0.04418	0.13068	-0.01637	-0.05648	0.08808	-0.00833	-0.03672	0.06794	-0.00501	-0.03422	0.07545	-0.01755	-0.01360	0.01525	-0.01325	0.01335	0.04298	-0.01327	-0.00769	0.00565	-0.01705	0.00350	0.01204	-0.01090	-0.00788	0.00571	-0.01719	0.00323	0.01113	-0.01388
51	-0.03478	0.08718	-0.03342	0.01717	0.15257	-0.13088	0.08298	0.45132	-0.73863	-0.00379	0.10463	-0.10468	-0.05307	-0.05221	-0.48986	-0.01704	0.11643	-0.06026	-0.10553	-0.13093	-0.21398	-0.02208	0.18128	0.00094	-0.00292	0.17483	-0.00410	-0.04295	0.12682	-0.01704	-0.05971	0.08181	-0.00685	-0.03682	0.06256	-0.00451	-0.03728	0.06552	-0.01624	-0.01224	0.01063	-0.01275	0.01372	0.04570	-0.01351	-0.00402	0.00216	-0.01669	0.00569	0.01535	-0.01415	-0.00373	0.00207	-0.01681	0.00557	0.01493	-0.01522
52	-0.03526	0.08071	-0.03348	0.01839	0.16673	-0.13834	0.05413	0.43756	-0.75354	-0.00336	0.10329	-0.10072	-0.06414	-0.05752	-0.49921	-0.01592	0.11805	-0.05888	-0.11158	-0.12649	-0.22780	-0.02899	0.17338	0.00747	-0.00543	0.16624	-0.00004	-0.04066	0.11902	-0.01730	-0.06217	0.07301	-0.00569	-0.03718	0.05585	-0.00496	-0.03994	0.05549	-0.01457	-0.01161	0.00756	-0.01251	0.01393	0.04800	-0.01335	-0.00128	-0.00140	-0.01618	0.01006	0.01685	-0.01626	-0.00035	-0.00171	-0.01624	0.01010	0.01682	-0.01539
53	-0.03548	0.07265	-0.03332	0.02035	0.18121	-0.14603	0.02385	0.41174	-0.76513	-0.00979	0.10394	-0.09414	-0.07732	-0.06451	-0.50816	-0.01864	0.11501	-0.05668	-0.11436	-0.11950	-0.24334	-0.03119	0.16537	0.01152	-0.00613	0.15706	0.00439	-0.03766	0.10778	-0.01707	-0.06337	0.06223	-0.00491	-0.03799	0.04789	-0.00586	-0.04185	0.04651	-0.01284	-0.01232	0.00541	-0.01213	0.01276	0.04835	-0.01267	0.00041	-0.00460	-0.01380	0.01570	0.01674	-0.01478	0.00173	-0.00504	-0.01354	0.01582	0.01663	-0.01205
