	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
27	-0.39268	1.26685	-0.14020	-0.10455	-1.42364	-0.08499	10.84146	4.22747	0.76008	12.38749	-1.78524	-3.77860	0.61948	-0.41364	0.06826	0.68745	-0.14698	0.00435	33.34708	1.95359	2.67382	16.07279	-13.89221	8.63619	6.58859	0.15355	-1.43974	8.80356	2.36763	2.08361	0.37790	-0.33075	-0.63266	1.28996	1.17736	0.04481	0.11766	0.10227	-0.29503	0.23487	0.24338	-0.00412
28	-1.18341	0.80609	-0.14846	-2.47510	0.90404	0.25732	6.79735	0.12419	0.63474	14.08004	11.46005	1.97350	0.32043	-0.37755	-0.00439	-0.12965	-0.24001	0.13513	33.64206	15.13195	7.85419	17.85946	-26.38965	7.24125	1.55261	0.49845	-0.49101	4.68057	1.62283	0.37197	1.69938	0.09206	-0.74548	1.96525	2.04054	0.09003	0.18210	0.16841	-0.19034	0.43823	0.42399	0.03919
29	-2.93442	-0.38835	0.02153	-2.27892	4.20767	0.43870	-8.83862	-1.65837	-0.29077	21.81590	21.13875	5.94768	0.11146	-0.28377	-0.09061	-0.37183	0.01126	0.26668	22.43583	29.00641	6.60440	13.72999	-30.19815	3.27026	-1.48741	0.52014	1.07311	1.80823	-0.57256	-1.23005	2.35173	-0.32534	0.03585	2.18306	2.27458	0.15836	0.22209	-0.02247	0.12807	0.52076	0.39257	0.10852
30	-3.76013	-0.39745	0.08237	-1.03051	5.67260	0.41399	-20.40349	2.55785	-1.16855	23.53697	20.46627	5.97064	0.26727	-0.18286	-0.09374	0.21264	0.32362	0.23107	4.64126	35.14473	3.34787	12.60891	-28.15512	4.43504	-1.54251	0.91592	2.84096	2.47439	-1.66970	-0.78133	2.30177	-1.85824	0.94732	1.24876	1.18510	0.17309	0.20006	-0.38861	0.35021	0.27499	0.10058	0.12028
31	-2.85124	0.75984	-0.04263	-0.00021	4.55591	0.22494	-16.39140	7.53498	-1.25668	14.38975	12.92859	3.87461	0.57805	-0.14639	-0.01280	1.02303	0.46413	0.05187	-6.22499	28.35506	4.22342	11.15545	-20.34048	11.21827	0.70921	2.24488	3.82943	5.29696	-0.77884	1.36120	2.33086	-3.31359	1.02812	-0.47138	-0.68494	0.07833	0.19206	-0.57857	0.24250	-0.18584	-0.28623	0.04581
32	-1.11919	1.42623	-0.12750	1.32845	2.41093	-0.10256	-3.68462	7.75477	-0.73800	8.05307	7.12789	2.10107	0.71736	-0.18272	0.08938	1.21573	0.35720	-0.10417	3.53854	16.33826	5.54330	1.55882	-7.87484	12.90587	5.18167	3.45747	2.83423	6.77764	0.26637	2.08398	1.91673	-3.09262	0.42455	-0.93413	-0.95280	-0.18888	0.15026	-0.40893	-0.02297	-0.32346	-0.28142	-0.07948
33	-0.13727	0.71848	-0.02532	2.26915	0.94460	-0.27826	4.23986	3.36062	-0.31728	12.93848	5.65295	1.44361	0.60649	-0.22855	0.14106	0.58549	0.07896	-0.10665	26.30047	6.40186	2.59712	-8.88413	-1.53683	4.88493	9.61278	2.75668	0.06348	6.02844	-0.03282	0.14021	0.79530	-1.21530	-0.18474	0.71540	1.27238	-0.51156	0.07087	-0.08824	-0.15563	0.08927	0.24978	-0.15902
34	-0.38500	-0.45801	0.08832	1.50580	0.74772	-0.03550	4.78437	-1.82729	-0.27939	18.85384	4.84583	1.22398	0.42659	-0.30050	0.09255	-0.03545	-0.15170	0.02867	38.49730	-2.54361	-0.42434	-3.74982	-7.44556	-4.49942	10.35133	0.17880	-2.41603	5.08581	-0.75165	-1.51049	-0.38719	0.58173	-0.34428	2.47008	3.17823	-0.43770	-0.01148	0.04270	-0.06941	0.51976	0.65241	-0.09765
35	-0.85439	-0.83926	0.02653	-0.12870	1.09901	0.31429	3.79860	-4.08156	-0.30608	17.88597	2.45675	-0.10194	0.39724	-0.44204	-0.01866	0.15128	-0.21123	0.14088	32.97080	-9.40098	0.01179	12.04341	-14.49161	-7.40986	7.84997	-2.20655	-3.39443	5.38832	-0.40264	-0.35478	-1.03074	1.28647	-0.26418	1.96761	2.16949	0.01856	-0.04099	-0.03918	0.05599	0.33437	0.37311	0.02564
36	-0.64942	-0.32376	-0.11231	-1.13250	1.79212	0.43030	4.14742	-2.33534	-0.20389	16.23183	2.58346	-1.78722	0.52467	-0.53539	-0.07814	0.69970	-0.07310	0.20585	25.37545	-4.96303	1.64773	14.53125	-13.49073	-3.54523	5.07745	-2.25671	-3.14891	5.99333	0.54281	2.00689	-0.93498	1.39759	-0.46560	-0.14012	-0.45329	0.34271	-0.02740	0.00579	-0.00477	-0.28794	-0.26799	0.07084
37	-0.50004	0.56816	-0.18896	-2.29505	2.85869	0.55146	3.27260	1.98626	-0.36511	16.38013	7.69598	-0.90287	0.58446	-0.41383	-0.03813	0.64621	0.21609	0.31242	23.30967	12.26614	3.42017	-0.99134	-12.95003	4.00192	2.66002	0.59224	-1.44259	4.88194	0.44280	2.43711	-0.05592	1.10960	-0.82326	-1.01368	-1.59087	0.35816	-0.11366	0.36889	-0.22261	-0.54402	-0.54372	0.05113
38	-1.50679	1.11912	-0.17087	-4.43229	3.12828	0.84348	-2.19904	4.85861	-0.83343	11.56030	12.43737	2.72719	0.43511	-0.15752	0.01465	0.00706	0.42910	0.36161	15.37628	26.22327	5.69449	-13.20984	-20.19387	11.13564	1.04606	4.46084	1.74565	2.74547	-0.55969	0.69362	1.93261	-0.26628	-0.75046	0.33094	-0.32439	0.24165	-0.15255	0.70282	-0.37070	-0.09405	-0.19650	0.03988
39	-2.99969	1.01531	-0.09354	-5.02448	1.66099	0.83644	-10.74860	3.42000	-0.90867	3.72204	10.58119	4.80776	0.25407	-0.03408	0.00869	-0.27878	0.31736	0.17721	-0.88359	21.02038	5.60688	-7.25800	-24.80268	12.74448	1.91695	5.68369	4.36986	2.79697	-0.62706	-0.51665	4.25550	-2.58949	-0.01869	2.17165	1.50682	0.18624	0.16949	0.43840	-0.25601	0.57694	0.33465	0.06515
40	-3.24679	0.86773	-0.05410	-2.09560	-0.51852	0.20877	-15.03410	0.74733	-0.19252	2.14350	3.12886	2.17376	0.30695	-0.16758	-0.02457	0.24094	-0.06182	-0.17271	-10.00206	1.68287	1.42370	8.30848	-17.59088	6.02906	5.21730	2.47403	3.89043	5.35601	0.71394	0.07822	4.40689	-4.07361	0.92378	2.61616	2.21099	0.08553	0.57307	-0.39970	0.07995	0.80607	0.56506	0.06038
41	-1.97856	1.20371	-0.06515	1.61095	-1.22215	-0.51590	-9.92212	1.24642	1.01617	6.75994	-1.67558	-2.05936	0.56410	-0.37312	-0.03379	0.96779	-0.32717	-0.38842	-1.80510	-9.61980	-1.85208	15.71073	-10.30745	-2.44707	7.98059	-1.81195	0.77771	7.64588	1.86353	1.19832	2.22143	-3.25223	1.09770	1.34373	1.67391	-0.25409	0.63071	-0.97365	0.30713	0.45937	0.43256	-0.03932
42	-0.72082	1.72633	-0.03539	2.60509	0.37703	-0.67034	0.09893	3.89203	2.10787	11.47426	1.71900	-2.97648	0.74417	-0.38904	-0.00676	1.19379	-0.21965	-0.29224	16.64431	-1.02983	0.56897	6.14834	-14.67385	-1.86701	6.81178	-2.71572	-1.19253	7.97625	1.36466	1.63693	0.32572	-1.47389	0.56655	-0.70513	0.43034	-0.69700	0.37615	-0.84746	0.27114	-0.08873	0.11488	-0.16545
43	-0.36194	1.12720	0.10158	1.35400	2.61963	-0.27610	5.23495	2.73035	2.44217	14.38794	8.38604	-0.38158	0.74369	-0.30658	-0.00112	0.95402	0.07167	-0.04035	28.94771	11.35187	5.57649	-10.19627	-18.64804	5.29132	3.66060	-0.68594	-0.12007	6.37199	-0.27326	1.27000	0.03564	-1.05123	0.46496	-1.87858	-0.65737	-0.80668	0.11316	-0.52034	0.20547	-0.42132	-0.19145	-0.19050
44	-0.55755	-0.97162	0.25000	-0.43237	2.78615	0.27088	1.19317	-3.35807	1.37086	13.57510	8.38930	1.98189	0.65233	-0.35538	-0.04631	0.56498	0.19457	0.10127	22.59784	6.84949	6.51115	-14.93354	-10.91197	6.34543	3.28602	0.96970	1.42073	4.08958	-1.18301	0.70598	0.82615	-1.62114	0.71671	-0.92336	-0.65683	-0.26519	0.11099	-0.32262	0.16006	-0.32026	-0.28814	-0.05213
45	-1.23518	-2.53249	0.23865	-2.41308	0.98471	0.72564	-6.64040	-7.31026	-0.84882	6.71494	1.70380	2.19155	0.44616	-0.41950	-0.06198	0.09474	0.17647	0.12675	3.13109	-7.84378	2.58545	-7.83882	-4.98348	-0.69430	6.31580	0.78972	0.93922	3.35881	-0.46150	0.80405	1.91354	-1.55797	0.46971	1.24939	0.26639	0.63031	0.29762	-0.08689	0.02228	0.10933	-0.11556	0.17180
46	-2.16611	-2.09044	0.10524	-3.72713	0.58226	0.95013	-9.97363	-5.36669	-2.31006	-2.70915	-0.43118	2.24484	0.15463	-0.32439	-0.01743	-0.24861	0.28511	0.23183	-12.07000	-11.64631	0.46598	-0.12140	-11.91119	-5.68855	9.42435	-0.08733	-0.40496	4.31113	0.75466	1.19727	2.91338	-1.07741	-0.07883	2.68276	1.25778	1.08173	0.42126	0.14963	-0.10681	0.50142	0.17375	0.28854
47	-2.41194	-0.08950	-0.06407	-2.76915	2.32379	0.74558	-7.03046	-0.13655	-1.79898	-6.11316	5.25843	2.72513	0.04349	-0.16293	0.03065	-0.13518	0.40425	0.37823	-13.10857	-1.02387	3.14541	7.74157	-16.07188	-2.93429	9.18713	0.06012	-0.37426	4.45948	1.07089	0.54857	2.98520	-1.05824	-0.14233	2.72109	1.99020	0.60173	0.24092	0.21013	-0.08685	0.54081	0.38771	0.15069
48	-1.25685	1.90241	-0.24917	-0.48909	3.51561	0.19800	-1.34909	4.16827	-0.40994	1.60339	10.39211	1.66403	0.30313	-0.14533	0.04622	0.16669	0.24310	0.31383	0.33168	9.95048	5.67852	14.19991	-4.91629	3.49943	5.44507	1.35841	0.85863	3.63040	0.47800	-0.66392	1.36241	-1.16233	0.27147	1.86451	2.12679	-0.29404	-0.25528	0.14725	0.01816	0.25400	0.36766	-0.10718
49	0.20690	2.29335	-0.34955	0.62251	2.36944	-0.27471	2.46905	5.18975	0.20090	13.39409	8.39950	-1.10603	0.69422	-0.31904	0.01542	0.18114	-0.11249	0.00391	17.66094	9.49037	3.64598	9.60952	5.14263	8.20683	1.65096	2.44248	1.80793	4.17599	-0.21639	-0.70520	-0.34985	-1.19108	0.57122	0.75587	1.41036	-0.71736	-0.55608	-0.01094	0.08716	-0.05016	0.13706	-0.21122
50	-0.00678	1.52119	-0.33733	0.21999	-0.59124	-0.46954	0.19380	4.97415	-0.54478	14.22299	1.17744	-2.78925	0.80919	-0.45002	-0.03137	0.13433	-0.39489	-0.35220	16.83892	0.96763	-0.44610	0.43791	-3.53383	9.44172	1.05569	2.68477	2.37547	5.85511	-0.59467	0.26682	0.42714	-1.94605	0.64927	0.09320	0.54622	-0.49647	-0.16756	-0.37205	0.12394	-0.12806	-0.06091	-0.11451
51	-1.49136	0.99746	-0.31256	-0.75686	-3.33500	-0.45944	-5.59995	5.17791	-1.85373	3.05879	-4.22888	-1.76103	0.60873	-0.35233	-0.04368	0.35342	-0.51012	-0.58553	-1.88253	-4.04472	-2.14654	4.12927	-21.68566	5.96063	3.36623	2.55361	2.88312	6.24365	-0.77697	0.71867	2.73670	-3.14417	0.80407	0.60951	0.45978	0.01461	0.50942	-0.75311	0.19116	0.05780	-0.06467	0.04428
52	-2.08873	0.70283	-0.25357	-1.93649	-3.68797	-0.26255	-6.79772	3.84991	-2.19579	-1.27052	-3.23555	-0.25863	0.37758	-0.17988	-0.02381	0.50941	-0.47608	-0.60262	-5.32016	-0.86003	-2.06965	14.59812	-31.27912	-3.21526	6.09021	1.85396	1.83397	4.93951	-0.90229	0.25744	3.21813	-2.64273	0.60675	1.94480	1.08493	0.47932	0.70133	-0.62670	0.16452	0.32236	0.05634	0.15317
53	-1.64254	0.22075	-0.01703	-2.76687	-1.56658	0.09881	-3.44197	0.75396	-0.69050	10.69960	2.17650	-0.48273	0.30777	-0.13812	0.02355	0.33965	-0.31887	-0.37068	17.30954	6.42717	-2.22038	8.74825	-30.86947	-11.93870	7.91085	0.26408	-0.78588	3.84456	-0.81829	-0.16239	1.27727	-0.46579	0.00106	2.55980	1.54681	0.62048	0.33510	-0.01167	-0.03727	0.39329	0.15214	0.16735
54	-1.42692	-0.08188	0.33920	-2.83320	0.72664	0.50965	-1.86761	-2.07477	1.80868	23.24275	6.30736	-1.33305	0.37868	-0.19638	0.10473	0.13540	-0.10422	0.01830	35.27085	10.00085	-0.86721	-13.64231	-26.67937	-10.41990	8.67979	-0.90395	-1.69479	4.09091	-0.27970	-0.03983	-0.40542	0.38431	0.06075	1.69276	1.46716	0.23223	-0.03131	0.39767	-0.17529	0.20742	0.18901	0.05910
55	-1.33744	-0.05015	0.46038	-2.66904	1.33555	0.85506	-1.17395	-3.81648	2.92412	21.42597	5.72461	-0.95768	0.50947	-0.26957	0.14778	0.14882	0.04865	0.33802	30.67667	5.48491	3.21592	-28.88725	-20.72368	0.94086	7.63598	-0.20647	0.26337	4.84414	0.62474	0.37710	-0.03275	-0.92468	0.80647	0.39506	1.10339	-0.36705	-0.06766	0.29543	-0.10391	-0.03028	0.18691	-0.10560
56	-1.02200	0.12406	0.12983	-2.32782	0.80918	0.96950	1.46986	-2.93491	1.17569	12.09673	2.78786	0.49439	0.63282	-0.36513	0.05968	0.31019	0.05372	0.40001	19.64425	-0.19434	6.77097	-26.75177	-14.78402	11.43129	4.68075	1.67672	2.52618	5.18680	1.45105	1.01185	0.90084	-2.18922	1.26569	0.06890	0.64904	-0.45701	-0.08214	0.00542	0.05784	-0.09502	0.14327	-0.16710
57	-0.97729	0.27607	-0.28943	-1.01037	0.65290	0.68648	2.02534	1.14883	-1.42940	9.65265	2.55205	1.59270	0.70646	-0.46608	-0.09583	0.52242	-0.05264	0.22650	17.59095	1.95328	6.58988	-17.43282	-7.69562	12.35416	2.78377	2.59684	2.34312	5.47043	1.50306	1.58879	1.12888	-1.75477	0.81382	0.59489	0.34740	0.00327	-0.22842	-0.08587	0.13685	0.01589	0.09972	-0.07217
58	-1.58600	0.64114	-0.33655	0.75821	1.27991	0.21866	-3.44098	5.81234	-1.96312	15.93607	6.26356	1.80328	0.62487	-0.42713	-0.13372	0.70878	-0.11986	0.00909	19.91240	10.59066	3.53788	-8.04050	0.32360	4.06197	4.71039	1.27139	-0.57142	6.24966	0.32572	1.28734	1.34068	-0.07985	-0.44825	0.64507	0.55500	0.16924	-0.20801	0.08207	0.03576	0.09107	0.09145	0.04570
59	-2.60540	1.28288	-0.10936	1.10848	2.45863	0.08171	-11.45590	7.70278	-0.75970	21.61137	11.31855	2.16389	0.30236	-0.18968	-0.03062	0.69644	0.00039	-0.07652	16.63593	18.76605	0.71102	1.98083	-3.60237	-4.70681	8.05316	-1.17645	-3.48043	7.19049	-1.21011	0.12439	1.95283	1.01874	-1.50772	-0.27026	1.13093	-0.38254	0.10398	0.20805	-0.15922	-0.02538	0.07380	0.04927
60	-2.95337	1.72306	-0.02287	-0.42723	3.71296	0.34431	-13.51471	6.81544	-0.17992	19.93818	15.28780	3.15900	0.03073	0.02379	0.05776	0.45520	0.19795	-0.04887	10.26901	24.87103	0.45321	10.97237	-24.54163	-4.81632	8.31818	-2.15198	-2.95759	7.24383	-1.50620	-0.53913	2.23732	0.05119	-1.07560	-0.91168	1.35569	-0.86265	0.40401	-0.02038	-0.17815	-0.19774	-0.00421	-0.01552
61	-1.98375	1.50145	-0.17911	-1.78754	3.85388	0.44140	-6.01561	6.06489	-1.01239	15.91509	16.07314	3.07870	0.17629	-0.03348	0.02997	0.25271	0.14954	-0.06695	14.04680	30.11061	1.35014	15.60899	-38.00691	2.52324	5.82450	-0.68415	0.67203	5.73671	-0.46944	-0.12719	1.87346	-2.36398	0.59018	-0.16765	1.02039	-0.56454	0.44628	-0.49650	0.04500	-0.19485	-0.07133	-0.04990
62	-0.45561	0.37453	-0.26213	-1.15029	2.71634	0.13400	4.28973	4.76657	-1.68671	17.72501	12.83877	0.90756	0.57277	-0.30875	-0.07060	0.25870	-0.11646	-0.12568	30.38486	28.05969	0.65865	14.50710	-23.94043	7.39350	4.83525	1.42331	3.12364	3.57053	0.59399	0.39327	1.49021	-3.79733	1.54520	1.17232	0.70107	-0.01060	0.34535	-0.75264	0.18451	-0.01834	-0.00324	-0.07520
63	0.58858	-0.81570	-0.06235	0.92549	1.35890	-0.22874	8.89194	0.99809	-0.49228	22.32178	7.76218	-1.38631	0.81218	-0.51718	-0.10937	0.40450	-0.24012	-0.09558	42.63359	13.94604	0.39521	8.25582	-3.46613	5.05997	6.60388	2.13201	2.08761	2.74298	0.84852	0.30373	1.56225	-2.98976	0.88634	1.70940	0.82685	0.00748	0.29425	-0.56155	0.05917	0.17759	0.18264	-0.13049
64	0.69932	-1.24746	0.30169	3.02472	0.09856	-0.49453	6.54433	-4.30612	2.19851	21.16040	4.27918	-1.63363	0.79669	-0.52282	-0.04498	0.61131	-0.15902	-0.03301	37.36446	-4.51954	3.94406	-2.04878	-4.30812	1.78494	7.92813	1.37006	0.00842	4.24191	0.44512	0.03548	1.84611	-1.28283	-0.02111	1.25105	1.23142	-0.39128	0.28889	-0.19289	-0.05159	0.28249	0.33359	-0.15342
65	-0.27563	-0.81747	0.44857	4.39993	-0.98987	-0.73612	0.72821	-6.27203	3.46119	15.67612	4.07512	-0.15203	0.62256	-0.41074	0.02264	0.77894	-0.09872	-0.06919	22.26829	-11.68760	7.75180	-14.56048	-16.58967	4.15112	6.74483	0.48114	-0.45204	6.80983	0.04402	0.37615	1.88308	-0.33089	0.01823	0.51899	1.38556	-0.49041	0.22723	0.04654	0.04702	0.25021	0.30856	-0.05370
66	-1.68835	0.51104	0.10131	5.38778	-0.80796	-0.88525	-3.98212	-0.48679	1.24786	17.51159	6.82686	0.99790	0.38394	-0.26488	0.03622	0.87415	-0.09316	-0.11272	18.93406	2.07197	5.28827	-22.67496	-15.06346	8.06845	4.85451	0.31942	-0.02105	8.10328	0.01796	1.03472	1.64694	-0.14113	0.27974	0.23762	1.21402	-0.14234	0.10394	0.14655	0.12673	0.13213	0.15067	0.10114
67	-1.95514	1.97315	-0.42507	6.60146	0.92513	-0.90583	-3.45582	8.15536	-1.93928	31.24389	10.36961	-0.00138	0.28473	-0.17368	0.03150	1.05014	-0.05164	-0.01967	37.71291	25.01123	-2.60211	-17.94375	0.81863	5.32916	3.83707	0.42782	-0.18776	6.96276	-0.18050	0.68029	1.51709	-0.18569	-0.10542	0.68785	1.27789	0.05021	-0.00536	0.15967	0.01465	0.06293	0.05380	0.12468
68	-0.94871	1.63537	-0.46511	7.01821	2.57014	-0.76012	1.07696	7.33940	-1.87557	43.41143	12.27066	-1.99297	0.43653	-0.27170	-0.00967	1.29012	-0.00761	0.13825	59.86776	31.07088	-6.78980	-2.15788	10.97686	-1.90329	3.17960	0.18093	-0.49476	4.48320	-1.10036	-0.85538	1.79828	-0.60906	-0.63951	1.25936	1.65295	-0.24054	-0.00588	0.04130	-0.13779	0.03625	0.08809	-0.02403
69	0.48732	-0.68718	0.05867	5.19129	2.97104	-0.31660	5.73042	-4.37786	1.16543	39.40244	12.73506	-1.38325	0.65590	-0.47671	-0.06071	1.25795	0.02979	0.22431	61.86422	14.78354	-1.00533	11.49227	3.23307	-3.19908	3.45554	-0.27380	-0.07770	3.01168	-1.81627	-1.74412	2.47747	-1.69552	-0.54403	1.15103	1.70092	-0.57709	0.18314	-0.26109	-0.15262	-0.03828	0.16764	-0.18319
70	1.26191	-2.25967	0.48106	2.73008	3.04859	0.20158	5.79047	-12.41191	2.85542	26.94814	13.61686	1.91513	0.70249	-0.50939	-0.01776	0.85781	0.14532	0.21623	46.17533	0.48139	7.30713	11.75728	-15.51385	3.51431	5.79735	-0.28555	0.91955	3.77214	-1.15129	-0.61668	3.02660	-3.08185	0.22805	0.90481	1.13276	-0.34397	0.45764	-0.68062	0.00131	-0.01579	0.20212	-0.16900
71	-0.04631	-0.80914	0.24498	2.41520	3.29505	0.20309	-1.60800	-5.17173	0.92183	23.71223	13.40138	2.96345	0.57659	-0.29908	0.09361	0.47582	0.26133	0.09747	31.30416	6.73949	5.83222	1.41215	-29.57608	8.45698	8.01840	0.56087	1.78477	5.47185	0.08724	1.34315	2.76126	-3.52465	1.03194	1.38552	0.34300	0.37193	0.51996	-0.85888	0.21209	0.21395	0.12860	0.00767
72	-2.92986	1.93230	-0.34745	3.61129	2.57530	-0.40855	-11.43087	9.77856	-2.34486	27.69603	9.54757	-0.49643	0.47101	-0.12070	0.11512	0.48666	0.16346	-0.14489	21.96441	22.61370	-4.23804	-3.13064	-30.28072	5.42403	7.11603	2.03429	2.20874	6.35184	0.28552	2.06936	2.12710	-2.50249	1.20655	2.18693	-0.01349	0.86485	0.33181	-0.49882	0.26861	0.45433	-0.00935	0.16866
73	-4.67886	2.73585	-0.60525	3.47851	0.63967	-0.96115	-15.28693	17.09498	-3.83265	23.81743	3.83657	-4.37838	0.45893	-0.16947	0.02183	0.78992	-0.14391	-0.38047	9.68930	28.87918	-10.93019	4.98258	-21.56806	-0.54559	4.59030	3.08544	2.16227	6.52711	-0.45212	1.38742	2.30451	-1.23582	0.69953	2.32670	0.35399	0.75204	0.23165	0.07465	0.09556	0.49506	-0.06192	0.21283
74	-3.75306	1.48365	-0.39825	1.29740	0.15007	-0.69184	-10.60633	12.74090	-2.94099	11.80959	2.07378	-4.12925	0.44677	-0.29203	-0.03836	0.91002	-0.28770	-0.32534	-1.44155	23.92144	-7.89214	7.41364	-12.60240	-3.30539	3.96936	2.55709	1.44634	6.91608	-0.84101	0.47341	2.95080	-0.87692	0.04880	1.69745	1.22469	0.23095	0.31659	0.27599	-0.10141	0.36275	0.05241	0.16090
75	-1.35666	0.17343	-0.08102	-0.58022	2.61302	0.22350	-1.83173	3.38725	-0.96699	7.75479	5.99005	-0.93014	0.42725	-0.30371	0.01257	0.60935	-0.03404	0.05763	6.02983	15.77773	-0.93251	-9.05173	-9.85440	-2.33257	5.97330	0.97107	0.38527	7.38584	-0.12287	0.25194	2.91726	-1.26414	-0.17372	1.11786	1.92738	-0.22972	0.38621	0.01957	-0.12625	0.20054	0.22945	0.05170
76	0.57845	-0.26671	0.07749	0.30096	5.67369	0.77453	5.92437	-3.30622	0.39144	19.87946	11.97504	0.95866	0.45728	-0.21948	0.10303	0.26845	0.36034	0.40354	35.51601	12.37696	1.85220	-28.15589	-11.87209	0.64887	8.34724	0.09548	-0.37101	7.32141	1.42481	1.00682	1.88264	-1.28672	0.05008	1.13955	1.85092	-0.23833	0.25350	-0.19129	-0.01147	0.08437	0.30365	-0.05540
77	0.78838	-0.34457	0.09701	3.02748	6.43064	0.44587	7.93733	-4.65555	0.44734	34.83466	16.01562	0.26619	0.47863	-0.16468	0.12220	0.31712	0.50811	0.38555	59.00907	15.26503	0.16284	-26.04491	-12.44911	4.11178	8.52895	0.43741	-0.26990	6.80597	2.35816	1.91145	0.97222	-0.77295	0.41850	1.62801	1.33818	0.17702	0.01954	-0.08767	0.12685	0.04766	0.25867	-0.07200
78	-1.26686	-0.35615	0.06589	5.36567	3.85061	-0.46808	-0.91002	-2.37452	-0.02522	37.72958	13.48194	-1.94056	0.42685	-0.23508	0.02759	0.71713	0.27475	0.01957	47.86006	13.87445	-3.63301	3.16881	-10.55309	7.09857	6.18617	0.82911	1.49963	6.24815	1.37560	1.74415	1.95375	-1.63824	1.08730	2.07421	1.08447	0.57647	0.09003	-0.18394	0.30036	0.07919	0.17191	0.00705
