	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
356	0.22379	0.03067	0.03019	-0.00498	0.40670	0.01057
357	0.22414	0.03039	0.02859	-0.00530	0.40642	0.01066
358	0.22446	0.02992	0.02724	-0.00540	0.40619	0.01085
359	0.22468	0.02938	0.02595	-0.00517	0.40625	0.01106
360	0.22499	0.02891	0.02464	-0.00481	0.40678	0.01124
361	0.22558	0.02848	0.02338	-0.00454	0.40758	0.01139
362	0.22648	0.02794	0.02224	-0.00436	0.40822	0.01154
363	0.22745	0.02733	0.02109	-0.00400	0.40844	0.01175
364	0.22818	0.02683	0.01977	-0.00337	0.40828	0.01205
365	0.22855	0.02643	0.01839	-0.00264	0.40799	0.01251
366	0.22871	0.02600	0.01714	-0.00197	0.40786	0.01312
367	0.22883	0.02546	0.01609	-0.00134	0.40800	0.01386
368	0.22895	0.02482	0.01518	-0.00078	0.40830	0.01477
369	0.22894	0.02422	0.01437	-0.00038	0.40858	0.01589
370	0.22871	0.02388	0.01365	-0.00028	0.40881	0.01713
371	0.22836	0.02393	0.01300	-0.00045	0.40907	0.01835
372	0.22810	0.02419	0.01245	-0.00060	0.40938	0.01956
373	0.22812	0.02428	0.01212	-0.00040	0.40973	0.02094
374	0.22837	0.02404	0.01216	0.00024	0.41020	0.02265
375	0.22869	0.02363	0.01252	0.00107	0.41079	0.02457
376	0.22905	0.02334	0.01286	0.00189	0.41130	0.02651
377	0.22953	0.02321	0.01298	0.00267	0.41147	0.02842
378	0.23008	0.02303	0.01297	0.00348	0.41123	0.03041
379	0.23049	0.02264	0.01305	0.00435	0.41083	0.03243
380	0.23059	0.02214	0.01329	0.00525	0.41054	0.03434
381	0.23044	0.02177	0.01358	0.00626	0.41036	0.03613
382	0.23030	0.02165	0.01376	0.00749	0.41005	0.03791
383	0.23038	0.02166	0.01370	0.00891	0.40949	0.03960
384	0.23062	0.02167	0.01348	0.01032	0.40886	0.04104
385	0.23082	0.02161	0.01330	0.01156	0.40828	0.04215
386	0.23091	0.02150	0.01330	0.01260	0.40754	0.04301
387	0.23091	0.02137	0.01344	0.01347	0.40631	0.04378
388	0.23094	0.02133	0.01348	0.01414	0.40448	0.04453
389	0.23113	0.02141	0.01324	0.01463	0.40228	0.04525
390	0.23149	0.02146	0.01278	0.01497	0.39993	0.04581
391	0.23175	0.02141	0.01234	0.01524	0.39750	0.04613
392	0.23165	0.02138	0.01209	0.01548	0.39505	0.04620
393	0.23126	0.02143	0.01210	0.01562	0.39271	0.04611
394	0.23091	0.02150	0.01234	0.01566	0.39066	0.04591
395	0.23082	0.02148	0.01266	0.01558	0.38894	0.04559
396	0.23098	0.02142	0.01281	0.01529	0.38768	0.04512
397	0.23117	0.02146	0.01271	0.01469	0.38706	0.04451
398	0.23111	0.02165	0.01247	0.01382	0.38705	0.04376
399	0.23077	0.02188	0.01222	0.01278	0.38734	0.04298
400	0.23032	0.02200	0.01201	0.01163	0.38755	0.04229
401	0.22997	0.02201	0.01186	0.01032	0.38753	0.04179
402	0.22979	0.02202	0.01179	0.00885	0.38738	0.04138
403	0.22973	0.02209	0.01174	0.00730	0.38730	0.04086
404	0.22974	0.02219	0.01158	0.00572	0.38734	0.04020
405	0.22976	0.02222	0.01133	0.00394	0.38739	0.03957
406	0.22974	0.02215	0.01117	0.00181	0.38735	0.03921
407	0.22964	0.02202	0.01127	-0.00058	0.38728	0.03903
408	0.22948	0.02191	0.01153	-0.00302	0.38728	0.03871
409	0.22933	0.02188	0.01175	-0.00533	0.38740	0.03796
410	0.22924	0.02189	0.01186	-0.00740	0.38762	0.03689
411	0.22917	0.02194	0.01192	-0.00915	0.38790	0.03576
412	0.22912	0.02204	0.01195	-0.01058	0.38822	0.03465
413	0.22913	0.02220	0.01196	-0.01179	0.38863	0.03345
414	0.22929	0.02233	0.01197	-0.01297	0.38919	0.03206
415	0.22958	0.02240	0.01196	-0.01428	0.38991	0.03056
416	0.22985	0.02253	0.01188	-0.01568	0.39079	0.02918
417	0.22999	0.02277	0.01170	-0.01695	0.39186	0.02804
418	0.23015	0.02294	0.01160	-0.01793	0.39305	0.02701
419	0.23041	0.02287	0.01171	-0.01866	0.39421	0.02589
420	0.23069	0.02263	0.01201	-0.01929	0.39525	0.02468
421	0.23084	0.02245	0.01238	-0.01977	0.39613	0.02348
422	0.23088	0.02241	0.01265	-0.01990	0.39678	0.02230
423	0.23092	0.02237	0.01274	-0.01959	0.39706	0.02110
424	0.23109	0.02227	0.01269	-0.01894	0.39688	0.01983
425	0.23140	0.02214	0.01265	-0.01811	0.39637	0.01858
426	0.23175	0.02204	0.01287	-0.01727	0.39572	0.01747
427	0.23208	0.02197	0.01346	-0.01655	0.39505	0.01664
428	0.23239	0.02196	0.01431	-0.01598	0.39453	0.01604
429	0.23275	0.02202	0.01512	-0.01550	0.39443	0.01546
430	0.23320	0.02214	0.01572	-0.01508	0.39481	0.01475
431	0.23377	0.02226	0.01622	-0.01482	0.39540	0.01410
432	0.23438	0.02226	0.01686	-0.01480	0.39579	0.01382
433	0.23489	0.02209	0.01772	-0.01498	0.39583	0.01391
434	0.23514	0.02192	0.01866	-0.01526	0.39563	0.01406
435	0.23516	0.02197	0.01952	-0.01562	0.39531	0.01401
436	0.23517	0.02222	0.02029	-0.01602	0.39501	0.01382
437	0.23538	0.02245	0.02105	-0.01633	0.39490	0.01364
438	0.23596	0.02247	0.02190	-0.01652	0.39508	0.01352
439	0.23685	0.02235	0.02286	-0.01664	0.39551	0.01346
440	0.23785	0.02224	0.02389	-0.01674	0.39604	0.01346
441	0.23870	0.02231	0.02496	-0.01666	0.39651	0.01352
442	0.23932	0.02260	0.02601	-0.01623	0.39686	0.01355
443	0.23978	0.02298	0.02708	-0.01552	0.39709	0.01342
444	0.24010	0.02328	0.02824	-0.01473	0.39722	0.01312
445	0.24021	0.02343	0.02959	-0.01397	0.39719	0.01282
446	0.24010	0.02348	0.03113	-0.01322	0.39697	0.01271
447	0.23993	0.02357	0.03271	-0.01251	0.39662	0.01281
448	0.23994	0.02373	0.03419	-0.01196	0.39627	0.01305
449	0.24025	0.02392	0.03562	-0.01171	0.39607	0.01334
450	0.24071	0.02409	0.03715	-0.01175	0.39613	0.01353
451	0.24111	0.02427	0.03891	-0.01187	0.39644	0.01350
452	0.24138	0.02453	0.04081	-0.01193	0.39680	0.01332
453	0.24154	0.02491	0.04274	-0.01202	0.39701	0.01318
454	0.24162	0.02546	0.04466	-0.01235	0.39703	0.01317
455	0.24168	0.02622	0.04666	-0.01290	0.39700	0.01326
456	0.24166	0.02711	0.04890	-0.01348	0.39701	0.01336
457	0.24156	0.02801	0.05144	-0.01384	0.39703	0.01344
458	0.24155	0.02879	0.05421	-0.01390	0.39702	0.01348
459	0.24177	0.02949	0.05710	-0.01381	0.39709	0.01345
460	0.24220	0.03019	0.05996	-0.01378	0.39736	0.01332
461	0.24265	0.03093	0.06270	-0.01384	0.39772	0.01306
462	0.24298	0.03172	0.06541	-0.01387	0.39810	0.01264
463	0.24319	0.03256	0.06824	-0.01376	0.39851	0.01208
464	0.24344	0.03349	0.07124	-0.01365	0.39904	0.01159
465	0.24392	0.03452	0.07441	-0.01375	0.39966	0.01132
466	0.24473	0.03561	0.07773	-0.01407	0.40029	0.01117
467	0.24585	0.03677	0.08113	-0.01438	0.40088	0.01095
468	0.24707	0.03798	0.08454	-0.01445	0.40131	0.01066
469	0.24816	0.03918	0.08792	-0.01429	0.40148	0.01047
470	0.24896	0.04039	0.09131	-0.01415	0.40144	0.01042
471	0.24958	0.04169	0.09477	-0.01422	0.40134	0.01040
472	0.25028	0.04313	0.09827	-0.01453	0.40113	0.01035
473	0.25133	0.04468	0.10176	-0.01493	0.40064	0.01021
474	0.25280	0.04626	0.10511	-0.01522	0.39999	0.00996
475	0.25440	0.04785	0.10830	-0.01523	0.39956	0.00962
476	0.25578	0.04945	0.11142	-0.01499	0.39957	0.00927
477	0.25686	0.05093	0.11464	-0.01470	0.39995	0.00902
478	0.25776	0.05225	0.11800	-0.01455	0.40043	0.00892
479	0.25867	0.05356	0.12151	-0.01454	0.40082	0.00886
480	0.25966	0.05513	0.12515	-0.01453	0.40102	0.00871
481	0.26066	0.05705	0.12884	-0.01440	0.40105	0.00850
482	0.26172	0.05913	0.13234	-0.01416	0.40100	0.00848
483	0.26307	0.06117	0.13553	-0.01392	0.40095	0.00876
484	0.26475	0.06316	0.13847	-0.01377	0.40097	0.00921
485	0.26652	0.06519	0.14133	-0.01371	0.40108	0.00960
486	0.26813	0.06732	0.14410	-0.01358	0.40125	0.00976
487	0.26961	0.06951	0.14673	-0.01329	0.40149	0.00969
488	0.27099	0.07164	0.14919	-0.01293	0.40179	0.00951
489	0.27219	0.07364	0.15139	-0.01266	0.40211	0.00937
490	0.27321	0.07541	0.15316	-0.01257	0.40238	0.00932
491	0.27413	0.07683	0.15436	-0.01262	0.40246	0.00927
492	0.27497	0.07784	0.15502	-0.01276	0.40226	0.00911
493	0.27561	0.07855	0.15529	-0.01295	0.40190	0.00889
494	0.27590	0.07910	0.15534	-0.01312	0.40160	0.00873
495	0.27576	0.07961	0.15521	-0.01323	0.40151	0.00872
496	0.27521	0.08009	0.15475	-0.01325	0.40156	0.00878
497	0.27443	0.08047	0.15369	-0.01318	0.40162	0.00882
498	0.27366	0.08063	0.15195	-0.01305	0.40160	0.00887
499	0.27297	0.08056	0.14973	-0.01296	0.40146	0.00904
500	0.27222	0.08040	0.14736	-0.01299	0.40114	0.00931
501	0.27114	0.08032	0.14504	-0.01321	0.40067	0.00956
502	0.26956	0.08033	0.14255	-0.01357	0.40023	0.00962
503	0.26749	0.08022	0.13947	-0.01391	0.40005	0.00947
504	0.26514	0.07984	0.13571	-0.01413	0.40020	0.00926
505	0.26268	0.07934	0.13160	-0.01426	0.40053	0.00912
506	0.26016	0.07898	0.12764	-0.01434	0.40080	0.00909
507	0.25760	0.07885	0.12409	-0.01445	0.40081	0.00909
508	0.25505	0.07877	0.12084	-0.01468	0.40060	0.00909
509	0.25253	0.07855	0.11755	-0.01500	0.40037	0.00910
510	0.24989	0.07817	0.11400	-0.01524	0.40027	0.00908
511	0.24693	0.07764	0.11026	-0.01534	0.40023	0.00898
512	0.24362	0.07687	0.10655	-0.01539	0.40010	0.00882
513	0.24020	0.07580	0.10292	-0.01560	0.39989	0.00864
514	0.23685	0.07445	0.09921	-0.01606	0.39970	0.00852
515	0.23362	0.07305	0.09533	-0.01671	0.39952	0.00854
516	0.23048	0.07192	0.09140	-0.01731	0.39929	0.00873
517	0.22747	0.07124	0.08751	-0.01775	0.39909	0.00904
518	0.22467	0.07099	0.08357	-0.01809	0.39908	0.00931
519	0.22204	0.07099	0.07944	-0.01831	0.39933	0.00943
520	0.21945	0.07111	0.07512	-0.01824	0.39976	0.00933
521	0.21684	0.07128	0.07079	-0.01788	0.40021	0.00909
522	0.21432	0.07144	0.06667	-0.01755	0.40049	0.00899
523	0.21201	0.07157	0.06286	-0.01740	0.40047	0.00925
524	0.20992	0.07173	0.05919	-0.01732	0.40024	0.00983
525	0.20797	0.07198	0.05545	-0.01717	0.40001	0.01052
526	0.20625	0.07230	0.05167	-0.01704	0.39990	0.01108
527	0.20494	0.07250	0.04811	-0.01700	0.39979	0.01141
528	0.20418	0.07238	0.04488	-0.01700	0.39946	0.01151
529	0.20392	0.07193	0.04187	-0.01685	0.39898	0.01147
530	0.20405	0.07127	0.03885	-0.01653	0.39869	0.01141
531	0.20461	0.07050	0.03579	-0.01618	0.39884	0.01157
532	0.20576	0.06953	0.03281	-0.01597	0.39946	0.01215
533	0.20756	0.06821	0.03003	-0.01585	0.40041	0.01311
534	0.20974	0.06653	0.02750	-0.01582	0.40149	0.01431
535	0.21171	0.06459	0.02528	-0.01597	0.40250	0.01590
536	0.21303	0.06262	0.02340	-0.01645	0.40327	0.01836
537	0.21366	0.06084	0.02191	-0.01725	0.40390	0.02220
538	0.21385	0.05935	0.02073	-0.01816	0.40469	0.02769
539	0.21378	0.05825	0.01966	-0.01917	0.40607	0.03468
540	0.21350	0.05760	0.01856	-0.02059	0.40832	0.04278
541	0.21317	0.05733	0.01746	-0.02263	0.41143	0.05155
542	0.21302	0.05730	0.01645	-0.02519	0.41506	0.06074
543	0.21303	0.05741	0.01565	-0.02813	0.41892	0.07018
544	0.21296	0.05762	0.01515	-0.03130	0.42291	0.07943
545	0.21262	0.05788	0.01501	-0.03445	0.42710	0.08780
546	0.21206	0.05816	0.01519	-0.03737	0.43158	0.09490
547	0.21148	0.05844	0.01547	-0.04012	0.43637	0.10098
548	0.21094	0.05874	0.01569	-0.04289	0.44128	0.10655
549	0.21040	0.05903	0.01586	-0.04582	0.44600	0.11186
550	0.20984	0.05921	0.01615	-0.04896	0.45046	0.11684
551	0.20922	0.05935	0.01666	-0.05219	0.45486	0.12128
552	0.20839	0.05972	0.01733	-0.05521	0.45944	0.12487
553	0.20717	0.06060	0.01814	-0.05756	0.46447	0.12718
554	0.20559	0.06204	0.01900	-0.05904	0.47008	0.12801
555	0.20391	0.06373	0.01969	-0.05995	0.47596	0.12776
556	0.20231	0.06525	0.02004	-0.06064	0.48116	0.12718
557	0.20085	0.06637	0.02005	-0.06123	0.48461	0.12682
558	0.19951	0.06714	0.01973	-0.06185	0.48598	0.12669
559	0.19830	0.06770	0.01903	-0.06272	0.48582	0.12624
560	0.19722	0.06815	0.01798	-0.06381	0.48494	0.12484
561	0.19633	0.06840	0.01675	-0.06480	0.48383	0.12243
562	0.19588	0.06826	0.01550	-0.06544	0.48266	0.11990
563	0.19600	0.06762	0.01424	-0.06577	0.48168	0.11831
564	0.19645	0.06660	0.01301	-0.06594	0.48124	0.11787
565	0.19683	0.06542	0.01191	-0.06619	0.48154	0.11806
566	0.19709	0.06433	0.01115	-0.06688	0.48254	0.11849
567	0.19737	0.06343	0.01089	-0.06836	0.48423	0.11921
568	0.19764	0.06281	0.01109	-0.07058	0.48657	0.12036
569	0.19770	0.06257	0.01143	-0.07319	0.48934	0.12195
570	0.19743	0.06273	0.01164	-0.07592	0.49216	0.12388
571	0.19688	0.06315	0.01174	-0.07857	0.49471	0.12592
572	0.19616	0.06368	0.01191	-0.08080	0.49692	0.12773
573	0.19535	0.06426	0.01224	-0.08240	0.49892	0.12910
574	0.19460	0.06485	0.01275	-0.08344	0.50078	0.13013
575	0.19406	0.06543	0.01346	-0.08417	0.50238	0.13118
576	0.19371	0.06600	0.01435	-0.08466	0.50362	0.13238
577	0.19336	0.06642	0.01522	-0.08488	0.50441	0.13331
578	0.19295	0.06660	0.01587	-0.08491	0.50469	0.13335
579	0.19253	0.06662	0.01622	-0.08500	0.50454	0.13237
580	0.19219	0.06671	0.01626	-0.08525	0.50420	0.13098
581	0.19198	0.06693	0.01594	-0.08553	0.50385	0.12984
582	0.19194	0.06711	0.01534	-0.08577	0.50350	0.12916
583	0.19205	0.06708	0.01473	-0.08599	0.50306	0.12872
584	0.19233	0.06676	0.01428	-0.08618	0.50249	0.12817
585	0.19278	0.06629	0.01395	-0.08624	0.50180	0.12734
586	0.19335	0.06587	0.01370	-0.08608	0.50107	0.12627
587	0.19388	0.06559	0.01363	-0.08567	0.50030	0.12516
588	0.19426	0.06545	0.01376	-0.08504	0.49944	0.12417
589	0.19454	0.06532	0.01391	-0.08436	0.49851	0.12333
590	0.19487	0.06511	0.01398	-0.08375	0.49758	0.12260
591	0.19531	0.06486	0.01399	-0.08322	0.49660	0.12199
592	0.19574	0.06468	0.01401	-0.08270	0.49547	0.12146
593	0.19592	0.06468	0.01400	-0.08219	0.49419	0.12082
594	0.19579	0.06488	0.01392	-0.08170	0.49287	0.11991
595	0.19558	0.06516	0.01383	-0.08119	0.49168	0.11888
596	0.19564	0.06526	0.01387	-0.08059	0.49066	0.11804
597	0.19603	0.06509	0.01404	-0.07992	0.48979	0.11747
598	0.19647	0.06482	0.01415	-0.07933	0.48905	0.11686
599	0.19664	0.06465	0.01412	-0.07905	0.48839	0.11592
600	0.19651	0.06465	0.01398	-0.07909	0.48771	0.11475
601	0.19631	0.06481	0.01383	-0.07915	0.48696	0.11373
602	0.19628	0.06502	0.01373	-0.07887	0.48617	0.11300
603	0.19655	0.06504	0.01382	-0.07812	0.48539	0.11251
604	0.19712	0.06477	0.01411	-0.07695	0.48448	0.11218
605	0.19785	0.06434	0.01444	-0.07554	0.48332	0.11195
606	0.19851	0.06410	0.01459	-0.07425	0.48198	0.11159
607	0.19889	0.06416	0.01437	-0.07339	0.48077	0.11078
608	0.19898	0.06428	0.01391	-0.07298	0.47983	0.10937
609	0.19890	0.06409	0.01356	-0.07267	0.47893	0.10756
610	0.19877	0.06357	0.01354	-0.07212	0.47770	0.10562
611	0.19868	0.06300	0.01377	-0.07119	0.47593	0.10362
612	0.19876	0.06264	0.01398	-0.06987	0.47368	0.10145
613	0.19897	0.06247	0.01402	-0.06844	0.47114	0.09904
614	0.19919	0.06235	0.01393	-0.06732	0.46853	0.09642
615	0.19930	0.06217	0.01373	-0.06668	0.46610	0.09366
616	0.19938	0.06193	0.01350	-0.06632	0.46397	0.09083
617	0.19959	0.06162	0.01340	-0.06603	0.46213	0.08799
618	0.20001	0.06126	0.01353	-0.06563	0.46041	0.08520
619	0.20042	0.06096	0.01371	-0.06490	0.45870	0.08264
620	0.20063	0.06086	0.01377	-0.06363	0.45707	0.08048
621	0.20071	0.06098	0.01370	-0.06169	0.45557	0.07871
622	0.20090	0.06117	0.01361	-0.05921	0.45412	0.07712
623	0.20127	0.06122	0.01352	-0.05660	0.45249	0.07550
624	0.20158	0.06113	0.01339	-0.05421	0.45053	0.07374
625	0.20163	0.06101	0.01319	-0.05198	0.44838	0.07182
626	0.20153	0.06089	0.01302	-0.04962	0.44627	0.06983
627	0.20154	0.06065	0.01303	-0.04690	0.44430	0.06791
628	0.20180	0.06029	0.01317	-0.04377	0.44240	0.06610
629	0.20223	0.05992	0.01337	-0.04031	0.44063	0.06449
630	0.20271	0.05968	0.01352	-0.03673	0.43912	0.06338
631	0.20319	0.05955	0.01356	-0.03344	0.43806	0.06300
632	0.20367	0.05945	0.01355	-0.03083	0.43752	0.06333
633	0.20412	0.05932	0.01362	-0.02893	0.43730	0.06410
634	0.20450	0.05917	0.01383	-0.02734	0.43711	0.06510
635	0.20480	0.05908	0.01409	-0.02571	0.43684	0.06636
636	0.20508	0.05907	0.01428	-0.02408	0.43667	0.06797
637	0.20533	0.05905	0.01444	-0.02269	0.43675	0.06978
638	0.20552	0.05898	0.01461	-0.02156	0.43708	0.07151
639	0.20565	0.05885	0.01470	-0.02045	0.43745	0.07306
640	0.20582	0.05867	0.01467	-0.01911	0.43754	0.07455
641	0.20604	0.05838	0.01455	-0.01758	0.43712	0.07601
642	0.20621	0.05805	0.01434	-0.01605	0.43623	0.07716
643	0.20619	0.05783	0.01400	-0.01449	0.43513	0.07771
644	0.20604	0.05783	0.01364	-0.01276	0.43400	0.07776
645	0.20607	0.05792	0.01351	-0.01085	0.43291	0.07757
646	0.20645	0.05802	0.01365	-0.00883	0.43182	0.07714
647	0.20695	0.05812	0.01386	-0.00680	0.43072	0.07609
648	0.20724	0.05817	0.01394	-0.00488	0.42951	0.07428
649	0.20734	0.05803	0.01396	-0.00324	0.42805	0.07210
650	0.20745	0.05776	0.01401	-0.00193	0.42637	0.06998
651	0.20769	0.05764	0.01399	-0.00077	0.42469	0.06792
652	0.20799	0.05779	0.01380	0.00044	0.42321	0.06569
653	0.20817	0.05806	0.01360	0.00167	0.42193	0.06311
654	0.20819	0.05818	0.01364	0.00277	0.42056	0.06023
655	0.20818	0.05801	0.01391	0.00370	0.41877	0.05721
656	0.20827	0.05763	0.01403	0.00448	0.41639	0.05420
657	0.20838	0.05719	0.01374	0.00516	0.41368	0.05122
658	0.20837	0.05683	0.01318	0.00577	0.41104	0.04829
659	0.20820	0.05662	0.01272	0.00634	0.40868	0.04548
660	0.20801	0.05655	0.01257	0.00698	0.40650	0.04271
661	0.20796	0.05658	0.01257	0.00771	0.40444	0.03978
662	0.20808	0.05662	0.01255	0.00829	0.40259	0.03664
663	0.20828	0.05661	0.01249	0.00851	0.40115	0.03348
664	0.20845	0.05651	0.01250	0.00844	0.40028	0.03052
665	0.20860	0.05631	0.01262	0.00837	0.40004	0.02792
666	0.20881	0.05603	0.01275	0.00866	0.40026	0.02568
667	0.20914	0.05576	0.01281	0.00949	0.40068	0.02360
668	0.20958	0.05556	0.01281	0.01067	0.40106	0.02153
669	0.21003	0.05544	0.01288	0.01186	0.40130	0.01944
670	0.21038	0.05541	0.01312	0.01296	0.40144	0.01741
671	0.21056	0.05544	0.01355	0.01397	0.40156	0.01556
672	0.21059	0.05543	0.01403	0.01479	0.40168	0.01407
673	0.21049	0.05537	0.01437	0.01534	0.40175	0.01303
674	0.21035	0.05540	0.01452	0.01563	0.40179	0.01234
675	0.21025	0.05569	0.01460	0.01571	0.40198	0.01184
676	0.21023	0.05630	0.01475	0.01557	0.40254	0.01143
677	0.21023	0.05702	0.01506	0.01534	0.40344	0.01112
678	0.21012	0.05758	0.01561	0.01519	0.40432	0.01094
679	0.20980	0.05785	0.01643	0.01533	0.40483	0.01087
680	0.20941	0.05790	0.01748	0.01587	0.40497	0.01081
681	0.20918	0.05791	0.01870	0.01671	0.40499	0.01061
682	0.20920	0.05801	0.02004	0.01744	0.40510	0.01029
683	0.20936	0.05822	0.02146	0.01782	0.40529	0.00994
684	0.20946	0.05854	0.02300	0.01795	0.40543	0.00964
685	0.20950	0.05895	0.02469	0.01807	0.40538	0.00939
686	0.20961	0.05951	0.02654	0.01824	0.40512	0.00921
687	0.20987	0.06026	0.02862	0.01830	0.40482	0.00926
688	0.21022	0.06108	0.03103	0.01824	0.40464	0.00961
689	0.21058	0.06174	0.03373	0.01832	0.40460	0.01011
690	0.21099	0.06210	0.03653	0.01858	0.40458	0.01049
691	0.21157	0.06225	0.03940	0.01876	0.40460	0.01055
692	0.21236	0.06240	0.04244	0.01865	0.40477	0.01021
693	0.21332	0.06267	0.04579	0.01839	0.40510	0.00961
694	0.21435	0.06305	0.04945	0.01815	0.40549	0.00905
695	0.21536	0.06338	0.05342	0.01798	0.40576	0.00875
696	0.21638	0.06357	0.05763	0.01783	0.40570	0.00872
697	0.21753	0.06381	0.06198	0.01757	0.40524	0.00884
698	0.21883	0.06440	0.06624	0.01713	0.40459	0.00888
699	0.22023	0.06543	0.07035	0.01653	0.40416	0.00869
700	0.22167	0.06667	0.07448	0.01597	0.40413	0.00833
701	0.22320	0.06783	0.07874	0.01563	0.40433	0.00796
702	0.22491	0.06882	0.08297	0.01554	0.40449	0.00768
703	0.22679	0.06971	0.08691	0.01560	0.40454	0.00747
704	0.22878	0.07068	0.09048	0.01568	0.40463	0.00722
705	0.23082	0.07179	0.09380	0.01571	0.40479	0.00694
706	0.23286	0.07306	0.09712	0.01566	0.40491	0.00675
707	0.23479	0.07437	0.10061	0.01555	0.40497	0.00674
708	0.23663	0.07557	0.10420	0.01539	0.40496	0.00686
709	0.23855	0.07646	0.10758	0.01524	0.40489	0.00704
710	0.24074	0.07693	0.11051	0.01509	0.40467	0.00728
711	0.24331	0.07699	0.11302	0.01486	0.40435	0.00759
712	0.24616	0.07677	0.11530	0.01453	0.40406	0.00789
713	0.24908	0.07642	0.11736	0.01418	0.40392	0.00807
714	0.25196	0.07603	0.11906	0.01398	0.40389	0.00811
715	0.25475	0.07553	0.12033	0.01406	0.40392	0.00809
716	0.25737	0.07493	0.12117	0.01441	0.40409	0.00808
717	0.25970	0.07422	0.12166	0.01492	0.40445	0.00815
718	0.26167	0.07338	0.12187	0.01540	0.40479	0.00838
719	0.26329	0.07243	0.12189	0.01576	0.40479	0.00874
720	0.26474	0.07143	0.12170	0.01603	0.40437	0.00911
721	0.26624	0.07044	0.12114	0.01633	0.40377	0.00931
722	0.26792	0.06942	0.12002	0.01665	0.40337	0.00928
723	0.26967	0.06839	0.11829	0.01686	0.40328	0.00912
724	0.27119	0.06749	0.11615	0.01689	0.40327	0.00897
725	0.27227	0.06684	0.11389	0.01681	0.40317	0.00891
726	0.27295	0.06632	0.11176	0.01671	0.40301	0.00893
727	0.27339	0.06579	0.10973	0.01655	0.40293	0.00902
728	0.27369	0.06518	0.10753	0.01641	0.40299	0.00911
729	0.27386	0.06444	0.10487	0.01643	0.40315	0.00915
730	0.27397	0.06348	0.10173	0.01670	0.40331	0.00918
731	0.27401	0.06235	0.09836	0.01711	0.40354	0.00923
732	0.27379	0.06131	0.09508	0.01739	0.40395	0.00917
733	0.27314	0.06047	0.09202	0.01725	0.40442	0.00903
734	0.27209	0.05969	0.08912	0.01669	0.40468	0.00901
735	0.27086	0.05876	0.08629	0.01611	0.40466	0.00922
736	0.26961	0.05756	0.08341	0.01600	0.40454	0.00953
737	0.26837	0.05617	0.08041	0.01647	0.40446	0.00976
738	0.26705	0.05475	0.07728	0.01715	0.40441	0.00986
739	0.26562	0.05347	0.07402	0.01751	0.40447	0.00986
740	0.26415	0.05242	0.07068	0.01734	0.40475	0.00980
741	0.26285	0.05156	0.06736	0.01681	0.40520	0.00980
742	0.26182	0.05080	0.06415	0.01625	0.40559	0.00998
743	0.26087	0.05006	0.06102	0.01583	0.40574	0.01035
744	0.25973	0.04924	0.05786	0.01553	0.40569	0.01078
745	0.25833	0.04834	0.05473	0.01536	0.40551	0.01111
746	0.25688	0.04748	0.05176	0.01538	0.40522	0.01119
747	0.25552	0.04685	0.04900	0.01545	0.40497	0.01107
748	0.25427	0.04650	0.04641	0.01527	0.40489	0.01098
749	0.25308	0.04634	0.04403	0.01484	0.40500	0.01111
750	0.25187	0.04621	0.04192	0.01448	0.40519	0.01128
751	0.25059	0.04607	0.03998	0.01446	0.40525	0.01129
752	0.24932	0.04594	0.03796	0.01471	0.40512	0.01116
753	0.24819	0.04587	0.03568	0.01509	0.40500	0.01101
754	0.24731	0.04594	0.03321	0.01548	0.40513	0.01088
755	0.24675	0.04612	0.03081	0.01571	0.40555	0.01081
756	0.24656	0.04622	0.02870	0.01561	0.40600	0.01080
757	0.24661	0.04619	0.02691	0.01532	0.40619	0.01079
758	0.24661	0.04609	0.02539	0.01513	0.40605	0.01075
759	0.24642	0.04594	0.02406	0.01519	0.40572	0.01079
760	0.24622	0.04567	0.02279	0.01534	0.40534	0.01105
761	0.24619	0.04520	0.02150	0.01545	0.40501	0.01149
762	0.24631	0.04453	0.02029	0.01557	0.40476	0.01194
763	0.24656	0.04373	0.01935	0.01579	0.40456	0.01233
764	0.24697	0.04290	0.01865	0.01609	0.40437	0.01273
765	0.24754	0.04220	0.01794	0.01639	0.40419	0.01309
766	0.24816	0.04179	0.01700	0.01660	0.40408	0.01345
767	0.24874	0.04168	0.01581	0.01676	0.40405	0.01397
768	0.24921	0.04166	0.01458	0.01699	0.40413	0.01476
769	0.24962	0.04145	0.01363	0.01734	0.40432	0.01579
770	0.24999	0.04101	0.01316	0.01777	0.40461	0.01700
