	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
312	0.24368	0.07875	0.13873	0.05042	0.51195	0.01323
313	0.24127	0.07904	0.13769	0.05092	0.51150	0.01350
314	0.23869	0.07939	0.13665	0.05127	0.51119	0.01350
315	0.23599	0.07977	0.13574	0.05152	0.51106	0.01338
316	0.23321	0.08006	0.13488	0.05175	0.51106	0.01328
317	0.23036	0.08012	0.13381	0.05191	0.51108	0.01326
318	0.22740	0.07997	0.13234	0.05191	0.51103	0.01329
319	0.22428	0.07978	0.13050	0.05172	0.51089	0.01325
320	0.22095	0.07974	0.12842	0.05145	0.51074	0.01302
321	0.21739	0.07997	0.12611	0.05118	0.51066	0.01260
322	0.21365	0.08038	0.12349	0.05075	0.51066	0.01209
323	0.20981	0.08081	0.12059	0.04998	0.51069	0.01157
324	0.20591	0.08110	0.11761	0.04892	0.51081	0.01103
325	0.20198	0.08128	0.11468	0.04780	0.51109	0.01047
326	0.19793	0.08143	0.11170	0.04693	0.51153	0.00997
327	0.19358	0.08165	0.10844	0.04657	0.51197	0.00949
328	0.18888	0.08201	0.10484	0.04668	0.51231	0.00894
329	0.18404	0.08254	0.10098	0.04685	0.51253	0.00836
330	0.17928	0.08320	0.09696	0.04671	0.51269	0.00790
331	0.17471	0.08398	0.09289	0.04634	0.51283	0.00761
332	0.17028	0.08491	0.08886	0.04595	0.51302	0.00745
333	0.16600	0.08595	0.08496	0.04567	0.51324	0.00733
334	0.16187	0.08708	0.08114	0.04547	0.51343	0.00719
