	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FInishedUpperN4.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
204	0.00000	0.00000	-2.32596	0.00000	0.00000	0.34888
205	0.00000	0.00000	-2.32601	0.00000	0.00000	0.34916
206	0.00000	0.00000	-2.32608	0.00000	0.00000	0.34943
207	0.00000	0.00000	-2.32615	0.00000	0.00000	0.34969
208	0.00000	0.00000	-2.32624	0.00000	0.00000	0.34994
209	0.00000	0.00000	-2.32633	0.00000	0.00000	0.35017
210	0.00000	0.00000	-2.32644	0.00000	0.00000	0.35038
211	0.00000	0.00000	-2.32655	0.00000	0.00000	0.35057
212	0.00000	0.00000	-2.32668	0.00000	0.00000	0.35075
213	0.00000	0.00000	-2.32681	0.00000	0.00000	0.35090
214	0.00000	0.00000	-2.32696	0.00000	0.00000	0.35104
215	0.00000	0.00000	-2.32711	0.00000	0.00000	0.35115
216	0.00000	0.00000	-2.32728	0.00000	0.00000	0.35125
217	0.00000	0.00000	-2.32745	0.00000	0.00000	0.35132
218	0.00000	0.00000	-2.32763	0.00000	0.00000	0.35137
219	0.00000	0.00000	-2.32781	0.00000	0.00000	0.35139
220	0.00000	0.00000	-2.32801	0.00000	0.00000	0.35139
221	0.00000	0.00000	-2.32821	0.00000	0.00000	0.35137
222	0.00000	0.00000	-2.32841	0.00000	0.00000	0.35132
223	0.00000	0.00000	-2.32862	0.00000	0.00000	0.35125
224	0.00000	0.00000	-2.32882	0.00000	0.00000	0.35115
225	0.00000	0.00000	-2.32903	0.00000	0.00000	0.35102
226	0.00000	0.00000	-2.32924	0.00000	0.00000	0.35087
227	0.00000	0.00000	-2.32945	0.00000	0.00000	0.35069
228	0.00000	0.00000	-2.32966	0.00000	0.00000	0.35048
229	0.00000	0.00000	-2.32986	0.00000	0.00000	0.35025
230	0.00000	0.00000	-2.33006	0.00000	0.00000	0.34999
231	0.00000	0.00000	-2.33026	0.00000	0.00000	0.34970
232	0.00000	0.00000	-2.33044	0.00000	0.00000	0.34938
233	0.00000	0.00000	-2.33061	0.00000	0.00000	0.34904
234	0.00000	0.00000	-2.33078	0.00000	0.00000	0.34867
235	0.00000	0.00000	-2.33093	0.00000	0.00000	0.34828
236	0.00000	0.00000	-2.33106	0.00000	0.00000	0.34786
237	0.00000	0.00000	-2.33119	0.00000	0.00000	0.34741
238	0.00000	0.00000	-2.33129	0.00000	0.00000	0.34694
239	0.00000	0.00000	-2.33138	0.00000	0.00000	0.34644
240	0.00000	0.00000	-2.33145	0.00000	0.00000	0.34592
241	0.00000	0.00000	-2.33150	0.00000	0.00000	0.34538
242	0.00000	0.00000	-2.33153	0.00000	0.00000	0.34481
243	0.00000	0.00000	-2.33154	0.00000	0.00000	0.34422
244	0.00000	0.00000	-2.33153	0.00000	0.00000	0.34361
245	0.00000	0.00000	-2.33150	0.00000	0.00000	0.34298
246	0.00000	0.00000	-2.33144	0.00000	0.00000	0.34232
247	0.00000	0.00000	-2.33135	0.00000	0.00000	0.34165
248	0.00000	0.00000	-2.33124	0.00000	0.00000	0.34095
249	0.00000	0.00000	-2.33111	0.00000	0.00000	0.34024
250	0.00000	0.00000	-2.33096	0.00000	0.00000	0.33951
251	0.00000	0.00000	-2.33077	0.00000	0.00000	0.33875
252	0.00000	0.00000	-2.33057	0.00000	0.00000	0.33798
253	0.00000	0.00000	-2.33034	0.00000	0.00000	0.33719
254	0.00000	0.00000	-2.33008	0.00000	0.00000	0.33639
255	0.00000	0.00000	-2.32980	0.00000	0.00000	0.33556
256	0.00000	0.00000	-2.32949	0.00000	0.00000	0.33472
257	0.00000	0.00000	-2.32916	0.00000	0.00000	0.33387
258	0.00000	0.00000	-2.32880	0.00000	0.00000	0.33299
259	0.00000	0.00000	-2.32842	0.00000	0.00000	0.33211
260	0.00000	0.00000	-2.32802	0.00000	0.00000	0.33121
261	0.00000	0.00000	-2.32759	0.00000	0.00000	0.33029
262	0.00000	0.00000	-2.32713	0.00000	0.00000	0.32936
263	0.00000	0.00000	-2.32665	0.00000	0.00000	0.32842
264	0.00000	0.00000	-2.32615	0.00000	0.00000	0.32746
265	0.00000	0.00000	-2.32562	0.00000	0.00000	0.32650
266	0.00000	0.00000	-2.32507	0.00000	0.00000	0.32552
267	0.00000	0.00000	-2.32449	0.00000	0.00000	0.32453
268	0.00000	0.00000	-2.32388	0.00000	0.00000	0.32353
269	0.00000	0.00000	-2.32324	0.00000	0.00000	0.32253
270	0.00000	0.00000	-2.32258	0.00000	0.00000	0.32151
271	0.00000	0.00000	-2.32188	0.00000	0.00000	0.32049
272	0.00000	0.00000	-2.32116	0.00000	0.00000	0.31945
273	0.00000	0.00000	-2.32040	0.00000	0.00000	0.31841
274	0.00000	0.00000	-2.31962	0.00000	0.00000	0.31737
275	0.00000	0.00000	-2.31880	0.00000	0.00000	0.31632
276	0.00000	0.00000	-2.31795	0.00000	0.00000	0.31527
277	0.00000	0.00000	-2.31706	0.00000	0.00000	0.31422
278	0.00000	0.00000	-2.31614	0.00000	0.00000	0.31317
279	0.00000	0.00000	-2.31518	0.00000	0.00000	0.31212
280	0.00000	0.00000	-2.31419	0.00000	0.00000	0.31107
281	0.00000	0.00000	-2.31316	0.00000	0.00000	0.31002
282	0.00000	0.00000	-2.31209	0.00000	0.00000	0.30898
283	0.00000	0.00000	-2.31099	0.00000	0.00000	0.30795
284	0.00000	0.00000	-2.30984	0.00000	0.00000	0.30692
285	0.00000	0.00000	-2.30866	0.00000	0.00000	0.30589
286	0.00000	0.00000	-2.30745	0.00000	0.00000	0.30487
287	0.00000	0.00000	-2.30619	0.00000	0.00000	0.30387
288	0.00000	0.00000	-2.30489	0.00000	0.00000	0.30287
289	0.00000	0.00000	-2.30356	0.00000	0.00000	0.30188
290	0.00000	0.00000	-2.30218	0.00000	0.00000	0.30090
291	0.00000	0.00000	-2.30077	0.00000	0.00000	0.29993
292	0.00000	0.00000	-2.29932	0.00000	0.00000	0.29898
293	0.00000	0.00000	-2.29783	0.00000	0.00000	0.29803
294	0.00000	0.00000	-2.29631	0.00000	0.00000	0.29710
295	0.00000	0.00000	-2.29475	0.00000	0.00000	0.29618
296	0.00000	0.00000	-2.29315	0.00000	0.00000	0.29527
297	0.00000	0.00000	-2.29151	0.00000	0.00000	0.29437
298	0.00000	0.00000	-2.28984	0.00000	0.00000	0.29348
299	0.00000	0.00000	-2.28813	0.00000	0.00000	0.29261
300	0.00000	0.00000	-2.28638	0.00000	0.00000	0.29175
301	0.00000	0.00000	-2.28460	0.00000	0.00000	0.29090
302	0.00000	0.00000	-2.28279	0.00000	0.00000	0.29007
303	0.00000	0.00000	-2.28094	0.00000	0.00000	0.28925
304	0.00000	0.00000	-2.27905	0.00000	0.00000	0.28844
305	0.00000	0.00000	-2.27713	0.00000	0.00000	0.28764
306	0.00000	0.00000	-2.27518	0.00000	0.00000	0.28686
307	0.00000	0.00000	-2.27319	0.00000	0.00000	0.28609
308	0.00000	0.00000	-2.27117	0.00000	0.00000	0.28533
309	0.00000	0.00000	-2.26911	0.00000	0.00000	0.28459
310	0.00000	0.00000	-2.26702	0.00000	0.00000	0.28385
311	0.00000	0.00000	-2.26491	0.00000	0.00000	0.28314
312	0.00000	0.00000	-2.26276	0.00000	0.00000	0.28243
313	0.00000	0.00000	-2.26058	0.00000	0.00000	0.28174
314	0.00000	0.00000	-2.25837	0.00000	0.00000	0.28106
315	0.00000	0.00000	-2.25614	0.00000	0.00000	0.28039
316	0.00000	0.00000	-2.25387	0.00000	0.00000	0.27973
317	0.00000	0.00000	-2.25159	0.00000	0.00000	0.27909
318	0.00000	0.00000	-2.24927	0.00000	0.00000	0.27846
319	0.00000	0.00000	-2.24694	0.00000	0.00000	0.27784
