	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
276	0.00000	0.00000	-0.47709	0.00000	0.00000	-0.18308
277	0.00000	0.00000	-0.50368	0.00000	0.00000	-0.21113
278	0.00000	0.00000	-0.51970	0.00000	0.00000	-0.26331
279	0.00000	0.00000	-0.50651	0.00000	0.00000	-0.32354
280	0.00000	0.00000	-0.43672	0.00000	0.00000	-0.37836
281	0.00000	0.00000	-0.09799	0.00000	0.00000	-0.41699
282	0.00000	0.00000	-1.40625	0.00000	0.00000	-0.43388
283	0.00000	0.00000	-1.43237	0.00000	0.00000	-0.43931
284	0.00000	0.00000	0.17898	0.00000	0.00000	-0.45108
285	0.00000	0.00000	-0.23046	0.00000	0.00000	-0.48892
286	0.00000	0.00000	-0.30057	0.00000	0.00000	-0.56476
287	0.00000	0.00000	-0.31499	0.00000	0.00000	-0.67773
288	0.00000	0.00000	-0.29118	0.00000	0.00000	-0.82035
289	0.00000	0.00000	-0.16341	0.00000	0.00000	-0.98251
290	0.00000	0.00000	0.99250	0.00000	0.00000	-1.15405
291	0.00000	0.00000	-7.86186	0.00000	0.00000	-1.32753
292	0.00000	0.00000	-0.11831	0.00000	0.00000	-1.48966
293	0.00000	0.00000	-0.33621	0.00000	0.00000	-1.62730
294	0.00000	0.00000	-0.37116	0.00000	0.00000	-1.73404
295	0.00000	0.00000	-0.37580	0.00000	0.00000	-1.81133
296	0.00000	0.00000	-0.36594	0.00000	0.00000	-1.86760
297	0.00000	0.00000	-0.34978	0.00000	0.00000	-1.91610
298	0.00000	0.00000	-0.33486	0.00000	0.00000	-1.96295
299	0.00000	0.00000	-0.32571	0.00000	0.00000	-2.01031
300	0.00000	0.00000	-0.32438	0.00000	0.00000	-2.06224
301	0.00000	0.00000	-0.33292	0.00000	0.00000	-2.12075
302	0.00000	0.00000	-0.35922	0.00000	0.00000	-2.18918
303	0.00000	0.00000	-0.41467	0.00000	0.00000	-2.26570
304	0.00000	0.00000	-0.50546	0.00000	0.00000	-2.34025
305	0.00000	0.00000	-0.62745	0.00000	0.00000	-2.40502
306	0.00000	0.00000	-0.77483	0.00000	0.00000	-2.45975
307	0.00000	0.00000	-0.94236	0.00000	0.00000	-2.51215
308	0.00000	0.00000	-1.11356	0.00000	0.00000	-2.56636
309	0.00000	0.00000	-1.25928	0.00000	0.00000	-2.61933
310	0.00000	0.00000	-1.33716	0.00000	0.00000	-2.66716
311	0.00000	0.00000	-1.30937	0.00000	0.00000	-2.70860
312	0.00000	0.00000	-1.17018	0.00000	0.00000	-2.72958
313	0.00000	0.00000	-0.95488	0.00000	0.00000	-2.71513
314	0.00000	0.00000	-0.71389	0.00000	0.00000	-2.65926
315	0.00000	0.00000	-0.49367	0.00000	0.00000	-2.56601
316	0.00000	0.00000	-0.32365	0.00000	0.00000	-2.42930
317	0.00000	0.00000	-0.20931	0.00000	0.00000	-2.24105
318	0.00000	0.00000	-0.16037	0.00000	0.00000	-2.00590
319	0.00000	0.00000	-0.18855	0.00000	0.00000	-1.72970
320	0.00000	0.00000	-0.28555	0.00000	0.00000	-1.42080
321	0.00000	0.00000	-0.42441	0.00000	0.00000	-1.09081
322	0.00000	0.00000	-0.57846	0.00000	0.00000	-0.75511
323	0.00000	0.00000	-0.72124	0.00000	0.00000	-0.42339
324	0.00000	0.00000	-0.82466	0.00000	0.00000	-0.10855
325	0.00000	0.00000	-0.87041	0.00000	0.00000	0.15486
326	0.00000	0.00000	-0.85910	0.00000	0.00000	0.32309
327	0.00000	0.00000	-0.81298	0.00000	0.00000	0.36987
328	0.00000	0.00000	-0.76351	0.00000	0.00000	0.29901
329	0.00000	0.00000	-0.72212	0.00000	0.00000	0.12577
