	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\finishedTeepN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
273	0.00000	0.00000	-0.74778	0.00000	0.00000	-1.78825
274	0.00000	0.00000	-0.74775	0.00000	0.00000	-1.78898
275	0.00000	0.00000	-0.74772	0.00000	0.00000	-1.78971
276	0.00000	0.00000	-0.74770	0.00000	0.00000	-1.79042
277	0.00000	0.00000	-0.74768	0.00000	0.00000	-1.79113
278	0.00000	0.00000	-0.74767	0.00000	0.00000	-1.79184
279	0.00000	0.00000	-0.74766	0.00000	0.00000	-1.79253
280	0.00000	0.00000	-0.74766	0.00000	0.00000	-1.79321
281	0.00000	0.00000	-0.74766	0.00000	0.00000	-1.79388
282	0.00000	0.00000	-0.74767	0.00000	0.00000	-1.79454
283	0.00000	0.00000	-0.74768	0.00000	0.00000	-1.79519
284	0.00000	0.00000	-0.74770	0.00000	0.00000	-1.79582
285	0.00000	0.00000	-0.74772	0.00000	0.00000	-1.79645
286	0.00000	0.00000	-0.74775	0.00000	0.00000	-1.79706
287	0.00000	0.00000	-0.74779	0.00000	0.00000	-1.79766
288	0.00000	0.00000	-0.74783	0.00000	0.00000	-1.79825
289	0.00000	0.00000	-0.74787	0.00000	0.00000	-1.79883
290	0.00000	0.00000	-0.74792	0.00000	0.00000	-1.79940
291	0.00000	0.00000	-0.74798	0.00000	0.00000	-1.79996
292	0.00000	0.00000	-0.74804	0.00000	0.00000	-1.80050
293	0.00000	0.00000	-0.74810	0.00000	0.00000	-1.80103
294	0.00000	0.00000	-0.74817	0.00000	0.00000	-1.80155
295	0.00000	0.00000	-0.74824	0.00000	0.00000	-1.80206
296	0.00000	0.00000	-0.74832	0.00000	0.00000	-1.80255
297	0.00000	0.00000	-0.74840	0.00000	0.00000	-1.80303
