	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
1437	-20.14587	-4.34965	2.06331	0.99610	7.84835	-76.83438	-15.85308	-4.18339	2.38282	2.35743	2.02050	-76.95164	-15.85308	-4.18339	2.38282	2.35743	2.02050	-76.95164	6.77653	1.25751	-12.27408	-7.30811	9.11518	-55.43752	29.22222	1.49077	-13.85352	-3.40549	4.21602	-55.91535	-6.71372	2.84730	-37.98815	-1.66568	3.58010	-29.56277	-11.51350	-2.24830	-21.17855	-31.72556	5.54720	-20.58929	25.08870	9.27817	-18.55636	37.36824	-18.38043	18.43637	152.08723	-20.30254	-99.38374	157.95985	25.24255	125.29619	137.35678	-6.15572	-101.12981	159.65918	1.95933	122.77022
1438	-19.73495	-4.26359	2.16232	1.15119	8.03250	-76.74387	-15.93198	-4.11112	2.44011	2.59076	1.91170	-76.86883	-15.93198	-4.11112	2.44011	2.59076	1.91169	-76.86883	6.74680	1.26060	-12.28996	-7.21227	9.02337	-55.43296	29.31037	1.45639	-13.87194	-3.51633	4.29380	-55.88098	-6.68544	2.71297	-38.00639	-1.70228	3.56180	-29.56849	-11.44497	-2.31446	-21.34257	-31.63336	5.54170	-20.76678	25.13767	9.10388	-18.39348	37.10228	-18.36877	18.33194	152.26363	-20.06375	-99.57419	157.70712	25.15027	125.96273	137.06799	-6.34405	-101.46590	159.25232	1.30121	123.33749
1439	-19.92861	-4.23347	2.06981	1.48889	8.54576	-76.75858	-15.83447	-4.07524	2.36652	3.05315	1.88439	-76.90101	-15.83447	-4.07524	2.36652	3.05315	1.88438	-76.90101	6.70154	1.28601	-12.80207	-7.11797	8.91939	-55.46844	29.37365	1.44093	-14.42955	-3.58108	4.32353	-55.89238	-6.73246	2.61425	-38.24334	-1.74677	3.58253	-29.70528	-11.46529	-2.34687	-21.61155	-31.61703	5.60395	-21.03148	25.04020	9.09336	-18.31561	36.88434	-18.60454	18.25600	152.18794	-19.99486	-100.10262	157.35735	25.20244	125.74103	136.87840	-6.44085	-102.05784	158.75826	1.13338	123.10964
1440	-20.33844	-4.20465	1.88328	1.87414	8.85949	-76.81157	-15.65878	-4.03736	2.21976	3.49234	1.93851	-76.96412	-15.65878	-4.03736	2.21976	3.49235	1.93851	-76.96412	6.66672	1.29668	-13.43093	-6.98368	8.81037	-55.60229	29.41590	1.44483	-15.11608	-3.63687	4.32969	-55.99712	-6.83345	2.56210	-38.60489	-1.79663	3.66196	-29.88855	-11.54294	-2.45236	-21.81402	-31.66406	5.57455	-21.25880	24.88339	9.07622	-18.32494	36.76463	-18.92736	18.31467	151.99643	-19.99461	-100.65509	156.96970	25.40056	124.91302	136.89906	-6.29260	-102.54420	158.55350	1.10833	122.24835
1441	-20.64266	-4.11196	1.77481	2.09184	8.86392	-76.80952	-15.55194	-3.93863	2.13240	3.70019	1.98659	-76.96188	-15.55194	-3.93863	2.13240	3.70019	1.98658	-76.96188	6.65196	1.28026	-13.84324	-6.80658	8.69398	-55.83743	29.47691	1.44569	-15.56850	-3.70723	4.35842	-56.19632	-6.93845	2.54395	-38.90151	-1.85675	3.78858	-29.98893	-11.64279	-2.63528	-21.86426	-31.75109	5.42005	-21.36935	24.72196	8.94667	-18.38295	36.67747	-19.09843	18.45451	151.80093	-19.96679	-100.88927	156.65472	25.58886	124.19981	137.17940	-6.04815	-102.63255	158.57999	0.98239	121.45638
1442	-20.78036	-4.00807	1.78830	2.10735	8.70701	-76.72931	-15.60004	-3.83059	2.14263	3.68305	2.01255	-76.87675	-15.60004	-3.83059	2.14263	3.68305	2.01255	-76.87675	6.64897	1.27633	-13.92311	-6.62684	8.55953	-56.13732	29.58316	1.40857	-15.65402	-3.77688	4.42719	-56.46253	-7.01453	2.53001	-39.03504	-1.94687	3.91266	-29.99306	-11.73179	-2.76372	-21.85736	-31.83689	5.29706	-21.40719	24.52604	8.79499	-18.46362	36.55860	-19.05999	18.50942	151.56851	-19.94421	-100.81425	156.48103	25.61069	123.46339	137.62422	-5.91975	-102.40681	158.52272	0.98641	120.73205
1443	-20.73998	-4.01002	1.87345	2.05647	8.48419	-76.62292	-15.80439	-3.83432	2.21125	3.58385	2.04989	-76.76337	-15.80439	-3.83432	2.21125	3.58385	2.04988	-76.76337	6.65461	1.31703	-13.68163	-6.47097	8.41716	-56.44393	29.72467	1.33315	-15.38352	-3.83652	4.51697	-56.74212	-7.05099	2.51062	-39.03943	-2.07411	3.98740	-29.97196	-11.77860	-2.77069	-21.90552	-31.87696	5.30705	-21.45496	24.27434	8.73521	-18.51817	36.41466	-18.95218	18.37983	151.28305	-19.95449	-100.60622	156.42732	25.45539	122.16431	137.94394	-6.00349	-102.11820	158.25403	1.26302	119.60549
1444	-20.45139	-4.14265	1.99697	2.03033	8.27058	-76.55198	-16.11255	-3.98004	2.30441	3.51689	2.04340	-76.68581	-16.11255	-3.98004	2.30441	3.51689	2.04339	-76.68581	6.67714	1.38114	-13.20259	-6.32293	8.30258	-56.69611	29.87020	1.26376	-14.85782	-3.91046	4.60280	-56.96672	-7.03755	2.50940	-38.99329	-2.19927	4.01160	-29.98027	-11.78239	-2.76345	-21.97753	-31.87121	5.33856	-21.52031	24.00225	8.73580	-18.45529	36.28243	-18.89342	18.11838	151.05618	-19.90153	-100.40257	156.43634	25.21970	121.04870	137.85022	-6.23668	-101.95590	157.86201	1.56411	118.69887
1445	-20.00511	-4.33163	2.15310	1.98579	8.28293	-76.53567	-16.43273	-4.18938	2.41858	3.51651	1.87742	-76.67143	-16.43273	-4.18938	2.41858	3.51651	1.87741	-76.67143	6.72382	1.41505	-12.70911	-6.16421	8.23165	-56.77264	29.99273	1.24435	-14.32874	-4.01978	4.68661	-57.00893	-6.96996	2.53339	-38.93330	-2.26171	4.01023	-30.05793	-11.78015	-2.87557	-21.97049	-31.86637	5.23085	-21.55235	23.74491	8.69970	-18.24303	36.17530	-18.83573	17.86421	150.98198	-19.69996	-100.21212	156.45566	24.98901	121.50796	137.33629	-6.46091	-101.90444	157.50464	1.58849	119.23566
1446	-19.76946	-4.51212	2.27934	1.86972	8.72096	-76.54105	-16.65410	-4.38190	2.52095	3.58085	1.55215	-76.69456	-16.65410	-4.38190	2.52095	3.58085	1.55214	-76.69456	6.79138	1.39532	-12.54842	-6.00713	8.16925	-56.54878	30.08098	1.27420	-14.16958	-4.13679	4.78669	-56.74988	-6.88727	2.54173	-38.89018	-2.24915	3.99983	-30.24758	-11.80352	-3.09364	-21.91058	-31.89118	5.00550	-21.57113	23.49998	8.64212	-17.98307	36.08252	-18.68974	17.72253	150.98439	-19.44460	-99.88026	156.41142	24.79821	123.31928	136.67445	-6.62180	-101.72803	157.42714	1.23590	120.94370
1447	-20.02245	-4.61864	2.22480	1.71611	9.39390	-76.51472	-16.72791	-4.48351	2.48629	3.66432	1.24042	-76.69573	-16.72791	-4.48351	2.48629	3.66432	1.24041	-76.69573	6.86310	1.36629	-12.90094	-5.86474	8.07173	-56.17389	30.13513	1.30816	-14.56039	-4.20564	4.89341	-56.34890	-6.86136	2.49761	-38.95333	-2.22155	3.99903	-30.52942	-11.85561	-3.29303	-21.96426	-31.93005	4.83662	-21.69037	23.27049	8.67932	-17.81213	35.99234	-18.52543	17.67286	150.91635	-19.32102	-99.47166	156.21808	24.65542	124.69535	136.09196	-6.87835	-101.47215	157.74268	0.73805	122.13503
1448	-20.53204	-4.57381	1.94629	1.60201	9.78165	-76.43807	-16.72294	-4.43479	2.24554	3.68396	1.11491	-76.63634	-16.72294	-4.43479	2.24554	3.68396	1.11491	-76.63634	6.92536	1.38718	-13.43844	-5.72250	7.94863	-56.06681	30.16541	1.30223	-15.13379	-4.21834	4.97298	-56.22383	-6.90048	2.42517	-39.14724	-2.24874	4.02826	-30.78240	-11.92964	-3.41178	-22.18010	-31.97097	4.79898	-21.93436	23.10966	8.84636	-17.75631	35.88708	-18.50996	17.57572	150.76129	-19.37556	-99.48936	155.87704	24.53814	124.59948	135.59703	-7.32761	-101.68284	158.16692	0.52812	121.94018
1449	-20.76553	-4.44797	1.69479	1.60909	9.64538	-76.35005	-16.76969	-4.31940	2.00033	3.66183	1.15898	-76.54387	-16.76969	-4.31940	2.00033	3.66184	1.15897	-76.54387	6.98714	1.44365	-13.55653	-5.56861	7.85353	-56.40870	30.19083	1.26526	-15.24305	-4.23402	5.01585	-56.54579	-6.91485	2.39587	-39.30844	-2.34174	4.06974	-30.88128	-11.99860	-3.51946	-22.36798	-32.01076	4.76204	-22.14818	23.07142	9.01783	-17.71926	35.72768	-18.66466	17.31179	150.64833	-19.45276	-100.23941	155.50803	24.38040	124.07106	135.16847	-7.77109	-102.65135	158.36606	0.78825	121.44607
1450	-20.42392	-4.42865	1.78900	1.79287	9.27521	-76.30527	-16.97758	-4.31340	2.05175	3.74707	1.22712	-76.48459	-16.97758	-4.31340	2.05175	3.74707	1.22711	-76.48459	7.06624	1.45463	-13.07818	-5.41957	7.81554	-56.92178	30.22926	1.24707	-14.71543	-4.29837	5.04193	-57.03273	-6.84304	2.46324	-39.28940	-2.45705	4.07549	-30.81886	-12.01528	-3.68953	-22.35818	-32.02403	4.59889	-22.19734	23.11967	9.04023	-17.61273	35.48975	-18.83412	16.93437	150.68016	-19.38239	-101.37735	155.22260	24.15350	124.80193	134.86905	-7.97669	-103.96515	158.32454	1.13299	122.21028
1451	-19.63953	-4.55132	2.24236	2.10893	9.08024	-76.30943	-17.35356	-4.45850	2.42194	4.01226	1.24071	-76.48105	-17.35356	-4.45850	2.42194	4.01226	1.24070	-76.48105	7.16737	1.37828	-12.47269	-5.29455	7.80086	-57.30834	30.28017	1.27409	-14.06565	-4.38540	5.05971	-57.39278	-6.74607	2.60483	-39.20730	-2.55102	4.04081	-30.69362	-11.99507	-3.84625	-22.23170	-32.01725	4.40843	-22.13221	23.15566	8.88841	-17.48177	35.21243	-18.88994	16.64639	150.80739	-19.18326	-102.35803	155.01538	23.95277	126.88960	134.72014	-7.93015	-105.03614	158.23312	0.87530	124.17613
1452	-18.86814	-4.67628	2.73879	2.41475	9.21952	-76.31525	-17.75304	-4.62224	2.82917	4.35473	1.22434	-76.49226	-17.75304	-4.62224	2.82917	4.35473	1.22433	-76.49226	7.26537	1.26728	-12.32960	-5.18403	7.74834	-57.57460	30.32338	1.32256	-13.92160	-4.44453	5.06510	-57.63812	-6.73105	2.74160	-39.30124	-2.62214	4.02355	-30.61747	-12.04516	-3.81502	-22.19601	-32.07314	4.42559	-22.08792	23.13412	8.67128	-17.45512	34.97912	-18.85851	16.59855	150.89409	-19.02699	-102.87769	154.81596	23.90203	128.97502	134.66428	-7.68619	-105.53726	158.22484	-0.09758	125.98074
1453	-18.56896	-4.66025	2.91236	2.57738	9.50117	-76.28889	-17.98109	-4.63020	2.95997	4.59327	1.20734	-76.47752	-17.98109	-4.63020	2.95997	4.59327	1.20734	-76.47752	7.32723	1.20241	-12.81192	-5.05769	7.62802	-57.83382	30.34764	1.34752	-14.44470	-4.46200	5.06879	-57.88094	-6.84028	2.82592	-39.62732	-2.70001	4.06958	-30.67907	-12.23008	-3.55205	-22.36580	-32.24162	4.73068	-22.15732	23.08100	8.53121	-17.57927	34.85298	-18.86398	16.72287	150.86174	-19.03990	-102.79980	154.59431	23.99812	130.13362	134.60577	-7.25249	-105.32320	158.10609	-1.17537	126.86204
1454	-18.84307	-4.44466	2.65204	2.57457	9.54295	-76.24551	-17.98387	-4.40449	2.71833	4.61216	1.18680	-76.43655	-17.98387	-4.40449	2.71833	4.61216	1.18680	-76.43655	7.35363	1.21191	-13.59817	-4.89744	7.46582	-58.09864	30.36432	1.32698	-15.28132	-4.45741	5.08404	-58.12922	-7.01374	2.87178	-40.03611	-2.79742	4.15803	-30.91670	-12.45462	-3.27053	-22.69370	-32.42845	5.10713	-22.36944	23.03000	8.53316	-17.76818	34.82455	-18.98441	16.79814	150.73901	-19.19396	-102.12053	154.38284	24.10358	130.55760	134.39024	-6.68785	-104.44550	157.63985	-1.78388	127.16599
1455	-19.38283	-4.12274	2.23329	2.50021	9.13589	-76.21516	-17.89558	-4.06351	2.33945	4.45094	1.15696	-76.39059	-17.89558	-4.06351	2.33945	4.45095	1.15695	-76.39059	7.36935	1.26465	-14.13830	-4.71535	7.32557	-58.37143	30.39819	1.27424	-15.84475	-4.45873	5.10341	-58.38248	-7.12106	2.89448	-40.36131	-2.89634	4.23200	-31.24674	-12.53148	-3.27246	-23.00002	-32.46182	5.20967	-22.65873	23.00820	8.61818	-17.90207	34.82029	-19.15733	16.68138	150.59753	-19.35847	-101.19492	154.21471	24.07874	130.75784	133.96243	-6.21522	-103.37543	157.02122	-1.80803	127.41669
1456	-19.79243	-3.92381	2.05374	2.45946	8.48575	-76.20901	-17.88385	-3.85337	2.18319	4.26395	1.11225	-76.36030	-17.88385	-3.85337	2.18319	4.26395	1.11225	-76.36030	7.38719	1.31789	-14.07910	-4.53751	7.25726	-58.70741	30.47142	1.20639	-15.76257	-4.48603	5.10476	-58.69543	-7.07546	2.88001	-40.55535	-2.97888	4.26112	-31.50429	-12.35875	-3.61929	-23.10267	-32.26391	4.91850	-22.87407	23.02999	8.67658	-17.93395	34.77583	-19.26732	16.41412	150.46988	-19.43030	-100.64386	154.06593	23.90124	131.02470	133.56004	-6.10733	-102.81438	156.63965	-1.40834	127.82204
1457	-19.99035	-3.99829	2.17216	2.46945	8.12726	-76.22944	-17.98260	-3.91988	2.31080	4.20291	1.03461	-76.36817	-17.98260	-3.91988	2.31080	4.20291	1.03461	-76.36817	7.40064	1.35202	-13.66757	-4.37221	7.24851	-59.04782	30.58038	1.12458	-15.30030	-4.53723	5.07297	-59.01041	-6.94082	2.82147	-40.70350	-3.04248	4.27251	-31.62825	-12.03145	-4.00906	-23.01868	-31.93775	4.52348	-22.92816	23.06382	8.65549	-17.92914	34.68213	-19.32958	16.10313	150.33865	-19.42645	-100.59493	153.86592	23.66090	131.61522	133.50461	-6.32635	-102.82423	156.52605	-0.79852	128.55435
1458	-20.20143	-4.24985	2.30322	2.50898	8.45750	-76.27758	-18.10273	-4.16284	2.45717	4.34293	0.92336	-76.42789	-18.10273	-4.16284	2.45717	4.34293	0.92336	-76.42789	7.40691	1.36409	-13.51381	-4.20728	7.23250	-59.19134	30.69655	1.03907	-15.11512	-4.59673	5.02110	-59.12804	-6.86249	2.74540	-40.91352	-3.09094	4.31736	-31.71552	-11.76303	-4.09177	-22.96781	-31.67445	4.42844	-22.90856	23.06350	8.57844	-18.00273	34.56275	-19.48480	15.80556	150.18204	-19.44828	-100.33733	153.55986	23.46911	132.60455	133.87178	-6.43507	-102.50407	156.45068	-0.27856	129.62199
1459	-20.55412	-4.44809	2.28319	2.61320	9.26743	-76.32452	-18.19200	-4.35044	2.46441	4.65756	0.83188	-76.50497	-18.19200	-4.35044	2.46441	4.65756	0.83187	-76.50497	7.40961	1.34890	-13.84945	-4.04107	7.15249	-59.09446	30.80217	0.97605	-15.46491	-4.65695	4.99166	-59.00749	-6.89663	2.70445	-41.18525	-3.13169	4.40504	-31.86108	-11.67953	-3.89597	-23.10682	-31.57620	4.65975	-22.97248	23.04390	8.50339	-18.18304	34.44663	-19.78214	15.54455	149.99718	-19.55645	-99.37608	153.17642	23.36940	133.58447	134.39392	-6.05607	-101.27100	156.35446	-0.11995	130.58054
1460	-20.90399	-4.49350	2.25953	2.83228	9.89920	-76.32034	-18.29121	-4.38610	2.46183	5.02882	0.83286	-76.52642	-18.29121	-4.38610	2.46183	5.02882	0.83285	-76.52642	7.40204	1.31129	-14.31307	-3.89284	7.00580	-59.01960	30.90453	0.94716	-15.96684	-4.71779	5.01879	-58.91388	-6.98320	2.74277	-41.43917	-3.17272	4.50275	-32.05630	-11.73524	-3.77866	-23.36985	-31.59708	4.85931	-23.18011	23.05779	8.48963	-18.36523	34.37063	-20.10046	15.33652	149.78564	-19.71041	-98.39613	152.83316	23.32313	134.25142	134.62286	-5.35257	-99.96928	156.28670	-0.29939	131.16318
1461	-21.12155	-4.48130	2.32076	3.12070	9.90858	-76.26807	-18.41903	-4.36717	2.52928	5.30178	0.94273	-76.47495	-18.41903	-4.36717	2.52928	5.30178	0.94272	-76.47495	7.37514	1.28309	-14.51786	-3.77638	6.82337	-59.22887	31.00421	0.93887	-16.20041	-4.77109	5.08610	-59.11047	-7.06885	2.85165	-41.67224	-3.21745	4.60155	-32.27837	-11.82490	-3.95089	-23.60882	-31.64680	4.77823	-23.46384	23.08602	8.57873	-18.43631	34.39014	-20.36021	15.17445	149.54323	-19.84099	-98.53223	152.64194	23.29161	134.76349	134.37903	-4.79679	-99.93041	156.16777	-0.54668	131.61249
1462	-21.32609	-4.43896	2.28333	3.31531	9.43873	-76.24166	-18.51309	-4.32183	2.49823	5.34961	1.09841	-76.42898	-18.51309	-4.32183	2.49823	5.34961	1.09840	-76.42898	7.32615	1.28762	-14.52428	-3.67674	6.64201	-59.67184	31.08005	0.93231	-16.22156	-4.80102	5.13687	-59.54521	-7.17180	2.97820	-41.98543	-3.26841	4.72781	-32.57217	-11.88052	-4.26245	-23.76310	-31.67098	4.53724	-23.71502	23.02796	8.76581	-18.40501	34.54328	-20.66372	15.03167	149.27272	-19.93738	-100.06248	152.59863	23.29918	134.96046	133.88562	-4.55977	-101.45347	155.84846	-0.52915	131.84753
1463	-21.69070	-4.25547	2.06517	3.26031	8.98164	-76.29700	-18.52108	-4.13505	2.29710	5.15194	1.19793	-76.46523	-18.52108	-4.13505	2.29710	5.15194	1.19792	-76.46523	7.25975	1.30096	-14.60621	-3.56754	6.49377	-60.08623	31.12256	0.92428	-16.32220	-4.80743	5.13424	-59.95196	-7.30930	3.08124	-42.41290	-3.32444	4.87965	-32.96792	-11.85585	-4.47895	-23.85998	-31.62613	4.36621	-23.87969	22.83821	8.97704	-18.36569	34.77524	-21.11140	14.89124	149.00781	-20.02884	-102.18232	152.57764	23.37270	134.33240	133.53157	-4.53453	-103.63424	155.30682	-0.00019	131.39577
1464	-22.16607	-3.99902	1.92694	2.97994	8.86800	-76.40840	-18.48786	-3.86742	2.17932	4.83271	1.17997	-76.57102	-18.48786	-3.86742	2.17932	4.83271	1.17996	-76.57102	7.19191	1.27548	-14.79305	-3.44560	6.38318	-60.30552	31.16024	0.92995	-16.54059	-4.81718	5.11024	-60.16141	-7.42884	3.14253	-42.82631	-3.37467	5.00208	-33.38019	-11.72229	-4.55812	-23.92368	-31.48099	4.31318	-23.96646	22.61540	9.11111	-18.37420	34.95916	-21.61134	14.73930	148.80707	-20.11080	-103.78870	152.45149	23.45253	133.17796	133.55679	-4.65539	-105.28763	154.76653	0.96203	130.49335
1465	-22.52756	-3.96020	2.10033	2.66845	8.94565	-76.50743	-18.52441	-3.80419	2.37147	4.54780	1.08652	-76.67215	-18.52441	-3.80419	2.37147	4.54781	1.08652	-76.67215	7.14523	1.19706	-14.83916	-3.33024	6.28095	-60.39129	31.23164	0.96068	-16.61726	-4.85799	5.13040	-60.23535	-7.45548	3.13675	-43.06407	-3.40664	5.04164	-33.66621	-11.52615	-4.59465	-23.92919	-31.28310	4.28065	-23.98404	22.51816	9.11482	-18.41329	35.03582	-21.98771	14.55484	148.70366	-20.14483	-104.29338	152.22470	23.43992	132.66884	133.81940	-4.86567	-105.81110	154.51091	1.89624	130.17113
1466	-22.66510	-4.28288	2.48391	2.50040	8.88270	-76.54482	-18.69421	-4.10095	2.77428	4.37868	1.00512	-76.70709	-18.69421	-4.10095	2.77428	4.37868	1.00512	-76.70709	7.12804	1.09762	-14.55328	-3.24131	6.17609	-60.49424	31.34852	0.99527	-16.33747	-4.92795	5.19987	-60.32669	-7.37022	3.05235	-43.09872	-3.40801	5.00794	-33.76637	-11.39729	-4.64770	-23.87193	-31.16150	4.21143	-23.94816	22.61290	8.99510	-18.45675	35.06630	-22.20084	14.34023	148.67421	-20.11739	-103.83003	152.02031	23.32468	133.54060	133.96303	-5.03211	-105.35661	154.61232	2.32669	131.06892
1467	-22.70904	-4.79439	2.87371	2.52149	8.68675	-76.51836	-18.97163	-4.59737	3.17979	4.36824	0.95810	-76.67397	-18.97163	-4.59737	3.17979	4.36824	0.95810	-76.67397	7.11046	1.01361	-14.00549	-3.18491	6.10934	-60.67323	31.50810	0.98711	-15.76147	-5.00157	5.24459	-60.49570	-7.22352	2.93642	-43.03630	-3.35887	4.96970	-33.75107	-11.44083	-4.72360	-23.83902	-31.20811	4.12891	-23.94295	22.80758	8.79093	-18.50438	35.11148	-22.35635	14.11079	148.66623	-20.05264	-103.02611	151.93234	23.17998	135.33377	133.82393	-5.01182	-104.54597	154.99995	2.16595	132.73883
1468	-22.83205	-5.17448	3.22427	2.68669	8.57670	-76.47237	-19.30829	-4.96711	3.53582	4.52457	0.91264	-76.62475	-19.30829	-4.96711	3.53582	4.52457	0.91264	-76.62475	7.04390	0.94817	-13.40133	-3.14803	6.11034	-60.90800	31.72057	0.91508	-15.10956	-5.06101	5.20630	-60.72160	-7.09927	2.86024	-42.98291	-3.25353	4.98609	-33.75445	-11.59525	-4.84193	-23.92634	-31.34654	4.04697	-24.06515	22.93726	8.59417	-18.54894	35.13646	-22.52654	13.86552	148.64165	-19.98988	-102.53428	151.93770	23.05056	137.00375	133.55414	-4.76935	-104.00565	155.57898	1.73072	134.22108
