	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
2325	0.08139	0.32048	0.02998	-0.06308	0.38513	0.00504	0.00820	0.30894	0.05606	-0.00009	0.35529	0.01292	0.04684	0.33642	0.05306	0.00180	0.36597	-0.00278	0.05542	0.34448	0.07940	0.02588	0.35142	0.04992	0.02738	0.34824	0.05611	0.07507	0.39863	0.05249	0.10464	0.36121	0.04114	0.05698	0.23367	-0.03191	0.17967	0.34874	0.04383	-0.01433	0.01236	-0.11500	0.19660	0.21763	0.08851	-0.03309	-0.01683	-0.07928	0.04663	0.02590	0.11492	-0.03663	-0.01635	-0.07334	0.04637	0.02744	0.10967
2326	0.07315	0.31597	0.03364	-0.06125	0.40873	0.00100	0.01954	0.33445	0.04538	-0.00340	0.34770	0.02619	0.03487	0.33894	0.05163	-0.01079	0.31954	0.00626	0.04045	0.36631	0.08695	0.03748	0.35958	0.06780	0.03312	0.36386	0.06137	0.05321	0.38237	0.05111	0.09899	0.36085	0.04638	0.05241	0.22180	-0.02781	0.18443	0.36553	0.05246	-0.01857	-0.00343	-0.11308	0.20694	0.22500	0.10205	-0.05044	-0.03360	-0.08403	0.04025	0.02884	0.12909	-0.05439	-0.03345	-0.07972	0.04079	0.03523	0.11956
2327	0.07131	0.32146	0.03827	-0.03208	0.40039	0.02282	0.03690	0.38670	0.03423	-0.01136	0.34414	0.04823	0.02273	0.36110	0.05020	-0.00988	0.30010	0.02596	0.03031	0.38533	0.09363	0.03301	0.36278	0.07363	0.01816	0.37326	0.06113	0.05051	0.38357	0.05256	0.10915	0.37315	0.05209	0.05139	0.22188	-0.01297	0.19004	0.38889	0.05246	-0.04036	-0.01957	-0.10936	0.20548	0.22930	0.10586	-0.07124	-0.04965	-0.08490	0.03056	0.02464	0.12945	-0.07422	-0.04965	-0.08236	0.03110	0.03342	0.11568
2328	0.07327	0.33489	0.04018	0.00116	0.37181	0.04047	0.04326	0.43076	0.02231	-0.03085	0.34685	0.05375	0.01765	0.38448	0.04718	-0.01227	0.31592	0.03720	0.02673	0.38669	0.09479	0.01044	0.37066	0.06585	-0.01237	0.38197	0.05761	0.06484	0.40345	0.05508	0.12224	0.39432	0.05647	0.05214	0.23141	-0.00046	0.18705	0.40400	0.04663	-0.06151	-0.02836	-0.10958	0.19606	0.22971	0.09846	-0.07912	-0.05012	-0.08356	0.03474	0.01970	0.11539	-0.08045	-0.05001	-0.08164	0.03448	0.02677	0.10040
2329	0.07323	0.34774	0.03698	0.03577	0.35192	0.03681	0.02679	0.45460	0.00916	-0.04720	0.36371	0.03925	0.01450	0.39986	0.04372	-0.02262	0.35374	0.03546	0.02111	0.38227	0.08459	-0.00832	0.38848	0.04864	-0.03608	0.39644	0.05194	0.07261	0.42341	0.05640	0.12408	0.41523	0.05692	0.05560	0.24296	-0.00327	0.17725	0.40190	0.03959	-0.05941	-0.02640	-0.11920	0.19390	0.22712	0.08693	-0.06551	-0.02779	-0.08620	0.05214	0.01968	0.09965	-0.06592	-0.02741	-0.08313	0.05142	0.02439	0.08670
2330	0.07013	0.35277	0.03126	0.06661	0.36542	0.02395	-0.00103	0.45854	0.00419	-0.03464	0.39920	0.02355	0.00894	0.41043	0.04141	-0.02119	0.40239	0.03040	0.00947	0.39012	0.06387	-0.00866	0.41107	0.02952	-0.03752	0.41371	0.04586	0.05900	0.42444	0.05766	0.11399	0.42710	0.05245	0.06439	0.24803	-0.02045	0.17221	0.39116	0.03575	-0.03421	-0.02449	-0.13809	0.20700	0.22765	0.08282	-0.04148	0.00383	-0.09497	0.06341	0.02361	0.09924	-0.04241	0.00446	-0.08949	0.06293	0.02824	0.08846
2331	0.06843	0.34961	0.02894	0.07644	0.41589	0.02258	-0.01133	0.44643	0.01251	0.00522	0.44523	0.02668	0.00566	0.41746	0.03892	0.00158	0.45335	0.03538	-0.00016	0.40424	0.04283	-0.00115	0.42736	0.02122	-0.02148	0.42350	0.04579	0.03526	0.40831	0.06031	0.10373	0.42469	0.04652	0.07767	0.24238	-0.04048	0.17776	0.38633	0.04136	-0.00220	-0.03240	-0.15707	0.22637	0.23493	0.09540	-0.02283	0.02373	-0.10365	0.05669	0.02481	0.12139	-0.02477	0.02459	-0.09505	0.05590	0.02988	0.10855
2332	0.07215	0.34351	0.03368	0.06833	0.47332	0.03673	0.00891	0.43511	0.02307	0.03931	0.48064	0.05026	0.00809	0.41712	0.03649	0.02538	0.48829	0.05610	0.00119	0.40523	0.03603	-0.00011	0.42617	0.03313	-0.00298	0.41727	0.05585	0.02329	0.39551	0.06228	0.10457	0.41051	0.04657	0.08829	0.22892	-0.04900	0.18992	0.39070	0.05775	0.02143	-0.04697	-0.16193	0.24125	0.24087	0.12172	-0.01056	0.02146	-0.10242	0.04191	0.01862	0.15523	-0.01281	0.02256	-0.09095	0.03911	0.02201	0.13454
2333	0.07980	0.34102	0.04336	0.06152	0.49355	0.05718	0.03915	0.44402	0.02804	0.04372	0.48893	0.07442	0.01112	0.41232	0.04228	0.02921	0.49668	0.07947	0.01035	0.39516	0.05287	-0.00536	0.40858	0.05497	0.00574	0.39913	0.06828	0.03092	0.40462	0.06090	0.11461	0.39332	0.05593	0.08752	0.21391	-0.03684	0.20363	0.39689	0.07497	0.02909	-0.05985	-0.14447	0.25427	0.23583	0.14576	0.00505	-0.00073	-0.08804	0.03495	0.01090	0.17952	0.00341	0.00041	-0.07601	0.02902	0.01131	0.14830
2334	0.08385	0.34508	0.05235	0.05572	0.47123	0.07253	0.04542	0.46807	0.03535	0.02717	0.47708	0.07733	0.01188	0.41108	0.06260	0.01848	0.49315	0.08527	0.01581	0.39354	0.08720	-0.01116	0.39450	0.06539	0.00036	0.38817	0.07115	0.04476	0.43336	0.05746	0.11847	0.38049	0.06916	0.07250	0.20219	-0.00981	0.21352	0.39713	0.08187	0.01968	-0.06560	-0.11262	0.27127	0.22538	0.15375	0.02250	-0.02957	-0.06964	0.04060	0.01326	0.18272	0.02201	-0.02869	-0.06062	0.03229	0.01222	0.14469
2335	0.07864	0.35090	0.05713	0.03973	0.45238	0.06896	0.02085	0.48014	0.05000	0.00983	0.46524	0.05965	0.01805	0.41248	0.08658	0.00946	0.49122	0.07364	0.01408	0.40228	0.11845	-0.01441	0.40048	0.06102	-0.01272	0.39859	0.06404	0.04747	0.45804	0.05654	0.10670	0.37386	0.07884	0.04926	0.19418	0.01476	0.21446	0.38997	0.07805	-0.00231	-0.06367	-0.08476	0.28779	0.22524	0.14625	0.02547	-0.04646	-0.05956	0.05559	0.02799	0.17082	0.02607	-0.04597	-0.05546	0.04756	0.02848	0.13521
2336	0.06934	0.34824	0.05757	0.02531	0.47636	0.03928	-0.00021	0.46681	0.05856	-0.00071	0.46126	0.04261	0.03776	0.40723	0.09370	0.00560	0.47737	0.06332	0.01392	0.40257	0.12803	-0.01290	0.41620	0.05642	-0.02060	0.41923	0.05531	0.03951	0.45518	0.05992	0.09099	0.36786	0.08194	0.02943	0.18296	0.02378	0.20942	0.37893	0.07032	-0.02518	-0.05991	-0.07264	0.29388	0.24042	0.13276	0.00640	-0.04271	-0.06006	0.07453	0.04455	0.15592	0.00752	-0.04250	-0.05950	0.06959	0.04861	0.13116
2337	0.06649	0.33172	0.05442	0.02930	0.52962	-0.00244	0.01492	0.44097	0.04569	-0.00661	0.45840	0.04123	0.06414	0.39182	0.07575	0.00336	0.43738	0.06437	0.02064	0.38503	0.11328	-0.00857	0.42259	0.05613	-0.01872	0.42909	0.04894	0.03754	0.42489	0.06373	0.08753	0.35090	0.07814	0.02195	0.16042	0.01652	0.20572	0.36573	0.06493	-0.03406	-0.05942	-0.07356	0.28445	0.25994	0.12174	-0.01869	-0.02491	-0.06361	0.08887	0.05278	0.14517	-0.01757	-0.02474	-0.06342	0.08762	0.05997	0.13261
2338	0.07172	0.30867	0.05005	0.03657	0.56840	-0.03071	0.05180	0.41591	0.01708	-0.00577	0.45182	0.04591	0.07641	0.37246	0.04389	0.00634	0.39292	0.06869	0.02653	0.36184	0.08631	-0.00723	0.42434	0.05312	-0.01533	0.42988	0.04655	0.04998	0.38911	0.06469	0.09369	0.31665	0.06973	0.02523	0.13033	0.00400	0.20268	0.34981	0.06397	-0.02184	-0.05706	-0.07392	0.26286	0.27265	0.11652	-0.02525	-0.00341	-0.05989	0.09051	0.05353	0.14041	-0.02438	-0.00311	-0.05788	0.09096	0.06110	0.13435
2339	0.07599	0.29235	0.04882	0.02334	0.56086	-0.03909	0.06895	0.39626	-0.00876	0.00508	0.43966	0.03230	0.06236	0.35666	0.01722	0.01595	0.37732	0.06269	0.02379	0.35184	0.06306	-0.00610	0.44170	0.04964	-0.01374	0.44240	0.05373	0.06254	0.36927	0.06457	0.09572	0.27454	0.06341	0.02846	0.10666	0.00304	0.19524	0.33364	0.06381	0.00398	-0.04526	-0.05908	0.24092	0.27544	0.11495	-0.00507	0.01576	-0.04087	0.08109	0.05242	0.14025	-0.00496	0.01613	-0.03698	0.08038	0.05682	0.13317
2340	0.07254	0.28973	0.05182	-0.00388	0.50621	-0.04662	0.05409	0.39129	-0.02151	0.01498	0.41575	-0.00855	0.03456	0.35044	0.00749	0.01726	0.38460	0.04356	0.01735	0.36578	0.05266	0.00474	0.47625	0.05412	-0.00429	0.47235	0.06965	0.05757	0.37247	0.06559	0.09008	0.24467	0.06414	0.02358	0.09880	0.01951	0.18550	0.32287	0.05917	0.02587	-0.02917	-0.02988	0.23244	0.26822	0.11188	0.02509	0.02682	-0.01033	0.07330	0.05073	0.13971	0.02391	0.02709	-0.00558	0.06951	0.04951	0.12693
2341	0.06481	0.29852	0.05585	-0.01619	0.43493	-0.06379	0.03388	0.40892	-0.02134	0.01031	0.38421	-0.05176	0.01496	0.35987	0.01321	-0.00447	0.38588	0.02551	0.01759	0.39722	0.05475	0.02108	0.50702	0.06419	0.01535	0.50156	0.08073	0.03937	0.39231	0.06846	0.08334	0.24180	0.06904	0.01502	0.10694	0.03991	0.17927	0.32081	0.05205	0.02863	-0.02184	-0.00598	0.24185	0.25413	0.10653	0.03980	0.02170	0.01270	0.07874	0.04954	0.13474	0.03750	0.02177	0.01707	0.07144	0.04267	0.11530
2342	0.05975	0.31096	0.06006	-0.00013	0.38892	-0.06732	0.03064	0.44371	-0.01275	0.00211	0.37529	-0.06175	0.01167	0.38453	0.02696	-0.03456	0.39001	0.02343	0.02543	0.42298	0.06361	0.02502	0.51912	0.07059	0.03047	0.51383	0.07851	0.02578	0.41228	0.07446	0.07813	0.26122	0.07389	0.01201	0.12535	0.05003	0.17759	0.32387	0.05224	0.01007	-0.02550	-0.00152	0.26314	0.23913	0.10657	0.03068	0.00104	0.01307	0.09651	0.05103	0.13132	0.02759	0.00080	0.01515	0.08633	0.04077	0.10617
2343	0.05890	0.31786	0.06604	0.02314	0.39333	-0.03051	0.03963	0.48246	-0.00091	0.01227	0.41688	-0.03151	0.02102	0.41259	0.04420	-0.03720	0.43096	0.03474	0.03088	0.42335	0.07393	0.01271	0.51835	0.07175	0.03115	0.51256	0.07125	0.02322	0.41584	0.08249	0.07114	0.28099	0.07846	0.01432	0.14216	0.05051	0.17796	0.32261	0.06337	-0.01752	-0.03112	-0.00887	0.28580	0.22645	0.11780	0.01062	-0.02076	-0.00183	0.11357	0.05208	0.14011	0.00679	-0.02143	-0.00362	0.10184	0.04169	0.11148
2344	0.05986	0.31399	0.07009	0.03454	0.44050	0.02872	0.04841	0.50891	0.01044	0.03855	0.48641	0.01222	0.03897	0.42745	0.06120	-0.00008	0.49282	0.04823	0.02717	0.40241	0.08363	0.00021	0.51612	0.07311	0.02539	0.51006	0.06804	0.02547	0.40162	0.08579	0.06318	0.28146	0.07949	0.01585	0.14586	0.04490	0.17878	0.30882	0.07419	-0.03706	-0.03212	-0.01683	0.29706	0.21625	0.13148	-0.00512	-0.02862	-0.01501	0.11469	0.04773	0.15790	-0.00890	-0.02950	-0.01915	0.10339	0.04000	0.12987
2345	0.06158	0.30122	0.06520	0.05033	0.49412	0.06052	0.05094	0.50557	0.01642	0.06164	0.52356	0.03825	0.05739	0.42119	0.06777	0.04767	0.51211	0.05881	0.02106	0.38361	0.08965	-0.00156	0.51397	0.07410	0.02243	0.51016	0.06462	0.02853	0.38133	0.07813	0.06161	0.26059	0.07050	0.01563	0.13668	0.03152	0.17963	0.28443	0.07218	-0.04056	-0.02556	-0.02488	0.28795	0.20928	0.13327	-0.01231	-0.01654	-0.02059	0.09699	0.03970	0.16830	-0.01408	-0.01698	-0.02277	0.08798	0.03590	0.14498
2346	0.06306	0.28544	0.05306	0.08851	0.51672	0.04181	0.04821	0.47026	0.01255	0.07428	0.49979	0.03583	0.06413	0.40345	0.05329	0.07124	0.46617	0.06537	0.02365	0.38686	0.08382	0.00168	0.50808	0.06578	0.02087	0.50726	0.05298	0.03172	0.36241	0.06366	0.06681	0.23102	0.05525	0.01467	0.12338	0.01619	0.17880	0.26209	0.06053	-0.03315	-0.01349	-0.03077	0.26499	0.20961	0.12293	-0.01436	0.00532	-0.02014	0.07472	0.03619	0.16474	-0.01288	0.00575	-0.01759	0.06836	0.03567	0.14710
2347	0.06075	0.27163	0.04468	0.12665	0.50127	-0.00513	0.04998	0.42652	0.00340	0.07568	0.44310	0.01564	0.06096	0.39306	0.02388	0.06299	0.39811	0.06709	0.03594	0.40998	0.06135	0.00376	0.49724	0.04670	0.01903	0.49732	0.03470	0.02851	0.34416	0.05448	0.06533	0.20689	0.04779	0.01169	0.11247	0.01322	0.17412	0.25193	0.05343	-0.02263	-0.00539	-0.02568	0.25194	0.22145	0.11433	-0.01529	0.01532	-0.01434	0.06764	0.04469	0.15715	-0.01161	0.01629	-0.00885	0.06231	0.04488	0.14228
2348	0.05207	0.26109	0.04590	0.12014	0.46588	-0.04383	0.06029	0.40318	-0.00094	0.05308	0.39129	-0.00451	0.06643	0.39696	0.00161	0.03349	0.34887	0.06243	0.05069	0.43086	0.03282	0.00872	0.48104	0.03154	0.02120	0.48295	0.01740	0.00984	0.32649	0.05608	0.04657	0.19244	0.05310	0.00767	0.10505	0.02481	0.16698	0.25043	0.05805	-0.00923	-0.00517	-0.00944	0.26865	0.23944	0.11683	-0.01438	0.00613	-0.00818	0.08308	0.06472	0.15469	-0.01096	0.00693	-0.00407	0.07587	0.06219	0.13738
2349	0.04015	0.25085	0.04922	0.06123	0.42736	-0.05564	0.06480	0.40995	-0.00137	-0.00193	0.35777	-0.01348	0.08734	0.40336	0.00051	-0.00343	0.32439	0.04307	0.06265	0.42922	0.01732	0.01973	0.46138	0.03434	0.02850	0.47107	0.00501	-0.01899	0.30886	0.06005	0.01916	0.18111	0.05915	0.00398	0.09797	0.03385	0.16193	0.24615	0.06667	0.00697	-0.00317	0.00418	0.30553	0.24654	0.12443	-0.00802	-0.00524	-0.00942	0.10903	0.08348	0.15488	-0.00653	-0.00503	-0.00932	0.09802	0.07694	0.13143
2350	0.03404	0.23808	0.04318	0.00338	0.40127	-0.05105	0.05376	0.43515	-0.00907	-0.06553	0.34484	-0.01160	0.10285	0.40051	0.01247	-0.02760	0.32458	0.00014	0.06975	0.40723	0.02123	0.03250	0.44703	0.04967	0.03632	0.46802	-0.00276	-0.03318	0.28946	0.05339	0.00386	0.16676	0.05261	-0.00167	0.08767	0.02464	0.16371	0.23149	0.06543	0.01360	0.00733	0.00219	0.33332	0.22847	0.12367	-0.00142	-0.00234	-0.01764	0.12879	0.08241	0.15086	-0.00144	-0.00256	-0.02031	0.11554	0.07507	0.12341
2351	0.04286	0.22485	0.02621	0.00818	0.40426	-0.05916	0.04006	0.45935	-0.02762	-0.09176	0.35417	-0.00932	0.09178	0.39076	0.02070	-0.02041	0.34662	-0.05392	0.07081	0.38378	0.03423	0.04628	0.44515	0.05941	0.04567	0.47268	-0.00649	-0.01145	0.27426	0.03267	0.01449	0.15201	0.03505	-0.00904	0.07388	0.00254	0.17716	0.20681	0.04938	-0.00424	0.01305	-0.01476	0.33976	0.18855	0.10981	-0.00754	0.00841	-0.02472	0.13737	0.05719	0.14210	-0.00780	0.00821	-0.02684	0.12616	0.05418	0.11741
2352	0.06517	0.21541	0.00836	0.06792	0.43446	-0.09429	0.03783	0.46751	-0.05080	-0.05800	0.37526	-0.02006	0.06233	0.37684	0.01813	0.01280	0.36725	-0.08616	0.06719	0.36653	0.04675	0.06631	0.45191	0.05315	0.06406	0.47756	-0.00860	0.03660	0.27396	0.00792	0.04453	0.14277	0.01962	-0.01304	0.05817	-0.01349	0.20095	0.17950	0.02885	-0.03925	-0.00369	-0.03426	0.33697	0.14481	0.09263	-0.02726	0.01141	-0.02604	0.14008	0.02657	0.13490	-0.02778	0.01138	-0.02550	0.13372	0.03023	0.11746
2353	0.08543	0.21026	-0.00034	0.11023	0.46116	-0.13036	0.04343	0.45068	-0.07163	0.00853	0.38519	-0.04665	0.03766	0.35402	0.00624	0.04500	0.36441	-0.07763	0.05995	0.34602	0.05403	0.09045	0.45860	0.03432	0.08950	0.47877	-0.01632	0.07624	0.28644	-0.00698	0.06919	0.13909	0.01533	-0.01224	0.04234	-0.01338	0.21875	0.15968	0.01772	-0.06232	-0.03649	-0.04351	0.33368	0.11415	0.08373	-0.04438	0.00625	-0.02366	0.14322	0.01201	0.13325	-0.04641	0.00619	-0.02104	0.14088	0.02108	0.12154
2354	0.08755	0.20537	-0.00001	0.09248	0.44912	-0.13411	0.04605	0.41483	-0.08502	0.05969	0.37040	-0.07483	0.02563	0.32850	-0.01363	0.05531	0.34381	-0.04214	0.04832	0.32156	0.04512	0.10793	0.45721	0.01207	0.10639	0.47591	-0.03555	0.08288	0.29515	-0.00667	0.06599	0.13449	0.01857	-0.01261	0.02904	-0.00426	0.21015	0.15052	0.01704	-0.05635	-0.05999	-0.03990	0.32369	0.09946	0.08282	-0.04478	0.00540	-0.02032	0.15045	0.01321	0.13414	-0.04877	0.00507	-0.01739	0.14948	0.02491	0.12400
2355	0.07109	0.19628	0.00211	0.04658	0.40334	-0.11295	0.04428	0.38615	-0.09338	0.07349	0.34009	-0.08635	0.02190	0.31582	-0.03777	0.04274	0.32159	-0.00639	0.03893	0.30524	0.01407	0.11431	0.44085	-0.00496	0.10355	0.46537	-0.06130	0.06367	0.28787	0.00275	0.03574	0.12203	0.01977	-0.02105	0.01977	0.00157	0.17415	0.14411	0.01642	-0.03560	-0.05933	-0.03078	0.30203	0.09123	0.08127	-0.02889	0.01454	-0.01657	0.16186	0.01357	0.13301	-0.03340	0.01407	-0.01441	0.16072	0.02549	0.12264
2356	0.05029	0.18102	0.00102	0.02554	0.36162	-0.09738	0.04746	0.38401	-0.10809	0.06138	0.31161	-0.07961	0.02863	0.31387	-0.05851	0.02014	0.29859	0.01089	0.04590	0.29559	-0.01993	0.11674	0.41175	-0.01062	0.08886	0.44586	-0.07989	0.04214	0.26543	0.01085	0.00137	0.10055	0.01483	-0.03715	0.01296	-0.00005	0.13273	0.13072	0.00983	-0.02490	-0.04189	-0.02347	0.27501	0.07868	0.07376	-0.00815	0.02528	-0.01249	0.17606	0.00500	0.12713	-0.01115	0.02495	-0.01109	0.17524	0.01644	0.11805
2357	0.03927	0.16013	-0.00266	0.04946	0.34156	-0.10476	0.05708	0.39587	-0.13239	0.04347	0.28660	-0.07127	0.04875	0.30575	-0.07113	0.00642	0.26533	0.00401	0.07085	0.27683	-0.03011	0.12226	0.38639	-0.00410	0.08146	0.42680	-0.08291	0.03191	0.23349	0.01170	-0.01359	0.07663	0.00755	-0.05096	0.00642	-0.00430	0.10920	0.10824	0.00195	-0.03139	-0.02639	-0.01940	0.25320	0.05536	0.06147	0.00334	0.02464	-0.00861	0.19679	-0.00455	0.11396	0.00253	0.02461	-0.00754	0.19784	0.00726	0.10894
2358	0.04085	0.13758	-0.00569	0.09562	0.33302	-0.13702	0.05928	0.39522	-0.15198	0.02984	0.25046	-0.07527	0.07115	0.28584	-0.07531	0.01351	0.21974	-0.01596	0.09530	0.24650	-0.01486	0.12580	0.38249	0.00803	0.09156	0.42132	-0.07686	0.03102	0.19965	0.00768	-0.00472	0.05932	0.00396	-0.05185	-0.00035	-0.00559	0.10658	0.08166	0.00029	-0.04246	-0.02615	-0.01713	0.23924	0.02423	0.04777	0.00002	0.00752	-0.00677	0.23405	-0.00401	0.09274	0.00031	0.00763	-0.00580	0.23854	0.00830	0.09506
2359	0.04799	0.11944	-0.00592	0.12303	0.31895	-0.17771	0.05038	0.36971	-0.15183	0.02121	0.19867	-0.08839	0.07930	0.26199	-0.07229	0.03327	0.17220	-0.02755	0.10305	0.22139	0.00476	0.11738	0.39898	0.01521	0.11081	0.42949	-0.07563	0.03339	0.17344	0.00577	0.01387	0.05118	0.00663	-0.03952	-0.00666	-0.00347	0.10840	0.05847	0.00634	-0.04361	-0.03874	-0.01561	0.22689	0.00131	0.03377	-0.01086	-0.01802	-0.00903	0.29534	0.00846	0.06540	-0.01093	-0.01798	-0.00836	0.30452	0.01955	0.07903
2360	0.05296	0.10864	-0.00460	0.10896	0.29357	-0.19622	0.04552	0.32404	-0.13278	0.02143	0.15551	-0.10061	0.07033	0.24234	-0.06758	0.04690	0.14206	-0.02366	0.09760	0.21380	0.00988	0.10104	0.41232	0.01160	0.12312	0.43401	-0.08472	0.03596	0.15785	0.00891	0.02671	0.04735	0.01200	-0.02338	-0.01014	0.00027	0.09910	0.04390	0.01230	-0.03184	-0.04976	-0.01303	0.21374	-0.00151	0.01577	-0.01851	-0.03556	-0.01230	0.37453	0.02437	0.03199	-0.01941	-0.03565	-0.01177	0.38813	0.03215	0.05822
