	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
1359	-4.41252	0.00000	0.00000	-8.62663	0.00000	-0.00000	-18.91657	-10.06620	19.10321	8.29120	2.21491	-21.40251	-19.01716	-4.58043	-0.00068	-3.71491	0.44232	0.00010	28.70823	19.75960	19.68688	4.19420	2.37009	-18.70084	19.99171	17.52980	11.58664	45.52967	-0.93283	45.34290	129.00887	0.00066	-102.43237	124.16773	0.00128	109.35631	-14.13096	-15.46288	-0.00216	-21.37594	9.85448	-0.01837	-5.52935	-10.96502	12.76695	-27.37762	-14.88094	7.82088	2.79280	6.02982	10.44677
1360	-4.17533	0.00000	0.00000	-8.73774	0.00000	-0.00000	-19.09797	-9.74322	19.06928	8.35294	2.26619	-21.09087	-19.20105	-4.53038	-0.00011	-3.83052	0.38485	0.00009	28.87264	19.75732	19.82004	4.18759	2.42993	-19.17355	20.08195	17.48082	11.56457	45.51770	-0.95438	45.43996	129.09941	0.00108	-103.07135	124.20034	0.00168	111.23706	-13.84813	-15.84643	-0.00393	-22.54231	10.72352	-0.00692	-5.47684	-10.98385	12.66957	-27.33199	-14.86283	7.72183	2.77131	6.06371	10.21267
1361	-4.17848	-0.00000	0.00000	-8.79719	0.00000	-0.00000	-19.21646	-9.36386	19.03945	8.41826	2.49194	-20.87970	-19.33880	-4.58545	-0.00001	-3.85841	0.36588	0.00004	29.01399	19.78471	19.88409	4.15379	2.47484	-19.51622	20.10287	17.37088	11.65589	45.43433	-0.98780	45.47351	129.18987	0.00043	-103.73642	124.30553	0.00293	112.00742	-13.39688	-16.35815	-0.00295	-22.75490	11.05669	0.00214	-5.39396	-10.86881	12.49210	-27.24683	-14.69120	7.59886	2.77417	6.10351	9.96507
1362	-4.10380	-0.00000	-0.00000	-8.63230	0.00000	-0.00000	-19.26393	-9.12712	18.99116	8.48704	2.71392	-20.83354	-19.51908	-4.62136	-0.00023	-3.81482	0.42994	0.00008	29.07594	19.79639	20.03164	3.97708	2.46654	-19.74207	20.16750	17.24198	11.70081	45.26508	-1.02555	45.39575	129.20474	-0.00068	-104.37782	124.44220	0.00274	112.08428	-13.05245	-16.70666	-0.00002	-22.47288	10.77539	0.00080	-5.34063	-10.74167	12.30115	-27.19072	-14.50338	7.46786	2.69814	6.09937	9.81431
1363	-3.91668	0.00000	-0.00000	-8.36660	-0.00000	-0.00000	-19.23919	-9.20978	18.97743	8.59910	2.84731	-20.89357	-19.73373	-4.62197	-0.00028	-3.73612	0.53086	0.00010	29.03741	19.81205	20.27742	3.68674	2.42832	-19.86701	20.32420	17.15700	11.62922	45.11459	-1.04189	45.23075	129.14447	-0.00114	-104.98309	124.52396	0.00199	112.92973	-12.80204	-16.78205	0.00167	-22.13599	10.57968	0.00051	-5.33081	-10.67749	12.14101	-27.18261	-14.38525	7.34171	2.53295	6.04502	9.81510
1364	-3.84304	0.00000	0.00000	-8.37329	0.00000	0.00000	-19.13537	-9.59960	19.10040	8.75939	2.93733	-20.96013	-19.89958	-4.70528	-0.00015	-3.65780	0.58413	0.00002	28.96243	19.91442	20.45547	3.45710	2.43660	-19.86810	20.51735	17.12563	11.48817	45.09263	-1.05079	45.08448	129.07765	-0.00079	-105.33866	124.51437	0.00305	115.26349	-12.60728	-16.65917	0.00169	-21.82791	11.13960	0.00396	-5.36295	-10.65305	11.99549	-27.21944	-14.30933	7.21409	2.39052	5.99902	9.92028
1365	-4.00020	0.00000	0.00000	-8.73199	-0.00000	-0.00000	-18.99452	-10.04822	19.31546	8.90322	3.01185	-20.98014	-19.96488	-4.95215	-0.00017	-3.60230	0.56582	-0.00002	28.93046	20.14862	20.46624	3.41304	2.53627	-19.75280	20.67263	17.15015	11.36019	45.19352	-1.08633	45.04274	129.05006	-0.00050	-105.27512	124.45901	0.00283	118.39820	-12.57566	-16.50494	0.00097	-21.51759	12.34564	0.00747	-5.45492	-10.57918	11.80079	-27.31363	-14.16952	7.05923	2.37233	6.00022	10.04418
1366	-4.31578	0.00000	0.00000	-9.21230	0.00000	-0.00000	-18.91385	-10.25917	19.46240	9.01504	3.01662	-21.03369	-19.97182	-5.29084	0.00000	-3.56382	0.54677	0.00003	28.98089	20.43588	20.33847	3.49270	2.68144	-19.57925	20.79655	17.25689	11.28300	45.31307	-1.15230	45.06863	129.02637	-0.00027	-104.95969	124.43299	0.00145	120.70068	-12.71788	-16.39106	0.00076	-21.20924	13.39677	0.00730	-5.63066	-10.38408	11.48455	-27.48578	-13.87268	6.83663	2.46387	6.00731	10.12000
1367	-4.58227	0.00000	-0.00000	-9.68356	0.00000	-0.00000	-18.97116	-10.17106	19.49382	9.17917	2.93594	-21.22419	-20.02682	-5.55455	0.00028	-3.52194	0.59282	0.00007	29.11706	20.62588	20.13249	3.52497	2.78715	-19.44939	20.97723	17.41273	11.19671	45.33492	-1.19829	45.02546	128.93559	0.00007	-104.65350	124.46776	0.00246	120.77937	-12.83713	-16.17812	0.00127	-20.82978	13.53856	0.00252	-5.87070	-10.10328	11.05752	-27.71928	-13.45564	6.54279	2.56600	5.95463	10.11346
1368	-4.49162	0.00000	-0.00000	-9.95308	-0.00000	-0.00000	-19.20256	-9.92187	19.37390	9.36470	2.81771	-21.40782	-20.19744	-5.60337	-0.00009	-3.46477	0.67560	0.00006	29.28897	20.65058	20.03037	3.39923	2.82750	-19.53255	21.25349	17.51283	11.02185	45.21212	-1.15965	44.84051	128.76692	0.00042	-104.37864	124.53158	0.00290	119.17373	-12.81300	-15.79002	0.00173	-20.14359	12.91446	-0.00119	-6.08509	-9.87205	10.66072	-27.93014	-13.09559	6.25852	2.58973	5.84838	10.01200
1369	-3.88428	-0.00000	0.00000	-9.57094	-0.00000	-0.00000	-19.61795	-9.58313	18.90620	9.35464	2.65366	-21.30474	-20.45563	-5.41168	-0.00078	-3.38264	0.73158	0.00000	29.41865	20.58312	20.33115	3.13903	2.84984	-19.94099	21.53348	17.49737	10.77474	45.00241	-1.06465	44.60492	128.58403	0.00054	-104.03053	124.58406	0.00085	118.05585	-12.76035	-15.44806	0.00108	-19.07199	12.47511	0.00478	-6.16881	-9.79963	10.43114	-28.01696	-12.94420	6.07069	2.52263	5.76313	9.82273
1370	-2.95590	-0.00000	-0.00000	-8.35981	0.00000	-0.00000	-20.15154	-9.15684	18.00378	9.03873	2.42595	-20.92628	-20.73513	-5.08663	-0.00088	-3.27421	0.74832	-0.00004	29.48440	20.53856	21.11862	2.84831	2.89995	-20.52839	21.70208	17.39707	10.52578	44.79665	-1.05517	44.43996	128.44713	0.00017	-103.69743	124.62739	-0.00054	118.36893	-12.76547	-15.39577	0.00022	-18.00024	12.68792	0.00768	-6.10360	-9.88261	10.33584	-27.96264	-12.98627	5.94955	2.42149	5.75089	9.61023
1371	-2.10868	0.00000	-0.00000	-6.84394	0.00000	0.00000	-20.62906	-8.77372	16.97028	8.60655	2.24592	-20.61062	-20.99018	-4.80330	-0.00030	-3.17643	0.75154	-0.00005	29.52777	20.56596	22.05049	2.62496	2.97105	-20.97447	21.75501	17.27246	10.31279	44.62931	-1.22412	44.33943	128.36168	-0.00027	-103.64507	124.68719	0.00030	118.85393	-12.69062	-15.56409	-0.00019	-17.41422	12.97540	0.00189	-5.97713	-10.04663	10.24152	-27.85397	-13.10389	5.79835	2.34315	5.79483	9.48424
1372	-1.74840	0.00000	0.00000	-5.97729	0.00000	-0.00000	-20.83899	-8.69270	16.33420	8.39826	2.24426	-20.66965	-21.17842	-4.70646	0.00025	-3.14910	0.75551	-0.00004	29.57949	20.64125	22.57641	2.51145	3.03652	-21.06226	21.77773	17.16701	10.14296	44.50583	-1.48840	44.23429	128.30516	-0.00024	-103.93388	124.76192	0.00162	118.32847	-12.42076	-15.68994	0.00033	-17.48926	12.73031	0.00280	-5.89464	-10.21167	10.12022	-27.79043	-13.21252	5.62138	2.29096	5.84837	9.49755
1373	-2.11192	0.00000	-0.00000	-6.37017	0.00000	0.00000	-20.68295	-9.03599	16.39505	8.59974	2.37522	-21.12053	-21.26223	-4.83350	0.00013	-3.21445	0.74906	0.00002	29.61789	20.73476	22.41599	2.48591	3.10226	-20.81468	21.82757	17.08925	10.01364	44.46622	-1.67982	44.12594	128.27570	0.00022	-104.38652	124.81418	0.00121	117.20743	-12.09662	-15.70990	0.00078	-18.05956	12.11286	0.00734	-5.90245	-10.32522	10.06108	-27.81040	-13.29617	5.52240	2.22837	5.88978	9.60464
1374	-3.04702	-0.00000	0.00000	-7.65062	0.00000	0.00000	-20.28708	-9.63288	16.94162	9.05603	2.49872	-21.70807	-21.25577	-5.11065	-0.00027	-3.33556	0.71524	0.00009	29.60485	20.86573	21.80542	2.49862	3.19870	-20.41462	21.87665	17.03003	9.93831	44.55465	-1.71641	44.06804	128.29425	0.00047	-104.79308	124.82235	0.00014	116.52273	-11.95449	-15.80313	0.00057	-18.64488	11.65464	0.00479	-5.97281	-10.38391	10.07241	-27.88553	-13.35477	5.51051	2.13638	5.92816	9.73027
1375	-4.08183	-0.00000	-0.00000	-8.88750	0.00000	-0.00000	-19.91929	-10.22228	17.51978	9.45046	2.57266	-22.19951	-21.21959	-5.44474	-0.00035	-3.46009	0.66297	0.00009	29.53673	21.07177	21.18713	2.51847	3.33202	-20.00731	21.87056	17.00768	9.96218	44.74410	-1.66191	44.08132	128.35747	0.00000	-104.87411	124.81936	-0.00075	116.55498	-12.04105	-16.01547	-0.00003	-18.89390	11.63719	-0.00147	-6.04153	-10.41375	10.01240	-27.95907	-13.36043	5.44279	2.04472	5.97177	9.82359
1376	-4.83189	-0.00000	0.00000	-9.63350	0.00000	0.00000	-19.79061	-10.55614	17.86183	9.64497	2.61910	-22.56059	-21.22117	-5.77837	-0.00009	-3.56713	0.63763	-0.00003	29.46840	21.32475	20.79959	2.53044	3.46589	-19.67387	21.81445	17.04855	10.08358	44.92115	-1.64401	44.12522	128.42097	-0.00039	-104.56122	124.85838	-0.00156	116.83280	-12.12385	-16.22641	-0.00160	-19.03561	11.97608	-0.00522	-6.07911	-10.43076	9.80108	-28.00560	-13.29861	5.23812	2.00262	6.01563	9.83992
1377	-5.24965	0.00000	0.00000	-10.11688	0.00000	-0.00000	-19.93880	-10.38394	17.91074	9.73935	2.61933	-22.79903	-21.31158	-6.02935	0.00005	-3.66612	0.67901	-0.00019	29.49275	21.50980	20.69033	2.52205	3.54762	-19.55369	21.76780	17.12799	10.19396	44.95975	-1.72660	44.11325	128.44951	-0.00019	-104.18283	124.95118	-0.00135	116.70766	-11.95757	-16.43845	-0.00324	-19.49104	12.23356	0.00228	-6.09250	-10.43275	9.55978	-28.02733	-13.21183	5.01119	2.03061	6.04552	9.74332
1378	-5.47721	-0.00000	0.00000	-10.54545	-0.00000	0.00000	-20.19860	-9.80495	17.71436	9.86342	2.58663	-22.89274	-21.47365	-6.10233	-0.00020	-3.77090	0.75525	-0.00018	29.63733	21.53998	20.84677	2.50902	3.55841	-19.69830	21.76415	17.18825	10.18968	44.84211	-1.85960	43.99256	128.44331	0.00023	-103.90972	125.06036	-0.00012	115.63724	-11.63311	-16.69243	-0.00305	-20.37786	11.82401	0.01950	-6.05875	-10.40964	9.41849	-27.99618	-13.13848	4.88767	2.10454	6.03798	9.58306
1379	-5.57259	-0.00000	-0.00000	-10.71914	-0.00000	-0.00000	-20.33697	-9.36868	17.43434	10.02892	2.63542	-22.92064	-21.61450	-6.01518	-0.00032	-3.89293	0.77428	0.00008	29.80129	21.46994	21.14132	2.52865	3.54185	-19.88214	21.78904	17.19067	10.08384	44.68688	-1.94705	43.82567	128.39911	0.00046	-103.65695	125.16233	0.00097	113.75864	-11.44741	-16.89248	-0.00129	-21.41152	10.80453	0.02100	-5.94661	-10.36728	9.34270	-27.88279	-13.07134	4.83292	2.17133	5.97971	9.48596
1380	-5.46745	-0.00000	-0.00000	-10.42749	0.00000	-0.00000	-20.31872	-9.36249	17.23010	10.18636	2.82238	-23.02855	-21.68264	-5.89768	-0.00021	-4.04432	0.69627	0.00033	29.87178	21.42024	21.39602	2.57116	3.55257	-19.86613	21.83863	17.12907	9.94226	44.61414	-1.94528	43.71595	128.29604	-0.00022	-103.59383	125.28300	0.00065	112.12511	-11.53344	-16.95717	-0.00017	-21.98629	10.07439	0.00729	-5.81076	-10.34781	9.26976	-27.74757	-13.02647	4.77206	2.17940	5.88638	9.50201
1381	-5.16241	0.00000	-0.00000	-9.88542	0.00000	0.00000	-20.31942	-9.40634	17.10328	10.32825	2.98873	-23.26423	-21.73930	-5.85179	-0.00008	-4.21532	0.60391	0.00023	29.85669	21.43479	21.58823	2.56776	3.58673	-19.69303	21.93011	17.03417	9.79897	44.63312	-1.88988	43.67064	128.14166	-0.00145	-104.00886	125.43093	-0.00142	111.88617	-11.81156	-16.93891	0.00021	-21.59605	10.33054	0.01077	-5.76304	-10.39682	9.24841	-27.70476	-13.06409	4.73327	2.11820	5.79474	9.54489
1382	-4.81446	0.00000	-0.00000	-9.45738	0.00000	0.00000	-20.45291	-9.11385	16.99502	10.45200	2.93557	-23.59966	-21.85484	-5.89598	0.00011	-4.35585	0.61460	-0.00003	29.83641	21.48118	21.80590	2.48221	3.59981	-19.49412	22.04473	16.95444	9.67174	44.68776	-1.85598	43.62876	127.97911	-0.00131	-104.77270	125.54687	-0.00145	113.41740	-12.13361	-16.89950	0.00026	-20.30811	11.34002	0.02231	-5.83064	-10.51130	9.32480	-27.77995	-13.19835	4.76089	2.03789	5.74292	9.53996
1383	-4.61379	0.00000	0.00000	-9.14963	0.00000	-0.00000	-20.65023	-8.65921	16.95631	10.49983	2.70446	-24.01412	-22.00042	-6.00172	0.00020	-4.42198	0.73818	-0.00004	29.85341	21.50914	22.01798	2.36587	3.56646	-19.27805	22.12003	16.91466	9.58602	44.71547	-1.89228	43.58648	127.82774	0.00078	-105.27959	125.57034	0.00115	116.00391	-12.39246	-16.76354	-0.00018	-18.76561	12.31789	0.01445	-5.92812	-10.64650	9.41881	-27.88639	-13.35829	4.79702	2.00983	5.73415	9.51522
1384	-4.71553	0.00000	-0.00000	-8.82149	0.00000	-0.00000	-20.79886	-8.41480	17.05794	10.47267	2.50075	-24.43509	-22.10130	-6.10337	0.00008	-4.45176	0.87525	0.00001	29.91245	21.45578	22.06992	2.29320	3.49231	-19.10047	22.10047	16.92931	9.56639	44.65366	-1.96117	43.60007	127.68736	0.00283	-104.97009	125.51263	0.00152	118.40839	-12.56275	-16.42382	-0.00053	-17.65841	12.69592	-0.00041	-5.96454	-10.74755	9.40384	-27.93228	-13.44650	4.74415	2.05357	5.71478	9.48755
1385	-5.15323	0.00000	-0.00000	-8.64579	-0.00000	0.00000	-20.85116	-8.46735	17.21754	10.51843	2.41300	-24.70206	-22.14302	-6.11911	-0.00004	-4.55123	0.94458	-0.00000	30.00937	21.29448	21.93888	2.28902	3.39741	-19.14444	21.97677	17.02069	9.62840	44.49489	-1.95923	43.67913	127.60971	0.00216	-103.99250	125.43271	-0.00042	119.95745	-12.63998	-15.99361	-0.00025	-17.11926	12.54708	-0.00478	-5.89534	-10.76001	9.23060	-27.86953	-13.39438	4.57709	2.11776	5.62354	9.41410
1386	-5.60903	-0.00000	0.00000	-8.72382	-0.00000	0.00000	-20.84131	-8.69172	17.25260	10.72917	2.39967	-24.66978	-22.16508	-6.02045	-0.00008	-4.77495	0.94615	0.00001	30.10270	21.09456	21.85177	2.33451	3.29668	-19.48535	21.80507	17.15633	9.77002	44.32677	-1.83990	43.76558	127.64897	0.00049	-103.14119	125.39350	0.00010	120.31886	-12.58043	-15.73255	-0.00005	-16.84484	12.25639	-0.00148	-5.70902	-10.68980	8.95871	-27.68501	-13.22931	4.34951	2.14263	5.45683	9.31186
1387	-5.62430	0.00000	-0.00000	-8.65917	0.00000	0.00000	-20.84557	-8.97453	17.10743	10.95565	2.43900	-24.35687	-22.18325	-5.88961	-0.00009	-5.06005	0.90338	0.00006	30.14042	20.96801	21.95930	2.41763	3.20632	-19.94651	21.68481	17.22813	9.95603	44.25507	-1.69259	43.83936	127.73183	-0.00016	-102.96478	125.44648	0.00653	118.68126	-12.35849	-15.70058	-0.00030	-16.81902	11.94189	0.00666	-5.46108	-10.63648	8.72649	-27.43893	-13.09446	4.15267	2.13880	5.27873	9.26649
1388	-5.21253	0.00000	-0.00000	-8.12559	0.00000	0.00000	-20.87395	-9.25694	16.92473	10.98884	2.51071	-23.98248	-22.17189	-5.87598	-0.00018	-5.30715	0.81386	0.00011	30.12358	20.98967	22.04884	2.54954	3.18115	-20.24409	21.67034	17.16033	10.11410	44.32723	-1.65452	43.96364	127.71558	-0.00046	-103.20937	125.58096	0.01157	114.93465	-12.08697	-15.70909	-0.00042	-17.41834	11.53522	0.01493	-5.28454	-10.64802	8.64436	-27.26562	-13.07495	4.07139	2.17153	5.18427	9.31324
1389	-4.78912	0.00000	-0.00000	-7.35142	0.00000	0.00000	-20.87493	-9.53445	16.82864	10.83414	2.54943	-23.80142	-22.12136	-6.02784	-0.00031	-5.48001	0.68421	0.00009	30.08595	21.14653	21.89887	2.71555	3.26635	-20.23610	21.70563	16.98709	10.17789	44.52354	-1.76875	44.16251	127.58184	0.00024	-103.25972	125.69958	0.00717	111.22443	-11.95093	-15.58573	-0.00048	-18.62482	11.25707	0.01161	-5.28605	-10.62910	8.69178	-27.26420	-13.07485	4.12303	2.25992	5.21387	9.41661
1390	-4.61754	-0.00000	-0.00000	-6.82648	0.00000	-0.00000	-20.85582	-9.75889	16.77960	10.70921	2.51411	-23.90794	-22.07936	-6.22544	-0.00024	-5.60393	0.56551	-0.00004	30.07129	21.32712	21.65359	2.86429	3.41052	-20.03002	21.68273	16.80524	10.14946	44.74718	-1.96223	44.32163	127.44072	0.00043	-103.02394	125.72055	0.00291	110.23122	-11.90916	-15.35836	-0.00024	-19.72737	11.48567	0.00401	-5.45003	-10.51333	8.76272	-27.41619	-12.99358	4.23387	2.36554	5.30160	9.53098
1391	-4.79824	0.00000	0.00000	-6.93487	-0.00000	0.00000	-20.85638	-9.78753	16.72995	10.81439	2.42987	-24.21162	-22.09722	-6.35845	-0.00012	-5.71337	0.50476	-0.00016	30.12684	21.43320	21.52949	2.97610	3.52544	-19.83657	21.55383	16.70461	10.09070	44.88762	-2.13300	44.31327	127.34925	-0.00113	-103.19293	125.67016	0.00251	111.99548	-11.67072	-15.23392	-0.00074	-20.17343	12.17880	0.00548	-5.66866	-10.38765	8.75892	-27.62415	-12.87562	4.27853	2.47094	5.35888	9.64056
1392	-5.35777	0.00000	0.00000	-7.64297	0.00000	-0.00000	-20.86793	-9.59355	16.73141	11.12710	2.36704	-24.53418	-22.15258	-6.45731	-0.00009	-5.82600	0.48083	-0.00017	30.22976	21.47696	21.49555	3.07099	3.58485	-19.76270	21.35281	16.73614	10.06567	44.94805	-2.22304	44.18892	127.26510	-0.00288	-104.32465	125.63061	0.00096	114.36264	-11.09774	-15.38965	-0.00284	-20.21307	12.99484	0.00656	-5.83610	-10.35770	8.61434	-27.79305	-12.79466	4.15474	2.57491	5.35771	9.75641
1393	-5.97877	-0.00000	-0.00000	-8.36850	0.00000	0.00000	-20.89662	-9.36159	16.79490	11.44013	2.39725	-24.72921	-22.18763	-6.56815	-0.00012	-5.95188	0.43467	-0.00006	30.26506	21.49745	21.48533	3.13511	3.58982	-19.79019	21.11268	16.89709	10.12836	45.00698	-2.22389	44.13479	127.19219	-0.00190	-105.98603	125.64248	-0.00086	116.31693	-10.36883	-15.75922	-0.00305	-20.34517	13.91299	0.00381	-5.90955	-10.40804	8.32148	-27.87851	-12.73362	3.86151	2.62882	5.29191	9.86452
1394	-6.10418	0.00000	-0.00000	-8.45927	-0.00000	-0.00000	-21.00105	-9.26639	16.77493	11.58273	2.53407	-24.74527	-22.19154	-6.62169	-0.00009	-6.10726	0.34167	0.00010	30.15232	21.47761	21.60488	3.13542	3.52450	-19.87686	20.79945	17.14311	10.31573	45.07816	-2.15933	44.23927	127.22160	-0.00016	-107.18929	125.68288	-0.00103	118.24191	-9.75375	-16.06260	-0.00046	-20.61089	14.93150	0.00544	-5.90541	-10.43615	7.96391	-27.88543	-12.62809	3.51645	2.58192	5.14841	9.92500
1395	-5.54568	-0.00000	0.00000	-7.80388	0.00000	-0.00000	-21.18753	-9.34575	16.49743	11.53198	2.73223	-24.61505	-22.18364	-6.52513	-0.00001	-6.29907	0.21787	0.00022	29.94306	21.41264	21.92750	3.10622	3.40873	-19.97181	20.37152	17.42772	10.59251	45.12328	-2.07812	44.40261	127.37191	-0.00124	-107.27562	125.71580	0.00037	119.29276	-9.49812	-16.02342	0.00004	-20.73122	15.41564	0.00811	-5.85412	-10.37250	7.69344	-27.83490	-12.46951	3.28813	2.48411	4.95972	9.94815
1396	-4.76130	-0.00000	-0.00000	-6.88939	0.00000	0.00000	-21.35320	-9.56574	16.00110	11.36959	2.92558	-24.47842	-22.16705	-6.31216	0.00004	-6.50004	0.09343	0.00020	29.76360	21.35339	22.27658	3.11408	3.32104	-19.97673	19.90644	17.70331	10.84120	45.13117	-2.02638	44.47785	127.51492	-0.00128	-106.27672	125.73096	0.00140	118.12753	-9.74498	-15.58628	-0.00323	-20.45605	14.85474	0.00062	-5.78381	-10.26075	7.63471	-27.75666	-12.34425	3.27609	2.44661	4.81274	9.96976
1397	-4.36496	0.00000	0.00000	-6.30234	0.00000	-0.00000	-21.42190	-9.76824	15.52002	11.20499	3.03111	-24.51292	-22.13574	-6.11622	0.00000	-6.67835	0.00277	0.00007	29.71225	21.32504	22.39519	3.17067	3.31742	-19.85379	19.58697	17.89163	10.94562	45.10592	-2.01862	44.42806	127.52148	0.00122	-104.79216	125.73839	0.00162	115.57655	-10.38477	-14.97140	-0.00428	-19.73573	13.76064	-0.00727	-5.74579	-10.20844	7.77123	-27.71135	-12.34599	3.42366	2.51421	4.76758	9.95058
1398	-4.46363	0.00000	-0.00000	-6.22177	0.00000	-0.00000	-21.46242	-9.74703	15.20388	11.10312	2.99448	-24.73197	-22.08246	-6.00993	-0.00004	-6.85869	-0.03297	-0.00006	29.79648	21.27139	22.25489	3.25623	3.35464	-19.72805	19.50602	17.92490	10.87690	45.03024	-2.04900	44.34671	127.39555	0.00179	-103.55424	125.75797	0.00161	113.46928	-11.16500	-14.48926	-0.00090	-19.02576	12.90411	-0.00316	-5.80163	-10.26197	7.96985	-27.76701	-12.46875	3.58877	2.64369	4.79273	9.82365
