	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
3408	-12.17981	-1.69565	1.86725	-1.74388	4.99933	-46.53125	-4.64757	-1.43625	2.07339	1.10048	1.99425	-46.70483	-4.64757	-1.43625	2.07339	1.10048	1.99425	-46.70483	7.21651	7.14364	-11.40605	-14.38033	7.47126	-37.47800	26.57957	4.77532	-13.76316	-7.93653	2.30581	-38.01816	-8.27964	-2.33679	-23.92670	-7.81699	-4.89184	-17.55991	-23.94963	-3.16545	-6.72773	-44.55122	-0.58418	-7.40925	18.60303	9.95402	-11.65321	-20.24326	-45.43891	-19.85402	149.50577	-15.27827	-83.46474	108.47659	13.15129	126.98032	151.69423	-15.17442	-82.89553	104.10152	16.45778	128.14803
3409	-12.39651	-1.39571	1.18408	-1.60485	5.19118	-46.52240	-4.68468	-1.22422	1.36065	1.32759	2.09373	-46.70881	-4.68467	-1.22422	1.36065	1.32759	2.09373	-46.70881	6.99426	7.37124	-11.29000	-14.01251	7.48223	-37.60020	26.55658	4.83812	-13.69666	-7.94457	2.30915	-38.09348	-8.33176	-2.16071	-23.88288	-7.91672	-4.49630	-17.50021	-24.14876	-2.88035	-7.12270	-44.73130	-0.17857	-7.67820	18.68189	9.79077	-12.15633	-20.29316	-44.88294	-19.54530	149.71236	-15.54528	-82.98399	108.57697	13.22710	125.34568	152.25542	-14.78273	-82.33231	104.77953	16.66600	126.35078
3410	-12.35375	-0.96146	0.64488	-1.38449	5.64422	-46.50467	-4.77690	-0.86804	0.76602	1.64741	2.44359	-46.71862	-4.77689	-0.86804	0.76602	1.64740	2.44359	-46.71862	6.67453	7.62227	-11.54974	-13.68317	7.45254	-37.84243	26.57147	4.85304	-14.03663	-7.89277	2.31701	-38.30363	-8.36877	-2.07412	-23.99876	-8.00449	-4.18124	-17.51697	-24.14869	-2.66321	-7.46546	-44.71474	0.14504	-7.92242	18.74829	10.03781	-12.58224	-20.13702	-44.36235	-19.39237	149.80164	-16.02276	-82.10152	108.89048	13.14114	122.96718	151.99074	-15.27334	-81.52377	105.78880	17.64615	123.77383
3411	-12.25441	-0.35043	0.17889	-1.09392	6.18748	-46.50998	-5.00504	-0.32506	0.22168	1.98980	2.93192	-46.75529	-5.00503	-0.32506	0.22168	1.98980	2.93192	-46.75529	6.25717	7.89758	-12.15412	-13.40106	7.38370	-38.30073	26.57255	4.82652	-14.74600	-7.81309	2.35234	-38.74465	-8.44311	-2.00938	-24.25600	-8.07590	-3.93177	-17.62586	-24.09547	-2.44927	-7.67539	-44.65156	0.41901	-8.04364	18.72451	10.65883	-12.86072	-19.76387	-43.79751	-19.20803	149.73436	-16.63559	-81.51144	109.43887	13.05507	121.40114	151.23511	-16.44263	-81.08855	107.16190	18.11285	121.95982
3412	-12.21154	0.37730	-0.27184	-0.77705	6.62302	-46.53892	-5.41981	0.34250	-0.31455	2.25244	3.42257	-46.80432	-5.41981	0.34250	-0.31455	2.25244	3.42257	-46.80432	5.76535	8.17149	-12.84625	-13.15789	7.31480	-38.86599	26.51535	4.77488	-15.54689	-7.76264	2.40754	-39.29693	-8.52257	-1.89056	-24.54791	-8.11848	-3.72238	-17.80305	-24.13229	-2.18571	-7.70534	-44.68778	0.67629	-7.97912	18.61707	11.38972	-12.94699	-19.27494	-43.11619	-18.76221	149.62306	-17.17940	-81.35076	110.12251	13.17086	121.75913	150.70126	-17.78446	-81.01894	108.56050	17.03795	122.10844
3413	-12.13392	1.06730	-0.74435	-0.54103	6.80604	-46.55089	-5.97746	0.98133	-0.85451	2.33074	3.77235	-46.81576	-5.97745	0.98133	-0.85451	2.33074	3.77235	-46.81576	5.24338	8.42878	-13.43357	-12.91282	7.28371	-39.36182	26.38537	4.71269	-16.22787	-7.77910	2.46626	-39.77106	-8.56530	-1.72120	-24.82398	-8.12153	-3.54496	-18.04551	-24.23386	-1.88396	-7.57079	-44.79734	0.91160	-7.74723	18.49233	12.04392	-12.86223	-18.84070	-42.33560	-18.15722	149.59045	-17.54961	-81.12009	110.77705	13.41322	123.27833	150.78653	-18.95553	-80.72467	109.78320	15.03756	123.48637
3414	-12.05176	1.53360	-1.24321	-0.52729	6.75781	-46.52808	-6.47738	1.40560	-1.38628	2.22753	3.85064	-46.78288	-6.47738	1.40560	-1.38628	2.22753	3.85064	-46.78288	4.74652	8.66621	-13.90444	-12.62251	7.28600	-39.64000	26.18641	4.65186	-16.76970	-7.85331	2.52773	-40.01358	-8.60409	-1.53212	-25.07366	-8.10134	-3.38753	-18.30554	-24.34129	-1.61894	-7.34053	-44.91718	1.07886	-7.43859	18.39898	12.54487	-12.76908	-18.61962	-41.53830	-17.81225	149.63882	-17.81350	-80.65552	111.31382	13.46069	123.66624	151.40968	-19.53970	-80.06237	110.62057	13.81563	123.81182
3415	-12.15627	1.76955	-1.71511	-0.73344	6.61571	-46.53116	-6.67380	1.59762	-1.87631	2.07949	3.64620	-46.78286	-6.67380	1.59762	-1.87631	2.07949	3.64620	-46.78286	4.30433	8.86017	-14.34060	-12.29057	7.28998	-39.64223	25.91329	4.60624	-17.25670	-7.94398	2.59740	-39.97218	-8.67040	-1.30129	-25.26638	-8.09909	-3.21922	-18.46527	-24.51536	-1.44365	-7.06772	-45.10468	1.14709	-7.12160	18.34961	12.81740	-12.90116	-18.62946	-40.78679	-17.96713	149.69716	-18.09053	-80.32658	111.77833	13.14184	121.39529	152.28625	-19.10455	-79.48936	110.89082	14.39421	121.58487
3416	-12.39849	1.98880	-2.08431	-0.98227	6.38429	-46.60859	-6.50007	1.76409	-2.27762	1.96259	3.26574	-46.85644	-6.50007	1.76409	-2.27762	1.96259	3.26574	-46.85644	3.90523	8.98146	-14.78312	-11.96453	7.28062	-39.49633	25.56096	4.57610	-17.73238	-7.99747	2.66960	-39.78739	-8.73798	-0.99398	-25.41493	-8.14952	-3.01949	-18.48184	-24.78013	-1.32799	-6.79475	-45.38202	1.15936	-6.82541	18.33639	12.88060	-13.32015	-18.69714	-40.09388	-18.36448	149.72549	-18.43892	-80.29299	112.27286	12.66765	117.52006	153.13777	-17.88022	-79.25286	110.98566	16.21363	117.80215
3417	-12.52780	2.33113	-2.28569	-1.15623	6.00680	-46.69803	-6.11280	2.06120	-2.53177	1.83380	2.82960	-46.92851	-6.11280	2.06120	-2.53177	1.83380	2.82960	-46.92851	3.51438	9.05914	-15.22384	-11.68946	7.26380	-39.38313	25.17283	4.51988	-18.18673	-7.97332	2.73385	-39.65010	-8.78691	-0.64254	-25.59037	-8.25720	-2.79758	-18.46583	-24.97989	-1.18795	-6.63812	-45.58931	1.23533	-6.62950	18.36151	12.89746	-13.85247	-18.63255	-39.44742	-18.56809	149.79221	-18.83958	-80.33085	112.86591	12.37593	114.65189	153.66136	-16.67837	-79.21092	111.18842	17.70621	115.04223
3418	-12.41181	2.70013	-2.29600	-1.24087	5.56372	-46.71533	-5.76325	2.41626	-2.59308	1.67031	2.46833	-46.91933	-5.76324	2.41626	-2.59308	1.67031	2.46833	-46.91933	3.11263	9.18242	-15.61088	-11.47926	7.24556	-39.33483	24.83366	4.37333	-18.56059	-7.87973	2.78633	-39.59275	-8.83439	-0.34443	-25.80233	-8.39084	-2.56957	-18.52913	-24.99338	-0.94634	-6.73781	-45.60074	1.49657	-6.63775	18.45997	12.99409	-14.30990	-18.42055	-38.82718	-18.41457	150.06094	-19.23678	-80.33589	113.53887	12.39659	114.29958	153.63423	-16.00290	-79.33359	111.49427	17.72416	114.80272
3419	-11.93450	2.96380	-2.16337	-1.13626	5.10754	-46.67365	-5.68352	2.71081	-2.47311	1.48669	2.32351	-46.84370	-5.68351	2.71081	-2.47311	1.48669	2.32351	-46.84370	2.74341	9.39104	-15.81312	-11.32973	7.22597	-39.32465	24.58309	4.12615	-18.70831	-7.76631	2.82843	-39.58209	-8.88911	-0.17435	-25.95869	-8.49528	-2.34660	-18.63805	-24.94635	-0.57163	-7.05606	-45.54450	1.95929	-6.80384	18.65069	13.15973	-14.63703	-18.14227	-38.22043	-18.04826	150.61018	-19.58177	-80.42037	114.22491	12.60748	115.65823	153.24577	-15.76079	-79.69852	112.33124	16.57597	116.12861
3420	-10.99240	3.11889	-1.95028	-0.76230	4.60721	-46.62231	-5.93742	2.93510	-2.21739	1.30509	2.41819	-46.74902	-5.93742	2.93510	-2.21739	1.30509	2.41820	-46.74902	2.50655	9.59926	-15.77723	-11.23745	7.19954	-39.37101	24.37380	3.85789	-18.57258	-7.67684	2.86874	-39.63179	-8.93929	-0.10596	-25.97340	-8.52691	-2.14353	-18.67074	-25.01959	-0.10765	-7.33908	-45.61210	2.49316	-6.90565	18.89530	13.34251	-14.84616	-17.79902	-37.62599	-17.69997	151.28964	-19.85173	-80.58081	114.93619	12.78801	116.80296	153.07370	-15.78929	-80.10387	113.99184	15.63579	117.02628
3421	-9.80030	3.21978	-1.66442	-0.28908	4.14311	-46.54749	-6.30421	3.11242	-1.85758	1.18211	2.59043	-46.63391	-6.30420	3.11242	-1.85758	1.18211	2.59044	-46.63391	2.48999	9.68335	-15.70191	-11.17879	7.15462	-39.42934	24.12646	3.66981	-18.37403	-7.63088	2.92697	-39.69374	-8.96842	-0.05239	-25.86061	-8.48857	-1.96226	-18.56813	-25.14606	0.29988	-7.35769	-45.74451	2.88120	-6.77957	19.15700	13.52331	-14.95869	-17.32432	-37.03676	-17.47705	151.87343	-20.05260	-80.55908	115.76511	12.82201	116.74791	153.54056	-16.17186	-80.10305	116.12936	15.79431	116.61627
3422	-8.80861	3.24172	-1.28189	0.00723	3.86636	-46.41988	-6.45560	3.18644	-1.41383	1.16546	2.64976	-46.48571	-6.45560	3.18644	-1.41383	1.16546	2.64976	-46.48571	2.70423	9.62146	-15.83198	-11.10291	7.08875	-39.40820	23.80181	3.58731	-18.37956	-7.63008	3.01323	-39.67107	-8.96758	0.03355	-25.72500	-8.42633	-1.78030	-18.40211	-25.08595	0.46943	-7.10775	-45.69769	2.95194	-6.48557	19.43552	13.70059	-15.03493	-16.69746	-36.44643	-17.28043	152.31126	-20.22722	-80.03989	116.72467	12.78479	116.05113	154.45180	-16.94322	-79.41458	118.32600	16.71877	115.55497
3423	-8.33654	3.06370	-0.79249	0.01799	3.87242	-46.28609	-6.26338	3.03307	-0.90275	1.26428	2.56927	-46.35612	-6.26338	3.03307	-0.90275	1.26427	2.56927	-46.35612	3.06382	9.50233	-16.16942	-10.99273	7.02557	-39.34085	23.43889	3.55173	-18.59402	-7.64605	3.10237	-39.59642	-8.96522	0.12445	-25.67948	-8.38158	-1.58356	-18.30686	-24.77176	0.36930	-6.74809	-45.39582	2.73158	-6.18384	19.70584	13.87759	-15.15275	-15.96974	-35.87636	-16.97192	152.73106	-20.43302	-79.00054	117.74087	12.81949	115.48228	155.20416	-17.88149	-78.23640	120.26418	17.54346	114.70062
3424	-8.49545	2.62491	-0.22290	-0.19894	4.21771	-46.23037	-5.84397	2.61180	-0.34405	1.48968	2.45473	-46.32867	-5.84397	2.61180	-0.34405	1.48968	2.45473	-46.32867	3.43878	9.40995	-16.55097	-10.89803	6.99657	-39.33955	23.13602	3.50701	-18.86225	-7.63332	3.15453	-39.58992	-9.02085	0.16025	-25.75629	-8.34274	-1.38116	-18.33526	-24.40617	0.20401	-6.45521	-45.03858	2.47371	-5.96775	19.92753	14.06019	-15.31673	-15.20679	-35.36440	-16.57393	153.26540	-20.67262	-77.84223	118.82441	13.00074	114.97081	155.42622	-18.73343	-77.14705	121.64955	17.78518	114.09879
3425	-9.30646	2.02951	0.35978	-0.56761	4.87257	-46.24886	-5.39067	2.04933	0.22038	1.82747	2.36856	-46.40016	-5.39066	2.04933	0.22038	1.82747	2.36856	-46.40016	3.73382	9.34707	-16.87612	-10.86291	7.00576	-39.36427	22.97154	3.44964	-19.10569	-7.59119	3.16101	-39.61582	-9.15138	0.12342	-25.87270	-8.26402	-1.18184	-18.39259	-24.18454	0.23400	-6.34177	-44.82155	2.46179	-5.85092	20.14890	14.22268	-15.45732	-14.42380	-34.91502	-16.12407	153.96642	-20.87408	-77.12549	120.04855	13.35301	114.22467	155.28616	-19.36061	-76.68996	122.51942	17.53220	113.47121
3426	-10.69527	1.44109	0.87811	-1.02680	5.62931	-46.23793	-5.05107	1.52044	0.73214	2.16992	2.28513	-46.45869	-5.05107	1.52044	0.73214	2.16992	2.28513	-46.45869	3.92266	9.28095	-17.11798	-10.86298	7.03021	-39.21555	22.95541	3.38052	-19.30231	-7.57241	3.15146	-39.46774	-9.30354	0.06586	-25.88414	-8.13858	-0.99969	-18.35350	-24.06897	0.52571	-6.39692	-44.70868	2.75423	-5.79966	20.48209	14.30702	-15.54438	-13.57376	-34.47535	-15.46208	154.82414	-20.98055	-77.12656	121.34033	13.88092	113.19199	155.15201	-19.64901	-77.01761	123.43183	17.06737	112.57800
3427	-12.36491	0.97578	1.29256	-1.39652	6.17102	-46.14499	-4.90738	1.13529	1.15499	2.38571	2.22382	-46.42208	-4.90738	1.13529	1.15499	2.38570	2.22382	-46.42208	4.01974	9.20666	-17.18777	-10.84783	7.04547	-38.83175	23.06370	3.27317	-19.34151	-7.60754	3.16080	-39.07748	-9.41393	0.04743	-25.69703	-8.02667	-0.86689	-18.22650	-23.92239	0.92490	-6.50372	-44.56556	3.16543	-5.75881	20.92397	14.30503	-15.63382	-12.62454	-33.98163	-14.46355	155.75662	-21.03200	-77.50928	122.52944	14.49457	111.76079	155.18784	-19.51856	-77.69926	124.83426	16.64024	111.12175
3428	-13.77757	0.73523	1.62990	-1.32630	6.28486	-46.05743	-4.99812	0.97543	1.49858	2.48076	2.32379	-46.34344	-4.99811	0.97543	1.49858	2.48076	2.32379	-46.34344	4.05051	9.12783	-16.95591	-10.80146	7.03210	-38.42631	23.26514	3.12895	-19.07486	-7.67215	3.20412	-38.66143	-9.42305	0.07379	-25.35587	-7.99967	-0.79115	-18.13222	-23.74461	1.24740	-6.54482	-44.39293	3.48171	-5.68343	21.30458	14.27399	-15.78649	-11.63245	-33.43233	-13.36863	156.59232	-21.10915	-77.53957	123.61271	15.01804	110.18916	155.41599	-19.06064	-77.92847	126.40359	16.48133	109.42892
3429	-14.48548	0.74253	1.95498	-0.66225	6.02315	-46.06949	-5.33047	1.04419	1.81193	2.57406	2.65760	-46.31459	-5.33047	1.04419	1.81193	2.57406	2.65760	-46.31459	4.04594	9.02337	-16.42197	-10.73449	6.98480	-38.21698	23.50781	3.01347	-18.50844	-7.73673	3.27476	-38.44217	-9.28366	0.11347	-25.01719	-8.06959	-0.72314	-18.13243	-23.64544	1.43979	-6.46160	-44.30086	3.63240	-5.53745	21.49134	14.23468	-15.99797	-10.68280	-32.88438	-12.54825	157.17046	-21.21756	-76.83576	124.75615	15.35448	109.16085	155.91998	-18.52753	-77.24804	127.58955	16.71891	108.37344
3430	-14.49885	0.79764	2.29635	0.17148	5.64156	-46.12682	-5.87048	1.13325	2.15069	2.68543	3.02490	-46.31685	-5.87047	1.13325	2.15069	2.68542	3.02490	-46.31685	4.01947	8.88614	-15.72423	-10.65049	6.93389	-38.19779	23.74966	2.99006	-17.80118	-7.79660	3.35303	-38.41301	-9.06309	0.14115	-24.81125	-8.17846	-0.60216	-18.15458	-23.65335	1.55348	-6.25490	-44.31825	3.66586	-5.30352	21.57116	14.15547	-16.21036	-9.78016	-32.35971	-12.02603	157.50819	-21.29566	-75.70278	126.04613	15.56941	108.70504	156.73016	-18.13612	-75.96616	128.47139	17.21048	108.00443
3431	-14.18251	0.65210	2.61255	0.51999	5.41123	-46.09791	-6.51944	0.99484	2.50225	2.69525	3.15045	-46.26033	-6.51944	0.99485	2.50225	2.69525	3.15045	-46.26033	3.94323	8.75973	-15.01751	-10.54991	6.91735	-38.26572	24.00904	3.04518	-17.12146	-7.85069	3.42114	-38.46906	-8.93754	0.14303	-24.73016	-8.25365	-0.41077	-18.06948	-23.66900	1.63365	-5.98607	-44.34431	3.64602	-5.02322	21.73091	14.06993	-16.35381	-8.84022	-31.81620	-11.46826	157.79572	-21.32599	-74.69099	127.40478	15.80219	108.16183	157.58359	-17.93816	-74.77810	129.58403	17.59887	107.51207
3432	-13.91781	0.34620	2.82475	0.21553	5.45066	-45.95743	-7.11734	0.67850	2.76387	2.54906	3.03664	-46.13017	-7.11734	0.67850	2.76387	2.54906	3.03664	-46.13017	3.78198	8.68773	-14.44217	-10.45090	6.93422	-38.39018	24.33117	3.11342	-16.61011	-7.89067	3.46766	-38.58162	-9.01575	0.12534	-24.67130	-8.27592	-0.16559	-17.80213	-23.58399	1.68620	-5.74032	-44.26793	3.60843	-4.77434	21.98626	14.12735	-16.38875	-7.76792	-31.23519	-10.54956	158.13739	-21.38756	-74.29298	128.72708	16.17038	107.27659	158.15027	-17.81669	-74.31332	131.13109	17.49410	106.56539
3433	-13.92073	0.14193	2.89607	-0.30142	5.63362	-45.79113	-7.52975	0.46368	2.86225	2.32817	2.92795	-45.98750	-7.52974	0.46368	2.86225	2.32817	2.92796	-45.98750	3.54367	8.65845	-14.05697	-10.37725	6.95910	-38.57943	24.71980	3.16034	-16.31833	-7.91591	3.48438	-38.76146	-9.24580	0.10394	-24.57405	-8.29000	0.11347	-17.40359	-23.37956	1.71306	-5.55848	-44.06936	3.56936	-4.59447	22.15276	14.46494	-16.34999	-6.54630	-30.65480	-9.22748	158.39215	-21.59830	-74.97896	129.96762	16.70289	106.38641	158.51112	-17.57538	-74.97809	132.81326	16.75925	105.57884
3434	-14.24758	0.12173	2.89223	-0.55474	5.78539	-45.67740	-7.73579	0.44921	2.85975	2.14725	3.01611	-45.88483	-7.73578	0.44921	2.85975	2.14725	3.01611	-45.88483	3.27466	8.63092	-13.78099	-10.33224	6.98595	-38.77469	25.12921	3.21177	-16.15535	-7.93615	3.46977	-38.94910	-9.48018	0.05135	-24.47485	-8.34283	0.39931	-17.02364	-23.12818	1.72847	-5.43329	-43.82183	3.53955	-4.47172	22.12053	15.01338	-16.31957	-5.26897	-30.08605	-7.76262	158.44783	-21.96467	-76.86410	131.12497	17.26750	105.76108	159.03568	-17.10733	-76.74070	134.33714	15.80166	104.89189
3435	-14.91588	0.05752	2.90853	-0.53925	5.97601	-45.63540	-7.79262	0.41805	2.87893	2.09780	3.27787	-45.84822	-7.79262	0.41805	2.87893	2.09780	3.27787	-45.84822	3.02473	8.58898	-13.56577	-10.30125	7.02755	-38.85910	25.50232	3.29710	-16.06383	-7.95427	3.42852	-39.02565	-9.60172	-0.06362	-24.43080	-8.41709	0.64743	-16.77295	-22.92385	1.76290	-5.36318	-43.62018	3.54700	-4.39384	22.03794	15.47522	-16.29994	-4.06509	-29.47009	-6.48768	158.54817	-22.27449	-79.32442	132.22516	17.65068	105.32737	159.86142	-16.44035	-79.00555	135.64923	15.27210	104.42391
3436	-15.81397	-0.24456	2.93285	-0.57949	6.33808	-45.61193	-7.76251	0.16899	2.93817	2.17855	3.51843	-45.84898	-7.76250	0.16899	2.93817	2.17855	3.51843	-45.84898	2.82534	8.54705	-13.47613	-10.27498	7.07504	-38.78714	25.81096	3.39882	-16.09766	-7.96143	3.37131	-38.94611	-9.63004	-0.17445	-24.43889	-8.44015	0.81787	-16.62736	-22.79974	1.86568	-5.34893	-43.49874	3.63811	-4.34410	22.14028	15.57606	-16.17050	-2.98108	-28.75370	-5.51335	159.07994	-22.24979	-81.39722	133.29947	17.76737	104.68417	160.78688	-15.66579	-80.98293	136.73907	15.46785	103.76781
3437	-16.38056	-0.59182	2.84289	-0.81062	6.68492	-45.52687	-7.72167	-0.15672	2.89956	2.25481	3.55902	-45.80071	-7.72166	-0.15672	2.89956	2.25481	3.55902	-45.80071	2.68847	8.51003	-13.46747	-10.25687	7.08877	-38.65653	26.05624	3.48673	-16.19355	-7.95875	3.32228	-38.81064	-9.65998	-0.17608	-24.44985	-8.37002	0.90504	-16.50355	-22.72281	2.05639	-5.34282	-43.42636	3.81435	-4.27082	22.44391	15.33914	-15.82703	-1.94907	-27.98375	-4.69036	160.06998	-21.83811	-82.57388	134.34814	17.73819	103.14507	161.56114	-15.03414	-82.23140	137.55641	16.23230	102.25719
3438	-15.90464	-0.60944	2.53549	-1.01773	6.65065	-45.39780	-7.72743	-0.24237	2.59638	2.18479	3.39866	-45.67847	-7.72743	-0.24237	2.59638	2.18479	3.39866	-45.67847	2.60510	8.46051	-13.34487	-10.24685	7.04803	-38.62312	26.23908	3.56544	-16.14121	-7.97196	3.30790	-38.77460	-9.69279	-0.07493	-24.41768	-8.25249	0.94118	-16.38996	-22.65029	2.28130	-5.27140	-43.36113	3.99949	-4.12420	22.68659	15.05140	-15.31450	-0.86988	-27.30074	-3.83394	161.12309	-21.27603	-83.01797	135.36909	17.77243	100.54065	162.08345	-14.88505	-82.81411	138.13504	17.22878	99.73317
3439	-14.51153	-0.28393	2.00305	-1.04323	6.21833	-45.32884	-7.69453	-0.04406	2.02259	1.97097	3.16536	-45.57554	-7.69452	-0.04406	2.02259	1.97097	3.16536	-45.57554	2.53289	8.39941	-13.09365	-10.23400	6.98844	-38.75059	26.36910	3.65357	-15.94144	-8.02259	3.33107	-38.89816	-9.65314	0.02408	-24.32434	-8.15939	0.96935	-16.33091	-22.54344	2.46276	-5.11084	-43.26283	4.11248	-3.90942	22.61944	14.96269	-14.81650	0.29650	-26.82306	-2.91314	161.82564	-20.87085	-83.11415	136.42429	17.99941	97.98473	162.36984	-15.19317	-83.00665	138.54836	18.07891	97.33185
