	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
4325	-3.59703	-0.00000	0.00000	-4.02115	-0.00000	0.00000	-6.59225	-7.47896	12.17123	13.07919	6.73591	-11.47326	-11.24612	-0.87613	-0.00033	-3.41108	1.12328	-0.00010	24.82957	15.21597	0.70816	-3.38179	1.57605	-15.14356	12.19015	15.51618	-0.37914	20.29168	-16.87651	23.02658	134.84799	-0.00077	-84.41586	138.47346	-0.00571	81.65375	-8.75860	2.34122	-0.00184	4.14274	4.61809	-0.00295	-3.47957	-0.29265	14.45616	-23.63525	-5.34886	13.45296	5.45754	3.62332	6.35390
4326	-3.74240	0.00000	-0.00000	-4.01844	-0.00000	0.00000	-6.92918	-7.75692	12.05593	12.96453	6.30327	-11.31322	-11.41373	-0.73303	-0.00033	-3.38155	1.34510	-0.00013	25.20363	15.80248	0.80315	-3.27493	2.10096	-14.95147	12.40884	15.55131	-0.85433	20.05041	-16.85133	23.19741	134.88390	-0.00097	-83.75862	138.59035	-0.00334	83.78482	-9.05119	3.13343	0.00329	3.12313	4.59650	-0.00048	-3.13278	-0.26249	14.66871	-23.26975	-5.39375	13.66382	5.31849	4.14187	6.44669
4327	-3.35053	-0.00000	-0.00000	-4.08394	0.00000	0.00000	-7.38060	-7.95855	11.80436	12.82446	5.79719	-11.24119	-11.48489	-0.68645	-0.00016	-3.37088	1.56116	-0.00008	25.45109	16.36905	0.99485	-3.22202	2.56733	-14.81348	12.46789	15.73874	-1.09174	19.71044	-16.81199	23.09459	134.93806	-0.00070	-83.28603	138.52438	-0.00265	85.00540	-8.67179	4.11775	0.00984	2.50168	4.41153	0.00076	-3.03302	-0.16354	14.84591	-23.15178	-5.36181	13.86513	5.21003	4.59314	6.51189
4328	-2.78406	0.00000	-0.00000	-4.26766	0.00000	-0.00000	-7.89808	-7.86449	11.56234	12.69231	5.33733	-11.21694	-11.46936	-0.81755	-0.00017	-3.34374	1.75227	0.00002	25.56538	16.89071	1.10886	-3.25909	2.96464	-14.78454	12.51945	15.84274	-1.18005	19.37378	-16.75636	22.71741	135.03084	0.00062	-83.54729	138.25354	-0.00664	85.12412	-7.83626	4.84060	0.00604	2.46259	3.99500	-0.00017	-3.18217	-0.08094	14.96404	-23.28815	-5.32488	14.00507	5.08186	4.91017	6.54341
4329	-2.43381	0.00000	0.00000	-4.28727	0.00000	0.00000	-8.40447	-7.41821	11.35080	12.53871	5.03971	-11.16998	-11.44740	-1.03561	-0.00009	-3.29990	1.87335	0.00005	25.62827	17.35837	1.15342	-3.34155	3.33759	-14.87984	12.71461	15.62217	-1.17947	19.20231	-16.70604	22.30670	135.20074	0.00212	-84.40002	137.90727	-0.00788	85.19086	-6.84170	4.87542	-0.00615	2.80752	3.65656	-0.00116	-3.38259	-0.10416	15.12563	-23.47533	-5.40221	14.14947	4.88475	5.13757	6.53866
4330	-2.53488	-0.00000	0.00000	-3.98921	0.00000	-0.00000	-8.76111	-6.83292	11.22330	12.36872	4.98687	-11.07696	-11.49778	-1.20113	0.00003	-3.30118	1.89304	0.00007	25.70771	17.77254	1.12406	-3.39500	3.72084	-15.04040	13.10355	15.10106	-1.11666	19.26412	-16.68036	22.13412	135.44901	0.00155	-85.27320	137.62531	-0.00519	86.52302	-5.95986	4.21928	-0.01130	3.04099	3.72096	-0.00475	-3.34289	-0.18281	15.34489	-23.41903	-5.55137	14.32920	4.57325	5.37130	6.52818
4331	-3.13001	-0.00000	-0.00000	-3.77964	0.00000	0.00000	-8.89055	-6.50849	11.28431	12.30113	5.15530	-10.96674	-11.62160	-1.26603	0.00003	-3.40607	1.84613	0.00010	25.84307	18.12224	0.94131	-3.34383	4.07197	-15.15566	13.58562	14.47327	-1.01891	19.49269	-16.67475	22.32902	135.69463	-0.00055	-85.65695	137.38441	0.00182	89.38545	-5.27992	3.50326	-0.00347	2.54986	4.08029	-0.00927	-2.97006	-0.19662	15.53437	-23.02987	-5.62936	14.50327	4.20008	5.64108	6.54860
4332	-4.02966	0.00000	0.00000	-4.10709	-0.00000	0.00000	-8.91953	-6.67943	11.49584	12.40703	5.44036	-10.85416	-11.73606	-1.28853	0.00000	-3.57663	1.79217	0.00003	26.03505	18.41418	0.63680	-3.16651	4.33514	-15.17540	13.95070	13.91536	-0.90743	19.74424	-16.63766	22.89314	135.81837	-0.00039	-85.34972	137.02249	0.01077	92.86082	-4.67378	3.50110	0.00849	1.02006	4.23805	0.00074	-2.47430	-0.11199	15.70542	-22.51591	-5.60850	14.69388	3.92205	5.89547	6.58464
4333	-4.80350	0.00000	0.00000	-4.70040	0.00000	0.00000	-9.09643	-7.14263	11.62475	12.53583	5.72248	-10.70265	-11.74216	-1.34068	-0.00012	-3.69414	1.74516	-0.00012	26.21296	18.67911	0.42526	-2.94473	4.51832	-15.16431	14.03989	13.59551	-0.78436	19.86789	-16.49564	23.69165	135.76775	0.00235	-84.50072	136.46986	0.00798	95.56969	-4.15328	4.37311	0.01176	-1.13405	3.83726	0.01949	-2.09840	0.01454	15.98557	-22.11021	-5.58556	15.00190	3.83473	6.06968	6.58445
4334	-5.12537	-0.00000	0.00000	-4.89364	0.00000	0.00000	-9.51911	-7.47962	11.50462	12.47495	5.87579	-10.49525	-11.61892	-1.43207	-0.00026	-3.67563	1.69871	-0.00020	26.27826	18.92705	0.44816	-2.81733	4.66397	-15.18949	13.92529	13.59494	-0.62655	19.77876	-16.23789	24.35137	135.61913	0.00366	-83.70113	135.92529	-0.00084	96.18263	-4.05099	5.46242	0.00601	-2.67366	3.22768	0.02753	-1.85030	0.14373	16.41585	-21.81754	-5.61125	15.45256	3.84477	6.14117	6.51294
4335	-5.30091	0.00000	-0.00000	-4.71170	0.00000	-0.00000	-9.99951	-7.61817	11.32564	12.27137	5.79718	-10.33894	-11.46015	-1.51898	-0.00018	-3.55618	1.69113	-0.00009	26.24437	19.12722	0.53286	-2.83158	4.78839	-15.18233	13.89212	13.69810	-0.41252	19.49061	-15.96506	24.39620	135.50996	0.00338	-83.88863	135.72075	0.01083	93.99947	-4.46954	5.90530	0.00624	-2.31672	3.30913	0.05027	-1.61658	0.27232	16.84449	-21.53827	-5.63659	15.90152	3.79336	6.14797	6.39451
4336	-5.93835	0.00000	0.00000	-4.88214	0.00000	-0.00000	-10.32924	-7.88880	11.41855	12.17943	5.52490	-10.38483	-11.38419	-1.55808	-0.00001	-3.43852	1.78009	0.00005	26.25290	19.23017	0.41256	-2.88342	4.86011	-15.02254	14.15556	13.52952	-0.16894	19.06500	-15.79509	23.73358	135.48219	0.00298	-85.48537	135.94376	0.02612	90.00529	-4.84982	5.52821	0.00669	-0.19307	4.41248	0.06829	-1.42945	0.38000	17.07585	-21.32479	-5.61412	16.15694	3.66552	6.14021	6.31463
4337	-7.05237	-0.00000	-0.00000	-5.71305	0.00000	0.00000	-10.56157	-8.45553	11.73857	12.28802	5.26172	-10.61328	-11.42237	-1.55171	0.00009	-3.38640	1.95749	0.00002	26.41358	19.23667	0.12056	-2.83598	4.85160	-14.74951	14.61260	13.01574	0.04593	18.57192	-15.71403	22.87092	135.44643	0.00135	-87.67625	136.27545	0.01660	87.04568	-4.54617	4.89730	0.00184	2.02120	5.66593	0.02526	-1.43061	0.44733	17.09232	-21.32208	-5.55641	16.19552	3.58494	6.12799	6.33931
4338	-8.05679	0.00000	0.00000	-6.69027	0.00000	-0.00000	-10.89416	-9.09751	11.84231	12.42429	5.13979	-10.80851	-11.52594	-1.52565	0.00013	-3.40004	2.14797	-0.00007	26.71337	19.23445	-0.02801	-2.64478	4.80580	-14.56865	14.97647	12.49806	0.17132	18.09676	-15.61656	22.40647	135.31551	0.00056	-89.26567	136.31021	0.01506	87.58976	-3.60606	4.42057	-0.00100	2.89342	5.90445	-0.01820	-1.61771	0.48841	17.04097	-21.51292	-5.50031	16.16106	3.62824	6.11477	6.45393
4339	-8.42937	0.00000	-0.00000	-7.16638	-0.00000	-0.00000	-11.42003	-9.54041	11.39627	12.40803	5.05607	-10.80492	-11.64725	-1.46522	0.00004	-3.44824	2.29261	-0.00006	27.04366	19.28377	0.18527	-2.40830	4.78973	-14.62886	15.10816	12.31390	0.13936	17.71030	-15.49880	22.48168	135.07440	-0.00007	-90.02745	135.89334	0.02436	91.01164	-2.71651	3.95424	-0.00074	2.35668	4.57691	0.00138	-1.79374	0.50286	17.03711	-21.68885	-5.48541	16.16236	3.69847	6.12629	6.58440
4340	-8.12902	-0.00000	0.00000	-7.04337	-0.00000	-0.00000	-12.02896	-9.69697	10.55764	12.25320	4.89668	-10.71036	-11.78416	-1.34930	-0.00014	-3.49070	2.38134	0.00001	27.26626	19.32808	0.61575	-2.30601	4.81257	-14.84510	15.07914	12.45515	-0.08543	17.44891	-15.47146	22.90118	134.72064	-0.00234	-90.54658	135.12642	0.00192	94.05360	-2.59297	3.44690	0.00058	0.95366	1.66290	0.05747	-1.75950	0.45360	17.13287	-21.64673	-5.56431	16.23597	3.61264	6.16835	6.62720
4341	-7.59677	0.00000	-0.00000	-6.72001	-0.00000	0.00000	-12.50799	-9.67301	9.77303	12.11132	4.72255	-10.74865	-11.95960	-1.22465	-0.00021	-3.52135	2.42201	0.00004	27.34966	19.30687	0.94551	-2.37812	4.83833	-15.00420	14.97991	12.68642	-0.43787	17.32906	-15.57507	23.39778	134.27579	-0.00258	-91.06690	134.31276	-0.02930	94.14535	-3.39996	3.28633	-0.00457	-0.69549	-1.97476	0.07295	-1.49855	0.33378	17.38882	-21.36419	-5.76401	16.43692	3.34323	6.20757	6.51808
4342	-7.28498	0.00000	0.00000	-6.46921	0.00000	-0.00000	-12.78175	-9.67263	9.28038	12.06944	4.57604	-10.91955	-12.18545	-1.15579	-0.00014	-3.58461	2.43806	0.00001	27.43385	19.25817	1.09196	-2.43401	4.83721	-15.02391	14.82382	12.83444	-0.77407	17.31391	-15.71220	23.56343	133.87962	0.00015	-91.26942	133.92085	-0.00928	91.25401	-4.54715	3.62931	-0.00684	-1.43575	-4.14225	0.06814	-1.19537	0.22007	17.75472	-21.02778	-5.99521	16.74408	3.09254	6.21271	6.32678
4343	-7.26281	-0.00000	-0.00000	-6.23749	0.00000	-0.00000	-12.94008	-9.82228	9.06792	12.07513	4.41048	-11.08686	-12.45838	-1.16073	0.00000	-3.69654	2.46834	-0.00005	27.62946	19.26179	1.15100	-2.33999	4.82204	-14.92983	14.61195	12.90300	-0.98960	17.29540	-15.76350	23.03386	133.73599	0.00117	-91.06028	134.27191	0.03627	87.02341	-5.19810	3.88984	-0.00132	-0.15258	-3.01796	0.15303	-1.05382	0.21629	17.99925	-20.86109	-6.08167	16.97412	3.01400	6.19689	6.21745
4344	-7.43255	0.00000	-0.00000	-6.09017	0.00000	0.00000	-13.01014	-10.11512	9.16327	12.06415	4.29454	-11.26004	-12.77521	-1.23304	0.00017	-3.80228	2.52119	-0.00005	27.86259	19.36023	1.08524	-2.21294	4.84054	-14.67959	14.37582	12.98100	-1.06213	17.17169	-15.69097	22.00162	133.90964	0.00080	-90.77531	135.17107	0.03638	83.46273	-5.00538	3.33523	-0.00615	2.69083	0.50086	0.18720	-1.08848	0.34260	17.98112	-20.89313	-5.95669	17.00000	3.01578	6.20408	6.28340
4345	-7.72709	0.00000	0.00000	-6.26165	0.00000	-0.00000	-12.92748	-10.51537	9.53973	12.05194	4.36486	-11.44643	-13.13990	-1.34979	0.00019	-3.85601	2.55962	0.00000	28.05298	19.53265	0.86049	-2.17254	4.90304	-14.29462	14.15910	13.09638	-0.97388	16.92771	-15.53803	21.13532	134.24907	0.00077	-90.62262	136.11794	0.00331	81.78794	-4.15805	1.98667	-0.01602	5.26029	3.66091	0.06799	-1.14976	0.51540	17.86411	-20.96057	-5.75447	16.94820	2.97205	6.24260	6.45634
4346	-7.83931	0.00000	-0.00000	-6.61919	-0.00000	-0.00000	-12.74241	-10.88952	9.89985	12.04985	4.58700	-11.48597	-13.54871	-1.47117	0.00004	-3.87512	2.56217	0.00001	28.21049	19.69672	0.64672	-2.19765	4.94097	-14.01236	13.99040	13.18319	-0.69052	16.64923	-15.38363	20.87152	134.54474	0.00040	-90.48139	136.83380	-0.01328	81.69173	-2.99657	0.63810	-0.01097	6.18697	4.99113	-0.02918	-1.12940	0.64438	17.90561	-20.93152	-5.64718	17.03137	2.87503	6.26007	6.58130
4347	-7.37020	-0.00000	0.00000	-6.77263	0.00000	0.00000	-12.61990	-10.97787	9.95388	12.02791	4.77195	-11.32834	-13.97187	-1.58113	0.00004	-3.89216	2.56531	-0.00001	28.31949	19.75381	0.57918	-2.27085	4.87516	-14.03973	13.84953	13.18144	-0.25317	16.48110	-15.30538	21.05906	134.71976	-0.00066	-90.07724	137.34016	-0.00927	82.00130	-1.89121	0.04827	0.00378	5.64040	5.06223	-0.03683	-1.05916	0.69916	18.15738	-20.83300	-5.68087	17.28805	2.72786	6.20863	6.56256
4348	-6.51654	0.00000	0.00000	-6.80320	-0.00000	0.00000	-12.62012	-10.70905	9.79677	12.00756	4.76939	-11.18730	-14.37802	-1.69816	0.00036	-3.90397	2.61568	0.00001	28.37026	19.67755	0.56785	-2.39063	4.71217	-14.28629	13.67749	13.11173	0.17002	16.53237	-15.34891	21.26783	134.82166	-0.00176	-89.24313	137.67015	-0.00275	81.76916	-1.20342	0.32816	0.00860	4.74409	4.72567	-0.01695	-1.02295	0.65384	18.47602	-20.76434	-5.83121	17.57403	2.53028	6.11273	6.43728
4349	-5.93035	0.00000	0.00000	-7.15025	-0.00000	-0.00000	-12.67684	-10.32799	9.70851	12.05026	4.58784	-11.21906	-14.77827	-1.81518	0.00055	-3.89060	2.70400	0.00005	28.42809	19.53332	0.51077	-2.50287	4.53297	-14.52179	13.45480	13.02682	0.38864	16.78149	-15.49999	21.25244	134.87885	-0.00193	-88.38270	137.79118	-0.00238	80.64321	-1.09581	1.07586	0.00245	4.32928	4.28647	-0.00466	-1.04371	0.45197	18.71831	-20.76605	-6.10303	17.73480	2.33763	6.04033	6.31395
4350	-5.92953	-0.00000	-0.00000	-7.94683	-0.00000	0.00000	-12.70848	-10.12880	9.77062	12.17346	4.39188	-11.32882	-15.22004	-1.86933	0.00010	-3.85784	2.77319	0.00003	28.55554	19.39963	0.43616	-2.55735	4.41242	-14.63956	13.23036	12.95383	0.38395	17.07670	-15.68129	21.13697	134.86458	-0.00200	-88.22754	137.76378	-0.00328	79.10239	-1.43272	1.88327	-0.00274	4.35533	4.00912	-0.00038	-1.06614	0.09873	18.83276	-20.78920	-6.47417	17.72326	2.21000	6.03452	6.25090
4351	-6.24201	0.00000	0.00000	-8.79374	0.00000	-0.00000	-12.65251	-10.17032	9.86146	12.30678	4.36095	-11.38324	-15.73375	-1.80925	-0.00081	-3.82284	2.77497	-0.00002	28.73795	19.33512	0.37442	-2.57665	4.40864	-14.64827	13.04242	12.91212	0.35232	17.26181	-15.79717	21.22035	134.77809	-0.00185	-88.70885	137.75029	-0.00229	78.22610	-1.90539	2.61729	-0.00269	4.33803	4.11820	-0.00023	-1.00434	-0.27442	18.83314	-20.74204	-6.82555	17.59679	2.12761	6.12037	6.22451
4352	-6.31275	0.00000	-0.00000	-9.03737	-0.00000	0.00000	-12.52645	-10.22889	9.84247	12.30541	4.51507	-11.30782	-16.29403	-1.66000	-0.00131	-3.78965	2.70332	-0.00004	28.92766	19.38686	0.32797	-2.59732	4.55598	-14.61651	12.87182	12.92270	0.46793	17.30615	-15.81117	21.59824	134.66521	-0.00049	-88.91275	137.84653	-0.00213	78.49787	-2.26591	3.25320	-0.00036	4.03847	4.46672	-0.00188	-0.82841	-0.50704	18.79412	-20.57985	-7.03130	17.48064	2.03673	6.31579	6.21848
4353	-5.93283	0.00000	-0.00000	-8.60426	0.00000	0.00000	-12.40120	-10.09870	9.75108	12.13701	4.70589	-11.02473	-16.83446	-1.51892	-0.00079	-3.77047	2.59246	0.00001	29.12926	19.54012	0.28785	-2.57321	4.79615	-14.67775	12.69866	12.97263	0.66099	17.29075	-15.78136	22.02847	134.55742	0.00062	-88.38049	137.99823	-0.00151	79.35852	-2.41648	3.61800	0.00063	3.59033	4.77510	-0.00203	-0.65512	-0.54388	18.83425	-20.40380	-7.07954	17.50615	1.98508	6.57298	6.26403
4354	-5.51142	0.00000	-0.00000	-8.23795	0.00000	0.00000	-12.27727	-9.85263	9.81377	11.97728	4.75740	-10.58173	-17.29852	-1.49662	0.00027	-3.77165	2.48962	0.00002	29.33583	19.70723	0.17528	-2.47292	4.99986	-14.88556	12.53983	13.01379	0.74371	17.29044	-15.80604	22.23767	134.44279	0.00067	-87.54904	138.07080	-0.00015	80.07697	-2.32357	3.52555	-0.00124	3.10876	4.81938	0.00164	-0.67811	-0.44920	19.00011	-20.40492	-7.04643	17.69567	2.05750	6.78544	6.36274
4355	-5.45890	-0.00000	-0.00000	-8.39592	0.00000	0.00000	-12.09871	-9.69809	10.16830	11.95683	4.62730	-10.20411	-17.67279	-1.61910	0.00079	-3.76683	2.41529	-0.00005	29.44065	19.83216	-0.05890	-2.39296	5.10391	-15.08164	12.41496	13.01089	0.68334	17.31027	-15.92072	22.26478	134.29796	0.00029	-86.91463	137.98616	0.00014	80.40478	-2.03171	3.14082	-0.00301	2.51098	4.38577	0.00901	-0.93882	-0.31238	19.21206	-20.63681	-6.98912	17.94320	2.19794	6.90581	6.46941
4356	-5.63558	0.00000	0.00000	-8.69212	0.00000	0.00000	-11.84400	-9.74291	10.71320	11.99510	4.49575	-10.05231	-17.96151	-1.80682	0.00041	-3.75748	2.35351	-0.00008	29.36549	19.95881	-0.32927	-2.39999	5.16259	-15.05634	12.32900	12.96970	0.62440	17.33125	-16.04205	22.36404	134.13029	-0.00014	-86.54979	137.81303	0.00026	80.57595	-1.74702	2.91781	-0.00224	1.79477	3.60818	0.01156	-1.24753	-0.17161	19.39702	-20.91927	-6.91888	18.16641	2.27885	6.99136	6.56493
4357	-5.65629	0.00000	-0.00000	-8.71578	0.00000	-0.00000	-11.54124	-9.94233	11.24027	11.99479	4.59450	-10.04962	-18.14086	-1.96618	-0.00045	-3.82266	2.28338	0.00003	29.18538	20.15004	-0.53126	-2.38916	5.24805	-14.80045	12.27182	12.91408	0.69797	17.35600	-16.05382	22.66786	134.00041	-0.00063	-86.34065	137.70546	0.00074	80.82603	-1.69485	3.01948	-0.00116	1.16060	3.13723	0.00502	-1.37772	-0.05512	19.57383	-21.02494	-6.86866	18.37360	2.28625	7.11027	6.67286
4358	-5.46275	0.00000	-0.00000	-8.52697	0.00000	0.00000	-11.22282	-10.12894	11.54772	11.97546	4.85626	-9.99982	-18.17101	-2.03057	-0.00107	-4.02718	2.20231	0.00014	29.00610	20.37765	-0.61744	-2.24362	5.36441	-14.50140	12.19359	12.86205	0.91564	17.36920	-15.95334	23.10042	133.97905	-0.00089	-86.11269	137.72923	0.00092	80.82825	-1.86819	3.07612	0.00005	0.70537	3.38345	-0.00095	-1.27975	-0.03840	19.73254	-20.90837	-6.90625	18.52982	2.30054	7.26793	6.81470
4359	-5.24991	-0.00000	-0.00000	-8.12859	-0.00000	0.00000	-10.93903	-10.07265	11.47307	11.92605	4.96072	-9.81453	-18.02977	-1.92598	-0.00061	-4.29461	2.11172	0.00005	28.76998	20.53123	-0.50906	-2.06810	5.47137	-14.32107	12.02026	12.84729	1.20992	17.31567	-15.84564	23.53842	134.03397	0.00002	-85.67712	137.76526	-0.00083	80.16262	-2.04166	2.75364	0.00012	0.30743	3.84918	-0.00063	-1.08589	-0.17017	19.77050	-20.71562	-7.04312	18.52124	2.32474	7.43127	6.97063
4360	-4.94407	0.00000	-0.00000	-7.27032	0.00000	0.00000	-10.81239	-9.69111	11.01624	11.75717	4.81058	-9.56428	-17.70308	-1.60446	0.00101	-4.47378	1.99419	-0.00017	28.31833	20.53362	-0.11506	-2.08380	5.54296	-14.26592	11.71361	12.92096	1.49966	17.18061	-15.81160	23.92342	134.01436	0.00194	-85.10873	137.62602	-0.00240	79.21246	-1.99104	2.22373	-0.00166	-0.06575	3.78792	0.00180	-0.94459	-0.38572	19.63747	-20.59838	-7.20141	18.32197	2.26901	7.57311	7.10019
4361	-4.34932	0.00000	-0.00000	-6.19608	-0.00000	-0.00000	-10.91979	-9.26604	10.52525	11.51540	4.66914	-9.33654	-17.18615	-1.13855	0.00217	-4.54527	1.82122	-0.00014	27.68690	20.42909	0.43995	-2.25164	5.59085	-14.24758	11.29339	13.08137	1.71877	17.04393	-15.85169	24.25383	133.81340	0.00149	-84.85336	137.25812	0.00220	78.87924	-1.62309	1.86895	-0.00144	-0.31566	3.18579	0.00106	-0.90936	-0.58785	19.42468	-20.59554	-7.32012	18.05140	2.16058	7.69314	7.20587
4362	-3.70722	0.00000	-0.00000	-5.71317	-0.00000	0.00000	-11.14548	-9.20070	10.49005	11.41225	4.77981	-9.14141	-16.52025	-0.70178	0.00136	-4.62867	1.59207	0.00022	27.12481	20.34082	0.80885	-2.29001	5.65222	-14.19093	10.81443	13.24669	1.82251	16.97201	-15.91434	24.53371	133.47720	-0.00152	-85.30888	136.79520	0.00697	79.48529	-1.01929	1.92121	0.00232	-0.49920	2.59392	-0.00055	-1.00809	-0.76747	19.24976	-20.72135	-7.43027	17.82430	2.17986	7.81162	7.30818
4363	-3.49022	-0.00000	-0.00000	-6.04439	0.00000	-0.00000	-11.29457	-9.53435	10.97585	11.53590	5.11892	-8.97621	-15.79536	-0.40933	-0.00023	-4.78468	1.35723	0.00034	26.75753	20.34057	0.80764	-2.12053	5.75166	-14.08107	10.32604	13.34743	1.80114	16.87307	-15.93267	24.70923	133.11592	-0.00298	-86.36539	136.45189	0.00403	80.46149	-0.43774	2.43975	0.00455	-0.69752	2.41946	-0.00067	-1.29885	-0.95722	19.13985	-21.03252	-7.57180	17.65537	2.40500	7.94059	7.36786
4364	-3.77910	0.00000	-0.00000	-6.49903	0.00000	-0.00000	-11.29930	-9.94843	11.54172	11.75413	5.56821	-8.90616	-15.11206	-0.23245	-0.00077	-4.96051	1.17294	0.00010	26.46950	20.39635	0.60899	-1.96553	5.87794	-13.94342	9.84266	13.41163	1.69459	16.57690	-15.87397	24.67771	132.78400	-0.00269	-87.60518	136.36707	-0.00148	81.26875	-0.18658	3.26176	0.00089	-0.70556	2.70378	0.00188	-1.75001	-1.13213	19.05945	-21.50028	-7.70927	17.51941	2.69801	8.07632	7.33124
