	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
402	0.23701	0.00159	0.00607	-0.01355	0.40586	0.07801
403	0.23719	0.00176	0.00616	-0.01173	0.40533	0.07696
404	0.23725	0.00191	0.00619	-0.00980	0.40522	0.07596
405	0.23720	0.00191	0.00613	-0.00787	0.40520	0.07486
406	0.23700	0.00177	0.00599	-0.00605	0.40505	0.07358
407	0.23664	0.00162	0.00582	-0.00447	0.40477	0.07215
408	0.23625	0.00158	0.00574	-0.00323	0.40449	0.07076
409	0.23611	0.00166	0.00577	-0.00224	0.40429	0.06962
410	0.23630	0.00179	0.00574	-0.00120	0.40410	0.06889
411	0.23655	0.00194	0.00549	-0.00006	0.40382	0.06866
412	0.23657	0.00199	0.00516	0.00097	0.40347	0.06883
413	0.23633	0.00197	0.00494	0.00161	0.40327	0.06921
414	0.23600	0.00202	0.00496	0.00177	0.40340	0.06965
415	0.23575	0.00227	0.00514	0.00168	0.40376	0.07014
416	0.23568	0.00268	0.00538	0.00162	0.40413	0.07077
417	0.23573	0.00307	0.00563	0.00149	0.40443	0.07166
418	0.23571	0.00325	0.00592	0.00089	0.40476	0.07280
419	0.23550	0.00318	0.00620	-0.00022	0.40522	0.07405
420	0.23516	0.00307	0.00639	-0.00143	0.40571	0.07531
421	0.23489	0.00317	0.00641	-0.00235	0.40613	0.07658
422	0.23490	0.00347	0.00627	-0.00288	0.40649	0.07787
423	0.23522	0.00377	0.00605	-0.00304	0.40688	0.07912
424	0.23562	0.00392	0.00592	-0.00273	0.40728	0.08021
425	0.23582	0.00396	0.00596	-0.00191	0.40763	0.08107
426	0.23571	0.00408	0.00611	-0.00073	0.40787	0.08165
427	0.23535	0.00434	0.00631	0.00064	0.40809	0.08190
428	0.23488	0.00464	0.00654	0.00215	0.40847	0.08188
429	0.23438	0.00480	0.00684	0.00388	0.40918	0.08178
430	0.23379	0.00482	0.00719	0.00587	0.41026	0.08189
431	0.23303	0.00482	0.00760	0.00812	0.41172	0.08235
432	0.23221	0.00487	0.00807	0.01060	0.41365	0.08292
433	0.23168	0.00492	0.00853	0.01318	0.41608	0.08303
434	0.23162	0.00502	0.00881	0.01559	0.41888	0.08225
435	0.23167	0.00529	0.00887	0.01750	0.42184	0.08075
436	0.23147	0.00570	0.00882	0.01883	0.42488	0.07917
437	0.23107	0.00603	0.00883	0.01985	0.42811	0.07805
438	0.23083	0.00607	0.00891	0.02090	0.43188	0.07726
439	0.23097	0.00590	0.00886	0.02197	0.43646	0.07629
440	0.23131	0.00588	0.00848	0.02288	0.44173	0.07480
441	0.23149	0.00625	0.00782	0.02356	0.44728	0.07288
442	0.23135	0.00688	0.00712	0.02413	0.45280	0.07087
443	0.23100	0.00739	0.00659	0.02476	0.45824	0.06899
444	0.23067	0.00743	0.00631	0.02558	0.46389	0.06697
445	0.23046	0.00702	0.00625	0.02676	0.46991	0.06449
446	0.23038	0.00651	0.00621	0.02833	0.47596	0.06173
447	0.23039	0.00624	0.00601	0.02999	0.48168	0.05923
448	0.23043	0.00637	0.00564	0.03138	0.48698	0.05728
449	0.23039	0.00679	0.00518	0.03247	0.49195	0.05571
450	0.23025	0.00729	0.00473	0.03351	0.49686	0.05419
451	0.23011	0.00762	0.00443	0.03492	0.50190	0.05246
452	0.23007	0.00758	0.00439	0.03705	0.50712	0.05046
453	0.23017	0.00719	0.00449	0.04009	0.51242	0.04825
454	0.23044	0.00669	0.00450	0.04404	0.51762	0.04592
455	0.23091	0.00634	0.00427	0.04873	0.52258	0.04368
456	0.23150	0.00626	0.00376	0.05385	0.52720	0.04173
457	0.23197	0.00637	0.00305	0.05900	0.53127	0.04013
458	0.23208	0.00655	0.00233	0.06382	0.53443	0.03867
459	0.23184	0.00679	0.00188	0.06824	0.53656	0.03712
460	0.23142	0.00704	0.00188	0.07217	0.53793	0.03542
461	0.23109	0.00718	0.00234	0.07531	0.53884	0.03367
462	0.23093	0.00703	0.00310	0.07730	0.53945	0.03190
463	0.23090	0.00653	0.00383	0.07810	0.53979	0.03006
464	0.23090	0.00583	0.00439	0.07797	0.53988	0.02813
465	0.23088	0.00530	0.00493	0.07707	0.53976	0.02608
466	0.23092	0.00525	0.00578	0.07538	0.53938	0.02388
467	0.23120	0.00566	0.00720	0.07311	0.53857	0.02164
468	0.23174	0.00624	0.00924	0.07075	0.53726	0.01958
469	0.23241	0.00676	0.01192	0.06872	0.53575	0.01777
470	0.23319	0.00720	0.01548	0.06719	0.53450	0.01611
471	0.23420	0.00772	0.02042	0.06618	0.53371	0.01453
472	0.23560	0.00853	0.02720	0.06568	0.53344	0.01315
473	0.23760	0.00968	0.03614	0.06573	0.53368	0.01214
474	0.24053	0.01125	0.04777	0.06636	0.53436	0.01171
475	0.24473	0.01371	0.06295	0.06739	0.53525	0.01191
476	0.25037	0.01815	0.08221	0.06829	0.53599	0.01249
477	0.25753	0.02590	0.10527	0.06862	0.53640	0.01317
478	0.26632	0.03784	0.13149	0.06854	0.53665	0.01389
479	0.27678	0.05405	0.16051	0.06854	0.53703	0.01462
480	0.28830	0.07453	0.19227	0.06877	0.53751	0.01525
481	0.29963	0.09975	0.22648	0.06889	0.53771	0.01575
482	0.30962	0.12991	0.26230	0.06855	0.53737	0.01636
483	0.31775	0.16378	0.29862	0.06789	0.53690	0.01749
484	0.32419	0.19907	0.33432	0.06745	0.53696	0.01924
485	0.32944	0.23404	0.36860	0.06761	0.53767	0.02125
486	0.33421	0.26826	0.40094	0.06837	0.53861	0.02303
487	0.33935	0.30237	0.43102	0.06936	0.53929	0.02438
488	0.34552	0.33763	0.45901	0.07007	0.53961	0.02547
489	0.35274	0.37561	0.48603	0.07023	0.53994	0.02660
490	0.36037	0.41772	0.51362	0.07024	0.54087	0.02789
491	0.36782	0.46434	0.54212	0.07080	0.54281	0.02933
492	0.37511	0.51455	0.57038	0.07222	0.54556	0.03105
493	0.38259	0.56690	0.59746	0.07421	0.54844	0.03318
494	0.39008	0.62036	0.62272	0.07646	0.55098	0.03574
495	0.39670	0.67479	0.64500	0.07904	0.55335	0.03860
496	0.40141	0.73156	0.66425	0.08189	0.55599	0.04168
497	0.40328	0.79323	0.68320	0.08459	0.55900	0.04499
498	0.40090	0.86139	0.70515	0.08665	0.56216	0.04869
499	0.39173	0.93535	0.73157	0.08813	0.56519	0.05261
500	0.37302	1.01245	0.76282	0.08968	0.56809	0.05615
501	0.34355	1.08904	0.79991	0.09170	0.57121	0.05879
502	0.30400	1.16139	0.84395	0.09374	0.57472	0.06046
503	0.25591	1.22747	0.89347	0.09521	0.57856	0.06151
504	0.19997	1.28821	0.94424	0.09619	0.58260	0.06243
505	0.13690	1.34663	0.99294	0.09708	0.58666	0.06359
506	0.06812	1.40426	1.04338	0.09811	0.59041	0.06502
507	-0.00312	1.45052	1.10468	0.09925	0.59352	0.06645
508	-0.06335	1.46871	1.16656	0.10027	0.59596	0.06754
509	-0.09895	1.46665	1.20267	0.10091	0.59792	0.06829
510	-0.10759	1.45855	1.20664	0.10111	0.59940	0.06904
511	-0.09448	1.44494	1.19205	0.10099	0.60015	0.07016
512	-0.07220	1.42734	1.17600	0.10056	0.60019	0.07166
513	-0.05264	1.41379	1.16554	0.09948	0.59952	0.07324
514	-0.04012	1.40783	1.15892	0.09773	0.59795	0.07462
515	-0.03351	1.40750	1.15400	0.09600	0.59577	0.07555
516	-0.03013	1.41064	1.14958	0.09500	0.59376	0.07552
517	-0.02781	1.41667	1.14473	0.09501	0.59258	0.07406
518	-0.02542	1.42543	1.13784	0.09595	0.59227	0.07111
519	-0.02356	1.43541	1.12707	0.09749	0.59224	0.06706
520	-0.02407	1.44417	1.11250	0.09919	0.59184	0.06253
521	-0.02674	1.45004	1.09535	0.10062	0.59081	0.05828
522	-0.02917	1.45285	1.07580	0.10153	0.58924	0.05480
523	-0.02925	1.45348	1.05279	0.10185	0.58740	0.05206
524	-0.02573	1.45293	1.02582	0.10163	0.58546	0.04979
525	-0.01791	1.45149	0.99575	0.10081	0.58351	0.04791
526	-0.00580	1.44851	0.96352	0.09943	0.58165	0.04650
527	0.00982	1.44290	0.92938	0.09778	0.58018	0.04569
528	0.02801	1.43376	0.89331	0.09640	0.57930	0.04546
529	0.04797	1.42064	0.85553	0.09579	0.57895	0.04556
530	0.06891	1.40355	0.81672	0.09600	0.57896	0.04561
531	0.09026	1.38285	0.77772	0.09654	0.57908	0.04546
532	0.11141	1.35896	0.73882	0.09669	0.57894	0.04514
533	0.13137	1.33218	0.69971	0.09596	0.57805	0.04452
534	0.14937	1.30297	0.66041	0.09418	0.57608	0.04338
535	0.16545	1.27174	0.62144	0.09150	0.57300	0.04179
536	0.18007	1.23854	0.58332	0.08814	0.56884	0.04019
537	0.19372	1.20336	0.54670	0.08426	0.56363	0.03901
538	0.20721	1.16658	0.51240	0.08000	0.55765	0.03830
539	0.22144	1.12854	0.48070	0.07545	0.55160	0.03769
540	0.23632	1.08910	0.45109	0.07062	0.54611	0.03681
541	0.25034	1.04759	0.42310	0.06565	0.54135	0.03567
542	0.26167	1.00378	0.39701	0.06094	0.53707	0.03452
543	0.26954	0.95856	0.37369	0.05686	0.53282	0.03353
544	0.27467	0.91341	0.35380	0.05342	0.52829	0.03272
545	0.27828	0.86896	0.33714	0.05020	0.52366	0.03211
546	0.28110	0.82482	0.32272	0.04672	0.51940	0.03165
547	0.28343	0.78050	0.30970	0.04267	0.51588	0.03123
548	0.28553	0.73604	0.29805	0.03815	0.51298	0.03068
549	0.28743	0.69188	0.28813	0.03358	0.51022	0.02998
550	0.28878	0.64842	0.28010	0.02944	0.50734	0.02926
551	0.28914	0.60609	0.27412	0.02576	0.50446	0.02848
552	0.28855	0.56555	0.27021	0.02206	0.50164	0.02758
553	0.28743	0.52746	0.26779	0.01786	0.49877	0.02660
554	0.28594	0.49195	0.26575	0.01306	0.49593	0.02566
555	0.28384	0.45835	0.26314	0.00784	0.49352	0.02477
556	0.28082	0.42585	0.25954	0.00252	0.49172	0.02394
557	0.27691	0.39425	0.25521	-0.00264	0.49011	0.02327
558	0.27242	0.36400	0.25088	-0.00736	0.48813	0.02283
559	0.26767	0.33538	0.24721	-0.01122	0.48585	0.02249
560	0.26278	0.30814	0.24433	-0.01383	0.48397	0.02196
561	0.25754	0.28208	0.24190	-0.01536	0.48316	0.02101
562	0.25166	0.25748	0.23945	-0.01649	0.48331	0.01973
563	0.24524	0.23470	0.23671	-0.01784	0.48371	0.01850
564	0.23875	0.21364	0.23366	-0.01955	0.48368	0.01751
565	0.23264	0.19376	0.23009	-0.02139	0.48313	0.01661
566	0.22700	0.17471	0.22547	-0.02300	0.48234	0.01563
567	0.22161	0.15668	0.21945	-0.02415	0.48157	0.01476
568	0.21624	0.14014	0.21256	-0.02478	0.48107	0.01437
569	0.21110	0.12538	0.20572	-0.02494	0.48093	0.01455
570	0.20667	0.11218	0.19938	-0.02470	0.48100	0.01492
571	0.20313	0.10002	0.19318	-0.02417	0.48101	0.01507
572	0.20012	0.08850	0.18657	-0.02356	0.48074	0.01481
573	0.19706	0.07754	0.17933	-0.02312	0.48032	0.01425
574	0.19369	0.06719	0.17168	-0.02304	0.48015	0.01360
575	0.18997	0.05738	0.16403	-0.02343	0.48040	0.01306
576	0.18589	0.04806	0.15672	-0.02419	0.48088	0.01264
577	0.18147	0.03924	0.14992	-0.02512	0.48122	0.01223
578	0.17694	0.03110	0.14360	-0.02608	0.48128	0.01173
579	0.17252	0.02387	0.13765	-0.02699	0.48109	0.01111
580	0.16820	0.01764	0.13190	-0.02779	0.48079	0.01049
581	0.16384	0.01225	0.12611	-0.02846	0.48046	0.01010
582	0.15949	0.00741	0.11997	-0.02898	0.48007	0.01010
583	0.15541	0.00295	0.11336	-0.02935	0.47958	0.01033
584	0.15174	-0.00105	0.10643	-0.02960	0.47899	0.01045
585	0.14832	-0.00445	0.09933	-0.02979	0.47831	0.01029
586	0.14494	-0.00718	0.09215	-0.02992	0.47761	0.00995
587	0.14167	-0.00938	0.08499	-0.02993	0.47707	0.00954
588	0.13865	-0.01130	0.07802	-0.02984	0.47680	0.00911
589	0.13591	-0.01310	0.07138	-0.02968	0.47673	0.00875
590	0.13337	-0.01476	0.06510	-0.02934	0.47663	0.00855
591	0.13089	-0.01613	0.05915	-0.02888	0.47635	0.00846
592	0.12832	-0.01713	0.05361	-0.02855	0.47597	0.00831
593	0.12552	-0.01772	0.04863	-0.02849	0.47578	0.00804
594	0.12264	-0.01789	0.04430	-0.02843	0.47597	0.00777
595	0.12001	-0.01765	0.04042	-0.02816	0.47641	0.00763
596	0.11782	-0.01715	0.03668	-0.02776	0.47667	0.00768
597	0.11598	-0.01663	0.03298	-0.02741	0.47653	0.00780
598	0.11431	-0.01628	0.02952	-0.02715	0.47613	0.00785
599	0.11268	-0.01615	0.02662	-0.02697	0.47572	0.00778
600	0.11108	-0.01616	0.02429	-0.02699	0.47535	0.00770
601	0.10952	-0.01611	0.02223	-0.02738	0.47493	0.00778
602	0.10800	-0.01588	0.02015	-0.02809	0.47442	0.00806
603	0.10665	-0.01551	0.01810	-0.02877	0.47397	0.00838
604	0.10574	-0.01523	0.01634	-0.02916	0.47378	0.00854
605	0.10552	-0.01527	0.01496	-0.02935	0.47395	0.00848
606	0.10599	-0.01575	0.01384	-0.02972	0.47435	0.00832
607	0.10679	-0.01653	0.01290	-0.03038	0.47471	0.00822
608	0.10752	-0.01737	0.01219	-0.03095	0.47489	0.00827
609	0.10806	-0.01811	0.01178	-0.03104	0.47495	0.00851
610	0.10862	-0.01867	0.01157	-0.03069	0.47499	0.00905
611	0.10931	-0.01896	0.01143	-0.03028	0.47495	0.00988
612	0.11008	-0.01907	0.01124	-0.03017	0.47477	0.01079
613	0.11089	-0.01925	0.01098	-0.03048	0.47449	0.01163
614	0.11169	-0.01964	0.01064	-0.03098	0.47410	0.01248
615	0.11231	-0.02009	0.01020	-0.03169	0.47351	0.01339
616	0.11253	-0.02041	0.00970	-0.03310	0.47274	0.01426
617	0.11231	-0.02060	0.00920	-0.03565	0.47168	0.01504
618	0.11179	-0.02085	0.00880	-0.03918	0.47013	0.01589
619	0.11129	-0.02117	0.00854	-0.04302	0.46788	0.01690
620	0.11095	-0.02139	0.00836	-0.04661	0.46503	0.01798
621	0.11073	-0.02138	0.00818	-0.04993	0.46179	0.01898
622	0.11055	-0.02116	0.00792	-0.05317	0.45822	0.02000
623	0.11052	-0.02099	0.00762	-0.05624	0.45417	0.02112
624	0.11074	-0.02107	0.00742	-0.05868	0.44960	0.02219
625	0.11102	-0.02137	0.00745	-0.06030	0.44455	0.02305
626	0.11110	-0.02173	0.00766	-0.06144	0.43905	0.02397
627	0.11096	-0.02210	0.00785	-0.06245	0.43304	0.02530
628	0.11082	-0.02248	0.00786	-0.06337	0.42658	0.02689
629	0.11076	-0.02274	0.00772	-0.06407	0.41985	0.02827
630	0.11067	-0.02274	0.00751	-0.06463	0.41296	0.02924
631	0.11048	-0.02256	0.00732	-0.06541	0.40599	0.02987
632	0.11028	-0.02238	0.00719	-0.06673	0.39917	0.03027
633	0.11013	-0.02225	0.00713	-0.06841	0.39305	0.03041
634	0.11006	-0.02214	0.00711	-0.06990	0.38817	0.03007
635	0.11014	-0.02211	0.00715	-0.07077	0.38484	0.02899
636	0.11043	-0.02219	0.00736	-0.07085	0.38314	0.02717
637	0.11081	-0.02223	0.00778	-0.07031	0.38297	0.02488
638	0.11109	-0.02205	0.00823	-0.06946	0.38407	0.02245
639	0.11126	-0.02174	0.00853	-0.06859	0.38580	0.02024
640	0.11156	-0.02162	0.00866	-0.06780	0.38736	0.01851
641	0.11218	-0.02178	0.00882	-0.06704	0.38828	0.01724
642	0.11303	-0.02202	0.00920	-0.06614	0.38858	0.01616
643	0.11393	-0.02212	0.00992	-0.06499	0.38848	0.01506
644	0.11478	-0.02209	0.01084	-0.06362	0.38820	0.01397
645	0.11557	-0.02201	0.01179	-0.06220	0.38787	0.01302
646	0.11636	-0.02198	0.01273	-0.06095	0.38757	0.01233
647	0.11724	-0.02212	0.01383	-0.05989	0.38737	0.01198
648	0.11814	-0.02240	0.01520	-0.05900	0.38726	0.01195
649	0.11891	-0.02261	0.01675	-0.05835	0.38708	0.01217
650	0.11957	-0.02252	0.01827	-0.05803	0.38673	0.01255
651	0.12026	-0.02222	0.01971	-0.05794	0.38633	0.01301
652	0.12102	-0.02197	0.02116	-0.05786	0.38617	0.01346
653	0.12159	-0.02180	0.02279	-0.05776	0.38636	0.01381
654	0.12173	-0.02156	0.02458	-0.05775	0.38671	0.01410
655	0.12151	-0.02107	0.02638	-0.05788	0.38691	0.01446
656	0.12124	-0.02033	0.02808	-0.05800	0.38686	0.01485
657	0.12115	-0.01956	0.02970	-0.05802	0.38671	0.01506
658	0.12119	-0.01899	0.03131	-0.05793	0.38666	0.01500
659	0.12125	-0.01867	0.03298	-0.05781	0.38675	0.01486
660	0.12128	-0.01837	0.03470	-0.05781	0.38702	0.01480
661	0.12141	-0.01791	0.03644	-0.05786	0.38744	0.01479
662	0.12179	-0.01741	0.03818	-0.05779	0.38793	0.01461
663	0.12237	-0.01717	0.03998	-0.05751	0.38838	0.01410
664	0.12295	-0.01720	0.04190	-0.05714	0.38871	0.01337
665	0.12339	-0.01724	0.04398	-0.05685	0.38886	0.01268
666	0.12366	-0.01710	0.04617	-0.05677	0.38885	0.01213
667	0.12392	-0.01680	0.04834	-0.05687	0.38875	0.01168
668	0.12436	-0.01641	0.05037	-0.05698	0.38866	0.01132
669	0.12494	-0.01599	0.05237	-0.05687	0.38862	0.01117
670	0.12552	-0.01553	0.05456	-0.05653	0.38863	0.01129
671	0.12595	-0.01500	0.05705	-0.05624	0.38870	0.01157
672	0.12628	-0.01435	0.05976	-0.05627	0.38886	0.01186
673	0.12667	-0.01353	0.06251	-0.05656	0.38902	0.01216
674	0.12725	-0.01244	0.06513	-0.05678	0.38903	0.01251
675	0.12797	-0.01112	0.06760	-0.05678	0.38891	0.01284
676	0.12861	-0.00980	0.07014	-0.05672	0.38882	0.01297
677	0.12899	-0.00877	0.07279	-0.05679	0.38878	0.01275
678	0.12922	-0.00803	0.07533	-0.05706	0.38871	0.01219
679	0.12951	-0.00737	0.07760	-0.05735	0.38857	0.01157
680	0.12998	-0.00655	0.07977	-0.05740	0.38848	0.01115
681	0.13057	-0.00548	0.08209	-0.05714	0.38844	0.01100
682	0.13129	-0.00424	0.08451	-0.05670	0.38823	0.01105
683	0.13221	-0.00311	0.08683	-0.05620	0.38762	0.01119
684	0.13331	-0.00227	0.08907	-0.05571	0.38676	0.01130
685	0.13439	-0.00167	0.09137	-0.05538	0.38605	0.01138
686	0.13523	-0.00109	0.09371	-0.05544	0.38583	0.01143
687	0.13580	-0.00040	0.09589	-0.05596	0.38610	0.01144
688	0.13631	0.00033	0.09781	-0.05683	0.38660	0.01141
689	0.13699	0.00089	0.09957	-0.05765	0.38697	0.01139
690	0.13789	0.00118	0.10128	-0.05792	0.38700	0.01139
691	0.13894	0.00134	0.10292	-0.05750	0.38673	0.01132
692	0.13990	0.00171	0.10444	-0.05680	0.38632	0.01111
693	0.14062	0.00243	0.10592	-0.05650	0.38592	0.01080
694	0.14116	0.00337	0.10750	-0.05686	0.38558	0.01059
695	0.14165	0.00423	0.10922	-0.05755	0.38524	0.01057
696	0.14214	0.00486	0.11101	-0.05797	0.38485	0.01070
697	0.14268	0.00532	0.11273	-0.05788	0.38442	0.01086
698	0.14324	0.00579	0.11427	-0.05759	0.38404	0.01104
699	0.14370	0.00643	0.11553	-0.05755	0.38377	0.01122
700	0.14409	0.00713	0.11651	-0.05786	0.38353	0.01134
701	0.14459	0.00770	0.11734	-0.05830	0.38331	0.01135
702	0.14520	0.00806	0.11817	-0.05873	0.38320	0.01128
703	0.14567	0.00842	0.11909	-0.05911	0.38327	0.01122
704	0.14582	0.00898	0.12012	-0.05947	0.38345	0.01119
705	0.14587	0.00969	0.12125	-0.05973	0.38361	0.01124
706	0.14612	0.01036	0.12246	-0.05979	0.38370	0.01132
707	0.14662	0.01089	0.12363	-0.05967	0.38379	0.01133
708	0.14727	0.01124	0.12456	-0.05964	0.38395	0.01111
709	0.14809	0.01138	0.12520	-0.05995	0.38411	0.01067
710	0.14906	0.01139	0.12565	-0.06050	0.38418	0.01025
711	0.14992	0.01136	0.12602	-0.06098	0.38410	0.01009
712	0.15033	0.01133	0.12632	-0.06112	0.38397	0.01025
713	0.15028	0.01129	0.12648	-0.06088	0.38387	0.01056
714	0.15013	0.01123	0.12647	-0.06042	0.38383	0.01081
715	0.15020	0.01114	0.12627	-0.06000	0.38390	0.01088
716	0.15053	0.01098	0.12598	-0.05981	0.38407	0.01068
717	0.15098	0.01068	0.12573	-0.05992	0.38417	0.01030
718	0.15123	0.01028	0.12553	-0.06018	0.38407	0.00995
719	0.15102	0.00985	0.12527	-0.06029	0.38387	0.00974
720	0.15055	0.00945	0.12491	-0.06021	0.38376	0.00970
721	0.15017	0.00908	0.12448	-0.06009	0.38373	0.00983
722	0.14998	0.00874	0.12406	-0.06002	0.38368	0.01011
723	0.14980	0.00839	0.12365	-0.06005	0.38360	0.01036
724	0.14948	0.00804	0.12316	-0.06021	0.38365	0.01033
725	0.14904	0.00779	0.12248	-0.06048	0.38387	0.01007
726	0.14857	0.00774	0.12160	-0.06084	0.38413	0.00987
727	0.14797	0.00786	0.12070	-0.06120	0.38428	0.00991
728	0.14705	0.00799	0.11999	-0.06140	0.38428	0.01013
729	0.14581	0.00800	0.11947	-0.06127	0.38418	0.01045
730	0.14446	0.00789	0.11890	-0.06087	0.38419	0.01076
731	0.14324	0.00773	0.11811	-0.06047	0.38436	0.01100
732	0.14220	0.00751	0.11723	-0.06036	0.38458	0.01109
733	0.14127	0.00719	0.11652	-0.06051	0.38471	0.01097
734	0.14041	0.00684	0.11599	-0.06077	0.38485	0.01073
735	0.13968	0.00658	0.11540	-0.06097	0.38517	0.01054
736	0.13907	0.00648	0.11458	-0.06099	0.38567	0.01046
737	0.13855	0.00646	0.11364	-0.06082	0.38620	0.01046
738	0.13819	0.00639	0.11282	-0.06056	0.38656	0.01043
739	0.13809	0.00622	0.11225	-0.06026	0.38662	0.01046
740	0.13823	0.00599	0.11193	-0.05979	0.38640	0.01071
741	0.13855	0.00570	0.11178	-0.05916	0.38614	0.01117
742	0.13891	0.00533	0.11165	-0.05857	0.38606	0.01160
743	0.13928	0.00491	0.11138	-0.05808	0.38609	0.01183
744	0.13975	0.00441	0.11098	-0.05774	0.38603	0.01194
745	0.14040	0.00386	0.11053	-0.05773	0.38583	0.01202
746	0.14105	0.00338	0.11007	-0.05812	0.38569	0.01201
747	0.14143	0.00311	0.10954	-0.05868	0.38577	0.01187
748	0.14143	0.00302	0.10893	-0.05899	0.38602	0.01171
749	0.14123	0.00297	0.10836	-0.05882	0.38627	0.01161
750	0.14110	0.00282	0.10790	-0.05833	0.38647	0.01161
751	0.14133	0.00246	0.10757	-0.05791	0.38665	0.01178
752	0.14187	0.00195	0.10736	-0.05785	0.38675	0.01213
753	0.14231	0.00151	0.10715	-0.05797	0.38670	0.01257
754	0.14231	0.00131	0.10680	-0.05799	0.38652	0.01292
755	0.14200	0.00124	0.10625	-0.05793	0.38632	0.01313
756	0.14168	0.00108	0.10551	-0.05793	0.38618	0.01328
757	0.14141	0.00077	0.10468	-0.05801	0.38613	0.01337
758	0.14100	0.00046	0.10388	-0.05801	0.38615	0.01331
759	0.14032	0.00031	0.10320	-0.05790	0.38614	0.01316
760	0.13934	0.00036	0.10263	-0.05787	0.38608	0.01309
761	0.13818	0.00052	0.10202	-0.05813	0.38608	0.01317
762	0.13705	0.00067	0.10124	-0.05878	0.38629	0.01326
763	0.13615	0.00073	0.10035	-0.05961	0.38666	0.01320
764	0.13548	0.00065	0.09963	-0.06024	0.38701	0.01298
765	0.13481	0.00054	0.09928	-0.06051	0.38714	0.01271
766	0.13393	0.00051	0.09916	-0.06051	0.38699	0.01253
767	0.13300	0.00052	0.09903	-0.06047	0.38669	0.01244
768	0.13231	0.00049	0.09877	-0.06042	0.38645	0.01240
769	0.13191	0.00040	0.09841	-0.06029	0.38633	0.01234
770	0.13165	0.00032	0.09800	-0.06004	0.38629	0.01224
771	0.13138	0.00032	0.09758	-0.05990	0.38624	0.01217
772	0.13110	0.00046	0.09718	-0.06015	0.38619	0.01221
773	0.13088	0.00071	0.09682	-0.06066	0.38616	0.01236
774	0.13076	0.00092	0.09654	-0.06100	0.38620	0.01256
775	0.13076	0.00092	0.09630	-0.06100	0.38630	0.01278
776	0.13080	0.00075	0.09602	-0.06088	0.38638	0.01308
777	0.13085	0.00055	0.09575	-0.06084	0.38631	0.01346
778	0.13095	0.00042	0.09563	-0.06086	0.38604	0.01376
779	0.13114	0.00032	0.09570	-0.06089	0.38576	0.01384
780	0.13128	0.00024	0.09582	-0.06084	0.38567	0.01369
781	0.13122	0.00022	0.09588	-0.06051	0.38582	0.01341
782	0.13107	0.00022	0.09589	-0.05990	0.38604	0.01312
783	0.13098	0.00022	0.09589	-0.05928	0.38608	0.01290
784	0.13099	0.00020	0.09579	-0.05903	0.38596	0.01280
785	0.13111	0.00010	0.09554	-0.05926	0.38587	0.01288
786	0.13130	-0.00007	0.09521	-0.05967	0.38602	0.01302
787	0.13151	-0.00022	0.09492	-0.05981	0.38630	0.01316
788	0.13166	-0.00027	0.09475	-0.05951	0.38644	0.01329
789	0.13178	-0.00030	0.09464	-0.05899	0.38625	0.01353
790	0.13197	-0.00054	0.09455	-0.05865	0.38581	0.01386
791	0.13231	-0.00104	0.09457	-0.05873	0.38547	0.01406
792	0.13272	-0.00157	0.09477	-0.05921	0.38550	0.01389
793	0.13304	-0.00188	0.09506	-0.05981	0.38583	0.01342
794	0.13317	-0.00186	0.09529	-0.06024	0.38620	0.01297
795	0.13314	-0.00163	0.09536	-0.06038	0.38647	0.01277
796	0.13304	-0.00141	0.09526	-0.06025	0.38663	0.01276
797	0.13299	-0.00131	0.09509	-0.05994	0.38668	0.01283
798	0.13297	-0.00129	0.09502	-0.05957	0.38663	0.01293
799	0.13291	-0.00124	0.09511	-0.05932	0.38657	0.01304
800	0.13284	-0.00116	0.09535	-0.05931	0.38656	0.01317
801	0.13299	-0.00117	0.09567	-0.05941	0.38649	0.01333
802	0.13351	-0.00131	0.09596	-0.05947	0.38633	0.01350
803	0.13419	-0.00153	0.09605	-0.05954	0.38624	0.01365
804	0.13468	-0.00171	0.09592	-0.05972	0.38638	0.01375
805	0.13484	-0.00183	0.09580	-0.05995	0.38664	0.01380
806	0.13481	-0.00186	0.09586	-0.06006	0.38673	0.01384
807	0.13471	-0.00177	0.09609	-0.06008	0.38657	0.01389
808	0.13460	-0.00154	0.09643	-0.06028	0.38641	0.01389
809	0.13445	-0.00114	0.09690	-0.06088	0.38650	0.01376
810	0.13418	-0.00059	0.09761	-0.06187	0.38683	0.01349
811	0.13391	0.00012	0.09860	-0.06292	0.38719	0.01321
812	0.13390	0.00089	0.09984	-0.06354	0.38737	0.01308
813	0.13435	0.00161	0.10128	-0.06345	0.38731	0.01320
814	0.13519	0.00226	0.10285	-0.06292	0.38709	0.01357
815	0.13616	0.00294	0.10460	-0.06242	0.38678	0.01398
