	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
1130	0.11384	0.43560	1.52963	-0.02197	0.57975	0.07479	0.17134	0.08624	0.12759	-0.00255	0.57810	0.48920	0.19017	0.28190	0.49038	-0.02507	0.47773	0.89017	0.14741	0.39126	0.88028	-0.08116	0.46777	1.47745	0.25370	0.37481	1.42043	-0.11977	0.65556	1.28069	0.29831	0.39073	1.13961	0.06823	0.64650	1.45520	0.27149	0.63620	1.21547
1131	0.11424	0.43404	1.52965	-0.02169	0.57958	0.07475	0.16623	0.08695	0.12497	-0.00158	0.57633	0.48912	0.18762	0.27836	0.48988	-0.02342	0.47656	0.89027	0.14758	0.38722	0.88021	-0.08002	0.46930	1.47731	0.25293	0.37096	1.42074	-0.11587	0.65422	1.27733	0.29972	0.38401	1.14012	0.07104	0.64513	1.45301	0.27506	0.62974	1.21585
1132	0.11423	0.43255	1.52965	-0.02136	0.57943	0.07474	0.16143	0.08735	0.12247	-0.00066	0.57466	0.48907	0.18505	0.27491	0.48924	-0.02179	0.47519	0.89033	0.14779	0.38322	0.87999	-0.07859	0.47054	1.47681	0.25219	0.36682	1.42092	-0.11194	0.65273	1.27391	0.30074	0.37758	1.14051	0.07344	0.64338	1.45118	0.27865	0.62337	1.21681
1133	0.11424	0.43092	1.52960	-0.02110	0.57938	0.07464	0.15703	0.08737	0.12015	0.00029	0.57333	0.48891	0.18257	0.27162	0.48846	-0.02008	0.47362	0.89016	0.14807	0.37908	0.87970	-0.07692	0.47156	1.47579	0.25178	0.36228	1.42114	-0.10807	0.65132	1.27038	0.30161	0.37147	1.14090	0.07527	0.64164	1.44976	0.28226	0.61716	1.21830
1134	0.11467	0.42899	1.52947	-0.02101	0.57948	0.07442	0.15330	0.08709	0.11798	0.00135	0.57222	0.48863	0.18023	0.26838	0.48766	-0.01820	0.47196	0.88977	0.14845	0.37478	0.87942	-0.07502	0.47258	1.47443	0.25154	0.35746	1.42147	-0.10427	0.64998	1.26671	0.30243	0.36538	1.14138	0.07664	0.64034	1.44854	0.28597	0.61091	1.21995
1135	0.11554	0.42671	1.52924	-0.02116	0.57962	0.07418	0.15036	0.08669	0.11588	0.00246	0.57104	0.48829	0.17799	0.26503	0.48694	-0.01614	0.47024	0.88935	0.14893	0.37039	0.87920	-0.07290	0.47360	1.47309	0.25114	0.35243	1.42185	-0.10057	0.64833	1.26291	0.30321	0.35902	1.14194	0.07803	0.63938	1.44704	0.28987	0.60444	1.22142
1136	0.11659	0.42412	1.52900	-0.02140	0.57963	0.07398	0.14805	0.08630	0.11382	0.00351	0.56966	0.48798	0.17591	0.26150	0.48635	-0.01404	0.46841	0.88897	0.14952	0.36606	0.87900	-0.07067	0.47429	1.47200	0.25047	0.34718	1.42214	-0.09699	0.64593	1.25912	0.30405	0.35245	1.14248	0.07992	0.63822	1.44493	0.29391	0.59784	1.22253
1137	0.11758	0.42137	1.52885	-0.02155	0.57945	0.07374	0.14615	0.08591	0.11178	0.00458	0.56817	0.48763	0.17418	0.25779	0.48585	-0.01199	0.46652	0.88856	0.15016	0.36196	0.87876	-0.06860	0.47446	1.47120	0.24982	0.34170	1.42229	-0.09352	0.64271	1.25546	0.30500	0.34595	1.14293	0.08244	0.63647	1.44223	0.29794	0.59131	1.22341
1138	0.11850	0.41865	1.52871	-0.02153	0.57918	0.07345	0.14454	0.08533	0.10981	0.00585	0.56674	0.48723	0.17294	0.25393	0.48534	-0.01007	0.46454	0.88805	0.15082	0.35802	0.87838	-0.06694	0.47420	1.47046	0.24959	0.33610	1.42239	-0.09017	0.63907	1.25194	0.30592	0.33974	1.14325	0.08537	0.63412	1.43914	0.30188	0.58492	1.22448
1139	0.11941	0.41606	1.52845	-0.02135	0.57892	0.07325	0.14325	0.08428	0.10796	0.00739	0.56545	0.48690	0.17220	0.24998	0.48473	-0.00821	0.46228	0.88748	0.15154	0.35406	0.87785	-0.06563	0.47363	1.46934	0.24985	0.33062	1.42251	-0.08682	0.63560	1.24845	0.30670	0.33379	1.14347	0.08847	0.63137	1.43591	0.30574	0.57859	1.22593
1140	0.12033	0.41350	1.52806	-0.02098	0.57868	0.07327	0.14232	0.08267	0.10625	0.00904	0.56429	0.48680	0.17176	0.24607	0.48399	-0.00642	0.45959	0.88699	0.15240	0.35002	0.87722	-0.06431	0.47271	1.46750	0.25027	0.32550	1.42263	-0.08321	0.63269	1.24496	0.30757	0.32785	1.14367	0.09175	0.62844	1.43272	0.30950	0.57216	1.22757
1141	0.12140	0.41078	1.52764	-0.02039	0.57841	0.07348	0.14170	0.08069	0.10470	0.01059	0.56323	0.48691	0.17136	0.24228	0.48320	-0.00473	0.45662	0.88661	0.15332	0.34599	0.87655	-0.06270	0.47146	1.46511	0.25046	0.32067	1.42268	-0.07919	0.63020	1.24150	0.30892	0.32176	1.14395	0.09530	0.62541	1.42968	0.31300	0.56559	1.22916
1142	0.12282	0.40783	1.52722	-0.01966	0.57809	0.07370	0.14142	0.07852	0.10324	0.01192	0.56220	0.48707	0.17089	0.23849	0.48244	-0.00316	0.45361	0.88623	0.15421	0.34203	0.87589	-0.06079	0.47017	1.46275	0.25034	0.31567	1.42258	-0.07483	0.62768	1.23810	0.31078	0.31566	1.14428	0.09902	0.62229	1.42685	0.31599	0.55908	1.23058
1143	0.12450	0.40473	1.52673	-0.01904	0.57777	0.07380	0.14151	0.07620	0.10179	0.01306	0.56107	0.48709	0.17052	0.23458	0.48169	-0.00159	0.45066	0.88577	0.15508	0.33811	0.87520	-0.05870	0.46923	1.46090	0.25008	0.31011	1.42231	-0.07034	0.62481	1.23478	0.31282	0.30992	1.14452	0.10261	0.61909	1.42435	0.31838	0.55297	1.23183
1144	0.12605	0.40164	1.52612	-0.01882	0.57753	0.07378	0.14185	0.07382	0.10031	0.01412	0.55978	0.48696	0.17043	0.23058	0.48092	0.00008	0.44781	0.88522	0.15598	0.33423	0.87443	-0.05654	0.46867	1.45967	0.24980	0.30413	1.42189	-0.06608	0.62143	1.23153	0.31468	0.30468	1.14459	0.10578	0.61592	1.42210	0.32039	0.54738	1.23285
1145	0.12724	0.39856	1.52547	-0.01900	0.57738	0.07370	0.14220	0.07156	0.09883	0.01520	0.55844	0.48673	0.17059	0.22672	0.48011	0.00180	0.44514	0.88464	0.15689	0.33048	0.87362	-0.05440	0.46799	1.45878	0.24946	0.29824	1.42144	-0.06252	0.61743	1.22841	0.31616	0.29959	1.14458	0.10838	0.61285	1.41986	0.32239	0.54204	1.23349
1146	0.12822	0.39529	1.52489	-0.01926	0.57723	0.07364	0.14239	0.06964	0.09737	0.01630	0.55727	0.48650	0.17078	0.22314	0.47932	0.00355	0.44268	0.88407	0.15783	0.32695	0.87284	-0.05239	0.46660	1.45781	0.24917	0.29271	1.42110	-0.05974	0.61291	1.22540	0.31716	0.29418	1.14455	0.11048	0.60989	1.41749	0.32455	0.53651	1.23371
1147	0.12935	0.39165	1.52450	-0.01936	0.57706	0.07362	0.14244	0.06812	0.09589	0.01731	0.55616	0.48634	0.17086	0.21972	0.47860	0.00532	0.44032	0.88357	0.15881	0.32356	0.87214	-0.05047	0.46454	1.45644	0.24921	0.28743	1.42092	-0.05718	0.60841	1.22250	0.31765	0.28819	1.14448	0.11244	0.60702	1.41514	0.32691	0.53042	1.23374
1148	0.13074	0.38774	1.52416	-0.01931	0.57695	0.07363	0.14248	0.06690	0.09437	0.01817	0.55485	0.48621	0.17090	0.21638	0.47791	0.00708	0.43784	0.88312	0.15983	0.32014	0.87151	-0.04848	0.46244	1.45471	0.24969	0.28217	1.42093	-0.05427	0.60465	1.21973	0.31781	0.28162	1.14441	0.11474	0.60422	1.41291	0.32967	0.52360	1.23403
1149	0.13227	0.38386	1.52366	-0.01926	0.57692	0.07359	0.14259	0.06584	0.09283	0.01890	0.55321	0.48602	0.17106	0.21326	0.47716	0.00879	0.43509	0.88263	0.16093	0.31660	0.87089	-0.04625	0.46080	1.45291	0.25039	0.27678	1.42107	-0.05113	0.60166	1.21709	0.31804	0.27479	1.14444	0.11747	0.60135	1.41062	0.33289	0.51632	1.23483
1150	0.13381	0.38025	1.52289	-0.01919	0.57692	0.07345	0.14274	0.06486	0.09139	0.01952	0.55139	0.48572	0.17136	0.21056	0.47637	0.01052	0.43213	0.88201	0.16216	0.31299	0.87036	-0.04382	0.45941	1.45135	0.25101	0.27135	1.42122	-0.04836	0.59836	1.21439	0.31888	0.26823	1.14466	0.12012	0.59823	1.40804	0.33615	0.50925	1.23597
1151	0.13522	0.37692	1.52193	-0.01888	0.57693	0.07323	0.14281	0.06400	0.09016	0.01999	0.54960	0.48537	0.17160	0.20836	0.47562	0.01235	0.42911	0.88132	0.16355	0.30938	0.87000	-0.04147	0.45774	1.45019	0.25149	0.26617	1.42122	-0.04620	0.59354	1.21143	0.32057	0.26234	1.14496	0.12217	0.59484	1.40517	0.33890	0.50298	1.23707
1152	0.13636	0.37379	1.52097	-0.01834	0.57695	0.07299	0.14272	0.06331	0.08911	0.02037	0.54786	0.48503	0.17167	0.20668	0.47493	0.01424	0.42616	0.88063	0.16499	0.30583	0.86981	-0.03956	0.45555	1.44932	0.25197	0.26137	1.42097	-0.04442	0.58736	1.20833	0.32269	0.25704	1.14514	0.12367	0.59131	1.40228	0.34105	0.49742	1.23792
1153	0.13718	0.37065	1.52018	-0.01787	0.57695	0.07282	0.14243	0.06280	0.08811	0.02089	0.54613	0.48473	0.17163	0.20540	0.47420	0.01604	0.42331	0.88001	0.16630	0.30232	0.86965	-0.03820	0.45289	1.44847	0.25257	0.25673	1.42052	-0.04275	0.58112	1.20555	0.32454	0.25195	1.14502	0.12511	0.58769	1.39961	0.34305	0.49204	1.23853
1154	0.13789	0.36729	1.51959	-0.01768	0.57686	0.07278	0.14197	0.06242	0.08707	0.02173	0.54436	0.48449	0.17166	0.20421	0.47342	0.01769	0.42044	0.87943	0.16746	0.29881	0.86945	-0.03723	0.44994	1.44742	0.25327	0.25211	1.41999	-0.04101	0.57582	1.20326	0.32588	0.24679	1.14467	0.12688	0.58400	1.39724	0.34541	0.48646	1.23905
1155	0.13878	0.36368	1.51909	-0.01771	0.57667	0.07280	0.14140	0.06212	0.08602	0.02276	0.54263	0.48428	0.17178	0.20272	0.47276	0.01931	0.41736	0.87881	0.16870	0.29524	0.86929	-0.03635	0.44700	1.44602	0.25401	0.24762	1.41952	-0.03895	0.57156	1.20117	0.32692	0.24158	1.14429	0.12897	0.58035	1.39509	0.34816	0.48072	1.23964
1156	0.14002	0.35996	1.51857	-0.01774	0.57650	0.07276	0.14079	0.06185	0.08499	0.02373	0.54108	0.48403	0.17191	0.20072	0.47229	0.02111	0.41406	0.87800	0.17028	0.29160	0.86921	-0.03526	0.44421	1.44417	0.25474	0.24337	1.41917	-0.03642	0.56790	1.19887	0.32799	0.23643	1.14405	0.13120	0.57678	1.39305	0.35093	0.47504	1.24033
1157	0.14159	0.35627	1.51799	-0.01773	0.57643	0.07266	0.14009	0.06161	0.08388	0.02458	0.53972	0.48373	0.17199	0.19827	0.47190	0.02316	0.41067	0.87704	0.17213	0.28792	0.86910	-0.03383	0.44146	1.44205	0.25537	0.23918	1.41891	-0.03370	0.56417	1.19626	0.32922	0.23136	1.14398	0.13334	0.57316	1.39093	0.35323	0.46955	1.24101
1158	0.14328	0.35257	1.51739	-0.01772	0.57642	0.07260	0.13917	0.06141	0.08267	0.02549	0.53827	0.48345	0.17208	0.19564	0.47145	0.02528	0.40727	0.87612	0.17400	0.28418	0.86890	-0.03214	0.43843	1.44005	0.25589	0.23481	1.41866	-0.03131	0.55966	1.19352	0.33074	0.22632	1.14402	0.13523	0.56931	1.38859	0.35487	0.46428	1.24158
1159	0.14493	0.34867	1.51682	-0.01775	0.57628	0.07267	0.13803	0.06128	0.08152	0.02653	0.53651	0.48325	0.17231	0.19308	0.47101	0.02729	0.40373	0.87532	0.17576	0.28030	0.86874	-0.03035	0.43494	1.43846	0.25646	0.23022	1.41839	-0.02952	0.55396	1.19086	0.33259	0.22134	1.14411	0.13676	0.56522	1.38608	0.35610	0.45922	1.24204
1160	0.14645	0.34450	1.51629	-0.01770	0.57598	0.07280	0.13690	0.06124	0.08056	0.02758	0.53441	0.48310	0.17260	0.19063	0.47073	0.02917	0.39995	0.87459	0.17749	0.27629	0.86878	-0.02848	0.43101	1.43736	0.25731	0.22550	1.41815	-0.02839	0.54730	1.18847	0.33450	0.21648	1.14417	0.13791	0.56103	1.38351	0.35747	0.45428	1.24241
1161	0.14774	0.34019	1.51579	-0.01745	0.57570	0.07291	0.13611	0.06114	0.07982	0.02852	0.53212	0.48291	0.17285	0.18823	0.47065	0.03104	0.39608	0.87386	0.17934	0.27235	0.86901	-0.02650	0.42678	1.43670	0.25836	0.22052	1.41798	-0.02795	0.54039	1.18657	0.33618	0.21168	1.14418	0.13885	0.55689	1.38097	0.35934	0.44932	1.24277
1162	0.14884	0.33592	1.51532	-0.01702	0.57562	0.07294	0.13580	0.06078	0.07919	0.02937	0.52985	0.48266	0.17307	0.18584	0.47063	0.03302	0.39235	0.87309	0.18130	0.26856	0.86924	-0.02448	0.42247	1.43642	0.25923	0.21513	1.41792	-0.02804	0.53377	1.18527	0.33766	0.20679	1.14427	0.13980	0.55283	1.37854	0.36172	0.44415	1.24332
1163	0.14989	0.33171	1.51490	-0.01658	0.57564	0.07297	0.13585	0.06006	0.07847	0.03019	0.52776	0.48241	0.17337	0.18340	0.47043	0.03514	0.38879	0.87230	0.18324	0.26477	0.86929	-0.02261	0.41824	1.43628	0.25982	0.20964	1.41791	-0.02820	0.52756	1.18430	0.33926	0.20175	1.14454	0.14083	0.54870	1.37630	0.36428	0.43869	1.24434
1164	0.15103	0.32749	1.51452	-0.01613	0.57558	0.07308	0.13603	0.05916	0.07756	0.03100	0.52584	0.48225	0.17380	0.18093	0.46998	0.03733	0.38530	0.87156	0.18510	0.26088	0.86909	-0.02106	0.41410	1.43595	0.26045	0.20458	1.41790	-0.02798	0.52164	1.18324	0.34113	0.19674	1.14490	0.14186	0.54448	1.37433	0.36656	0.43315	1.24586
1165	0.15217	0.32325	1.51413	-0.01563	0.57541	0.07330	0.13619	0.05838	0.07656	0.03173	0.52392	0.48223	0.17430	0.17853	0.46945	0.03952	0.38184	0.87095	0.18690	0.25695	0.86882	-0.01984	0.41008	1.43526	0.26145	0.20006	1.41789	-0.02730	0.51600	1.18188	0.34328	0.19215	1.14523	0.14275	0.54043	1.37259	0.36831	0.42797	1.24765
1166	0.15310	0.31910	1.51374	-0.01506	0.57520	0.07360	0.13624	0.05786	0.07571	0.03235	0.52189	0.48229	0.17477	0.17626	0.46909	0.04164	0.37838	0.87045	0.18870	0.25311	0.86872	-0.01886	0.40624	1.43433	0.26282	0.19573	1.41790	-0.02641	0.51064	1.18032	0.34559	0.18825	1.14550	0.14346	0.53688	1.37095	0.36962	0.42352	1.24940
1167	0.15373	0.31511	1.51340	-0.01455	0.57504	0.07397	0.13611	0.05754	0.07519	0.03293	0.51956	0.48237	0.17521	0.17413	0.46905	0.04361	0.37488	0.87006	0.19056	0.24946	0.86892	-0.01798	0.40245	1.43337	0.26434	0.19122	1.41790	-0.02554	0.50551	1.17882	0.34792	0.18489	1.14573	0.14410	0.53372	1.36936	0.37083	0.41970	1.25093
1168	0.15430	0.31119	1.51312	-0.01414	0.57485	0.07442	0.13588	0.05718	0.07496	0.03354	0.51679	0.48243	0.17574	0.17205	0.46925	0.04545	0.37127	0.86977	0.19251	0.24598	0.86933	-0.01701	0.39838	1.43251	0.26582	0.18653	1.41793	-0.02472	0.50055	1.17761	0.35012	0.18164	1.14595	0.14486	0.53059	1.36792	0.37228	0.41604	1.25221
1169	0.15515	0.30715	1.51286	-0.01381	0.57450	0.07489	0.13573	0.05655	0.07484	0.03414	0.51364	0.48247	0.17646	0.16991	0.46949	0.04719	0.36751	0.86954	0.19451	0.24252	0.86975	-0.01582	0.39396	1.43182	0.26725	0.18195	1.41805	-0.02391	0.49564	1.17673	0.35229	0.17818	1.14628	0.14569	0.52717	1.36679	0.37410	0.41226	1.25333
1170	0.15643	0.30282	1.51266	-0.01352	0.57404	0.07541	0.13575	0.05568	0.07469	0.03468	0.51040	0.48253	0.17737	0.16762	0.46964	0.04885	0.36357	0.86930	0.19640	0.23887	0.87010	-0.01439	0.38958	1.43138	0.26864	0.17774	1.41839	-0.02312	0.49068	1.17609	0.35470	0.17459	1.14693	0.14635	0.52343	1.36606	0.37603	0.40849	1.25445
1171	0.15805	0.29813	1.51265	-0.01327	0.57373	0.07606	0.13597	0.05491	0.07444	0.03515	0.50736	0.48272	0.17847	0.16521	0.46976	0.05037	0.35948	0.86905	0.19806	0.23493	0.87046	-0.01281	0.38563	1.43136	0.26996	0.17396	1.41894	-0.02245	0.48559	1.17565	0.35751	0.17105	1.14796	0.14675	0.51953	1.36566	0.37774	0.40494	1.25573
1172	0.15972	0.29319	1.51296	-0.01296	0.57369	0.07693	0.13637	0.05449	0.07415	0.03557	0.50462	0.48313	0.17974	0.16284	0.46992	0.05179	0.35527	0.86885	0.19950	0.23077	0.87092	-0.01121	0.38200	1.43174	0.27119	0.17043	1.41959	-0.02192	0.48050	1.17550	0.36063	0.16775	1.14923	0.14708	0.51572	1.36544	0.37920	0.40160	1.25736
1173	0.16110	0.28836	1.51352	-0.01239	0.57379	0.07799	0.13686	0.05437	0.07391	0.03596	0.50208	0.48375	0.18110	0.16068	0.47013	0.05317	0.35103	0.86877	0.20090	0.22656	0.87147	-0.00970	0.37815	1.43215	0.27237	0.16675	1.42017	-0.02141	0.47563	1.17557	0.36392	0.16495	1.15050	0.14753	0.51199	1.36536	0.38068	0.39849	1.25960
1174	0.16195	0.28393	1.51416	-0.01155	0.57376	0.07913	0.13721	0.05425	0.07376	0.03631	0.49950	0.48448	0.18232	0.15878	0.47036	0.05451	0.34681	0.86881	0.20234	0.22249	0.87204	-0.00834	0.37360	1.43223	0.27350	0.16269	1.42062	-0.02094	0.47111	1.17570	0.36742	0.16298	1.15177	0.14801	0.50813	1.36536	0.38221	0.39582	1.26263
1175	0.16237	0.27991	1.51475	-0.01055	0.57353	0.08023	0.13726	0.05397	0.07369	0.03665	0.49668	0.48519	0.18327	0.15700	0.47058	0.05573	0.34269	0.86895	0.20380	0.21866	0.87255	-0.00727	0.36832	1.43199	0.27464	0.15838	1.42109	-0.02075	0.46676	1.17586	0.37115	0.16187	1.15318	0.14826	0.50417	1.36539	0.38350	0.39371	1.26643
1176	0.16282	0.27599	1.51533	-0.00941	0.57332	0.08129	0.13716	0.05359	0.07365	0.03697	0.49353	0.48576	0.18404	0.15524	0.47079	0.05686	0.33875	0.86916	0.20523	0.21508	0.87300	-0.00657	0.36275	1.43183	0.27597	0.15412	1.42179	-0.02091	0.46236	1.17620	0.37484	0.16132	1.15481	0.14826	0.50032	1.36547	0.38444	0.39194	1.27080
1177	0.16375	0.27184	1.51594	-0.00812	0.57337	0.08231	0.13722	0.05331	0.07354	0.03731	0.49017	0.48621	0.18479	0.15359	0.47095	0.05799	0.33500	0.86941	0.20665	0.21167	0.87339	-0.00613	0.35748	1.43207	0.27762	0.15008	1.42281	-0.02115	0.45778	1.17675	0.37810	0.16093	1.15656	0.14822	0.49670	1.36565	0.38521	0.39018	1.27539
1178	0.16517	0.26735	1.51659	-0.00682	0.57358	0.08339	0.13755	0.05322	0.07337	0.03782	0.48683	0.48663	0.18560	0.15223	0.47104	0.05911	0.33128	0.86965	0.20805	0.20831	0.87373	-0.00571	0.35268	1.43269	0.27946	0.14632	1.42399	-0.02114	0.45308	1.17743	0.38101	0.16033	1.15829	0.14831	0.49332	1.36598	0.38601	0.38818	1.27988
1179	0.16669	0.26262	1.51722	-0.00582	0.57361	0.08459	0.13803	0.05318	0.07325	0.03860	0.48379	0.48718	0.18648	0.15115	0.47112	0.06012	0.32738	0.86983	0.20943	0.20486	0.87411	-0.00517	0.34813	1.43349	0.28112	0.14284	1.42506	-0.02086	0.44855	1.17826	0.38411	0.15926	1.16006	0.14848	0.49014	1.36662	0.38704	0.38577	1.28421
1180	0.16796	0.25784	1.51778	-0.00517	0.57332	0.08593	0.13844	0.05302	0.07324	0.03954	0.48113	0.48795	0.18746	0.15020	0.47124	0.06100	0.32322	0.87000	0.21077	0.20127	0.87454	-0.00456	0.34371	1.43439	0.28236	0.13944	1.42596	-0.02048	0.44465	1.17937	0.38785	0.15777	1.16207	0.14859	0.48711	1.36778	0.38832	0.38293	1.28867
1181	0.16885	0.25319	1.51829	-0.00462	0.57284	0.08734	0.13865	0.05277	0.07326	0.04033	0.47865	0.48887	0.18844	0.14915	0.47136	0.06181	0.31903	0.87020	0.21204	0.19766	0.87496	-0.00393	0.33960	1.43544	0.28340	0.13589	1.42678	-0.02025	0.44180	1.18095	0.39211	0.15627	1.16436	0.14864	0.48419	1.36953	0.38960	0.37993	1.29358
1182	0.16945	0.24880	1.51877	-0.00391	0.57235	0.08866	0.13868	0.05261	0.07319	0.04089	0.47616	0.48973	0.18932	0.14794	0.47144	0.06265	0.31515	0.87046	0.21324	0.19422	0.87528	-0.00314	0.33582	1.43665	0.28461	0.13213	1.42760	-0.02030	0.43985	1.18297	0.39654	0.15524	1.16675	0.14864	0.48137	1.37170	0.39061	0.37711	1.29890
1183	0.17002	0.24469	1.51923	-0.00302	0.57182	0.08986	0.13873	0.05260	0.07308	0.04142	0.47356	0.49047	0.19014	0.14672	0.47152	0.06354	0.31171	0.87082	0.21436	0.19107	0.87557	-0.00205	0.33206	1.43782	0.28620	0.12839	1.42836	-0.02063	0.43817	1.18510	0.40097	0.15490	1.16908	0.14840	0.47867	1.37397	0.39126	0.37472	1.30441
1184	0.17095	0.24079	1.51961	-0.00215	0.57103	0.09099	0.13890	0.05269	0.07311	0.04210	0.47098	0.49118	0.19099	0.14571	0.47171	0.06440	0.30867	0.87132	0.21537	0.18820	0.87595	-0.00066	0.32803	1.43874	0.28807	0.12485	1.42901	-0.02117	0.43607	1.18698	0.40536	0.15526	1.17128	0.14759	0.47604	1.37621	0.39175	0.37281	1.30990
1185	0.17227	0.23704	1.51981	-0.00139	0.56981	0.09213	0.13913	0.05276	0.07329	0.04299	0.46863	0.49202	0.19187	0.14493	0.47200	0.06518	0.30593	0.87201	0.21621	0.18554	0.87643	0.00081	0.32377	1.43951	0.29003	0.12146	1.42954	-0.02179	0.43339	1.18862	0.40963	0.15601	1.17340	0.14620	0.47343	1.37851	0.39232	0.37123	1.31522
1186	0.17360	0.23341	1.51987	-0.00070	0.56810	0.09326	0.13936	0.05272	0.07347	0.04410	0.46669	0.49304	0.19274	0.14420	0.47226	0.06578	0.30331	0.87276	0.21682	0.18292	0.87690	0.00198	0.31946	1.44041	0.29196	0.11805	1.43009	-0.02229	0.43050	1.19030	0.41368	0.15671	1.17554	0.14475	0.47075	1.38099	0.39302	0.36968	1.32027
1187	0.17455	0.22988	1.51991	0.00003	0.56585	0.09425	0.13961	0.05259	0.07357	0.04530	0.46517	0.49416	0.19363	0.14342	0.47242	0.06617	0.30044	0.87335	0.21726	0.18011	0.87727	0.00263	0.31508	1.44148	0.29374	0.11467	1.43077	-0.02251	0.42792	1.19226	0.41752	0.15719	1.17784	0.14382	0.46792	1.38362	0.39370	0.36804	1.32515
1188	0.17523	0.22648	1.52009	0.00083	0.56317	0.09505	0.13991	0.05238	0.07362	0.04645	0.46383	0.49526	0.19450	0.14254	0.47255	0.06642	0.29715	0.87364	0.21768	0.17704	0.87762	0.00290	0.31055	1.44233	0.29525	0.11154	1.43164	-0.02249	0.42603	1.19436	0.42109	0.15768	1.18036	0.14344	0.46504	1.38627	0.39417	0.36644	1.33010
1189	0.17599	0.22319	1.52041	0.00161	0.56029	0.09574	0.14021	0.05210	0.07369	0.04752	0.46245	0.49629	0.19523	0.14150	0.47273	0.06665	0.29365	0.87377	0.21819	0.17390	0.87799	0.00311	0.30589	1.44266	0.29639	0.10876	1.43256	-0.02242	0.42481	1.19632	0.42439	0.15850	1.18307	0.14324	0.46231	1.38877	0.39445	0.36500	1.33534
