	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
2143	-0.01024	-0.24640	-0.02184	-1.74849	-0.08295	0.11687	0.12768	2.26116	1.14733	-0.66174	-0.04302	0.23353	0.44556	1.45656	0.53187	0.23339	0.12398	0.25266	0.48687	0.76017	0.23517	0.27059	0.34087	0.08739	0.28790	0.33171	0.06168	0.21071	0.19425	0.07497	-0.02485	-0.21294	0.08599	0.06973	-0.19911	0.03195	-0.32718	-1.20309	-0.37190	0.00456	-0.17316	-0.00390	-0.99200	-2.70427	-0.80838	-0.08761	0.01284	-0.00451	-1.54751	-3.32374	-0.72263	-0.07761	0.02014	0.01093	-1.55039	-3.31928	-0.76367
2144	-0.00976	-0.22737	-0.03039	-1.74599	-0.09606	0.16879	0.12390	2.11457	1.03870	-0.57038	-0.05001	0.22950	0.45011	1.41788	0.47079	0.20856	0.14739	0.22278	0.49093	0.76586	0.21795	0.29779	0.35384	0.09991	0.32169	0.34301	0.05435	0.21715	0.22399	0.07125	-0.06611	-0.18579	0.05264	0.05110	-0.18830	0.01397	-0.33514	-1.19380	-0.36895	0.04129	-0.18486	-0.01960	-0.97190	-2.65376	-0.76342	-0.05161	-0.01819	-0.03222	-1.51170	-3.14668	-0.66381	-0.04632	-0.01357	-0.02120	-1.51416	-3.14672	-0.69247
2145	0.00182	-0.19306	-0.03808	-1.71092	-0.09614	0.23414	0.10079	2.03470	0.93357	-0.53956	-0.05709	0.22456	0.45584	1.40934	0.40750	0.17217	0.16157	0.18395	0.50572	0.75808	0.17853	0.33215	0.37216	0.13124	0.36196	0.35951	0.06595	0.22643	0.25527	0.08499	-0.06484	-0.13323	0.00925	0.06255	-0.13924	-0.02061	-0.33292	-1.15848	-0.37264	0.07945	-0.17012	-0.04944	-0.95802	-2.57839	-0.72204	-0.01511	-0.02854	-0.06049	-1.44769	-2.99624	-0.61329	-0.01580	-0.02578	-0.05081	-1.44934	-3.00765	-0.63173
2146	0.00976	-0.17192	-0.03463	-1.60944	-0.15895	0.28769	0.09888	1.92473	0.85271	-0.51851	-0.08514	0.23398	0.44470	1.38185	0.37642	0.16223	0.15414	0.16625	0.49656	0.73636	0.14943	0.35355	0.37212	0.16315	0.38248	0.36147	0.08502	0.22522	0.25242	0.10652	-0.04884	-0.11056	-0.02672	0.08081	-0.08917	-0.04506	-0.33968	-1.11955	-0.36313	0.09618	-0.12497	-0.06589	-0.93790	-2.45899	-0.65243	-0.00419	-0.01566	-0.07325	-1.33853	-2.83304	-0.54269	-0.00886	-0.01418	-0.06458	-1.33965	-2.85283	-0.55457
2147	0.00848	-0.17609	-0.01672	-1.49057	-0.26493	0.31486	0.15891	1.74697	0.78073	-0.46133	-0.11311	0.24957	0.42053	1.32533	0.37323	0.18377	0.13565	0.17913	0.45477	0.71813	0.14678	0.35341	0.35028	0.18142	0.37769	0.34298	0.09866	0.20743	0.21004	0.12463	-0.04790	-0.13639	-0.04027	0.08942	-0.06450	-0.03993	-0.34646	-1.09373	-0.32884	0.08457	-0.07107	-0.04942	-0.88324	-2.32563	-0.54756	-0.03398	-0.01427	-0.06306	-1.19993	-2.65038	-0.43714	-0.03772	-0.01404	-0.05928	-1.20094	-2.66967	-0.44592
2148	0.00378	-0.18873	0.01500	-1.41015	-0.36050	0.33102	0.23275	1.54140	0.67792	-0.37364	-0.11059	0.25731	0.38011	1.25648	0.35718	0.21625	0.12629	0.20365	0.39575	0.71114	0.15505	0.34717	0.32532	0.18112	0.36915	0.31782	0.10155	0.18282	0.16157	0.13518	-0.06368	-0.17567	-0.02015	0.08747	-0.05955	-0.00163	-0.33282	-1.06969	-0.26189	0.05085	-0.03007	0.00189	-0.79645	-2.21485	-0.40915	-0.10095	-0.04122	-0.02485	-1.08461	-2.49112	-0.29113	-0.09762	-0.04155	-0.02860	-1.08584	-2.50735	-0.30010
2149	0.00012	-0.19001	0.05382	-1.35317	-0.45147	0.34777	0.24018	1.35914	0.52165	-0.29364	-0.09304	0.25641	0.30769	1.18833	0.29348	0.24547	0.12908	0.21546	0.32900	0.70146	0.14501	0.35490	0.31487	0.16490	0.37703	0.30420	0.09525	0.16104	0.13498	0.14274	-0.08239	-0.18760	0.02732	0.07709	-0.05536	0.05573	-0.29795	-1.03028	-0.17185	0.01122	-0.00491	0.06757	-0.70876	-2.12404	-0.25451	-0.16557	-0.06451	0.03026	-1.02966	-2.39017	-0.13053	-0.15139	-0.06408	0.02099	-1.03170	-2.41365	-0.14275
2150	-0.00099	-0.18051	0.08551	-1.26791	-0.56568	0.35925	0.17513	1.22548	0.34339	-0.24923	-0.10829	0.25568	0.21156	1.12843	0.19373	0.27191	0.13080	0.20768	0.26084	0.67942	0.10726	0.37604	0.32161	0.14324	0.39726	0.30918	0.08383	0.14477	0.12732	0.15040	-0.09115	-0.16984	0.07576	0.06531	-0.05006	0.10180	-0.26079	-0.98511	-0.08541	-0.00987	0.00261	0.10872	-0.64457	-2.02658	-0.12093	-0.17156	-0.04729	0.06640	-1.01574	-2.31760	-0.00991	-0.14842	-0.04528	0.05693	-1.01966	-2.36175	-0.02620
2151	0.00524	-0.17242	0.09690	-1.13874	-0.67166	0.35534	0.10405	1.13737	0.20806	-0.23380	-0.16756	0.25399	0.13502	1.07399	0.10263	0.29456	0.12553	0.18509	0.21289	0.65242	0.06052	0.39431	0.33576	0.12636	0.41342	0.32418	0.06752	0.14064	0.12577	0.14759	-0.08414	-0.15077	0.10260	0.06619	-0.05775	0.11177	-0.23700	-0.95827	-0.01924	0.00186	-0.01278	0.10039	-0.60370	-1.91034	-0.03543	-0.10806	0.00779	0.05765	-0.99109	-2.20919	0.03846	-0.08213	0.01138	0.05304	-0.99795	-2.27573	0.02141
2152	0.02257	-0.17139	0.08617	-0.99487	-0.70899	0.32908	0.07591	1.07038	0.14653	-0.21555	-0.22789	0.23307	0.10722	1.00798	0.04539	0.30375	0.12464	0.15016	0.19956	0.62439	0.02684	0.39893	0.34325	0.11062	0.41714	0.33256	0.03948	0.15928	0.12514	0.11804	-0.06808	-0.15041	0.10823	0.08541	-0.08214	0.09066	-0.22771	-0.95511	0.03203	0.03385	-0.04094	0.06007	-0.57231	-1.79088	0.00747	-0.02620	0.06909	0.02213	-0.92449	-2.04188	0.03079	-0.00176	0.07394	0.02417	-0.93440	-2.12030	0.01799
2153	0.04393	-0.17532	0.06361	-0.86683	-0.66651	0.28085	0.07218	0.99398	0.13079	-0.17268	-0.24748	0.18215	0.10073	0.91685	0.01013	0.29366	0.14110	0.10973	0.19598	0.58352	0.01076	0.39030	0.33749	0.08251	0.41012	0.32487	-0.00389	0.19746	0.12154	0.06530	-0.05561	-0.16082	0.10630	0.10997	-0.10995	0.06378	-0.23071	-0.95968	0.07615	0.05792	-0.06515	0.02455	-0.54698	-1.69459	0.02759	0.01708	0.10616	-0.00363	-0.82466	-1.85580	0.00100	0.04090	0.11194	0.00336	-0.83702	-1.93637	-0.00482
2154	0.05440	-0.18183	0.04436	-0.75492	-0.59183	0.22686	0.05621	0.88153	0.11975	-0.11624	-0.22549	0.12596	0.06590	0.80193	-0.01890	0.27627	0.17234	0.08401	0.16374	0.51989	0.00498	0.37560	0.32558	0.03998	0.40022	0.30639	-0.04852	0.23001	0.11181	0.02064	-0.04885	-0.16624	0.10405	0.12241	-0.13100	0.04542	-0.25032	-0.95735	0.10890	0.05637	-0.08755	0.00722	-0.54422	-1.63130	0.03600	0.00672	0.10188	-0.00996	-0.72226	-1.70396	-0.02953	0.03106	0.10794	-0.00062	-0.73697	-1.78465	-0.02833
2155	0.04566	-0.18852	0.03942	-0.63941	-0.54747	0.18949	0.02962	0.72561	0.09508	-0.06822	-0.18381	0.10483	-0.00380	0.67288	-0.04274	0.27467	0.20034	0.08888	0.10032	0.44238	0.00012	0.36881	0.31954	0.00039	0.40172	0.28949	-0.07057	0.22748	0.10149	0.01509	-0.04078	-0.16835	0.10002	0.11920	-0.14712	0.03175	-0.28758	-0.94429	0.12599	0.03383	-0.11579	-0.00163	-0.57213	-1.58115	0.03865	-0.04032	0.05946	-0.01087	-0.63439	-1.59065	-0.04926	-0.01884	0.06488	-0.00095	-0.65094	-1.66902	-0.04176
2156	0.02365	-0.19245	0.04903	-0.50766	-0.55638	0.17625	0.00477	0.55655	0.04647	-0.02747	-0.14885	0.12367	-0.07479	0.54432	-0.06798	0.29482	0.20090	0.11278	0.03310	0.36609	-0.01787	0.38356	0.32246	-0.01945	0.42549	0.28110	-0.06422	0.18323	0.09516	0.04451	-0.03332	-0.17948	0.09612	0.11099	-0.15891	0.02198	-0.33030	-0.92087	0.13676	0.00853	-0.13428	-0.00432	-0.60058	-1.51477	0.04768	-0.09807	0.00716	-0.01160	-0.54371	-1.47486	-0.04773	-0.08298	0.01118	-0.00295	-0.55945	-1.54141	-0.03576
2157	0.00352	-0.19404	0.06219	-0.36730	-0.58925	0.17427	-0.03543	0.41617	-0.03394	0.01711	-0.15390	0.14430	-0.13382	0.42896	-0.11374	0.30682	0.15818	0.12688	-0.02128	0.29126	-0.06189	0.41776	0.32308	-0.02250	0.46335	0.27637	-0.05053	0.12510	0.08173	0.07064	-0.03742	-0.19854	0.09866	0.11088	-0.15687	0.02522	-0.35996	-0.88618	0.15417	0.00054	-0.11744	0.00933	-0.58458	-1.42435	0.07496	-0.13457	-0.02143	-0.00209	-0.42658	-1.33320	-0.01940	-0.12348	-0.01907	0.00262	-0.43848	-1.37967	-0.00720
2158	-0.00088	-0.19558	0.06581	-0.24180	-0.61265	0.16106	-0.10672	0.30801	-0.12672	0.05828	-0.22180	0.13344	-0.19934	0.32475	-0.18444	0.27828	0.08044	0.11734	-0.06088	0.20936	-0.12330	0.45417	0.30452	-0.01928	0.49364	0.26302	-0.05013	0.09444	0.04809	0.06329	-0.05359	-0.20858	0.10505	0.12327	-0.13248	0.04268	-0.36342	-0.83611	0.17315	0.02021	-0.06679	0.03870	-0.51269	-1.32081	0.11478	-0.12659	-0.01546	0.02122	-0.29638	-1.18832	0.02912	-0.11391	-0.01445	0.02084	-0.30430	-1.21691	0.03704
2159	0.01176	-0.19632	0.05647	-0.14402	-0.62532	0.13216	-0.18363	0.20289	-0.19852	0.09450	-0.33493	0.09822	-0.27016	0.22154	-0.25597	0.23551	0.00127	0.09652	-0.07917	0.12579	-0.17335	0.47612	0.26657	-0.00883	0.50379	0.23642	-0.05831	0.10333	0.00339	0.03428	-0.06767	-0.20158	0.10157	0.13750	-0.09625	0.05885	-0.34027	-0.77035	0.17177	0.05324	-0.01699	0.06272	-0.41804	-1.20963	0.14187	-0.08524	0.00889	0.04339	-0.19885	-1.06843	0.07536	-0.06907	0.00940	0.04064	-0.20446	-1.08672	0.07846
2160	0.02769	-0.19519	0.03956	-0.05982	-0.63959	0.10520	-0.22685	0.07925	-0.25764	0.15026	-0.43002	0.06685	-0.31207	0.11584	-0.30471	0.24903	-0.03951	0.07993	-0.07574	0.05916	-0.19476	0.47602	0.23524	0.00870	0.49771	0.20983	-0.06095	0.12346	-0.02690	0.01488	-0.07107	-0.19495	0.07971	0.13362	-0.07766	0.05604	-0.30483	-0.70638	0.13984	0.06543	-0.00161	0.05958	-0.34333	-1.09311	0.13412	-0.04497	0.02872	0.04529	-0.16118	-0.96962	0.08972	-0.02810	0.02964	0.04453	-0.16495	-0.98176	0.09229
2161	0.03281	-0.19481	0.01865	0.02782	-0.65203	0.07926	-0.23762	-0.05282	-0.34447	0.22930	-0.43827	0.04944	-0.30954	0.01198	-0.33561	0.33634	-0.02296	0.06193	-0.07222	0.01699	-0.19767	0.45779	0.23505	0.01347	0.48462	0.20194	-0.06345	0.12849	-0.03119	0.00875	-0.07403	-0.21123	0.04781	0.10242	-0.09613	0.03373	-0.27720	-0.67213	0.09435	0.03851	-0.02038	0.03129	-0.30028	-0.98590	0.09556	-0.02816	0.03550	0.02563	-0.15698	-0.87055	0.06122	-0.01337	0.03711	0.02855	-0.15896	-0.87910	0.06866
2162	0.02774	-0.19717	-0.00624	0.11684	-0.64435	0.02636	-0.24328	-0.16503	-0.47301	0.29355	-0.35076	0.02800	-0.28701	-0.07475	-0.36841	0.43222	0.03219	0.02362	-0.08774	-0.00980	-0.20005	0.43658	0.25812	-0.01624	0.47130	0.21472	-0.08400	0.12642	-0.02253	-0.00595	-0.09150	-0.24580	0.02210	0.05849	-0.13703	0.01020	-0.27013	-0.67360	0.05831	-0.00718	-0.04993	0.00190	-0.26906	-0.90346	0.04926	-0.03456	0.03255	0.00146	-0.13430	-0.76574	0.00919	-0.02129	0.03445	0.00634	-0.13650	-0.77715	0.02357
2163	0.02306	-0.19945	-0.03154	0.19869	-0.60569	-0.06091	-0.24105	-0.25176	-0.62308	0.32563	-0.23921	-0.01948	-0.26869	-0.12449	-0.41047	0.48183	0.07836	-0.03839	-0.11388	-0.02764	-0.20817	0.42796	0.27510	-0.07375	0.46457	0.22891	-0.12508	0.13445	-0.01643	-0.03372	-0.12209	-0.27031	0.00992	0.02506	-0.17159	0.00202	-0.28206	-0.68448	0.03685	-0.03942	-0.08065	-0.01158	-0.22833	-0.84279	0.01199	-0.05132	0.02082	-0.01561	-0.06570	-0.66919	-0.04134	-0.03703	0.02251	-0.01111	-0.07158	-0.69143	-0.02275
2164	0.02419	-0.19949	-0.04931	0.27486	-0.54655	-0.14773	-0.20898	-0.33931	-0.75403	0.35926	-0.19511	-0.08801	-0.26316	-0.14714	-0.45490	0.50169	0.07406	-0.09928	-0.13788	-0.03966	-0.22031	0.43697	0.26952	-0.12945	0.47222	0.22433	-0.16961	0.14533	-0.01555	-0.05237	-0.14910	-0.26601	0.00663	0.01011	-0.19116	0.00711	-0.29876	-0.67471	0.02379	-0.04895	-0.12262	-0.01603	-0.17153	-0.79055	-0.01262	-0.06082	0.00112	-0.03086	0.04174	-0.59702	-0.08199	-0.04426	0.00243	-0.02734	0.03004	-0.63279	-0.06479
2165	0.02668	-0.20063	-0.05535	0.35103	-0.49108	-0.20477	-0.16302	-0.45267	-0.82126	0.41720	-0.23786	-0.15000	-0.28542	-0.18773	-0.49280	0.52156	0.02796	-0.13134	-0.16764	-0.06236	-0.23336	0.45784	0.25151	-0.16409	0.49437	0.20343	-0.20307	0.13791	-0.02273	-0.04905	-0.15997	-0.24129	0.00627	0.00665	-0.20519	0.01404	-0.30462	-0.63748	0.01844	-0.04416	-0.17585	-0.02264	-0.10504	-0.73990	-0.02276	-0.05310	-0.01707	-0.04812	0.16145	-0.55920	-0.11239	-0.03594	-0.01594	-0.04458	0.14421	-0.60471	-0.10143
2166	0.02490	-0.20572	-0.05452	0.42407	-0.45766	-0.25220	-0.14916	-0.58507	-0.81735	0.47047	-0.29359	-0.19590	-0.34287	-0.27311	-0.51845	0.53156	-0.00062	-0.14175	-0.20976	-0.11133	-0.24040	0.47671	0.24266	-0.18454	0.51681	0.18827	-0.22629	0.10833	-0.04487	-0.03880	-0.15733	-0.21969	0.00804	0.00878	-0.21886	0.01837	-0.29657	-0.58700	0.02275	-0.03020	-0.21830	-0.02743	-0.04310	-0.68701	-0.01851	-0.03601	-0.02459	-0.05738	0.26128	-0.55036	-0.12992	-0.02202	-0.02345	-0.05304	0.23963	-0.60097	-0.12703
2167	0.02156	-0.21049	-0.05526	0.48330	-0.44273	-0.32493	-0.17744	-0.70768	-0.79013	0.48879	-0.28623	-0.24472	-0.40668	-0.37879	-0.53376	0.51937	0.02840	-0.16518	-0.24503	-0.16974	-0.23557	0.47954	0.25358	-0.20247	0.52324	0.19273	-0.24426	0.08040	-0.07341	-0.03960	-0.14897	-0.21903	0.01254	0.01301	-0.23154	0.02060	-0.28300	-0.53978	0.03089	-0.01290	-0.23152	-0.02339	0.00013	-0.62487	-0.00945	-0.02503	-0.02467	-0.05076	0.32289	-0.54305	-0.13331	-0.01764	-0.02354	-0.04612	0.29722	-0.59705	-0.13741
2168	0.02631	-0.20944	-0.06030	0.52251	-0.42390	-0.41081	-0.21619	-0.80345	-0.80496	0.49233	-0.22689	-0.30823	-0.43973	-0.46190	-0.55070	0.50438	0.08174	-0.21374	-0.24859	-0.20128	-0.22393	0.46767	0.27387	-0.21093	0.51412	0.20703	-0.25340	0.08603	-0.08645	-0.04967	-0.13535	-0.24015	0.01883	0.01040	-0.24705	0.01867	-0.26944	-0.50323	0.03464	-0.00805	-0.22145	-0.01600	0.01934	-0.55507	-0.00633	-0.02582	-0.02328	-0.03504	0.35474	-0.51124	-0.12361	-0.02515	-0.02216	-0.03048	0.32563	-0.56723	-0.13152
2169	0.04239	-0.20605	-0.06640	0.54666	-0.38342	-0.46923	-0.24764	-0.88186	-0.88604	0.52092	-0.18185	-0.37481	-0.44081	-0.50967	-0.57525	0.50361	0.09734	-0.26147	-0.22506	-0.20050	-0.21749	0.45830	0.27852	-0.19793	0.50372	0.20895	-0.24887	0.12889	-0.08061	-0.05997	-0.11560	-0.26949	0.02612	-0.00549	-0.26897	0.01239	-0.25406	-0.47842	0.03396	-0.02297	-0.20730	-0.01355	0.02341	-0.49398	-0.00811	-0.02901	-0.01772	-0.02016	0.37867	-0.45737	-0.10157	-0.03141	-0.01631	-0.01447	0.34848	-0.51142	-0.10907
2170	0.05839	-0.20905	-0.07175	0.56701	-0.33177	-0.49705	-0.28125	-0.96707	-0.99265	0.57638	-0.17892	-0.43339	-0.43625	-0.54922	-0.59245	0.50804	0.06705	-0.28878	-0.20619	-0.20405	-0.22111	0.46421	0.24638	-0.17406	0.50097	0.18343	-0.23783	0.17324	-0.07773	-0.07084	-0.10132	-0.28918	0.03264	-0.02991	-0.29009	0.00644	-0.23769	-0.46398	0.03289	-0.04226	-0.20107	-0.01539	0.02976	-0.45834	-0.00668	-0.02203	-0.00671	-0.01011	0.40437	-0.40341	-0.07084	-0.02335	-0.00474	-0.00190	0.37636	-0.45084	-0.07512
2171	0.06091	-0.22002	-0.07820	0.59130	-0.29559	-0.52206	-0.31881	-1.07582	-1.05777	0.62941	-0.18387	-0.48607	-0.44403	-0.61185	-0.58259	0.51561	0.03872	-0.31327	-0.21120	-0.24049	-0.22633	0.48111	0.18077	-0.16417	0.50309	0.13479	-0.23352	0.18530	-0.09423	-0.08426	-0.10699	-0.29053	0.03286	-0.05529	-0.29828	0.00373	-0.22784	-0.45509	0.02981	-0.05236	-0.20030	-0.01810	0.04379	-0.44918	-0.00194	-0.00817	0.00187	-0.01022	0.42144	-0.36432	-0.04514	-0.00674	0.00408	-0.00070	0.39743	-0.40302	-0.04723
2172	0.05138	-0.23084	-0.08747	0.62563	-0.26867	-0.55565	-0.35073	-1.19572	-1.05366	0.66703	-0.16151	-0.53332	-0.46123	-0.69653	-0.54985	0.54471	0.04097	-0.35796	-0.22614	-0.29522	-0.22237	0.49596	0.11204	-0.17818	0.50490	0.08405	-0.24162	0.17146	-0.12212	-0.09477	-0.12655	-0.28009	0.02142	-0.07804	-0.28900	0.00216	-0.22945	-0.44428	0.01744	-0.06342	-0.19387	-0.02251	0.04966	-0.44849	-0.00551	-0.00628	0.00205	-0.02646	0.41553	-0.33670	-0.04390	-0.00204	0.00366	-0.01920	0.39501	-0.36794	-0.04730
2173	0.04192	-0.23177	-0.09986	0.68122	-0.21953	-0.58962	-0.38223	-1.29024	-1.02077	0.70051	-0.12111	-0.56717	-0.47557	-0.77743	-0.52590	0.59885	0.05011	-0.41378	-0.23067	-0.33628	-0.21314	0.49980	0.07345	-0.21021	0.50570	0.05143	-0.26193	0.15831	-0.14243	-0.09858	-0.13809	-0.26606	0.00077	-0.09427	-0.26480	-0.00146	-0.23758	-0.42484	-0.00777	-0.08890	-0.17448	-0.03000	0.03535	-0.43112	-0.02646	-0.02345	-0.00126	-0.05096	0.38765	-0.30791	-0.07053	-0.01657	-0.00070	-0.04802	0.36875	-0.33499	-0.07658
2174	0.04161	-0.22036	-0.11544	0.76392	-0.16173	-0.62068	-0.42763	-1.34421	-1.03138	0.73770	-0.09231	-0.58306	-0.48254	-0.82970	-0.54261	0.65402	0.03755	-0.45336	-0.22325	-0.34833	-0.21643	0.49260	0.06954	-0.25560	0.50595	0.03909	-0.29464	0.15783	-0.14735	-0.10333	-0.12983	-0.24640	-0.01985	-0.09765	-0.23137	-0.00737	-0.23837	-0.39390	-0.03824	-0.12084	-0.14785	-0.03856	0.01749	-0.38699	-0.05691	-0.04278	0.00299	-0.06476	0.35197	-0.27478	-0.10641	-0.03443	0.00294	-0.06431	0.33238	-0.30169	-0.11323
2175	0.05118	-0.20590	-0.13378	0.85572	-0.14343	-0.65495	-0.49194	-1.38305	-1.11609	0.77173	-0.08438	-0.58878	-0.49415	-0.83771	-0.59993	0.68394	0.00887	-0.46419	-0.20996	-0.33554	-0.24368	0.48041	0.06936	-0.30659	0.50164	0.02955	-0.33457	0.16537	-0.14727	-0.12131	-0.10797	-0.22306	-0.03376	-0.08641	-0.20343	-0.01167	-0.21736	-0.35565	-0.06127	-0.14106	-0.13190	-0.04368	0.02186	-0.33086	-0.07996	-0.04934	0.01550	-0.05930	0.31575	-0.24711	-0.13724	-0.04168	0.01557	-0.05814	0.29288	-0.27732	-0.14499
2176	0.06285	-0.20313	-0.15131	0.91829	-0.16310	-0.69426	-0.56842	-1.43121	-1.22319	0.78790	-0.08826	-0.59790	-0.52009	-0.80904	-0.65912	0.67347	-0.01540	-0.45399	-0.18931	-0.31723	-0.28263	0.47236	0.03966	-0.34048	0.49070	0.00408	-0.36618	0.17055	-0.15741	-0.15093	-0.08574	-0.21374	-0.04147	-0.07189	-0.20186	-0.01223	-0.17631	-0.32128	-0.07179	-0.14451	-0.14231	-0.04363	0.04691	-0.28510	-0.08890	-0.04918	0.02065	-0.04414	0.27410	-0.22850	-0.16558	-0.04338	0.02121	-0.04082	0.24600	-0.26292	-0.18017
