	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
1253	-3.77440	1.76413	-0.68746	1.52234	3.30906	-0.10981	-4.43543	1.85953	-1.24532	23.19412	4.63990	0.79611	0.34563	-0.18944	0.09042	0.63338	0.24041	-0.00164	28.20811	7.17064	-1.15330	29.21989	3.05467	-2.02995	7.16675	-3.43815	-4.59953	4.82750	-1.40093	0.25911	0.48143	2.27498	-0.99689	-0.13618	0.31252	-0.14650	-0.07705	0.10781	0.03130	-0.16871	-0.04075	-0.06116
1254	-4.52694	0.96828	-0.35678	1.03260	3.16376	-0.07776	-8.20896	-1.88538	-0.37652	23.18538	4.46857	-0.72324	0.40531	-0.26633	0.06221	0.43221	0.26929	0.14534	25.74900	-3.00947	-3.38475	26.35229	6.16940	-8.16293	4.72943	-1.66332	-3.97921	0.41259	-3.77557	-2.80806	-1.41490	3.55572	-0.73304	0.09390	1.06517	0.03624	-0.44398	0.63584	0.04875	-0.05328	0.07923	0.05970
1255	-4.81651	-1.06721	0.53254	2.16029	1.18645	-0.47393	-8.99388	-7.90296	2.71374	30.04497	4.51145	-3.71589	0.60774	-0.51600	0.01343	0.63335	0.03794	0.06718	31.25664	-10.45185	-4.57884	14.06466	6.46258	-7.67066	3.82974	0.29500	-0.94695	-1.51279	-3.32450	-3.84660	-1.66319	1.81654	-0.02129	-0.00008	1.82452	-0.24058	-0.46178	0.53788	0.04622	-0.11096	0.25820	-0.02376
1256	-4.06183	-2.50522	1.06371	4.69754	-0.34014	-0.91132	-2.88726	-9.37865	4.11701	42.23740	4.67490	-4.80096	0.61847	-0.65113	-0.01196	1.03567	-0.15663	-0.12417	50.92466	-4.53256	-4.42697	-0.96196	5.87431	-1.05798	3.78899	1.57533	1.95488	2.26692	-0.69850	-2.01851	-0.62581	-0.61083	0.54782	-0.29996	2.29831	-0.80794	-0.23735	0.15638	0.05931	-0.22348	0.35977	-0.19929
1257	-1.38467	-2.82647	0.90790	5.45334	-0.13564	-0.73570	10.01366	-7.43006	1.92935	46.69497	2.30602	-2.54202	0.37490	-0.48217	0.03367	1.02468	-0.08414	-0.20301	71.20817	3.69290	-2.00313	-10.64139	-0.26212	6.55918	4.29445	1.58680	3.14685	9.33959	1.48422	0.95113	0.71124	-2.13241	0.75095	-0.45024	2.35545	-1.12363	-0.00519	-0.13679	0.08532	-0.16048	0.29634	-0.22103
1258	1.49770	-2.73602	0.61741	2.74307	0.84655	-0.21113	18.03991	-7.68649	-0.43096	33.38562	-0.27204	-0.26712	0.29046	-0.25886	0.11327	0.60139	0.04728	-0.15132	64.07638	1.50751	2.21571	-7.17545	-9.91568	8.28445	6.43455	0.09052	2.78152	13.28625	1.57921	2.73318	1.25978	-2.83847	0.83312	0.02010	1.82442	-0.72740	0.04279	-0.32191	0.12152	0.13725	0.12815	-0.03144
1259	0.71620	-2.63577	0.68263	-1.63112	1.60152	-0.00470	7.09403	-10.54299	0.38321	10.43528	2.08066	-0.83332	0.54376	-0.28138	0.09740	0.30657	0.02008	-0.07249	20.93439	-5.35370	4.71191	11.84072	-14.36758	2.64323	9.20843	-1.98027	1.45076	11.21480	0.09678	2.61310	1.03318	-2.86661	0.73956	0.97753	0.80372	0.15594	0.01141	-0.41628	0.10337	0.47679	-0.00687	0.19326
1260	-3.23379	-1.84265	0.69404	-4.18989	1.86496	-0.06020	-14.04091	-9.54696	2.02836	-3.24373	5.94544	-2.79472	0.77414	-0.40895	-0.02667	0.42893	0.00288	0.01391	-22.66233	-6.28538	2.03204	36.44913	-11.97416	-4.84376	9.36676	-2.95790	-0.41054	5.73985	-1.29543	1.13712	0.97041	-1.87624	0.11208	1.51193	0.09527	0.65925	0.08744	-0.28513	-0.03455	0.53076	-0.00723	0.22347
1261	-6.14686	-0.14749	0.13411	-4.41373	2.34388	0.18703	-23.51134	-2.80706	0.81643	-1.31201	6.59564	-2.13392	0.63557	-0.38393	-0.16018	0.63525	0.21809	0.15133	-30.73071	-0.18586	-2.35288	43.96184	-7.81725	-8.24166	6.14742	-1.98440	-1.75516	0.89487	-1.91614	-0.70819	1.26672	-0.27739	-0.75875	1.23876	0.09647	0.51100	0.15647	0.05945	-0.19847	0.20232	0.00390	0.07061
1262	-5.05883	1.43971	-0.63894	-3.41989	2.23745	0.59603	-13.50080	3.66116	-1.94935	7.97712	3.10041	0.58578	0.37774	-0.25462	-0.17789	0.62762	0.37989	0.17184	-5.30735	3.86509	-2.99641	20.34576	-7.61567	-4.96269	2.32626	0.32924	-1.41011	-0.69746	-2.22449	-1.43705	0.99233	0.91558	-1.01795	0.57385	0.00154	0.31176	0.00617	0.40883	-0.22299	-0.24196	-0.19744	-0.02753
1263	-1.88923	2.23895	-0.97123	-1.68645	0.72874	0.56571	1.39612	5.73561	-2.91233	15.35105	-1.32958	1.57239	0.35034	-0.16553	-0.03782	0.50069	0.19430	-0.03665	22.99722	1.96683	-0.79664	-10.36240	-12.23402	3.24771	0.47270	2.52744	0.59080	1.12908	-1.86487	-0.36911	-0.09559	0.93826	-0.38399	0.05222	-0.33637	0.31898	-0.26730	0.55193	-0.09784	-0.46456	-0.41313	-0.00774
1264	-0.50337	2.70990	-0.88326	-0.09625	-0.62316	0.11778	6.06660	6.97454	-2.15150	16.91372	-1.26915	0.70816	0.47047	-0.14761	0.15818	0.45930	-0.08754	-0.24550	31.96725	4.13405	0.87676	-9.19162	-15.95655	8.99167	1.44711	2.87976	2.93803	4.29763	-0.09492	1.32165	-0.82359	-0.69231	0.63350	0.41890	0.16370	0.32385	-0.37124	0.27120	0.07073	-0.27626	-0.20490	0.00379
1265	-1.22081	3.44494	-0.88372	0.46085	-0.81854	-0.20739	4.43659	11.56599	-1.80285	13.96764	2.02866	-0.00709	0.50991	-0.18112	0.25992	0.52575	-0.17663	-0.25191	29.03691	14.25478	1.38954	20.06351	-16.95686	4.58122	4.69787	0.70549	3.65315	5.70682	1.92839	1.61075	-0.63579	-2.79060	1.33648	1.65646	1.68262	0.20661	-0.25677	-0.30195	0.20682	0.16031	0.36261	-0.05341
1266	-1.86058	3.55983	-0.95964	-0.14170	-0.04580	-0.10453	5.09582	14.80208	-1.90601	9.46535	4.86323	1.13050	0.43861	-0.25408	0.17223	0.48326	-0.10301	-0.10889	26.20498	21.90940	3.64822	40.25169	-17.34994	-6.79966	7.42646	-1.90498	2.01156	3.65017	2.11016	-0.17514	-0.37890	-2.84564	1.31464	2.47326	2.89672	-0.00923	-0.18652	-0.52247	0.27208	0.41634	0.75459	-0.13511
1267	-1.96701	2.08859	-0.67265	-0.87242	0.58514	0.19357	3.68502	10.56910	-1.08149	7.77294	5.64334	3.48245	0.39574	-0.33190	-0.04361	0.29115	-0.06419	-0.00748	19.50085	18.80693	7.50978	36.12191	-11.77239	-12.00428	6.98610	-1.97211	-0.14877	1.07961	0.33286	-1.92654	-0.15288	-0.75766	0.60710	2.02830	2.64626	-0.15528	-0.20946	-0.11348	0.20627	0.32121	0.65063	-0.15327
1268	-2.71186	-0.29344	0.01855	-0.36698	0.69829	0.23251	-5.89586	0.87781	0.70172	15.60635	5.15384	3.84290	0.47385	-0.39653	-0.21978	0.24827	-0.08847	0.00384	10.30893	9.13349	7.21218	17.71494	0.22993	-4.09072	5.24392	0.14925	-0.85913	3.68362	-1.53053	-0.74497	0.76985	0.80430	-0.28302	0.87091	1.20428	-0.06026	-0.02117	0.28437	0.00799	0.15381	0.24626	-0.03688
1269	-3.39670	-1.96524	0.61758	1.03835	1.31275	-0.06321	-14.17241	-7.05537	2.09122	31.30547	5.31976	0.94965	0.59388	-0.41373	-0.22939	0.46140	-0.02378	0.04843	15.00018	1.84837	1.26129	-6.29188	0.78087	7.98041	6.53967	0.82108	-0.79586	11.41237	-1.91949	2.99474	1.51221	0.49941	-0.60639	0.15167	-0.05404	0.25610	0.39640	0.02923	-0.13433	0.20800	-0.08203	0.17844
1270	-2.87571	-2.24702	0.81114	1.61111	1.80940	-0.27783	-10.10459	-9.33549	2.47529	40.51451	4.61539	-2.52280	0.56484	-0.32549	-0.09451	0.62821	0.10902	0.11480	34.49036	-1.70606	-3.38056	-25.36897	-20.84934	8.84598	10.97196	-2.11775	-1.80467	14.91050	-0.76791	4.93782	0.57435	-0.34535	-0.12365	0.50479	0.03309	0.53489	0.60368	-0.62234	-0.04583	0.34306	-0.12601	0.29907
1271	-2.08111	-1.59164	0.74039	1.17597	2.03050	-0.23669	-0.28193	-7.11356	2.38673	36.93060	5.16380	-2.05350	0.37644	-0.18884	0.07468	0.62660	0.23777	0.11336	49.24651	0.77575	-0.39381	-25.17300	-42.89016	-3.26903	13.24162	-5.83765	-3.00179	7.85770	0.56982	2.06519	-1.35225	-0.70340	0.63078	1.48398	1.26849	0.47478	0.30424	-0.89466	0.15686	0.27199	0.07167	0.16626
1272	-1.58053	-0.59287	0.53384	1.05300	3.21968	-0.24526	5.03169	-2.97490	2.05615	32.18526	11.19527	2.63989	0.28378	-0.16078	0.19262	0.63516	0.33167	0.04426	53.72466	12.69686	6.76685	-6.55900	-35.52309	-12.32512	10.24407	-5.66681	-1.51366	-1.73018	0.41654	-2.46411	-2.28298	-1.34349	1.09803	1.84934	2.10051	0.03688	-0.27396	-0.47131	0.20135	0.05613	0.24637	-0.09298
1273	-0.69417	-0.01027	0.24622	1.79128	4.64566	-0.52746	7.58338	-0.84384	1.42125	34.57728	17.12103	5.26838	0.42417	-0.28499	0.18461	0.68575	0.30905	-0.04960	58.38588	21.76597	9.19143	13.79605	-4.04355	-6.60421	5.15454	-1.70210	2.25011	-2.92767	-1.17502	-3.56913	-1.65274	-2.57713	1.17534	0.86093	1.56812	-0.54213	-0.65282	0.14560	0.06800	-0.08390	0.22054	-0.23953
1274	-0.09811	0.07207	-0.04990	2.56846	5.01774	-0.89369	9.04635	-1.65724	0.66707	36.52781	16.64524	2.37760	0.65000	-0.42396	0.04342	0.72144	0.23051	-0.09374	58.76822	17.91761	4.75194	24.80593	15.36225	6.32491	1.87730	1.24231	3.92725	3.17697	-2.30395	-0.93420	0.14340	-2.99428	0.76362	-0.64493	0.47940	-0.84923	-0.46695	0.30091	-0.02785	-0.10937	0.09184	-0.20313
1275	-1.38394	0.64174	-0.35882	2.19926	4.68847	-0.95795	4.20307	0.14772	-0.23197	32.68088	13.28991	-1.28176	0.75718	-0.44569	-0.11431	0.75533	0.22400	-0.04424	45.35950	14.65115	-0.96768	24.75540	1.97466	12.25407	1.97032	0.64406	1.88650	8.60704	-1.56436	2.38733	1.39340	-1.72200	0.27871	-1.04703	-0.20123	-0.50591	-0.05812	0.00332	0.07279	-0.06216	-0.05561	-0.03857
1276	-3.87505	2.08247	-0.69374	0.81165	4.73639	-0.63050	-6.20839	7.12300	-1.48336	29.50928	13.01583	-0.14211	0.67133	-0.34108	-0.15418	0.70460	0.27387	0.04931	28.93852	24.97422	-2.64848	16.29424	-26.59738	8.74852	5.24105	-0.53293	-0.10592	10.32825	0.10874	4.35986	1.04296	-0.30465	0.23102	0.03447	-0.39294	0.33424	0.06988	-0.17540	0.20419	0.05417	-0.22677	0.16166
1277	-4.84332	2.98715	-0.82566	-0.13016	5.02622	-0.26506	-12.86990	11.49863	-2.39023	28.59991	14.98929	4.56819	0.52100	-0.22049	-0.05609	0.52111	0.27362	0.06630	20.84096	35.20897	0.52022	7.82346	-39.93373	3.31289	8.77178	0.15071	0.45834	9.56732	0.73230	4.41438	1.44303	-0.88740	0.04673	1.43187	-0.31221	1.00638	0.21743	-0.14461	0.05061	0.19804	-0.32239	0.27357
1278	-2.99316	2.31298	-0.59286	-0.42050	4.60705	-0.13394	-9.76351	8.07080	-2.08859	21.96564	14.97895	7.64314	0.47917	-0.19483	0.09239	0.29720	0.21848	-0.03409	15.81844	29.64271	5.39069	1.16774	-29.71075	0.32779	9.22372	0.54770	1.14953	7.10555	-0.15301	2.65039	3.83673	-2.78274	-0.78092	1.67076	0.01697	0.87088	0.67504	-0.33322	-0.27459	0.18897	-0.22399	0.19774
1279	-0.28405	1.18910	-0.32739	-0.92517	3.52479	-0.11987	-1.55316	3.83982	-1.41631	10.45353	10.94164	6.08194	0.45163	-0.21303	0.16899	0.12196	0.23145	-0.12349	10.63806	15.86137	5.82590	-9.44847	-14.15345	0.49449	7.60421	-1.20816	-0.18506	4.76553	-1.14013	0.53140	6.52216	-3.82020	-1.65402	0.54611	0.61112	-0.01689	1.25453	-0.78356	-0.41091	-0.03860	0.00062	-0.01689
1280	0.26766	0.80555	-0.33489	-0.86548	2.42777	-0.11695	1.64159	4.21542	-1.53564	6.39094	3.97113	1.06750	0.26554	-0.18217	0.09058	0.17942	0.30914	-0.09725	9.91398	5.75431	-0.73461	-21.39961	-10.68629	3.08180	7.50107	-3.62091	-2.18483	4.77371	-0.87031	-0.24150	6.66603	-3.00765	-1.54668	-0.48950	1.43783	-0.86495	1.39719	-0.97172	-0.23050	-0.21969	0.23598	-0.19012
1281	-1.41795	0.66222	-0.37281	-0.17703	2.23270	-0.09596	-1.86397	3.99119	-1.57975	11.92898	0.38614	-2.26455	0.10000	-0.16644	-0.08125	0.49839	0.34377	0.03061	12.52961	1.63167	-5.29638	-23.34439	-15.29019	4.07444	9.43675	-4.74075	-3.94931	6.27801	0.06287	0.18248	4.56550	-0.42759	-1.08405	-0.30743	2.15598	-0.98986	1.01685	-0.46531	-0.06789	-0.14327	0.39049	-0.18675
1282	-2.77579	-0.04517	-0.11645	-0.86328	3.19343	0.08096	-4.22976	-0.74022	-0.38098	15.52265	4.70130	-0.16642	0.25315	-0.26810	-0.17002	0.69312	0.33196	0.19420	13.18900	3.21124	1.07264	-14.02332	-15.65096	0.50404	11.03309	-4.37966	-4.90855	6.68283	-0.19508	0.60407	2.99727	1.88511	-1.13334	0.48420	1.94740	-0.41538	0.59565	0.34579	-0.16618	0.04971	0.29139	-0.02479
1283	-2.85213	-1.39051	0.41556	-2.26748	4.00057	0.29251	-3.80789	-6.60615	1.32841	12.90112	11.69947	4.50758	0.60924	-0.44017	-0.11776	0.58364	0.30972	0.28976	11.12022	6.65550	11.54508	-3.90766	-12.30598	-4.12933	10.49594	-3.34519	-3.96890	5.64808	-1.78906	0.57173	2.74010	1.74375	-1.17628	0.79762	0.81119	0.19369	0.38841	0.69417	-0.28294	0.14234	-0.02660	0.13472
1284	-2.70006	-2.51022	0.89925	-0.44405	3.79254	0.02497	-6.33086	-9.56041	2.21830	12.99115	14.26161	6.46090	0.80848	-0.50213	-0.00561	0.64125	0.28857	0.23935	10.91422	5.78554	13.47649	0.45904	-14.58423	-2.73544	7.89296	-2.16543	-1.95862	4.71999	-2.78204	0.34005	2.88868	-0.00902	-0.93000	0.52199	0.00109	0.19850	0.41850	0.35399	-0.24035	0.11758	-0.19717	0.12085
1285	-2.68280	-1.99106	0.88221	5.01859	3.37476	-0.77315	-9.15291	-7.90338	1.95843	20.51150	11.64145	4.30969	0.77250	-0.37897	0.10327	1.23453	0.33280	0.10057	18.92217	1.23555	6.96335	1.08803	-22.14133	5.88089	4.25519	-0.38667	-0.11137	4.24099	-2.28052	-0.16876	2.47895	-1.28640	-0.67183	0.13983	0.38820	-0.37757	0.59093	-0.27076	-0.16005	0.02898	-0.00721	-0.07589
1286	-2.69245	0.31222	0.20203	8.72611	3.13784	-1.29138	-4.68047	-1.59243	0.73722	26.13249	5.90333	0.17851	0.62998	-0.23686	0.13765	1.81629	0.46314	0.00198	30.65123	-2.35928	0.69242	4.38166	-26.87206	14.31346	1.23838	2.27514	2.00511	3.97980	-1.07638	-0.55689	1.05712	-1.81682	-0.35144	0.24534	1.29847	-0.79636	0.60818	-0.64247	-0.14944	-0.00350	0.31755	-0.24768
1287	-3.12914	2.61392	-0.66085	7.19136	2.71394	-1.06990	2.19543	5.97404	-0.92790	20.83400	1.20570	-2.61313	0.43753	-0.22064	0.03918	1.70853	0.54669	-0.02126	28.79900	-1.65288	-1.21249	9.14682	-25.83600	16.64396	0.75649	4.26283	4.75784	4.93229	0.35145	0.51774	-1.75095	-2.36402	0.52909	0.95796	1.46941	-0.46822	0.04023	-0.57108	-0.05230	0.16324	0.43132	-0.18671
1288	-3.86708	3.15345	-0.95433	3.60146	2.57391	-0.71854	1.10018	8.14379	-1.62061	10.35526	3.74505	-1.38601	0.27513	-0.23884	-0.08477	1.15619	0.45721	-0.03386	10.48473	5.22767	0.97282	6.33257	-20.71029	12.24081	3.88647	3.30774	6.10887	6.97895	1.46388	2.41288	-4.97211	-2.48667	1.73680	1.44495	1.02377	0.09743	-0.91299	-0.19670	0.15508	0.34664	0.30361	0.00260
1289	-4.08370	1.81628	-0.46605	2.17312	3.01726	-0.79751	-6.46534	1.63569	-0.61574	6.23958	11.30056	2.20802	0.25207	-0.17646	-0.07398	0.76883	0.22415	-0.09316	-4.25802	11.31214	4.23304	-1.94828	-16.66976	0.31700	8.26619	-0.46379	4.19077	7.24021	1.12382	2.49085	-6.20143	-1.55499	2.27057	1.11913	0.88292	0.16736	-1.38360	0.19930	0.26965	0.19583	0.14991	0.05734
1290	-3.34691	-0.19930	0.21352	2.65185	3.13220	-0.96928	-10.40786	-8.01927	0.34584	9.22615	12.81169	3.58036	0.32124	-0.10919	0.03480	0.58875	-0.02307	-0.19219	-2.42120	4.15917	3.63198	-2.08559	-18.63047	-17.10049	9.44026	-4.50235	0.44263	4.39100	-0.57163	0.80022	-5.62191	0.15260	2.13175	0.35715	0.65459	0.02646	-1.22725	0.41082	0.29367	-0.22904	0.01870	-0.02816
1291	-1.85897	-1.73390	0.45655	2.53112	2.58022	-0.75657	-4.70969	-12.44172	-0.16673	11.18655	6.04704	2.29783	0.38183	-0.19522	0.06248	0.33354	-0.16271	-0.26706	10.17286	-12.81480	0.57601	6.57637	-24.53405	-28.29039	7.13740	-6.26449	-2.42162	1.31901	-1.87467	-0.19252	-5.23872	2.37664	2.03305	-0.30010	-0.15232	0.08833	-1.06183	0.68825	0.34335	-0.49614	-0.12176	-0.08406
1292	-0.30143	-2.00991	0.23868	1.07930	2.59570	-0.31502	5.42237	-8.07980	-0.86732	8.43823	2.57730	2.50895	0.46945	-0.42544	-0.03069	0.09322	-0.11884	-0.25445	20.95812	-15.96857	2.37371	7.55017	-31.42591	-21.00234	6.05637	-5.17916	-2.29456	0.69245	-1.73968	-0.39755	-5.45905	3.48875	2.21482	-0.35305	-0.19126	-0.03810	-1.05825	1.01172	0.39888	-0.34922	-0.06956	-0.09301
1293	0.45410	-0.67536	-0.14147	-0.68000	3.09874	0.03093	9.72063	2.05168	-0.49470	4.61592	7.38674	4.83611	0.61843	-0.57791	-0.09206	0.13434	0.05106	-0.15184	20.99773	4.53824	8.96733	-3.47288	-38.07126	-1.54515	9.58131	-3.24884	1.21355	2.07107	-0.77711	-1.02331	-6.33102	1.50542	2.77842	0.81238	1.28762	-0.43672	-1.04550	0.76700	0.41193	0.11316	0.26052	-0.11727
1294	-0.35470	1.13468	-0.39636	-1.46026	2.05770	0.20765	5.44992	9.23896	0.07794	5.39581	9.83631	4.61754	0.68939	-0.50121	-0.04527	0.33854	0.16678	-0.00164	14.29602	23.04835	11.02688	-10.81726	-38.84044	8.44298	15.42532	-2.76082	5.26732	4.25243	-0.02056	-1.04412	-7.86507	-1.94614	3.57753	2.99015	2.36379	-0.27692	-1.02643	-0.11116	0.44622	0.62137	0.51279	-0.07813
1295	-2.08373	1.99814	-0.46241	-1.18152	-0.79054	0.28210	0.09318	7.67140	-0.28565	10.94599	2.11446	-0.12172	0.59289	-0.27243	0.04425	0.38550	0.12879	0.13554	12.44103	14.22865	3.99589	-6.90905	-27.08300	0.55600	16.99784	-3.00490	6.83996	6.11267	-0.26844	0.37209	-8.27926	-3.86589	3.84049	4.64623	1.45765	0.68281	-1.01546	-0.96013	0.53135	0.88504	0.35566	0.08594
1296	-3.29402	1.55284	-0.34953	0.19032	-2.73592	0.10385	-1.85504	-0.17185	-0.99146	19.20361	-6.75827	-4.76519	0.45114	-0.08846	0.09017	0.33115	-0.00810	0.17575	19.66286	-9.67872	-5.47393	-1.06237	-8.61846	-9.82837	9.36038	-1.05567	5.74045	5.97960	-1.73373	1.06358	-5.46550	-3.47531	2.77263	4.32439	-0.01149	1.25303	-0.85372	-1.14521	0.52557	0.71381	-0.02991	0.20510
1297	-3.95525	0.14239	0.00162	1.59570	-1.41723	-0.20330	-4.95273	-7.82756	-0.77072	26.78270	-2.96977	-3.17456	0.37768	-0.09627	0.03595	0.30307	-0.14873	0.10685	25.96124	-16.58715	-6.89291	-1.74915	-4.05325	-8.97388	-2.16400	2.68610	2.25617	3.26090	-2.66690	-0.47176	-0.02902	-1.04098	0.35484	2.23460	0.07603	0.48902	-0.33599	-0.50885	0.25813	0.22956	-0.15671	0.09788
1298	-4.48751	-1.09136	0.39496	0.02670	1.44772	0.09300	-11.32369	-9.11281	0.32968	25.86729	9.12146	3.22197	0.35796	-0.26873	-0.07585	0.14050	-0.23233	0.04749	18.53829	-0.34954	0.33606	-7.08677	-20.64013	-1.09520	-5.08625	3.86986	-2.55302	0.07442	-0.88985	-1.69172	4.84443	1.88865	-2.25795	-0.42837	1.19281	-0.79367	0.44304	0.39640	-0.21830	-0.17851	0.11932	-0.12643
1299	-4.15182	-1.15992	0.53497	-5.09329	2.38096	1.22609	-13.29840	-4.34650	1.69786	13.92916	12.22747	6.51714	0.40051	-0.46085	-0.11879	-0.18080	-0.18723	0.12738	3.20924	12.26792	7.40531	-9.53652	-32.88416	8.78885	1.61297	2.14486	-4.35172	-0.57562	1.74223	0.24501	7.39822	1.81982	-3.59825	-2.89657	0.89456	-1.02159	1.21989	0.72285	-0.66348	-0.34259	0.30950	-0.16459
1300	-2.21789	-0.09832	0.33367	-9.71010	0.73302	2.26570	-2.70047	0.86980	2.88953	1.39617	2.11254	3.61745	0.52414	-0.50375	-0.02352	-0.40318	-0.03583	0.26540	2.50401	4.35484	9.58082	-8.71437	-20.38038	23.01948	4.16868	2.14415	-0.80043	1.64761	1.21755	3.85393	8.36249	-2.05185	-3.41161	-4.55726	-1.37270	0.05496	1.64747	0.22314	-0.80591	-0.51266	-0.04650	0.07227
1301	0.00622	1.01286	-0.01828	-10.07313	-0.92917	2.31363	13.15833	2.39254	2.91128	-0.03886	-7.59409	-0.22716	0.54451	-0.30970	0.11061	-0.46393	0.07568	0.25733	20.83554	-10.16737	8.49866	-8.72623	-1.35689	35.06011	-2.95370	3.76234	3.41238	4.98794	-2.49854	4.85367	8.33399	-6.00604	-2.62344	-3.73098	-2.80633	1.02522	1.43514	-0.61018	-0.59053	-0.66137	-0.62453	0.31907
1302	0.55233	1.14018	-0.23243	-7.52174	-0.56640	1.61796	17.84309	-0.59876	1.22137	8.16529	-6.18348	-0.56509	0.35593	-0.01620	0.14733	-0.61265	0.04462	0.06807	35.24953	-14.89554	5.32120	-4.42963	-1.76942	31.27093	-7.78196	2.06012	2.96263	7.47369	-5.34660	1.89940	7.34048	-6.84349	-2.00495	0.42115	-1.39165	0.86801	0.89963	-1.14681	-0.26722	-0.33428	-0.79374	0.33984
1303	-0.64306	0.86731	-0.34883	-5.16670	1.46304	0.88318	9.38117	-3.50767	-0.96631	19.13945	4.01199	1.26335	0.26715	0.07299	0.08864	-0.81663	-0.05598	-0.13517	36.58347	-4.53351	1.27381	4.89872	-24.86161	15.39945	-1.79799	-2.18009	-0.09939	6.62119	-3.89057	-1.58151	5.80693	-5.30876	-1.55736	4.25843	1.09224	0.01889	0.63520	-1.13887	-0.11062	0.24216	-0.40001	0.13733
