	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
4021	-2.31001	1.26302	-18.04946	-2.26861	4.95584	-70.51932	0.89950	0.21564	-18.09089	-1.24445	2.06060	-70.58202	0.89950	0.21564	-18.09089	-1.24445	2.06060	-70.58202	6.80002	5.14823	-35.56889	-12.08470	8.35675	-59.88665	18.29244	-2.31734	-35.93568	-8.29653	3.49599	-60.32302	-7.66422	4.39023	-45.72459	-1.54864	1.73063	-38.55931	-8.96437	-0.85484	-37.56327	-27.57774	13.02692	-35.55782	33.01070	-5.47298	-50.95958	26.18925	-22.93849	-2.16123	-179.42824	-30.26611	-53.61409	150.12996	11.43581	120.35278	162.46674	-24.33801	-60.73602	157.13521	-3.51938	119.66034
4022	-2.43706	1.72723	-18.13053	-1.99310	4.93128	-70.42139	1.13392	0.55532	-18.20169	-0.93528	1.95679	-70.48496	1.13392	0.55532	-18.20169	-0.93528	1.95679	-70.48496	7.17473	5.04640	-35.72004	-11.80844	8.27570	-59.77615	18.40875	-2.22466	-36.08238	-8.15146	3.65243	-60.19904	-7.76290	4.25659	-45.72847	-1.50337	1.71943	-38.65256	-8.87823	-0.66371	-37.65274	-27.48486	13.23660	-35.58224	32.91174	-5.63143	-50.86307	26.49500	-22.85863	-1.84818	-179.45866	-30.01863	-55.33248	150.39650	11.64541	121.44144	162.52837	-24.08510	-62.32692	156.79860	-3.81308	120.63239
4023	-2.73115	2.20774	-18.22760	-1.90559	5.00808	-70.35480	1.39570	0.84417	-18.33755	-0.73582	1.73006	-70.42358	1.39569	0.84418	-18.33755	-0.73582	1.73006	-70.42358	7.56477	4.98657	-35.83506	-11.49160	8.21374	-59.63400	18.53217	-2.14065	-36.18975	-8.00127	3.78287	-60.03698	-7.88212	4.11736	-45.76374	-1.43742	1.70411	-38.80322	-8.70269	-0.57551	-37.83354	-27.27349	13.37784	-35.72944	32.86208	-5.81994	-50.82210	26.83251	-22.75461	-1.44734	-179.41994	-29.79389	-56.55544	150.62355	11.88832	121.34071	162.34679	-23.46550	-63.47228	156.38654	-4.13551	120.45702
4024	-3.17362	2.43153	-18.22270	-1.98444	5.15873	-70.32385	1.56394	0.86527	-18.35907	-0.65405	1.43570	-70.40042	1.56394	0.86528	-18.35907	-0.65405	1.43570	-70.40042	7.97372	4.96844	-35.95440	-11.13156	8.18031	-59.49826	18.63511	-2.07337	-36.29475	-7.87319	3.90375	-59.87163	-7.96161	3.95270	-45.76762	-1.31737	1.73023	-38.90377	-8.48846	-0.57110	-38.01955	-27.01569	13.44118	-35.90928	32.87922	-5.95897	-50.82858	27.15395	-22.68449	-1.12410	-179.35861	-29.68208	-56.85630	150.87454	12.09920	120.10085	162.03058	-22.72506	-63.74523	156.00822	-4.05088	119.21520
4025	-3.57781	2.46346	-18.12440	-2.04936	5.24959	-70.30579	1.65928	0.74124	-18.27096	-0.58875	1.16507	-70.38757	1.65928	0.74124	-18.27096	-0.58875	1.16507	-70.38757	8.38525	4.94198	-36.04190	-10.76111	8.17514	-59.44276	18.69567	-2.00383	-36.36283	-7.78531	4.02539	-59.77973	-7.96573	3.79418	-45.70341	-1.16553	1.80384	-38.90073	-8.35709	-0.58569	-38.10824	-26.86221	13.45552	-36.00050	32.95385	-6.03640	-50.86831	27.41140	-22.64337	-0.90537	-179.29610	-29.68649	-56.39872	151.16655	12.27370	118.68081	161.84262	-22.13794	-63.26955	155.84402	-3.53094	117.83593
4026	-3.85717	2.64633	-18.05926	-1.96844	5.24961	-70.25569	1.86638	0.76983	-18.23003	-0.43634	0.97632	-70.33895	1.86638	0.76983	-18.23003	-0.43634	0.97632	-70.33895	8.76512	4.86626	-36.07345	-10.41137	8.19021	-59.50829	18.73297	-1.90471	-36.37914	-7.71504	4.13171	-59.80919	-7.97590	3.68183	-45.63210	-1.05039	1.89237	-38.83714	-8.35951	-0.52248	-38.05756	-26.88145	13.49936	-35.93046	33.03490	-6.10373	-50.94211	27.59441	-22.58835	-0.70554	-179.21567	-29.72281	-55.69065	151.48833	12.45700	117.92935	161.95853	-21.84019	-62.51717	156.00404	-3.03802	117.10809
4027	-3.92832	3.01043	-18.08551	-1.74148	5.16176	-70.14116	2.21253	0.99146	-18.30016	-0.20404	0.90033	-70.22252	2.21253	0.99146	-18.30016	-0.20404	0.90033	-70.22252	9.09644	4.74859	-36.03286	-10.08654	8.20506	-59.62940	18.78558	-1.76440	-36.33462	-7.62813	4.21448	-59.89965	-8.05536	3.56903	-45.64351	-1.00614	1.95019	-38.79352	-8.40358	-0.30979	-37.92056	-26.97422	13.65743	-35.72723	33.10982	-6.19145	-50.99761	27.77599	-22.50860	-0.45589	-179.14053	-29.72717	-55.08347	151.82471	12.67271	117.76112	162.26778	-21.73802	-61.83682	156.55902	-2.95495	116.93079
4028	-3.62757	3.24752	-18.12630	-1.41310	4.98435	-69.98145	2.51134	1.22317	-18.36600	0.05970	0.93792	-70.05759	2.51133	1.22317	-18.36600	0.05970	0.93792	-70.05759	9.39867	4.62189	-35.90484	-9.78306	8.20358	-59.70737	18.86394	-1.60215	-36.20966	-7.52038	4.28731	-59.95271	-8.14475	3.37135	-45.73177	-0.99515	1.95070	-38.80675	-8.40683	0.01255	-37.82953	-27.02413	13.93392	-35.53256	33.24537	-6.26097	-50.93971	28.05809	-22.44847	-0.14831	-179.12889	-29.72852	-54.67148	152.13077	12.90665	117.77892	162.42380	-21.59968	-61.37135	157.64351	-3.23516	116.93897
4029	-3.07882	3.31594	-18.10670	-1.05503	4.88777	-69.83652	2.69764	1.41375	-18.34529	0.36643	1.01330	-69.90973	2.69763	1.41375	-18.34529	0.36643	1.01330	-69.90973	9.69868	4.51257	-35.77901	-9.50676	8.19873	-59.74661	18.94925	-1.45938	-36.08460	-7.40882	4.35100	-59.97113	-8.20146	3.10992	-45.80531	-0.96340	1.90907	-38.85957	-8.42933	0.29329	-37.89420	-27.05391	14.22062	-35.50332	33.47878	-6.25300	-50.73799	28.44911	-22.45463	0.18625	-179.18446	-29.76572	-54.49473	152.34109	13.13688	117.81300	162.19971	-21.37449	-61.21981	159.20102	-3.63911	116.99367
4030	-2.69443	3.50393	-18.05025	-0.79823	5.04661	-69.75492	2.90131	1.66701	-18.30291	0.68636	1.01744	-69.83350	2.90131	1.66701	-18.30291	0.68636	1.01744	-69.83350	9.99881	4.43130	-35.76946	-9.24887	8.21102	-59.82181	19.02411	-1.35679	-36.07055	-7.30181	4.39378	-60.02682	-8.27072	2.87218	-45.82478	-0.90204	1.86401	-38.92374	-8.52867	0.37675	-38.12228	-27.10629	14.37246	-35.69892	33.72802	-6.15364	-50.47284	28.84198	-22.51198	0.49323	-179.24040	-29.80541	-54.52107	152.45323	13.34252	117.64333	161.74271	-21.34709	-61.36327	160.72089	-4.01185	116.87355
4031	-2.70792	3.89933	-17.99886	-0.74621	5.37533	-69.74229	3.18678	1.96771	-18.30084	0.89729	0.91672	-69.83257	3.18678	1.96771	-18.30084	0.89729	0.91672	-69.83257	10.28666	4.37205	-35.87158	-8.98116	8.23756	-59.91603	19.08446	-1.27031	-36.16716	-7.18720	4.42256	-60.10073	-8.37657	2.66443	-45.85685	-0.83320	1.84339	-38.98328	-8.59769	0.21653	-38.45078	-27.08430	14.32496	-36.07298	33.87352	-6.00033	-50.24780	29.11967	-22.54844	0.69895	-179.26711	-29.80883	-54.49311	152.57835	13.49234	116.97395	161.44484	-21.78084	-61.48336	161.55008	-4.21809	116.25791
4032	-3.05952	4.24623	-17.94251	-0.85592	5.71714	-69.76655	3.45674	2.11429	-18.30447	0.96693	0.76392	-69.86970	3.45674	2.11429	-18.30447	0.96693	0.76392	-69.86970	10.56745	4.32345	-36.05765	-8.69823	8.26608	-59.92277	19.13769	-1.17090	-36.35069	-7.04391	4.45237	-60.08879	-8.49664	2.44290	-45.95361	-0.75928	1.85404	-39.02871	-8.51428	-0.06815	-38.77129	-26.90129	14.15626	-36.47956	33.88272	-5.83677	-50.09346	29.25134	-22.51066	0.74018	-179.33557	-29.81252	-54.32891	152.86481	13.55534	115.92687	161.54103	-22.45992	-61.38286	161.60519	-4.14560	115.24310
4033	-3.53288	4.31328	-17.89517	-0.95161	6.01355	-69.78889	3.59036	1.98661	-18.28717	1.02525	0.63373	-69.90364	3.59036	1.98662	-18.28717	1.02525	0.63373	-69.90364	10.86838	4.28636	-36.33932	-8.42533	8.29482	-59.80510	19.19394	-1.06725	-36.63026	-6.87326	4.48301	-59.95734	-8.61674	2.22330	-46.05162	-0.66185	1.88225	-39.05295	-8.35923	-0.25579	-38.94755	-26.68890	14.03368	-36.71298	33.82037	-5.68522	-49.98898	29.30400	-22.41713	0.64631	-179.49352	-29.87243	-54.38736	153.32434	13.54510	115.10154	161.83498	-22.84972	-61.37654	161.46445	-3.93381	114.42345
4034	-3.86353	4.15054	-17.90156	-0.88453	6.19565	-69.78471	3.57763	1.71908	-18.28317	1.18142	0.57363	-69.90685	3.57763	1.71908	-18.28317	1.18142	0.57364	-69.90685	11.20328	4.26748	-36.62847	-8.17795	8.32592	-59.63954	19.25247	-0.98484	-36.91162	-6.70664	4.50709	-59.78067	-8.72202	2.06088	-46.05725	-0.54068	1.89968	-39.04822	-8.32346	-0.21458	-38.93085	-26.66041	14.06755	-36.68328	33.77957	-5.57501	-49.93684	29.38118	-22.32435	0.57301	-179.64021	-29.96789	-54.80392	153.74298	13.53279	114.98512	161.98563	-22.74995	-61.69616	161.63567	-3.84482	114.29681
4035	-3.96861	3.97466	-17.94103	-0.68379	6.19996	-69.72910	3.52294	1.52215	-18.30085	1.38821	0.57832	-69.85175	3.52293	1.52215	-18.30085	1.38821	0.57832	-69.85175	11.54749	4.26494	-36.73440	-7.95079	8.35539	-59.50955	19.30606	-0.92758	-37.00257	-6.56475	4.52731	-59.63893	-8.79296	1.97829	-45.96684	-0.42078	1.88672	-39.00255	-8.45428	-0.01033	-38.81617	-26.83510	14.22528	-36.50469	33.81976	-5.54988	-49.98542	29.53457	-22.26331	0.66914	-179.61533	-30.04232	-55.42208	153.86368	13.57188	115.62943	161.89548	-22.44878	-62.30213	162.17580	-3.91577	114.92902
4036	-4.01309	3.93321	-17.94577	-0.49316	6.08696	-69.60905	3.52507	1.46491	-18.30134	1.53709	0.61446	-69.72786	3.52507	1.46491	-18.30134	1.53709	0.61446	-69.72786	11.86159	4.27433	-36.58672	-7.74327	8.37364	-59.43096	19.35288	-0.88129	-36.83717	-6.42769	4.55738	-59.55122	-8.83292	1.94598	-45.85312	-0.32817	1.85430	-38.92084	-8.61087	0.21937	-38.73464	-27.02980	14.41751	-36.35001	33.92291	-5.60033	-50.17060	29.73201	-22.22602	0.91285	-179.39529	-30.10571	-56.29958	153.67226	13.63609	116.55038	161.64265	-22.21610	-63.27592	163.02766	-4.04365	115.86910
4037	-4.15689	4.01729	-17.89109	-0.38462	6.00233	-69.46034	3.59599	1.48547	-18.26390	1.61693	0.65022	-69.57661	3.59599	1.48548	-18.26390	1.61693	0.65022	-69.57661	12.12872	4.28939	-36.33166	-7.56485	8.38194	-59.39720	19.39489	-0.83373	-36.56695	-6.26271	4.60014	-59.51691	-8.86551	1.91471	-45.78695	-0.27404	1.83875	-38.85349	-8.63063	0.41999	-38.77364	-27.05662	14.62017	-36.32274	33.99529	-5.64934	-50.43214	29.90802	-22.20493	1.15168	-179.14487	-30.19895	-57.25304	153.39153	13.67735	116.80724	161.33968	-22.02500	-64.35648	164.10851	-4.22192	116.22250
4038	-4.36157	4.16555	-17.80310	-0.33645	6.02333	-69.34978	3.72776	1.53510	-18.20614	1.69109	0.63321	-69.46764	3.72776	1.53510	-18.20614	1.69109	0.63321	-69.46764	12.36359	4.28953	-36.16489	-7.40846	8.40646	-59.45012	19.43386	-0.78355	-36.38905	-6.07220	4.63009	-59.57544	-8.91445	1.86451	-45.78492	-0.24237	1.86655	-38.86317	-8.45535	0.59281	-38.96422	-26.84983	14.84433	-36.45327	33.96682	-5.64807	-50.64593	30.02533	-22.22086	1.27639	-179.03284	-30.30366	-57.80455	153.21915	13.69907	116.05580	161.04881	-21.81721	-64.99385	165.00165	-4.50168	115.62221
4039	-4.53469	4.37786	-17.70017	-0.34117	6.12844	-69.33321	3.95342	1.63099	-18.14600	1.77456	0.50781	-69.45583	3.95342	1.63099	-18.14600	1.77456	0.50781	-69.45583	12.59628	4.24923	-36.17567	-7.24206	8.47431	-59.60803	19.46730	-0.74010	-36.38996	-5.89342	4.61828	-59.73411	-8.99642	1.81361	-45.80552	-0.19531	1.92142	-38.94844	-8.14190	0.69155	-39.22303	-26.48208	15.01958	-36.67527	33.89619	-5.62175	-50.74639	30.08558	-22.29472	1.26468	-179.03999	-30.36981	-58.01877	153.20699	13.71240	115.17387	160.72803	-21.67531	-65.27776	165.16180	-4.70139	114.82256
4040	-4.69264	4.65042	-17.56662	-0.37912	6.26643	-69.43464	4.27204	1.76738	-18.06962	1.84787	0.31693	-69.56270	4.27204	1.76738	-18.06962	1.84787	0.31693	-69.56270	12.84262	4.16582	-36.31797	-7.04570	8.57161	-59.76315	19.48371	-0.70750	-36.52052	-5.75028	4.57245	-59.87915	-9.10432	1.77628	-45.80682	-0.12120	1.96406	-39.04302	-7.81604	0.64788	-39.36458	-26.11814	15.02263	-36.82859	33.90977	-5.60432	-50.75666	30.09958	-22.40193	1.09901	-179.02895	-30.39173	-58.10184	153.33855	13.67446	114.97521	160.41591	-21.74512	-65.46858	164.53296	-4.43307	114.56030
4041	-4.89559	4.92423	-17.39220	-0.34548	6.38633	-69.61750	4.60952	1.89328	-17.95886	1.94511	0.20596	-69.74941	4.60952	1.89329	-17.95886	1.94511	0.20596	-69.74941	13.08402	4.06622	-36.46721	-6.84132	8.64858	-59.79145	19.47315	-0.67331	-36.65692	-5.62967	4.53213	-59.89318	-9.19422	1.74083	-45.80215	-0.05510	1.98280	-39.09464	-7.57867	0.49525	-39.27665	-25.88936	14.85010	-36.79181	34.03488	-5.58521	-50.72648	30.07764	-22.47294	0.77573	-178.95181	-30.40943	-57.47462	153.57628	13.52597	115.14037	160.34221	-22.11341	-64.97017	163.63548	-3.57983	114.60378
4042	-5.13973	5.15077	-17.21270	-0.16200	6.43728	-69.77502	4.88521	1.98267	-17.83819	2.11030	0.25427	-69.90784	4.88520	1.98267	-17.83819	2.11030	0.25427	-69.90784	13.29228	3.98542	-36.55553	-6.66282	8.67085	-59.70460	19.44274	-0.62660	-36.73438	-5.50893	4.52448	-59.79738	-9.21740	1.68495	-45.83648	-0.01706	1.99726	-39.10548	-7.42890	0.37332	-39.03793	-25.78736	14.65927	-36.59716	34.17352	-5.53866	-50.69211	30.05988	-22.45592	0.40631	-178.87395	-30.45042	-55.60500	153.84383	13.29286	115.10988	160.65881	-22.65173	-63.17247	163.05278	-2.47652	114.50550
4043	-5.29150	5.27605	-17.09991	0.10799	6.35891	-69.80322	5.03199	2.03232	-17.75991	2.29687	0.39485	-69.93234	5.03198	2.03232	-17.75991	2.29687	0.39485	-69.93234	13.47234	3.93856	-36.58337	-6.51203	8.65052	-59.62428	19.41567	-0.57217	-36.75402	-5.38222	4.54246	-59.71444	-9.17319	1.58134	-45.92069	0.02824	2.02152	-39.10589	-7.30865	0.38188	-38.79649	-25.72601	14.59123	-36.35759	34.23758	-5.47362	-50.65773	30.09598	-22.38966	0.17847	-178.84459	-30.48329	-53.19090	154.06754	13.11666	115.12514	161.21654	-23.06438	-60.72535	162.78986	-1.60486	114.49667
4044	-5.26583	5.24150	-17.08908	0.35175	6.18080	-69.70877	5.02095	2.01213	-17.74180	2.43991	0.52130	-69.83099	5.02095	2.01213	-17.74180	2.43991	0.52130	-69.83099	13.65455	3.91039	-36.53730	-6.36675	8.62720	-59.67096	19.41864	-0.51460	-36.70135	-5.25442	4.56558	-59.75998	-9.12248	1.41923	-46.01041	0.11137	2.05041	-39.11600	-7.20520	0.48395	-38.58658	-25.68128	14.62163	-36.11844	34.22882	-5.42610	-50.58708	30.16304	-22.37688	0.15497	-178.86339	-30.44819	-51.54898	154.24130	13.11978	115.77891	161.79678	-23.23626	-58.95657	162.24109	-1.16636	115.10036
4045	-5.17473	5.06149	-17.12332	0.56395	6.02153	-69.61181	4.88574	1.90032	-17.73595	2.57471	0.60096	-69.72809	4.88574	1.90032	-17.73595	2.57471	0.60096	-69.72809	13.85713	3.87430	-36.42578	-6.21630	8.62450	-59.86681	19.45831	-0.44653	-36.58490	-5.13022	4.58375	-59.95329	-9.10919	1.21798	-46.06303	0.20265	2.07411	-39.13046	-7.14496	0.55545	-38.36286	-25.68027	14.61844	-35.87575	34.19041	-5.41800	-50.46605	30.17812	-22.45626	0.21906	-178.92064	-30.34498	-51.53147	154.36975	13.25839	117.19098	162.27635	-23.22363	-58.75377	161.12503	-1.09852	116.41605
4046	-5.09841	4.82335	-17.10911	0.82151	5.91333	-69.61027	4.66671	1.76223	-17.67156	2.76243	0.68220	-69.72205	4.66670	1.76223	-17.67156	2.76243	0.68220	-69.72205	14.08106	3.81821	-36.31993	-6.07102	8.63437	-60.10975	19.50467	-0.36447	-36.47470	-5.01155	4.59142	-60.19315	-9.09076	0.99557	-46.09474	0.25305	2.09246	-39.13853	-7.10575	0.50516	-38.17135	-25.68230	14.50982	-35.70471	34.15858	-5.43925	-50.36258	30.10747	-22.54708	0.25290	-178.98236	-30.25293	-53.20338	154.39650	13.37836	119.03337	162.44345	-22.94792	-60.26147	160.05412	-1.32561	118.14628
4047	-5.02251	4.62631	-17.00165	1.10894	5.85003	-69.67635	4.40257	1.69507	-17.52266	2.97381	0.80681	-69.78474	4.40257	1.69507	-17.52266	2.97381	0.80681	-69.78474	14.32443	3.74545	-36.29807	-5.94417	8.64635	-60.25204	19.51775	-0.28137	-36.44600	-4.89466	4.57744	-60.33366	-9.02544	0.76426	-46.14209	0.25880	2.11330	-39.14427	-7.03238	0.37201	-38.13371	-25.60691	14.37161	-35.71166	34.16931	-5.44362	-50.33533	29.99021	-22.54666	0.25032	-178.99541	-30.24265	-55.73907	154.29205	13.38399	120.80022	162.13933	-22.31187	-62.72809	159.84229	-1.80317	119.82112
4048	-5.00823	4.55962	-16.82974	1.29652	5.91882	-69.71281	4.17792	1.73458	-17.33529	3.13577	0.93546	-69.82288	4.17792	1.73458	-17.33529	3.13577	0.93546	-69.82288	14.58460	3.65948	-36.36436	-5.83375	8.66726	-60.21883	19.49255	-0.21352	-36.50134	-4.77674	4.54203	-60.29981	-8.98813	0.56615	-46.18758	0.25886	2.14077	-39.14422	-6.92206	0.30671	-38.27195	-25.45853	14.35369	-35.86839	34.23959	-5.37721	-50.32484	29.86440	-22.43777	0.24532	-178.96078	-30.29813	-57.87916	154.13060	13.30000	121.80543	161.56187	-21.61942	-64.89584	160.72913	-2.52975	120.79839
4049	-5.13179	4.66063	-16.65623	1.31940	6.20873	-69.66697	4.06302	1.86204	-17.18060	3.24710	0.99776	-69.78825	4.06302	1.86204	-17.18060	3.24710	0.99777	-69.78825	14.84959	3.55937	-36.42714	-5.72657	8.70541	-60.05150	19.46265	-0.16425	-36.55120	-4.66459	4.50754	-60.13087	-9.08775	0.44912	-46.18047	0.28397	2.17227	-39.11601	-6.80846	0.42029	-38.48030	-25.30466	14.52757	-36.03515	34.32566	-5.25043	-50.24975	29.73520	-22.28460	0.23409	-178.94589	-30.35209	-58.89175	153.99532	13.19105	121.55319	161.08607	-21.39136	-66.00106	162.44188	-3.46134	120.63614
4050	-5.25643	4.76692	-16.50974	1.28707	6.59693	-69.57073	3.96676	1.98398	-17.05412	3.36836	0.99807	-69.70876	3.96676	1.98399	-17.05412	3.36836	0.99807	-69.70876	15.09394	3.45210	-36.36491	-5.61540	8.75643	-59.85821	19.46307	-0.11803	-36.47849	-4.56791	4.49585	-59.93370	-9.27700	0.38016	-46.12306	0.33215	2.19886	-39.06956	-6.70645	0.67003	-38.64697	-25.18359	14.81727	-36.11668	34.36242	-5.14276	-50.16000	29.60589	-22.16938	0.18678	-178.98190	-30.38198	-58.84274	153.88829	13.08506	120.38655	160.96944	-21.66137	-66.03539	164.42058	-4.28740	119.67909
4051	-5.16130	4.57974	-16.34642	1.34345	6.77477	-69.49895	3.69817	1.93759	-16.85117	3.50189	0.98970	-69.64529	3.69817	1.93759	-16.85117	3.50189	0.98970	-69.64529	15.29101	3.35507	-36.14175	-5.50181	8.80941	-59.75299	19.50360	-0.05318	-36.25078	-4.48558	4.50649	-59.82318	-9.39563	0.27875	-46.06782	0.39418	2.20208	-39.06673	-6.63625	0.93235	-38.71149	-25.12015	15.08650	-36.09396	34.35674	-5.10444	-50.16761	29.49332	-22.14364	0.08650	-179.00705	-30.42706	-58.23714	153.78088	12.98524	119.34937	161.27563	-22.01834	-65.41814	165.94286	-4.56969	118.84957
4052	-4.97228	4.05473	-16.06439	1.46521	6.62786	-69.48864	3.24553	1.65512	-16.47449	3.57337	0.98123	-69.62871	3.24553	1.65512	-16.47449	3.57337	0.98123	-69.62871	15.43114	3.27152	-35.84912	-5.39028	8.85443	-59.79084	19.57730	0.03171	-35.95983	-4.39833	4.52259	-59.85738	-9.41281	0.15113	-46.02758	0.47733	2.16881	-39.13515	-6.63705	1.13593	-38.65623	-25.15168	15.26203	-35.97273	34.38180	-5.10621	-50.26144	29.40418	-22.19484	-0.07823	-178.96097	-30.50354	-57.57970	153.69971	12.88002	119.20917	161.93967	-22.31797	-64.65114	166.52846	-4.27938	118.78035
