	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N4_finishedFinal\FinishedTeepN4.c3d
3007	1.17301	1.30092	2.09512	-1.89010	10.54506	0.90435	1.85434	20.44159	1.60781	2.45344	18.80045	3.91401	-12.55306	29.89398	-2.43420	-13.00230	8.39975	0.52096	23.50106	54.08207	4.68869	34.70074	-33.23665	19.95882	12.56938	-2.56354	6.57967	-12.14132	-6.31039	2.06269	3.26587	-1.47701	1.35364	-2.71332	-3.13379	-0.29428	0.45823	-0.13162	0.09742	-0.56178	-0.41327	-0.39730
3008	2.44167	3.69262	1.22700	-2.16121	11.47936	1.28439	8.78675	22.67864	1.32306	0.26783	21.40471	6.39870	-11.92004	28.88023	-2.28958	-12.64053	8.67041	0.62272	25.67670	58.06933	9.78959	51.48427	-35.06675	7.42108	11.56549	-3.70904	3.40515	-12.19258	-4.88681	-1.52086	2.98288	-1.47957	1.04462	-2.84519	-2.63289	-0.89852	0.37295	-0.15834	0.15087	-0.55746	-0.41307	-0.30708
3009	2.69693	6.22760	0.47593	-2.41068	11.78180	1.51509	9.90783	22.92047	0.06956	0.92418	19.12266	6.86791	-11.15883	27.58291	-2.09644	-12.25117	9.02667	0.71786	25.01993	54.33657	8.60346	59.38244	-27.99752	-5.83804	9.30188	-4.59567	-0.86280	-10.99056	-2.97959	-4.06851	2.50833	-1.41221	0.29352	-2.63368	-1.66270	-1.57475	0.29769	-0.15179	0.08770	-0.39408	-0.26622	-0.23715
3010	1.74537	8.50399	0.09426	-1.85668	11.36953	1.40572	3.94182	25.15982	-1.51664	7.25756	13.85809	4.98795	-10.43031	26.07111	-1.86731	-11.96463	9.31343	0.74246	23.74926	48.35538	-0.67293	57.42635	-26.47423	-3.86837	7.78086	-3.95265	-1.73211	-10.51416	-3.43304	-2.20129	2.19599	-1.16606	-0.23679	-2.44813	-1.79709	-1.04814	0.26147	-0.06906	-0.03156	-0.24834	-0.17425	-0.01764
3011	0.99293	9.18919	0.15664	-2.05078	11.53193	1.17655	-3.44688	27.55746	-2.43602	7.76185	13.65049	2.83169	-9.76921	24.42337	-1.59789	-11.83554	9.49817	0.74006	13.80066	47.56685	-8.74927	56.35979	-27.35347	5.65444	8.33468	-2.66366	0.99400	-12.17477	-6.09341	2.08306	2.18076	-0.94963	-0.09081	-2.57329	-3.12797	0.43923	0.20470	0.02079	-0.08033	-0.24443	-0.22060	0.31980
3012	1.85449	8.61370	0.21652	-3.00300	13.18353	1.26126	-3.89558	27.13358	-2.31007	-0.41237	21.08969	2.92296	-9.09741	22.76726	-1.29722	-11.65109	9.67326	0.81524	1.38692	51.92270	-7.16365	56.05566	-20.86562	5.79214	9.65848	-2.62712	2.59073	-14.95233	-7.93360	3.72983	2.22664	-1.00690	0.26920	-2.96549	-4.14249	1.10908	0.10165	0.01101	-0.00804	-0.34732	-0.32457	0.42458
3013	3.57357	8.63426	-0.13517	-2.31172	14.95062	1.71499	1.57596	26.49984	-2.20942	-3.42399	27.17049	5.22916	-8.36500	21.21320	-1.00991	-11.14253	9.86735	0.97166	2.66854	55.84437	-1.55929	48.73762	-12.57912	-2.84996	9.66031	-3.93863	0.52356	-16.01601	-7.38965	1.84974	2.16845	-1.29340	0.21044	-3.21751	-3.92830	0.30482	0.06434	-0.09849	0.08150	-0.44649	-0.38577	0.14520
3014	4.55830	9.33166	-0.58503	-0.05500	14.62764	2.07843	4.51594	28.11119	-3.16641	2.91940	23.69693	6.96167	-7.58026	19.78494	-0.75803	-10.40725	10.02852	1.10444	12.05015	54.42812	-2.31229	37.57500	-17.00423	-6.05048	8.54590	-4.86827	-2.11135	-15.02733	-6.10414	-0.29643	2.21702	-1.53928	-0.11400	-3.15775	-3.29767	-0.69299	0.19026	-0.19494	0.08018	-0.48464	-0.39615	-0.19803
3015	4.61220	9.23228	-0.57487	0.71030	12.74094	2.00827	1.77469	29.15094	-4.17196	6.19327	16.90621	6.49698	-6.79034	18.45830	-0.52036	-9.85271	10.14040	1.14909	9.51968	49.59956	-7.61022	34.51175	-32.93909	0.75576	8.05800	-4.35277	-2.07286	-13.89585	-5.53164	-0.84860	2.50499	-1.52226	-0.24238	-2.96263	-3.04338	-0.83910	0.38177	-0.18996	0.03574	-0.46229	-0.37553	-0.26948
3016	4.55051	8.36857	-0.15518	-0.96518	11.93334	1.67379	-1.30180	26.62587	-3.27765	1.61317	18.06219	5.24086	-6.07862	17.23683	-0.27511	-9.68412	10.19794	1.12226	-2.55916	47.69972	-7.32184	42.83642	-40.67362	7.17007	8.68744	-2.99659	0.23700	-13.48025	-5.22762	-0.76596	2.75977	-1.27930	-0.01819	-2.87713	-2.93157	-0.52145	0.44978	-0.10987	0.03992	-0.43693	-0.34029	-0.11749
3017	5.05050	8.15862	0.02943	-2.40013	13.14369	1.50836	1.41891	22.01935	-1.11640	-1.59659	25.29233	4.81018	-5.53723	16.22197	-0.03530	-9.69498	10.24587	1.09307	-3.97742	47.59004	-0.42494	53.36311	-29.16692	3.54044	9.20311	-2.07009	1.92311	-13.47609	-4.70753	-1.10254	2.63783	-1.01449	0.15127	-2.97234	-2.76051	-0.35851	0.35226	-0.02866	0.04821	-0.46537	-0.32982	0.02298
3018	5.72007	8.56213	-0.24456	-1.70119	14.82022	1.71246	8.51675	17.92105	-0.44012	0.81988	28.28957	5.14670	-5.21660	15.52722	0.13604	-9.59235	10.41409	1.13693	6.82317	42.39037	4.56029	57.73529	-13.14746	-3.88416	8.47689	-2.17985	1.18079	-13.14912	-4.52806	-0.82062	2.13546	-0.85831	-0.05113	-2.84223	-2.73638	-0.11790	0.20193	0.00714	0.00495	-0.46562	-0.33417	0.08704
3019	5.92451	8.20043	-0.42262	0.15208	14.67541	1.88915	13.64829	15.20416	-1.39421	3.32662	23.32112	4.78055	-5.03214	15.12869	0.22594	-9.24596	10.61810	1.19973	14.37240	31.52768	3.09354	55.77712	-10.50571	-1.36275	6.78467	-2.69621	-0.43722	-11.91912	-5.45494	1.72219	1.62774	-0.83221	-0.28201	-2.22116	-2.97740	0.56936	0.10782	-0.00418	-0.05217	-0.35662	-0.31422	0.14780
3020	6.12633	7.12088	-0.14647	1.35808	12.67450	1.66874	13.99651	14.31100	-1.45949	2.79070	16.12384	3.13913	-4.84487	14.97657	0.32418	-8.77480	10.63332	1.18195	13.84822	22.76255	-1.11541	50.57144	-16.45516	10.57035	5.43215	-2.62650	-0.44269	-9.87869	-6.71876	5.13078	1.51904	-0.91053	-0.18950	-1.48601	-3.15390	1.29565	0.11966	-0.03875	-0.06595	-0.22398	-0.27038	0.20653
3021	7.48504	6.68762	0.13318	0.92225	11.30003	1.41900	12.72065	15.56667	-0.31692	0.44889	12.73710	1.91042	-4.61898	15.14212	0.50023	-8.45247	10.55148	1.14673	11.87333	22.40530	-3.42956	46.32484	-18.82342	17.40230	5.39047	-2.01094	0.90165	-7.76889	-6.20280	5.45590	1.83538	-1.00800	-0.01831	-1.13424	-2.69889	1.21719	0.23196	-0.06645	-0.03479	-0.18427	-0.21575	0.16306
3022	9.33431	6.85657	0.15219	-0.50431	12.17090	1.65761	10.34573	16.27573	-0.05270	-2.43787	14.29319	2.95996	-4.44925	15.66970	0.65599	-8.38423	10.62795	1.21921	7.55501	27.86214	-2.91218	48.99907	-19.11848	11.48996	6.39925	-1.90235	1.10978	-6.99619	-3.78654	1.87242	2.26143	-1.08454	-0.19126	-1.38885	-1.72732	0.13536	0.38385	-0.07639	-0.02041	-0.25617	-0.16391	-0.03823
3023	9.17029	6.45836	0.37571	-1.50204	13.88631	2.12301	3.38279	13.38341	-0.85886	-5.86672	18.38400	5.13328	-4.47715	16.45014	0.60133	-8.42398	10.81692	1.35530	-6.69861	31.47479	-0.97589	59.12961	-18.51651	0.11164	7.00017	-2.61269	-0.81124	-8.38205	-2.50804	-1.00813	2.34056	-1.12702	-0.71080	-2.05567	-1.31371	-0.87022	0.45184	-0.07984	-0.06408	-0.37637	-0.15866	-0.22711
3024	6.92386	5.62627	0.89157	-1.58917	13.91418	2.11193	-3.29544	9.49045	-0.70556	-9.55511	21.19727	5.48031	-4.74265	17.36222	0.30096	-8.38780	10.86948	1.39467	-22.86135	30.93959	1.27731	67.24037	-9.36417	-6.69786	5.94181	-3.09730	-3.07882	-10.50994	-4.37700	0.79263	1.89055	-1.03408	-1.20725	-2.53011	-2.09077	-0.57161	0.35647	-0.06819	-0.12546	-0.44553	-0.22107	-0.15788
3025	5.43182	5.40851	1.10474	-0.80510	12.35118	1.62319	-0.54925	8.84827	0.84585	-9.47376	21.81660	4.10846	-5.14196	18.37495	-0.07358	-8.24921	10.75459	1.31502	-20.06745	31.60044	3.75271	62.39173	3.71514	-6.87777	3.98287	-2.60774	-3.69787	-11.00249	-6.91045	4.59670	1.34957	-0.77463	-1.45200	-2.29475	-3.09616	0.69821	0.19530	-0.00806	-0.17446	-0.38633	-0.26948	0.12681
3026	6.41076	6.05365	0.66201	0.70020	11.42153	1.29500	8.68749	11.81322	1.50326	-2.03781	21.27960	3.47922	-5.53249	19.46069	-0.34625	-8.17527	10.67227	1.23182	3.50387	35.56846	4.10626	45.17793	2.08424	-3.25317	3.41175	-1.55415	-2.10053	-9.46781	-6.34783	4.74482	1.23365	-0.51942	-1.36709	-1.48197	-2.99801	1.47089	0.11783	0.08571	-0.21898	-0.21628	-0.22227	0.33772
3027	8.79651	6.79383	-0.10786	2.27934	12.45620	1.52118	14.30006	15.22062	0.04099	7.77636	21.11572	4.55491	-5.87274	20.52452	-0.52561	-8.25090	10.78075	1.25497	26.10720	38.75078	1.84350	28.99454	-17.31986	2.96404	5.22155	-0.52143	1.29594	-7.71555	-3.19177	0.97032	1.49461	-0.42949	-0.72455	-0.71778	-1.98587	1.15070	0.13623	0.13003	-0.18965	-0.03647	-0.13895	0.33800
3028	10.82168	6.77191	-0.62210	2.94172	14.22421	1.99417	14.70310	15.18135	-1.43394	9.94686	22.07084	5.87028	-6.21181	21.48692	-0.71867	-8.31599	10.99029	1.37213	31.46526	37.31993	1.77592	22.12930	-30.78349	9.35069	7.21468	0.26070	4.32840	-6.88213	-1.20188	-1.56896	1.64920	-0.41175	0.15816	-0.37585	-1.21664	0.54818	0.17372	0.09909	-0.06508	0.07250	-0.10338	0.26721
3029	11.76160	5.59978	-0.55390	2.38462	14.77184	2.20475	13.61017	10.43375	-0.83088	2.94508	22.23606	5.55120	-6.59061	22.31850	-0.95874	-8.25913	11.08100	1.49158	22.44609	30.33463	4.73489	20.03501	-19.73642	10.09844	6.43746	0.50064	4.22867	-6.55514	-1.85401	-0.16537	1.35646	-0.30009	0.45799	-0.40773	-1.13856	0.53396	0.18740	0.04797	0.03610	0.05764	-0.10230	0.27557
3030	12.00800	3.56650	-0.09002	1.25836	14.02256	2.09699	11.17006	5.03118	0.86861	-4.52034	20.65108	3.89175	-7.00113	22.98413	-1.21132	-8.20189	10.98114	1.56847	10.62312	23.56455	5.21359	22.37747	-0.54130	4.34144	3.17552	-0.01417	1.16825	-6.05215	-2.91927	2.18168	0.82392	-0.14448	0.09141	-0.60187	-1.21701	0.87512	0.19021	0.00647	0.05388	-0.09936	-0.09032	0.26094
3031	11.81362	1.66748	0.26330	-0.06424	13.45555	2.01308	6.78913	5.13127	1.33214	-7.39108	21.24931	3.53189	-7.43103	23.42264	-1.48809	-8.27201	10.85898	1.63472	3.14445	28.81462	2.59699	35.18187	0.08154	-0.25147	0.51722	-0.78247	-1.83056	-5.63725	-2.80568	2.28630	0.46696	-0.12080	-0.46581	-0.93077	-1.14442	0.70537	0.18776	-0.02554	0.00671	-0.33023	-0.08114	0.02626
3032	11.10268	1.08917	0.07044	-1.32402	14.11730	2.24238	4.03416	11.77070	-0.33278	-8.14393	26.45394	5.92987	-7.87281	23.62176	-1.81137	-8.42018	10.90860	1.73506	2.23358	47.41954	1.62252	53.22710	-17.07268	3.57376	0.69714	-0.67470	-1.46567	-5.77371	-2.52777	0.98549	0.38124	-0.34227	-0.74728	-1.27452	-1.22149	0.02865	0.12335	-0.05007	-0.09707	-0.47068	-0.11308	-0.30180
3033	10.53358	1.62619	-0.58910	-1.71310	15.43581	2.62803	6.59782	18.98808	-2.85619	-7.02664	31.46576	8.93376	-8.29173	23.63686	-2.10331	-8.56364	11.04848	1.81079	10.63052	63.69582	2.74060	60.59061	-31.33348	11.79494	2.92682	0.45015	2.13376	-6.10949	-2.68163	0.10273	0.45774	-0.71798	-0.48104	-1.09033	-1.44616	-0.25080	-0.02021	-0.07014	-0.17991	-0.34684	-0.15036	-0.36747
3034	10.60292	1.44155	-1.03483	-0.80232	16.09280	2.76291	10.57732	20.76504	-4.23210	-1.04257	31.30508	9.67693	-8.68409	23.51481	-2.28125	-8.67029	11.06208	1.78149	24.98076	64.83243	2.21286	48.23985	-28.03218	12.41858	4.37173	0.98963	4.07353	-6.32586	-2.64397	-0.18794	0.63297	-0.90374	-0.21425	-0.35534	-1.56805	0.15682	-0.08743	-0.07110	-0.16486	-0.02854	-0.16535	-0.10137
3035	11.11384	-0.52896	-0.80096	0.44979	15.61666	2.55381	9.18993	17.68203	-3.89688	6.78725	26.93862	7.69691	-9.04849	23.28289	-2.33384	-8.70315	10.97875	1.73041	31.66818	54.48813	-1.91194	24.74161	-10.99654	4.53192	3.28373	0.34515	2.03279	-6.30674	-2.74006	0.37778	0.60986	-0.56851	-0.33924	0.06971	-1.74449	0.68353	0.00013	-0.03435	-0.07790	0.15924	-0.21897	0.21163
3036	11.92373	-3.91524	-0.05146	0.75032	14.47280	2.27813	3.88858	12.42524	-2.63320	8.44044	21.76505	4.58052	-9.32039	22.91157	-2.26823	-8.63963	10.97452	1.80400	23.84759	41.77915	-6.66679	7.98722	-0.83550	0.37540	1.23641	-0.19845	-0.33750	-5.45771	-3.44122	2.02881	0.27821	0.03345	-0.29939	-0.19700	-2.00056	0.90127	0.10630	0.00757	0.02294	0.05220	-0.29270	0.30933
3037	12.67360	-7.59557	0.77807	-0.08536	13.46587	2.23872	2.14964	6.04459	-1.04809	1.80886	18.82092	2.89454	-9.49173	22.35873	-2.13595	-8.55326	11.04653	1.98786	12.27508	33.62827	-5.69543	5.31182	-11.98418	4.39195	0.33564	-0.10040	-0.70825	-3.54778	-3.45384	3.18660	0.07808	0.25314	-0.15293	-0.32796	-1.80465	0.99125	0.14352	0.00171	0.07386	-0.11830	-0.25062	0.20762
3038	12.51813	-10.01316	1.29137	-1.24993	13.35332	2.46270	5.15936	1.90653	0.42369	-6.31231	20.53733	4.24392	-9.69593	21.66626	-2.08423	-8.56339	11.03210	2.11562	8.97358	36.43554	1.99306	11.43128	-30.60003	7.61837	0.10335	0.15603	-0.56475	-2.26682	-1.94118	2.30830	0.00488	0.09004	-0.53782	0.12554	-1.09238	1.15019	0.06735	-0.01611	0.07500	-0.11741	-0.08721	0.10260
3039	11.43827	-10.54635	1.29525	-1.97799	13.76518	2.60099	6.52912	3.23189	0.81970	-9.40720	23.90529	6.35387	-10.01525	20.90782	-2.20556	-8.70410	10.87640	2.05637	11.19463	45.96216	7.20099	21.22001	-31.39624	4.10899	-0.25983	0.28101	-1.00770	-2.96700	-0.61697	0.60955	-0.33211	0.06409	-1.20947	0.40802	-0.55846	1.11032	-0.14011	0.03729	0.06765	-0.04233	0.02908	0.07997
3040	10.70585	-10.66339	0.97634	-2.49126	13.47104	2.38638	3.01780	6.54199	-0.57350	-9.44675	21.70278	5.56772	-10.34267	20.12915	-2.38990	-8.90675	10.74487	1.85690	8.55743	46.63628	2.26997	28.24672	-13.21235	-0.51366	0.74881	0.11762	-1.01201	-4.30186	-1.19164	0.27958	-0.44829	0.04063	-1.19993	-0.01720	-0.65123	0.66966	-0.29164	0.10168	0.07048	-0.07269	0.00110	0.04791
3041	10.96507	-11.80751	0.75822	-3.39681	12.39220	2.03868	-2.17562	7.74382	-2.81527	-10.73132	14.42550	2.83975	-10.54866	19.40125	-2.46470	-9.08323	10.73002	1.66209	0.26145	38.00783	-7.63237	24.94891	0.58968	0.34795	4.10722	-0.34236	0.26474	-4.39350	-2.72130	1.31406	0.40395	-0.51716	-0.31115	-0.54345	-1.02134	0.21271	-0.16355	0.04002	0.07930	-0.15857	-0.08033	-0.03023
3042	11.30167	-13.59128	0.95264	-4.15305	11.32782	1.82003	-5.88896	7.30777	-3.69523	-11.02990	10.60503	2.09127	-10.64483	18.80798	-2.39386	-9.21067	10.62471	1.53277	-3.69494	35.02526	-11.66802	16.81682	-4.62358	3.77395	7.19816	-1.19217	0.97712	-3.25308	-3.09419	1.93529	1.61227	-1.34452	0.32249	-0.42552	-1.15717	0.28790	0.13253	-0.10314	0.03064	-0.16495	-0.11707	-0.04036
3043	11.17097	-15.28704	1.49971	-3.84319	10.91316	1.76385	-6.54945	4.84135	-2.25066	-6.98640	14.95074	4.33255	-10.71965	18.35970	-2.24921	-9.34346	10.31871	1.49153	3.35824	40.24704	-5.87189	17.05558	-19.68567	3.65749	6.85951	-2.50075	-0.75055	-2.39206	-1.63960	0.81091	1.80070	-1.58654	-0.07782	0.12318	-1.05078	0.75633	0.24983	-0.16051	-0.07995	-0.12531	-0.13078	0.03505
3044	11.29522	-16.99097	2.05879	-2.99090	11.38067	1.83753	-3.04702	-0.23808	0.18112	-1.36015	22.63161	6.76720	-10.80935	17.95065	-2.08878	-9.48956	10.00003	1.56198	17.04925	43.07521	3.29085	23.94814	-30.42903	1.83753	3.83328	-2.83630	-2.30845	-3.11523	0.42221	-1.55444	0.79147	-0.96459	-0.48085	0.40076	-0.93967	0.90697	0.07611	-0.08928	-0.07459	-0.12565	-0.13562	0.03114
3045	11.94621	-18.97808	2.47582	-3.14890	12.01273	1.87919	2.13121	-5.58475	2.03473	-0.05118	25.61400	6.51881	-10.88441	17.44225	-1.93475	-9.58912	9.74868	1.63110	25.63399	38.28104	7.33729	23.17797	-32.85736	3.62002	1.64283	-0.59767	-0.26905	-5.23230	1.25509	-3.01862	-0.09564	-0.17323	0.13027	0.22777	-0.92041	0.58652	-0.11834	0.00822	0.12135	-0.09866	-0.08885	-0.04371
3046	12.80697	-20.77117	2.68782	-4.61039	11.56761	1.66800	5.49149	-8.40977	2.57135	-5.20815	21.75718	3.83702	-10.92266	16.86186	-1.79003	-9.57888	9.47920	1.54119	22.59061	30.64050	5.49495	10.60068	-27.82541	7.52636	2.19571	2.49715	3.21537	-7.13717	-0.42646	-1.58013	0.24255	-0.08975	0.82517	-0.09682	-1.30021	0.56164	-0.06915	0.04213	0.25897	0.01889	-0.06120	0.09952
3047	13.39086	-21.48968	2.53782	-5.99994	10.02417	1.26378	5.12867	-5.78895	1.16604	-12.17497	15.73825	1.34692	-10.99485	16.38015	-1.69814	-9.41722	9.24734	1.32376	12.36700	29.86538	0.74281	1.60815	-17.65775	7.90871	4.71226	2.96009	3.67201	-6.79189	-3.59907	1.94888	1.42455	-0.79768	0.51583	-0.28816	-2.04064	1.13745	0.14766	0.01209	0.15552	0.10904	-0.14500	0.45715
3048	13.16255	-21.10440	2.17238	-6.38835	8.72127	0.97030	-0.13154	3.41832	-1.51308	-14.09368	12.20259	0.69587	-11.15867	16.07291	-1.70144	-9.18060	9.16782	1.15054	3.36428	40.44305	-6.30759	7.40618	-8.12233	3.74100	7.26363	0.11712	0.56473	-3.65323	-5.00596	4.24994	2.21717	-1.57818	-0.36532	-0.16651	-2.09018	1.47273	0.28672	-0.03744	-0.02509	0.06163	-0.18862	0.53592
3049	12.36615	-21.07961	2.18730	-6.15260	8.54204	0.94849	-7.95684	11.36480	-2.66962	-9.74575	12.27430	1.55925	-11.31456	15.83263	-1.72229	-9.02028	9.13373	1.10939	1.13140	52.55359	-11.89863	11.79196	-3.16017	0.19792	8.39322	-3.42405	-3.04972	-0.44613	-3.72830	3.88286	2.07500	-1.84957	-0.90240	0.17743	-1.19969	1.11948	0.26728	-0.07566	-0.04840	-0.07124	-0.05692	0.16723
3050	12.33299	-22.52887	2.77466	-6.09988	8.57220	1.02188	-11.23588	8.85321	-0.95629	-4.06940	13.03093	2.70470	-11.33179	15.59718	-1.59506	-8.97964	8.88060	1.11225	8.77085	52.71616	-10.78207	-1.33311	-4.42817	0.87313	7.60708	-4.50676	-4.01108	-0.58779	-1.82134	1.85444	1.45429	-1.63583	-0.76883	0.29846	-0.60691	0.56079	0.18308	-0.08516	0.10819	-0.19666	0.05141	-0.21154
3051	13.89240	-24.60569	3.33983	-6.73556	7.55720	1.02114	-5.38543	-0.96016	1.22472	-1.49114	8.88181	2.82467	-11.26038	15.48229	-1.26631	-8.98898	8.37857	1.06844	25.46457	39.03357	-5.78866	-15.59438	-16.90808	3.33157	5.18011	-2.19468	-1.63932	-3.33901	-0.14046	-0.93168	0.94066	-1.22610	-0.19394	0.08642	-0.81579	0.21929	0.12177	-0.06625	0.28870	-0.24251	-0.03742	-0.26868
3052	15.49762	-26.43161	3.59921	-7.69627	6.49224	1.10114	3.46667	-10.13867	1.61274	-3.67020	1.54004	2.01163	-11.27562	15.46883	-0.93505	-8.86652	7.90153	1.02978	36.70387	20.48295	-2.14005	-7.55304	-35.10819	4.44929	2.66742	0.75405	1.35399	-4.98719	0.69883	-2.60967	0.94194	-1.14254	0.18030	-0.02437	-1.35311	0.31412	0.15878	-0.08491	0.32585	-0.20225	-0.21670	-0.08706
3053	15.09639	-27.81179	3.86448	-8.33885	6.71211	1.20369	4.67261	-15.42809	0.90744	-10.09765	-0.05914	1.31210	-11.41800	15.35500	-0.82224	-8.45243	7.56922	0.97842	25.66861	9.46011	-0.15729	17.87372	-36.95539	4.38569	2.36884	0.89475	1.87139	-4.55818	-1.25211	-0.99255	1.65532	-1.90596	-0.16112	0.03946	-2.12546	0.79418	0.32276	-0.19469	0.16603	-0.18369	-0.34698	0.09877
3054	13.30365	-28.18318	4.15531	-8.11736	7.71399	1.11219	-2.23551	-14.90532	0.46449	-14.34603	7.21671	1.83765	-11.57852	15.14739	-0.87873	-7.86952	7.29240	0.85119	4.88146	15.33515	1.22535	35.78668	-17.21952	3.95585	4.77717	-1.15407	0.35262	-4.60910	-5.11612	2.27320	2.57391	-2.98262	-0.72862	-0.19677	-2.88616	1.02724	0.43440	-0.28063	-0.07791	-0.25396	-0.36981	0.13649
3055	12.25901	-27.31237	4.21270	-6.95900	7.77676	0.81612	-9.25700	-7.04007	0.49292	-11.01912	15.26662	3.15386	-11.69632	15.01474	-0.88819	-7.38389	7.00105	0.71544	-0.85613	35.12596	0.35799	30.72948	-0.77343	2.92703	7.52200	-2.61657	-0.95297	-6.42014	-6.95890	3.50290	2.89377	-3.31908	-0.81692	-0.64746	-3.05693	0.77074	0.32414	-0.22821	-0.24148	-0.29262	-0.30537	0.10048
3056	13.02637	-26.19932	4.09847	-6.13182	6.04377	0.35218	-11.79972	4.15403	1.02304	-6.33019	16.20469	2.86333	-11.76415	14.95583	-0.72158	-7.06227	6.65140	0.64677	4.95966	54.51206	-4.11043	9.74337	-6.45252	4.16258	8.69043	-2.80416	-1.07527	-8.06912	-6.01689	2.77680	2.82331	-3.10209	-0.41100	-0.64221	-2.81931	0.65529	0.22382	-0.16939	-0.20617	-0.19141	-0.26107	0.16051
